signal_date,trade_date,top_coins,bottom_coins,short_return,long_return,combined_return,cum_short_return,cum_long_return,cum_combined_return,short_equity,long_equity,combined_equity
2024-08-09,2024-08-10,"['SAGA', 'TON', 'ARK']","['IO', 'MEW', 'PIXEL']",-3.322098366959795,1.3439554675763077,-0.9890714496917437,0.18864089766218708,0.2993877770187851,0.4043647777130486,18864.08976621871,29938.77770187851,40436.47777130486
2024-08-10,2024-08-11,"['ZETA', 'SUPER', 'MAV']","['JTO', 'AAVE', 'PENDLE']",7.935965039884518,-5.74046031161127,1.0977523641366242,0.20361137335158258,0.2822015405012065,0.4088037016201294,20361.13733515826,28220.15405012065,40880.37016201294
2024-08-11,2024-08-12,"['FTT', 'COMP', 'GMX']","['MEW', 'TURBO', 'REZ']",-5.337902721187053,6.830858617728556,0.7464779482707518,0.19274279631280214,0.30147832874989594,0.41185533110443817,19274.279631280213,30147.832874989595,41185.533110443816
2024-08-12,2024-08-13,"['SAGA', 'CRV', 'DYM']","['TAO', 'TRX', 'GAS']",-4.139084493301981,0.5556668177718235,-1.7917088377650787,0.1847650091186623,0.30315354378553216,0.4044760827382333,18476.50091186623,30315.354378553217,40447.60827382333
2024-08-13,2024-08-14,"['RUNE', 'IMX', 'TIA']","['PEOPLE', 'SUI', 'BIGTIME']",5.227213516825202,-5.427794709081212,-0.10029059612800495,0.19442307064967634,0.28669899177554886,0.40407043126365993,19442.307064967634,28669.899177554886,40407.04312636599
2024-08-14,2024-08-15,"['AAVE', 'TON', 'CRV']","['TIA', 'ORDI', 'WIF']",1.2835193930321065,-5.077133240206659,-1.8968069235872762,0.19691852846599345,0.27214290196477514,0.3964059953472818,19691.852846599344,27214.290196477516,39640.599534728186
2024-08-15,2024-08-16,"['FTM', 'AAVE', 'LTC']","['DYM', 'TRB', 'SAGA']",-0.6565957177682268,-1.2316744659799705,-0.9441350918740987,0.19562556984059354,0.2687909873302981,0.3926633872389153,19562.556984059353,26879.098733029812,39266.33872389153
2024-08-16,2024-08-17,"['ALT', 'BANANA', 'RSR']","['APT', 'SUI', 'BOME']",-7.379822186869286,1.9349108519228146,-2.722455667473236,0.18118875063430795,0.2739918533131425,0.3819733005989371,18118.875063430794,27399.185331314253,38197.330059893706
2024-08-17,2024-08-18,"['RSR', 'BANANA', 'TNSR']","['ALT', 'CRV', 'TRB']",3.436807751856153,-2.1430346917833227,0.646886530036415,0.18741585966159915,0.2681201128439818,0.3844442344288471,18741.585966159917,26812.01128439818,38444.42344288471
2024-08-18,2024-08-19,"['PENDLE', 'TON', 'YGG']","['BLUR', 'BANANA', 'DYM']",-1.362301507312073,0.41285118384586,-0.4747251617331065,0.18486269058048732,0.26922704990398705,0.3826191809151812,18486.269058048732,26922.704990398706,38261.91809151812
2024-08-19,2024-08-20,"['FET', 'W', 'SUI']","['SAGA', 'NOT', 'BANANA']",3.1518539830677796,-4.02554761038217,-0.43684681365719524,0.1906892926567547,0.25838918683007467,0.380947721214912,19068.92926567547,25838.91868300747,38094.7721214912
2024-08-20,2024-08-21,"['TRX', 'CRV', 'AAVE']","['SAGA', 'AI', 'UMA']",-1.478348308411966,3.5335839632995842,1.0276178274438093,0.1878702407244408,0.2675195856988024,0.38486240791135734,18787.02407244408,26751.95856988024,38486.24079113574
2024-08-21,2024-08-22,"['FXS', 'FTM', 'UNI']","['TRX', 'BANANA', 'TON']",0.9035476609565163,0.4996045859192444,0.7015761234378803,0.18956773789013984,0.26885612581718576,0.38756251067335157,18956.773789013983,26885.612581718575,38756.25106733516
2024-08-22,2024-08-23,"['IO', 'TAO', 'AVAX']","['AAVE', 'TURBO', 'STRK']",-6.9431385709166555,12.017766108905073,2.537313768994209,0.17640578716267535,0.30116662618735873,0.39739618762012613,17640.578716267537,30116.662618735874,39739.618762012615
2024-08-23,2024-08-24,"['TRB', 'POPCAT', 'YGG']","['FTT', 'UNI', 'BNB']",-3.360771836764228,-1.1421851955703333,-2.2514785161672806,0.17047719114928991,0.2977267455690481,0.38844889783179115,17047.71911492899,29772.67455690481,38844.88978317912
2024-08-24,2024-08-25,"['SUPER', 'AI', 'DYM']","['TON', 'NOT', 'AAVE']",-0.17141352707561083,-0.5980560066861614,-0.38473476688088615,0.17018497018308149,0.29594617288366115,0.38695439987026664,17018.49701830815,29594.617288366117,38695.439987026664
2024-08-25,2024-08-26,"['USTC', 'FET', 'ZRO']","['BANANA', 'BRETT', 'DYDX']",6.07731154144728,-6.526149734329504,-0.22441909644111213,0.1805276410178265,0.2766322825082558,0.38608600030243867,18052.76410178265,27663.228250825578,38608.60003024387
2024-08-26,2024-08-27,"['GMX', 'FTT', 'SOL']","['NOT', 'AI', 'XAI']",4.520335018729997,-4.028764040940881,0.2457854888945583,0.18868809519324248,0.2654874205849292,0.38703494366583546,18868.809519324248,26548.74205849292,38703.494366583545
2024-08-27,2024-08-28,"['TON', 'NOT', 'FTT']","['ENA', 'WIF', 'DYM']",-2.324118480225734,-0.5843519614904148,-1.4542352208580744,0.1843027603028704,0.2639360396352308,0.38140654519801864,18430.27603028704,26393.60396352308,38140.654519801865
2024-08-28,2024-08-29,"['OGN', 'IMX', 'AAVE']","['IO', 'ORDI', 'MKR']",1.9133174985682786,-3.119652531474637,-0.6031675164531792,0.18782905726608956,0.2557021522932764,0.37910602481175787,18782.905726608955,25570.21522932764,37910.60248117579
2024-08-29,2024-08-30,"['ZRO', 'RUNE', 'CFX']","['TRB', 'RENDER', 'DYM']",1.7301992625331868,-1.8326174933124235,-0.051209115389618365,0.1910788742297305,0.25101610991957346,0.37891188797006303,19107.88742297305,25101.610991957346,37891.1887970063
2024-08-30,2024-08-31,"['AAVE', 'UMA', 'OGN']","['POPCAT', 'JTO', 'SEI']",1.8170304368640053,-4.002651659298987,-1.092810611217491,0.19455083553290178,0.2409688094307699,0.37477109865116165,19455.08355329018,24096.88094307699,37477.10986511617
2024-08-31,2024-09-01,"['ZRO', 'TON', 'UNI']","['IMX', 'FET', 'RSR']",5.5879337900278925,-2.806468724076979,1.3907325329754567,0.20542220741042638,0.23420609515931468,0.3799831622442929,20542.220741042638,23420.60951593147,37998.31622442929
2024-09-01,2024-09-02,"['FET', 'STRK', 'FTT']","['PEOPLE', 'BRETT', 'WIF']",-3.27080579556287,7.327757813090741,2.0284760087639353,0.19870324594507296,0.2513681505960861,0.3876910295277609,19870.324594507296,25136.81505960861,38769.10295277609
2024-09-02,2024-09-03,"['ORDI', 'POPCAT', 'AAVE']","['TRX', 'TRB', 'IMX']",7.909734649506014,-4.430063076330593,1.7398357865877103,0.21442014543928356,0.2402323829708738,0.39443621680087526,21442.014543928355,24023.23829708738,39443.621680087526
2024-09-03,2024-09-04,"['FTT', 'SUI', 'UNI']","['BRETT', 'TAO', 'AAVE']",-3.758020798760923,8.904615360336422,2.5732972807877497,0.20636219177694187,0.26162415264540045,0.40458623324225423,20636.219177694187,26162.415264540046,40458.623324225424
2024-09-04,2024-09-05,"['SAGA', 'AAVE', 'STRK']","['TON', 'NOT', 'RUNE']",2.5620576511603574,0.6843072217154633,1.6231824364379104,0.21164931010046523,0.2634144656157048,0.4111534059204882,21164.931010046523,26341.44656157048,41115.34059204882
2024-09-05,2024-09-06,"['BIGTIME', 'APE', 'TON']","['POPCAT', 'JTO', 'BRETT']",3.5650244643743556,-3.474465977348751,0.045279243512802214,0.21919465978422634,0.2542622196284721,0.4113395730723662,21919.465978422635,25426.221962847212,41133.95730723662
2024-09-06,2024-09-07,"['ZEN', 'BANANA', 'SUI']","['PEOPLE', 'GMX', 'LDO']",-2.8513860079707243,0.3831403861132676,-1.2341228109287283,0.21294457392491986,0.2552364008784968,0.40626313757070326,21294.457392491986,25523.64008784968,40626.313757070326
2024-09-07,2024-09-08,"['APE', 'BIGTIME', 'GALA']","['POPCAT', 'AR', 'WIF']",-1.2640267045852231,5.5511331402854145,2.1435532178500956,0.21025289764454366,0.2694049133137348,0.41497160412903883,21025.289764454366,26940.49133137348,41497.16041290388
2024-09-08,2024-09-09,"['SUPER', 'RSR', 'CRV']","['LTC', 'UNI', 'AAVE']",-5.387627294586625,6.055904412292393,0.33413855885288424,0.19892525514338694,0.28571981734603374,0.41635818426672433,19892.525514338693,28571.981734603374,41635.818426672435
2024-09-09,2024-09-10,"['PEOPLE', 'FTM', 'APE']","['GALA', 'ADA', 'FTT']",-0.3159543476976667,0.33638980156008486,0.010217726931209065,0.19829674215109272,0.28668094967262187,0.4164007266090485,19829.674215109273,28668.094967262186,41640.07266090485
2024-09-10,2024-09-11,"['SUPER', 'GMT', 'FET']","['STRK', 'SUI', 'AR']",-0.4329829276452794,0.1749693584494135,-0.12900678459793297,0.1974381511115017,0.2871825534910607,0.4158635414206077,19743.815111150172,28718.25534910607,41586.35414206077
2024-09-11,2024-09-12,"['ADA', 'INJ', 'BCH']","['APE', 'SAGA', 'DYM']",-0.4142066139535938,2.111494462519721,0.8486439242830637,0.19662034923113017,0.2932463972053472,0.41939274209818206,19662.034923113017,29324.639720534717,41939.274209818206
2024-09-12,2024-09-13,"['BIGTIME', 'WLD', 'POPCAT']","['SUPER', 'AAVE', 'PEOPLE']",-2.294282336110261,-0.10677764228722575,-1.2005299891987433,0.19210932328952204,0.2929332756163191,0.41435780645677045,19210.932328952204,29293.32756163191,41435.78064567705
2024-09-13,2024-09-14,"['POPCAT', 'MEW', 'IO']","['BIGTIME', 'GMT', 'TRX']",3.63898369171165,5.6474057966638815,4.643194744187766,0.19910015023428537,0.30947640640383245,0.43359724634830293,19910.015023428536,30947.640640383244,43359.724634830294
2024-09-14,2024-09-15,"['BIGTIME', 'USTC', 'OGN']","['MEW', 'FTM', 'IO']",3.459266931162116,-1.2979655044968266,1.0806507133326446,0.2059875558912341,0.3054595094041543,0.43828291808395664,20598.75558912341,30545.950940415427,43828.29180839566
2024-09-15,2024-09-16,"['ZETA', 'SUPER', 'FTM']","['OMNI', 'TAO', 'TURBO']",2.9205016422238343,6.0313881986691635,4.475944920446499,0.21200342584381435,0.3238829582060692,0.45790022009312015,21200.342584381433,32388.295820606923,45790.022009312015
2024-09-16,2024-09-17,"['TURBO', 'SAGA', 'ZRO']","['SEI', 'ZETA', 'DYM']",-16.601862810096918,12.324434605853172,-2.138714102121873,0.17680690793251871,0.363799701589679,0.4481070435123415,17680.69079325187,36379.9701589679,44810.70435123415
2024-09-17,2024-09-18,"['BIGTIME', 'SAGA', 'DYM']","['POL', 'AR', 'MKR']",-1.2347900399209666,2.9544137095797027,0.8598118348293681,0.17462371384347575,0.3745478498488545,0.4519599209051646,17462.371384347574,37454.784984885446,45195.99209051646
2024-09-18,2024-09-19,"['ZETA', 'POPCAT', 'BLUR']","['BIGTIME', 'TURBO', 'DYM']",0.11976578187767502,11.458778881360582,5.789272331619128,0.17483285329970422,0.4174664597679251,0.47812511155613496,17483.285329970422,41746.64597679251,47812.511155613494
2024-09-19,2024-09-20,"['ALT', 'TURBO', 'MEW']","['BANANA', 'ZRO', 'SUPER']",0.9833461283282071,0.9274142053552888,0.955380166841748,0.17655206539367257,0.4213381030184067,0.4826930240446323,17655.206539367256,42133.81030184067,48269.30240446323
2024-09-20,2024-09-21,"['ARK', 'GAS', 'CRV']","['IO', 'BIGTIME', 'DYM']",-7.065120771350169,-1.1411447159410448,-4.103132743645607,0.16407844874929647,0.4165300255195659,0.4628874885237638,16407.844874929648,41653.00255195659,46288.74885237638
2024-09-21,2024-09-22,"['ARK', 'TAO', 'APT']","['MEW', 'SAGA', 'BIGTIME']",4.561948382482517,-3.8189262253471195,0.3715110785676987,0.1715636228880174,0.4006230511385542,0.4646071668249334,17156.36228880174,40062.305113855415,46460.716682493345
2024-09-22,2024-09-23,"['SUI', 'IMX', 'INJ']","['ARK', 'TIA', 'ETHFI']",-2.032534985630141,7.634157822836677,2.800811418603268,0.16807653223020388,0.4312072471371351,0.4776199374050153,16807.65322302039,43120.72471371351,47761.99374050153
2024-09-23,2024-09-24,"['TIA', 'AR', 'ALT']","['SAGA', 'ARK', 'ZRO']",-3.537495361122648,3.853330861230956,0.15791775005415398,0.1621308326994246,0.4478230890669348,0.47837418406397536,16213.08326994246,44782.30890669348,47837.41840639753
2024-09-24,2024-09-25,"['SEI', 'WIF', 'ENA']","['TIA', 'AAVE', 'INJ']",1.514053988739524,-0.5295688615498007,0.4922425635948616,0.16458558103888685,0.4454515574324059,0.4807289454111879,16458.558103888685,44545.15574324059,48072.89454111879
2024-09-25,2024-09-26,"['WLD', 'CELO', 'NOT']","['CFX', 'TRB', 'ETHFI']",-0.5616840720919503,9.881680662692135,4.659998295300093,0.16366113004523142,0.48946965784486485,0.5031309060723633,16366.113004523142,48946.965784486485,50313.090607236336
2024-09-26,2024-09-27,"['W', 'ENA', 'BRETT']","['TAO', 'WLD', 'SUI']",-1.3310046424008568,2.5995744002173935,0.6342848789082683,0.1614827928065237,0.5021937857670316,0.5063221893306945,16148.27928065237,50219.37857670316,50632.21893306945
2024-09-27,2024-09-28,"['BIGTIME', 'NOT', 'SUSHI']","['POPCAT', 'MEW', 'OMNI']",1.0655846178279305,-1.998716827355033,-0.4665661047635513,0.16320352860710896,0.49215635406497465,0.5039598616143808,16320.352860710896,49215.635406497466,50395.98616143808
2024-09-28,2024-09-29,"['SUSHI', 'ARK', 'XRP']","['W', 'REZ', 'YGG']",-1.9184046713815055,5.090516428663057,1.5860558786407757,0.16007262449045073,0.5172096541233613,0.5119529466255056,16007.262449045073,51720.965412336125,51195.294662550565
2024-09-29,2024-09-30,"['USTC', 'MINA', 'SAGA']","['HMSTR', 'TURBO', 'ZETA']",5.50531769047173,-5.794345876318256,-0.1445140929232629,0.16888513100412592,0.4872407378577444,0.5112131024684958,16888.51310041259,48724.07378577444,51121.310246849585
2024-09-30,2024-10-01,"['BANANA', 'TAO', 'FTM']","['ARK', 'GMT', 'IO']",6.401762915410117,-11.727229294658443,-2.662733189624163,0.17969675669038987,0.4301008993121811,0.4976008615193598,17969.67566903899,43010.089931218106,49760.086151935975
2024-10-01,2024-10-02,"['USTC', 'CELO', 'UMA']","['REZ', 'ETHFI', 'DYM']",2.1145401923907348,-5.563449018476,-1.7244544130426325,0.18349651683503074,0.40617245505094113,0.48901996150355104,18349.651683503074,40617.24550509411,48901.9961503551
2024-10-02,2024-10-03,"['W', 'CFX', 'SUI']","['EIGEN', 'XRP', 'ENA']",10.600389921256548,-4.475229441450801,3.0625802399028736,0.20294786311146817,0.3879953057594379,0.5039965902137394,20294.786311146818,38799.53057594379,50399.65902137395
2024-10-03,2024-10-04,"['APT', 'BANANA', 'STX']","['ENA', 'SAGA', 'SUI']",-2.039691456883386,11.0743114603225,4.517310001719557,0.19880835288565618,0.43096311437066864,0.5267636785917902,19880.835288565617,43096.31143706686,52676.367859179016
2024-10-04,2024-10-05,"['POPCAT', 'TAO', 'ARK']","['BANANA', 'TRX', 'FTT']",0.30104311039841347,-2.5783345493773666,-1.1386457194894766,0.19940685173491504,0.419851443497777,0.5207657065136795,19940.685173491504,41985.1443497777,52076.57065136795
2024-10-05,2024-10-06,"['CELO', 'WLD', 'POPCAT']","['EIGEN', 'ENA', 'BANANA']",-7.182043245016033,3.164263504289474,-2.00888987036328,0.18508536540978843,0.4331366494966096,0.5103040969872004,18508.536540978843,43313.66494966096,51030.40969872004
2024-10-06,2024-10-07,"['POPCAT', 'WIF', 'TAO']","['KAS', 'W', 'UMA']",7.557145843670099,-6.148963501097227,0.7040911712864362,0.1990725364090959,0.40650323500918767,0.5138971030808002,19907.25364090959,40650.32350091877,51389.710308080015
2024-10-07,2024-10-08,"['MEW', 'BANANA', 'SAGA']","['POPCAT', 'TAO', 'BIGTIME']",7.25359160636287,-3.655179576924283,1.7992060147192936,0.21351244520063975,0.39164481178359534,0.5231431706688981,21351.244520063974,39164.481178359536,52314.31706688982
2024-10-08,2024-10-09,"['TURBO', 'EIGEN', 'GAS']","['MEW', 'CFX', 'USTC']",4.739796318392682,-4.714828736581345,0.012483790905668535,0.22363250021756986,0.37317942965229245,0.5232084787684617,22363.250021756987,37317.942965229246,52320.847876846165
2024-10-09,2024-10-10,"['ALT', 'CRV', 'UNI']","['TURBO', 'BLUR', 'RUNE']",-3.4501241027684113,-0.5993164261284637,-2.0247202644484377,0.21591690142593986,0.37094290403145375,0.5126149706735242,21591.690142593987,37094.29040314537,51261.49706735242
2024-10-10,2024-10-11,"['UNI', 'CELO', 'POPCAT']","['SAGA', 'CFX', 'TURBO']",-3.6728242680728713,10.95754019381799,3.64235796287256,0.20798665307149697,0.41158912183681595,0.5312862428767282,20798.6653071497,41158.9121836816,53128.62428767282
2024-10-11,2024-10-12,"['ENA', 'SAGA', 'REZ']","['UNI', 'FTT', 'GAS']",2.431586759736678,1.043050268054498,1.737318513895588,0.21304402898960292,0.41588220327541797,0.5405163771360059,21304.402898960292,41588.2203275418,54051.63771360058
2024-10-12,2024-10-13,"['TURBO', 'APT', 'SUPER']","['KAS', 'WIF', 'EIGEN']",0.2864803847719403,-2.0194208169568815,-0.8664702160924705,0.213654358343586,0.40748379148845526,0.5358329637150203,21365.435834358603,40748.379148845524,53583.29637150203
2024-10-13,2024-10-14,"['BRETT', 'TIA', 'BOME']","['POPCAT', 'FTM', 'SUPER']",-13.494637800056049,8.563303175055507,-2.465667312500271,0.18482247654108525,0.44237786394282275,0.5226211054790976,18482.247654108523,44237.78639428227,52262.11054790976
2024-10-14,2024-10-15,"['TURBO', 'MEME', 'BOME']","['BANANA', 'SUI', 'TAO']",5.679926277359329,-4.668055145946567,0.5059355657063813,0.19532025695260866,0.4217274213005113,0.5252652315256041,19532.025695260865,42172.74213005113,52526.52315256041
2024-10-15,2024-10-16,"['ARK', 'TNSR', 'ENA']","['BOME', 'SAGA', 'BCH']",-2.138269561375521,-1.3441941321260753,-1.7412318467507981,0.19114378335099058,0.4160585860498232,0.5161191460343709,19114.37833509906,41605.85860498232,51611.91460343709
2024-10-16,2024-10-17,"['ARK', 'DOGE', 'PYTH']","['TURBO', 'CELO', 'TNSR']",2.3817024683970733,-3.270661028535915,-0.44447928006942083,0.19569625955724865,0.4024507200200141,0.5138251033697769,19569.625955724863,40245.072002001405,51382.51033697769
2024-10-17,2024-10-18,"['UMA', 'POPCAT', 'DOGE']","['ETHFI', 'TURBO', 'ARK']",-1.1493003327450846,3.016389556469908,0.9335446118624118,0.1934471217949875,0.41459020150863574,0.518621889936682,19344.71217949875,41459.02015086357,51862.1889936682
2024-10-18,2024-10-19,"['BIGTIME', 'BOME', 'ONDO']","['UMA', 'TAO', 'BCH']",0.007593797029385267,-1.800623128348814,-0.8965146656597144,0.1934618117767758,0.4071249944524033,0.5139723686340781,19346.18117767758,40712.49944524033,51397.236863407816
2024-10-19,2024-10-20,"['APE', 'PENDLE', 'YGG']","['POPCAT', 'MEW', 'REZ']",-24.21867459680355,7.930947824292711,-8.143863386255418,0.1466079251134779,0.439413865342078,0.47211516108941776,14660.792511347789,43941.3865342078,47211.516108941774
2024-10-20,2024-10-21,"['APE', 'DYDX', 'BLUR']","['BIGTIME', 'CELO', 'ZETA']",-1.619789906558396,-4.665107386399222,-3.142448646478809,0.14423318474027508,0.4189147366531424,0.4572791845999421,14423.318474027508,41891.47366531424,45727.91845999421
2024-10-21,2024-10-22,"['APE', 'MEW', 'ATOM']","['TAO', 'EIGEN', 'WIF']",5.674188615871397,-2.513242277176623,1.5804731693473868,0.15241724768911652,0.4083863943862525,0.4645063594215547,15241.724768911652,40838.63943862525,46450.63594215547
2024-10-22,2024-10-23,"['BIGTIME', 'PIXEL', 'POPCAT']","['APE', 'DYDX', 'SCR']",4.928021302354886,-11.515498713120136,-3.293738705382625,0.1599284021236992,0.36135866439614583,0.4492067336723233,15992.840212369918,36135.86643961458,44920.673367232324
2024-10-23,2024-10-24,"['JUP', 'BOME', 'JTO']","['SCR', 'APE', 'HMSTR']",0.11688029703076734,-0.5029563423158301,-0.19303802264253137,0.1601153269151379,0.35954118807505764,0.4483395938760651,16011.532691513792,35954.118807505765,44833.95938760651
2024-10-24,2024-10-25,"['MEW', 'TNSR', 'PYTH']","['GOAT', 'SAGA', 'SEI']",9.729125891200866,-7.581978911425324,1.073573489887771,0.1756931486418195,0.3322808510173187,0.453152848900589,17569.31486418195,33228.08510173187,45315.2848900589
2024-10-25,2024-10-26,"['MOODENG', 'PEOPLE', 'GOAT']","['BOME', 'NEIROETH', 'EIGEN']",0.2210815878529965,3.067738222181271,1.6444099050171337,0.17608157384458575,0.34247435768896617,0.4606045392327776,17608.157384458576,34247.43576889662,46060.45392327776
2024-10-26,2024-10-27,"['MEME', 'MOODENG', 'TNSR']","['PEOPLE', 'HMSTR', 'UMA']",6.928334567742254,-0.14037745735057858,3.3939785551958375,0.18828109439268478,0.3419936008935647,0.47623735851859667,18828.10943926848,34199.360089356465,47623.73585185967
2024-10-27,2024-10-28,"['NEIROETH', 'JTO', 'TURBO']","['MOODENG', 'GOAT', 'TIA']",5.0289117947618145,2.1718741545133238,3.600392974637569,0.19774958455590513,0.34942127152146146,0.49338377491729973,19774.958455590513,34942.127152146146,49338.377491729974
2024-10-28,2024-10-29,"['DOGE', 'BANANA', 'RUNE']","['NEIROETH', 'SCR', 'TNSR']",-1.8665248260275085,10.35798456006851,4.2457298670205015,0.1940585394668029,0.3856142728752495,0.5143315172079967,19405.85394668029,38561.42728752495,51433.15172079967
2024-10-29,2024-10-30,"['PIXEL', 'TNSR', 'SUI']","['KAS', 'MEW', 'MEME']",0.4584848409167212,-0.7366701544338531,-0.13909265675856594,0.1949482684527626,0.38277356761574044,0.5136161198361655,19494.82684527626,38277.35676157405,51361.61198361655
2024-10-30,2024-10-31,"['MKR', 'LINK', 'MOODENG']","['GOAT', 'TIA', 'BIGTIME']",5.262368783050383,-0.4708558145972634,2.3957564842265597,0.20520716527491803,0.38097125601588033,0.5259211113311734,20520.716527491804,38097.125601588035,52592.11113311734
2024-10-31,2024-11-01,"['BSV', 'TIA', 'MKR']","['NEIROETH', 'IMX', 'PIXEL']",3.3096852935121954,4.123507200201536,3.7165962468568656,0.21199887664525524,0.3966806331883934,0.5454674756163357,21199.887664525526,39668.06331883934,54546.747561633565
2024-11-01,2024-11-02,"['NEIROETH', 'ADA', 'MEW']","['EIGEN', 'BANANA', 'WIF']",8.158742554368215,-4.173375501434599,1.9926835264668084,0.22929531920889426,0.38012566082397337,0.5563369161451767,22929.531920889425,38012.56608239734,55633.691614517666
2024-11-02,2024-11-03,"['OGN', 'BIGTIME', 'TIA']","['GOAT', 'MOODENG', 'NEIROETH']",5.020241763843026,5.303826136248838,5.162033950045932,0.2408064985863564,0.4002868649733439,0.5850552166332292,24080.64985863564,40028.68649733439,58505.52166332292
2024-11-03,2024-11-04,"['GOAT', 'EIGEN', 'IMX']","['TNSR', 'JTO', 'PIXEL']",4.702547990535692,-3.812658348765474,0.4449448208851088,0.25213053974670846,0.3850252943969261,0.5876583895189569,25213.053974670845,38502.52943969261,58765.83895189569
2024-11-04,2024-11-05,"['DOGE', 'COMP', 'SAGA']","['RUNE', 'NEIROETH', 'POPCAT']",-4.3629155685289165,5.444136291316926,0.5406103613940045,0.24113029717508333,0.405986596179939,0.5908353316622975,24113.029717508332,40598.6596179939,59083.533166229754
2024-11-05,2024-11-06,"['GOAT', 'ARK', 'OGN']","['BANANA', 'MKR', 'TRX']",-7.820277005602178,12.460192248706262,2.319957621552042,0.2222732399915601,0.45657330656793815,0.6045424609700193,22227.32399915601,45657.33065679381,60454.24609700193
2024-11-06,2024-11-07,"['MOODENG', 'LDO', 'NEIROETH']","['PEOPLE', 'FTT', 'OGN']",-8.408671889289815,-1.101686088407694,-4.755178988848755,0.2035830125429761,0.45154330196609616,0.5757953848873038,20358.30125429761,45154.33019660962,57579.53848873037
2024-11-07,2024-11-08,"['MOODENG', 'JTO', 'AR']","['TRB', 'BIGTIME', 'UNI']",-5.086717454811411,-2.6586970288429526,-3.8727072418271815,0.19322731990892164,0.4395381336127842,0.5534965153186665,19322.731990892164,43953.81336127842,55349.65153186665
2024-11-08,2024-11-09,"['MOODENG', 'POL', 'ADA']","['GOAT', 'PEOPLE', 'BOME']",-4.4153576173423374,6.60562524595237,1.0951338143050164,0.18469564272053662,0.46857237553229814,0.5595580428189212,18469.564272053663,46857.23755322981,55955.80428189212
2024-11-09,2024-11-10,"['HMSTR', 'NOT', 'SUI']","['POPCAT', 'POL', 'FTT']",-1.0460603805451918,4.773700218889661,1.8638199191722347,0.1827636147774438,0.4909406160487399,0.5699871970803105,18276.36147774438,49094.06160487399,56998.71970803105
2024-11-10,2024-11-11,"['TRB', 'MOODENG', 'DOGE']","['GRASS', 'HMSTR', 'STG']",-3.1093640417047546,9.659692783407925,3.275164370851585,0.17708082865823416,0.5383639713080184,0.5886552146775005,17708.082865823417,53836.39713080184,58865.52146775005
2024-11-11,2024-11-12,"['IO', 'BRETT', 'APT']","['GOAT', 'MOODENG', 'TURBO']",6.1235281429140995,2.280493815044523,4.202010978979311,0.18792442303682663,0.5506413283761258,0.6133905714265834,18792.442303682663,55064.132837612575,61339.05714265834
2024-11-12,2024-11-13,"['XRP', 'TRX', 'HBAR']","['FET', 'EIGEN', 'SAGA']",4.505593583352137,-7.09200412390073,-1.2932052702742962,0.19639153378272542,0.5115898226597891,0.6054581722295291,19639.153378272542,51158.98226597891,60545.817222952915
2024-11-13,2024-11-14,"['WIF', 'POPCAT', 'BRETT']","['EIGEN', 'IO', 'TRB']",6.431729435247321,-1.2848042907332695,2.5734625722570255,0.20902290586936267,0.5050168946673015,0.6210394116825276,20902.290586936266,50501.689466730146,62103.941168252764
2024-11-14,2024-11-15,"['MOODENG', 'TNSR', 'XRP']","['PNUT', 'WIF', 'PEOPLE']",-22.816679606685828,5.359882539964393,-8.728398533360718,0.1613308191325657,0.5320852070284445,0.5668326167816379,16133.08191325657,53208.52070284446,56683.261678163784
2024-11-15,2024-11-16,"['MOODENG', 'GOAT', 'BRETT']","['ENA', 'CRV', 'BNB']",2.8934035359369337,6.490950640542585,4.6921770882397595,0.16599877075790334,0.5666225951822897,0.5934294069549358,16599.877075790333,56662.25951822897,59342.940695493584
2024-11-16,2024-11-17,"['XRP', 'HBAR', 'ARB']","['MOODENG', 'GRASS', 'WIF']",3.1297152679078803,2.383688175056664,2.756701721482272,0.17119405963085285,0.5801291109808491,0.6097884856322446,17119.405963085286,58012.91109808491,60978.84856322446
2024-11-17,2024-11-18,"['POPCAT', 'SOL', 'MEW']","['ATOM', 'ETC', 'DOT']",2.524079902710874,7.035243231913765,4.77966156731232,0.17551513448463005,0.6209426049974907,0.6389343115219048,17551.513448463003,62094.26049974906,63893.43115219048
2024-11-18,2024-11-19,"['HBAR', 'CRV', 'POLYX']","['PNUT', 'MOODENG', 'GOAT']",3.0874573292893968,1.3156333551085477,2.201545342198972,0.1809340893682879,0.6291119330249176,0.6530007400969263,18093.40893682879,62911.19330249177,65300.07400969263
2024-11-19,2024-11-20,"['GRASS', 'CRV', 'PNUT']","['POLYX', 'MOODENG', 'OMNI']",12.501726196016875,-7.696509637371385,2.4026082793227452,0.20355397381636775,0.5806922724698015,0.6686897899425339,20355.397381636776,58069.22724698015,66868.9789942534
2024-11-20,2024-11-21,"['BANANA', 'ADA', 'TAO']","['GOAT', 'GRASS', 'NEIROETH']",-4.056046859641604,5.925362267148593,0.9346577037534942,0.19529772925371328,0.6151003932709748,0.6749397505784449,19529.772925371326,61510.039327097475,67493.9750578445
2024-11-21,2024-11-22,"['ETHFI', 'OP', 'ACE']","['PNUT', 'BSV', 'HBAR']",-3.7344643066496253,3.0868247891169407,-0.3238197587663423,0.18800440526303613,0.634087464688419,0.6727541623063037,18800.440526303613,63408.746468841906,67275.41623063036
