trade_date,daily_pnl,daily_return_pct,positions,equity
2024-08-16,-16.090000000000007,-0.844047375685766,10,1890.2010997060218
2024-08-17,-0.4966788295085973,-0.026276507276704292,10,1889.704420876513
2024-08-18,-5.161841553474892,-0.27315602887146995,10,1884.5425793230381
2024-08-19,-3.671422162656132,-0.19481768164532387,10,1880.871157160382
2024-08-20,6.3398701682816005,0.3370709441816912,10,1887.2110273286635
2024-08-21,-1.158042568011709,-0.061362643140704394,10,1886.0529847606517
2024-08-22,-4.302734607276702,-0.2281343441590925,10,1881.750250153375
2024-08-23,31.571633700032233,1.6777802313276662,10,1913.3218838534071
2024-08-24,-16.237183275699472,-0.8486383505423553,10,1897.0847005777077
2024-08-25,-18.449219025249565,-0.9725037063253599,10,1878.6354815524583
2024-08-26,8.658665055282505,0.4609018162548062,10,1887.2941466077407
2024-08-27,23.324762339504467,1.2358837853351503,10,1910.6189089472452
2024-08-28,-13.594884804556038,-0.7115435077551308,10,1897.0240241426893
2024-08-29,-12.399303590859647,-0.6536186908050988,10,1884.6247205518296
2024-08-30,-11.700583154392739,-0.6208441939022606,10,1872.9241373974369
2024-08-31,4.697210140479407,0.2507955365990701,10,1877.6213475379163
2024-09-01,22.661364728785003,1.206918783624843,10,1900.2827122667013
2024-09-02,21.741815526159087,1.144135837568345,10,1922.0245277928605
2024-09-03,18.03746603224814,0.9384618027201401,10,1940.0619938251086
2024-09-04,18.845040156911764,0.9713627820601796,10,1958.9070339820205
2024-09-05,1.8480503214973742,0.09434088955925084,10,1960.7550843035178
2024-09-06,-15.241009020027521,-0.777303047281976,10,1945.5140752834902
2024-09-07,-5.757480190652138,-0.29593618796169274,10,1939.756595092838
2024-09-08,12.96640172928011,0.668455091844115,10,1952.7229968221181
2024-09-09,11.04609206235278,0.5656763442807456,10,1963.7690888844709
2024-09-10,-6.366809406539539,-0.3242137501082797,10,1957.4022794779314
2024-09-11,-11.745707302755646,-0.600066088912924,10,1945.6565721751758
2024-09-12,-1.793617964631098,-0.09218574286344357,10,1943.8629542105448
2024-09-13,-14.618771560529686,-0.7520474387797962,10,1929.244182650015
2024-09-14,11.956019713769363,0.6197255806855171,10,1941.2002023637845
2024-09-15,3.3358997577324585,0.17184728054686782,10,1944.536102121517
2024-09-16,34.31519499797113,1.7646982722785531,10,1978.851297119488
2024-09-17,49.89727195435565,2.5215271115615683,10,2028.7485690738436
2024-09-18,-13.389877033842183,-0.6600067271990673,10,2015.3586920400014
2024-09-19,8.289474610899685,0.41131509957211887,10,2023.6481666509012
2024-09-20,1.3594524820907434,0.06717830226094149,10,2025.007619132992
2024-09-21,-13.734104979811587,-0.6782248545658238,10,2011.2735141531805
2024-09-22,12.187869784414254,0.6059777399070355,10,2023.4613839375947
2024-09-23,20.816350626913728,1.0287495868295613,10,2044.2777345645084
2024-09-24,21.58755453161592,1.055999102598195,10,2065.8652890961243
2024-09-25,6.748949092515355,0.3266887307772239,10,2072.61423818864
2024-09-26,24.972124316631085,1.2048611775655589,10,2097.5863625052707
2024-09-27,11.378550207577518,0.5424592002966422,10,2108.964912712848
2024-09-28,7.1952093745895604,0.3411725501556148,10,2116.1601220874377
2024-09-29,-9.422178646915665,-0.44524885185065166,10,2106.737943440522
2024-09-30,4.993084820954262,0.23700550115882169,10,2111.7310282614762
2024-10-01,-19.600000000000005,-0.9281485064949814,10,2092.1310282614763
2024-10-02,-19.600000000000005,-0.9368438083100012,10,2072.5310282614764
2024-10-03,7.738607640224466,0.3733892296278877,10,2080.269635901701
2024-10-04,40.62007394177126,1.9526350450317624,10,2120.8897098434722
2024-10-05,-12.967567756600804,-0.6114211265402314,10,2107.9221420868716
2024-10-06,-7.319273660219468,-0.3472269451552555,10,2100.602868426652
2024-10-07,-7.044752852843912,-0.3353681440090777,10,2093.558115573808
2024-10-08,0.9070082645529876,0.043323768172749876,10,2094.4651238383613
2024-10-09,-3.3475629378376004,-0.15982901313261236,10,2091.1175609005236
2024-10-10,-15.3705944055944,-0.7350420986840727,10,2075.746966494929
2024-10-11,22.0970710168222,1.0645358694241494,10,2097.844037511751
2024-10-12,3.9223753596731434,0.18697173333845474,10,2101.766412871424
2024-10-13,3.1285054542649453,0.14885124412996945,10,2104.894918325689
2024-10-14,29.377284228759063,1.3956651219495002,10,2134.272202554448
2024-10-15,-1.1831777502360608,-0.055437059472542904,10,2133.089024804212
2024-10-16,-4.163789984847623,-0.19520000977126595,10,2128.9252348193645
2024-10-17,4.4240273146741735,0.20780566843389145,10,2133.349262134039
2024-10-18,5.893081782414244,0.2762361459988627,10,2139.242343916453
2024-10-19,-9.615391903266847,-0.44947651352409707,10,2129.6269520131864
2024-10-20,7.8948972442745236,0.3707173801877034,10,2137.521849257461
2024-10-21,1.791004337216673,0.08378882011610023,10,2139.3128535946776
2024-10-22,7.100526333979026,0.33190687009840775,10,2146.4133799286565
2024-10-23,6.703242369929783,0.3122996917840956,10,2153.116622298586
2024-10-24,-18.252898151789225,-0.8477431256047394,10,2134.863724146797
2024-10-25,33.71893789679936,1.5794421683882989,10,2168.582662043596
2024-10-26,14.371719246973612,0.6627240685134967,10,2182.9543812905695
2024-10-27,12.122306038030597,0.5553165078449258,10,2195.0766873286
2024-10-28,-10.553401689689275,-0.48077599067997595,10,2184.523285638911
2024-10-29,23.100782647389117,1.0574747726084683,10,2207.6240682863004
2024-10-30,7.164056126994742,0.3245143151821108,10,2214.788124413295
2024-10-31,8.375995130879772,0.3781849396135173,10,2223.164119544175
2024-11-01,-7.120375751079384,-0.32028115641499766,10,2216.0437437930955
2024-11-02,18.846571599025935,0.850460269650055,10,2234.8903153921215
2024-11-03,7.364023289348688,0.3295026712779252,10,2242.25433868147
2024-11-04,-8.11177165156935,-0.36176857868583173,10,2234.142567029901
2024-11-05,22.225111382789684,0.9947937840124521,10,2256.3676784126906
2024-11-06,48.903399105667006,2.167350630552799,10,2305.2710775183577
2024-11-07,-12.974549198823642,-0.5628209769061452,10,2292.296528319534
2024-11-08,-9.283986199639067,-0.40500808184903936,10,2283.012542119895
2024-11-09,-8.168365955510007,-0.3577889216467141,10,2274.844176164385
2024-11-10,35.4364800302008,1.5577541706592957,10,2310.280656194586
2024-11-11,14.51889123225589,0.6284470760436052,10,2324.799547426842
2024-11-12,-13.407727929417403,-0.5767261932005054,10,2311.3918194974244
2024-11-13,-4.829187243145666,-0.20892984055795857,10,2306.562632254279
2024-11-14,-8.147300491843529,-0.35322259963437047,10,2298.4153317624355
2024-11-15,-19.600000000000005,-0.8527614539087952,10,2278.8153317624356
2024-11-16,13.332972945522584,0.5850835194798721,10,2292.1483047079582
2024-11-17,2.354599626772667,0.10272457597688756,10,2294.502904334731
2024-11-18,36.42655674131396,1.58755766543148,10,2330.929461076045
2024-11-19,2.1496026567844693,0.09222083690993084,10,2333.079063732829
2024-11-20,23.18517858805061,0.9937588034824372,10,2356.26424232088
2024-11-21,-19.600000000000005,-0.8318252107706876,10,2336.66424232088
2024-11-22,5.820494119180365,0.24909415797792106,10,2342.4847364400603
2024-11-23,2.873809051803155,0.12268208228202004,10,2345.3585454918634
2024-11-24,-9.199685430463589,-0.3922507050423819,10,2336.1588600614
2024-11-25,1.39515827947101,0.05972018013511041,10,2337.554018340871
2024-11-26,-19.600000000000005,-0.8384832969084292,10,2317.9540183408712
2024-11-27,47.37185483573879,2.043692603947609,10,2365.32587317661
2024-11-28,16.679799758623467,0.7051797787263306,10,2382.0056729352336
2024-11-29,3.329189533771326,0.13976413119406733,10,2385.3348624690047
2024-11-30,11.860883414211312,0.4972418590291506,10,2397.195745883216
2024-12-01,-17.289913144180662,-0.7212557912249429,10,2379.9058327390358
2024-12-02,-19.600000000000005,-0.8235619968812946,10,2360.305832739036
2024-12-03,19.891512646085218,0.8427514930555399,10,2380.197345385121
2024-12-04,-11.862857643298165,-0.49839807049187046,10,2368.334487741823
2024-12-05,-19.600000000000005,-0.8275858035022898,10,2348.734487741823
2024-12-06,6.78211870387402,0.2887562957528949,10,2355.516606445697
2024-12-07,12.545766175576254,0.5326120877792028,10,2368.0623726212734
2024-12-08,0.6276685324005944,0.02650557433188767,10,2368.690041153674
2024-12-09,41.1057029066681,1.735377030869244,10,2409.7957440603423
2024-12-10,1.7280872186652265,0.0717109415984575,10,2411.5238312790075
2024-12-11,-19.600000000000005,-0.8127641015102343,10,2391.9238312790076
2024-12-12,-1.0598730821005127,-0.044310486322375,10,2390.863958196907
2024-12-13,-14.548498486629533,-0.6085038187451461,10,2376.3154597102775
2024-12-14,-1.157289904635339,-0.04870102157128738,10,2375.158169805642
2024-12-15,-6.425021965821505,-0.27050922534339095,10,2368.7331478398205
2024-12-16,20.52328186267422,0.8664243957319777,10,2389.2564297024946
2024-12-17,-14.22413348026311,-0.5953372481678021,10,2375.0322962222317
2024-12-18,14.208472822066952,0.5982433520869253,10,2389.2407690442988
2024-12-19,18.246758253057006,0.763705294563333,10,2407.487527297356
2024-12-20,-1.8930339812536379,-0.07863110233342545,10,2405.594493316102
2024-12-21,27.118115422966536,1.1272937104866882,10,2432.712608739069
2024-12-22,12.85269580867622,0.5283277507793273,10,2445.565304547745
2024-12-23,54.49933792389504,2.2284965289026917,10,2500.06464247164
2024-12-24,-8.235795755392651,-0.3294233123208563,10,2491.8288467162474
2024-12-25,-15.809667907421662,-0.6344604256530609,10,2476.019178808826
2024-12-26,3.913906597440433,0.15807254769825135,10,2479.9330854062664
2024-12-27,27.007849939754507,1.0890555918096492,10,2506.940935346021
2024-12-28,-3.7291623394833495,-0.14875349821389516,10,2503.2117730065374
2024-12-29,46.114647896195606,1.8422191998884934,10,2549.326420902733
2024-12-30,17.527994437497966,0.6875539473399875,10,2566.854415340231
