date,vol_regime,mapped_ret,global_ret,is_flag
2024-06-07,high,-0.0,-0.0,True
2024-06-10,high,-0.0,-0.0,True
2024-06-11,high,0.0,0.0,True
2024-06-12,mid,0.0,0.0,True
2024-06-13,mid,-0.0,-0.0,True
2024-06-14,mid,0.0,0.0,True
2024-06-17,mid,-0.0,-0.0,True
2024-06-18,mid,0.0,0.0,True
2024-06-20,mid,0.0,0.0,True
2024-06-21,mid,0.0,0.0,True
2024-06-24,mid,0.0,0.0,True
2024-06-25,mid,0.0,0.0,True
2024-06-26,mid,0.00035902350777650735,0.00035902350777650735,True
2024-06-27,mid,-0.026488290412493343,-0.026488290412493343,True
2024-06-28,mid,0.06503707362501926,0.06503707362501926,True
2024-07-01,mid,0.0730642872647005,0.0730642872647005,True
2024-07-02,mid,-0.00045,-0.00045,True
2024-07-03,mid,0.0,0.0,True
2024-07-05,mid,0.0,0.0,True
2024-07-08,mid,0.0,0.0,True
2024-07-09,mid,-0.0,-0.0,True
2024-07-10,mid,0.0,0.0,True
2024-07-11,mid,0.0,0.0,True
2024-07-12,mid,0.0,0.0,True
2024-07-15,mid,-0.0,-0.0,True
2024-07-16,mid,0.0,0.0,True
2024-07-17,mid,-0.0,-0.0,True
2024-07-18,mid,-0.0,-0.0,True
2024-07-19,mid,0.0,0.0,True
2024-07-22,mid,-0.0,-0.0,True
2024-07-23,mid,-0.0,-0.0,True
2024-07-24,mid,-0.0,-0.0,True
2024-07-25,mid,-0.0,-0.0,True
2024-07-26,mid,0.0,0.0,True
2024-07-29,mid,-0.0,-0.0,True
2024-07-30,mid,-0.0,-0.0,True
2024-07-31,mid,0.0,0.0,True
2024-08-01,mid,-0.0,-0.0,True
2024-08-02,mid,0.0,0.0,True
2024-08-05,mid,0.0,0.0,True
2024-08-06,mid,0.009552852398262776,-0.0,True
2024-08-07,high,0.06621725724869551,-0.0,True
2024-08-08,high,-0.00045,-0.0,True
2024-08-09,high,0.0,0.0,True
2024-08-12,high,0.0,0.0,True
2024-08-13,high,0.0,0.0,True
2024-08-14,high,-0.0,0.0,True
2024-08-15,high,0.0,0.0,True
2024-08-16,high,-0.0,-0.0,True
2024-08-19,high,0.0,0.0,True
2024-08-20,high,-0.0,-0.0,True
2024-08-21,mid,0.0,0.0,True
2024-08-22,mid,-0.0,-0.0,True
2024-08-23,high,0.0,0.0,True
2024-08-26,mid,0.0,0.0,True
2024-08-27,mid,0.0,0.0,True
2024-08-28,mid,-0.0,-0.0,True
2024-08-29,mid,-0.0,-0.0,True
2024-08-30,mid,0.0,0.0,True
2024-09-03,mid,-0.0,-0.0,True
2024-09-04,mid,0.0,0.0,True
2024-09-05,mid,-0.0,-0.0,True
2024-09-06,mid,0.0,0.0,True
2024-09-09,mid,0.0,0.0,True
2024-09-10,mid,0.0,0.0,True
2024-09-11,mid,0.0,0.0,True
2024-09-12,mid,-0.0,-0.0,True
2024-09-13,mid,0.0,0.0,True
2024-09-16,mid,0.0,0.0,True
2024-09-17,mid,-0.0,-0.0,True
2024-09-18,mid,-0.0,-0.0,True
2024-09-19,mid,0.06341563045752016,0.06341563045752016,True
2024-09-20,mid,-0.00045,-0.00045,True
2024-09-23,mid,0.0,0.0,True
2024-09-24,mid,0.0,0.0,True
2024-09-25,mid,0.0,0.0,True
2024-09-26,mid,0.0,0.0,True
2024-09-27,mid,-0.04973569925987411,0.0,True
2024-09-30,low,-0.00029298654159407814,-0.007355837687203285,True
2024-10-01,low,-0.0117401592628118,-0.017623744347123133,True
2024-10-02,low,-0.015962898186249394,-0.01643543653916607,True
2024-10-03,low,0.00995498854715481,0.01023798699495726,True
2024-10-04,low,-0.054550455998486576,-0.051613089273827295,True
2024-10-07,low,-0.0509857318056572,-0.0506678308131381,True
2024-10-08,low,-0.034861950100168786,-0.03506616001293614,True
2024-10-09,low,-0.012755859606027237,-0.015942388723307548,True
2024-10-10,low,0.023426106270355542,0.022715129328218252,True
2024-10-11,low,-0.11673349517251055,-0.11142680944703814,True
2024-10-14,mid,0.12887118271006254,0.12887118271006254,True
2024-10-15,mid,0.05587339726574739,0.05587339726574739,True
2024-10-16,mid,-0.00045,-0.00045,True
2024-10-17,mid,0.0,0.0,True
2024-10-18,high,0.0,0.0,True
2024-10-21,high,0.0,0.0,True
2024-10-22,high,0.0,0.0,True
2024-10-23,high,-0.0,-0.0,True
2024-10-24,high,0.0,0.0,True
2024-10-25,high,0.0,0.0,True
2024-10-28,high,0.0,0.0,True
2024-10-29,high,-0.0,-0.0,True
2024-10-30,high,-0.0,-0.0,True
2024-10-31,high,0.0,0.0,True
2024-11-01,high,-0.0,-0.0,True
2024-11-04,high,0.0,0.0,True
2024-11-05,high,-0.0,-0.0,True
2024-11-06,high,0.0,0.0,True
2024-11-07,high,0.0,0.0,True
2024-11-08,high,-0.0,-0.0,True
2024-11-11,high,0.0,0.0,True
2024-11-12,high,0.0,0.0,True
2024-11-13,high,-0.0,-0.0,True
2024-11-14,high,0.0,0.0,True
2024-11-15,high,-0.0,-0.0,True
2024-11-18,high,0.0,0.0,True
2024-11-19,high,0.0,0.0,True
2024-11-20,high,-0.07304345525787588,0.0,True
2024-11-21,high,0.21969781946599956,0.2152927602518367,True
2024-11-22,high,-0.00045,-0.00045,True
2024-11-25,high,0.0,0.0,True
2024-11-26,high,-0.0,-0.0,True
2024-11-27,high,0.0,0.0,True
2024-11-29,high,-0.0,-0.0,True
2024-12-02,high,0.0,0.0,True
2024-12-03,high,-0.0,-0.0,True
2024-12-04,high,0.0,0.0,True
2024-12-05,high,-0.0,-0.0,True
2024-12-06,high,-0.0,-0.0,True
2024-12-09,high,-0.0,-0.0,True
2024-12-10,high,0.0,0.0,True
2024-12-11,high,0.0,0.0,True
2024-12-12,high,-0.0,-0.0,True
2024-12-13,high,0.0,0.0,True
2024-12-16,high,-0.0,-0.0,True
2024-12-17,high,-0.0,-0.0,True
2024-12-18,high,-0.026016872634523798,-0.0,True
2024-12-19,high,-0.034653558950339766,-0.0,True
2024-12-20,high,0.11217601753160872,0.0,True
2024-12-23,high,-0.00045,-0.0,True
2024-12-24,high,0.0,0.0,True
2024-12-26,high,-0.0,-0.0,True
2024-12-27,high,-0.0,-0.0,True
2024-12-30,high,-0.0,-0.0,True
2024-12-31,high,-0.0,-0.0,True
2025-01-02,high,-0.012909389890832521,-0.0,True
2025-01-03,high,0.11573355996375521,0.0,True
2025-01-06,high,-0.00045,0.0,True
2025-01-07,high,-0.0,-0.0,True
2025-01-08,high,-0.0,-0.0,True
2025-01-10,high,-0.0,-0.0,True
2025-01-13,high,0.0,0.0,True
2025-01-14,high,0.0,0.0,True
2025-01-15,high,-0.0,0.0,True
2025-01-16,high,0.0,0.0,True
2025-01-17,high,0.0,0.0,True
2025-01-21,high,-0.0,-0.0,True
2025-01-22,high,0.0,-0.0,True
2025-01-23,mid,-0.0,-0.0,True
2025-01-24,mid,-0.0,-0.0,True
2025-01-27,mid,0.0,0.0,True
2025-01-28,mid,-0.0,-0.0,True
2025-01-29,mid,-0.0,-0.0,True
2025-01-30,mid,-0.0,-0.0,True
2025-01-31,mid,0.012892978168477934,0.0,True
2025-02-03,mid,0.050091340029101296,0.0,True
2025-02-04,mid,-0.00045,0.0,True
2025-02-05,mid,-0.0,-0.0,True
2025-02-06,mid,-0.0,-0.0,True
2025-02-07,mid,0.0,0.0,True
2025-02-10,mid,0.0,0.0,True
2025-02-11,mid,-0.0,-0.0,True
2025-02-12,mid,-0.0,-0.0,True
2025-02-13,low,0.0,0.0,True
2025-02-14,low,0.0,0.0,True
2025-02-18,low,0.0,0.0,True
2025-02-19,low,-0.0,-0.0,True
2025-02-20,low,-0.0,-0.0,True
2025-02-21,low,-0.0,-0.0,True
2025-02-24,low,0.0,0.0,True
2025-02-25,low,-0.0,-0.0,True
2025-02-26,mid,0.1183674168837668,0.0,True
2025-02-27,mid,-0.00045,-0.0,True
2025-02-28,mid,0.0,0.0,True
2025-03-03,mid,-0.0,-0.0,True
2025-03-04,mid,0.0,0.0,True
2025-03-05,mid,0.0,0.0,True
2025-03-06,mid,-0.0,-0.0,True
2025-03-07,mid,-0.0,-0.0,True
2025-03-10,mid,-0.0,-0.0,True
2025-03-11,mid,0.0,0.0,True
2025-03-12,mid,-0.0,-0.0,True
2025-03-13,mid,0.0,0.0,True
2025-03-14,mid,0.0,0.0,True
2025-03-17,mid,0.01212573489591637,0.01212573489591637,True
2025-03-18,mid,0.015369132443862388,0.015369132443862388,True
2025-03-19,mid,-0.005119964173343358,-0.005119964173343358,True
2025-03-20,mid,-0.035716860352663964,-0.035716860352663964,True
2025-03-21,mid,-0.008416737553298664,-0.008416737553298664,True
2025-03-24,mid,-0.04817404336699716,-0.04817404336699716,True
2025-03-25,mid,-0.018568426848290284,-0.018568426848290284,True
2025-03-26,mid,0.02757499362491475,0.02757499362491475,True
2025-03-27,mid,0.018739754026089177,0.018739754026089177,True
2025-03-28,mid,0.06344626741035383,0.06344626741035383,True
2025-03-31,mid,-0.00045,-0.00045,True
2025-04-01,mid,0.0,0.0,True
2025-04-02,mid,0.0,0.0,True
2025-04-03,high,-0.0,-0.0,True
2025-04-04,high,0.0,0.0,True
2025-04-07,high,-0.0,-0.0,True
2025-04-08,high,-0.0,-0.0,True
2025-04-09,high,0.0,0.0,True
2025-04-10,high,-0.0,-0.0,True
2025-04-11,high,0.0,0.0,True
2025-04-14,high,0.0,0.0,True
2025-04-15,high,0.0,0.0,True
2025-04-16,high,-0.0,-0.0,True
2025-04-17,high,0.0,0.0,True
2025-04-21,high,-0.0,-0.0,True
2025-04-22,high,-0.0,-0.0,True
2025-04-23,high,0.0,0.0,True
2025-04-24,high,0.0,0.0,True
2025-04-25,mid,0.0,0.0,True
2025-04-28,mid,-0.0,-0.0,True
2025-04-29,mid,0.0,0.0,True
2025-04-30,mid,-0.0,-0.0,True
2025-05-01,mid,-0.0,-0.0,True
2025-05-02,mid,0.0,0.0,True
2025-05-05,mid,0.0,0.0,True
2025-05-06,mid,-0.0,-0.0,True
2025-05-07,mid,0.0,0.0,True
2025-05-08,mid,-0.0,-0.0,True
2025-05-09,mid,0.0,0.0,True
2025-05-12,low,-0.0,-0.0,True
2025-05-13,low,0.0,0.0,True
2025-05-14,low,-0.0,-0.0,True
2025-05-15,mid,-0.0,-0.0,True
2025-05-16,low,0.0,0.0,False
2025-05-19,low,0.0,0.0,False
2025-05-20,low,-0.0,-0.0,False
2025-05-21,mid,-0.07770450523603256,-0.0,False
2025-05-22,mid,-0.03757501780535433,-0.038025017805354326,False
2025-05-23,mid,-0.012007899290078547,-0.012007899290078547,False
2025-05-27,low,-0.019849088704137208,-0.018096486837639404,False
2025-05-28,low,-0.002635700360697081,-0.003894218850873061,False
2025-05-29,mid,0.04955316835317181,0.04955316835317181,False
2025-05-30,low,0.02209925952845028,0.020456419840467456,False
2025-06-02,low,-0.021181776827788296,-0.019761383724244536,False
2025-06-03,low,0.04769561482328049,0.04736119900052999,False
2025-06-04,low,-0.013190640934534618,-0.00045,False
2025-06-05,low,0.024040772710994293,0.0,False
2025-06-06,low,-0.00045,-0.0,False
2025-06-09,low,-0.0,-0.0,False
2025-06-10,low,-0.0,-0.0,False
2025-06-11,low,0.0,0.0,False
2025-06-12,low,0.0,0.0,False
2025-06-13,low,0.0,0.0,False
2025-06-16,low,-0.0,-0.0,False
2025-06-17,low,0.0,0.0,False
2025-06-18,low,-0.0,-0.0,False
2025-06-20,low,0.0,0.0,False
2025-06-23,low,-0.0,-0.0,False
2025-06-24,low,0.0,0.0,False
2025-06-25,low,0.0,0.0,False
2025-06-26,low,-0.0,-0.0,False
2025-06-27,low,-0.0,-0.0,False
2025-06-30,low,0.0,0.0,False
2025-07-01,low,-0.0,-0.0,False
2025-07-02,low,0.0,0.0,False
2025-07-03,low,-0.0,-0.0,False
2025-07-07,low,-0.0,-0.0,False
2025-07-08,low,-0.0,-0.0,False
2025-07-09,low,0.0,0.0,False
2025-07-10,low,-0.0,-0.0,False
2025-07-11,low,0.0,0.0,False
2025-07-14,low,0.0,0.0,False
2025-07-15,low,-0.0,0.0,False
2025-07-16,low,0.0,0.0,False
2025-07-17,low,-0.0,-0.0,False
2025-07-18,low,-0.0,-0.0,False
2025-07-21,low,0.01121097080859928,0.013720351100290351,False
2025-07-22,low,-0.019809056499089747,-0.03146848026278689,False
2025-07-23,low,-0.022816195253806393,-0.01723003069144557,False
2025-07-24,low,0.008429439411177377,0.010196268186912362,False
2025-07-25,low,-0.01613155902261814,-0.012749407328517355,False
2025-07-28,low,-0.00745099045170337,-0.008739241058354453,False
2025-07-29,low,-0.02261640161000174,-0.02260590034539496,False
2025-07-30,low,0.001701715560510577,0.002117109461859075,False
2025-07-31,low,0.034078229505637006,0.043542093104345744,False
2025-08-01,low,-0.06819912703642875,-0.056452777831719765,False
2025-08-04,low,0.045974235338288975,0.038504250970438796,False
2025-08-05,low,-0.026960456963857567,-0.02323753397586175,False
2025-08-06,low,0.01274002738370887,0.009502165566078281,False
2025-08-07,low,0.025042354203411943,0.016183090700754604,False
2025-08-08,low,-0.009424787100409171,-0.006709366600665501,False
2025-08-11,low,-0.006367160381078103,-0.013495199071934888,False
2025-08-12,low,-0.027996441952225316,-0.03302135267243296,False
2025-08-13,low,-0.040032269190388846,-0.05142310995674803,False
2025-08-14,low,-0.0013370289652794853,0.01726180845781293,False
2025-08-15,low,-0.009422335441400058,-0.005716878018728196,False
2025-08-18,low,0.002613070220463644,0.007150394566426939,False
2025-08-19,low,-0.04196114993918329,-0.03129155966451249,False
2025-08-20,low,0.008090869818106772,0.003195822182490843,False
2025-08-21,low,-0.0013517463863671648,0.005679291594773234,False
2025-08-22,low,0.015808904167327865,-0.0012885025988053425,False
2025-08-25,low,0.02562226298670736,0.049512322500168154,False
2025-08-26,low,-0.00045,-0.00045,False
2025-08-27,low,-0.0,-0.0,False
2025-08-28,low,-0.0,-0.0,False
2025-08-29,low,0.0,0.0,False
2025-09-02,low,-0.0,-0.0,False
2025-09-03,low,-0.0,-0.0,False
2025-09-04,low,0.0,0.0,False
2025-09-05,low,0.0,0.0,False
2025-09-08,low,-0.0,-0.0,False
2025-09-09,low,0.0,0.0,False
2025-09-10,low,-0.0,-0.0,False
2025-09-11,low,-0.0,-0.0,False
2025-09-12,low,0.0,0.0,False
2025-09-15,low,-0.0,-0.0,False
2025-09-16,low,0.0,0.0,False
2025-09-17,low,-0.0,-0.0,False
2025-09-18,low,0.0,0.0,False
2025-09-19,low,0.0,0.0,False
2025-09-22,low,0.0,0.0,False
2025-09-23,low,-0.0,-0.0,False
2025-09-24,low,-0.0,-0.0,False
2025-09-25,low,-0.0,-0.0,False
2025-09-26,low,0.0,0.0,False
2025-09-29,low,0.0,-0.0,False
2025-09-30,low,-0.0,-0.0,False
2025-10-01,low,0.0,-0.0,False
2025-10-02,low,0.0,0.0,False
2025-10-03,low,-0.0,-0.0,False
2025-10-06,low,-0.0,0.0,False
2025-10-07,low,-0.0,-0.0,False
2025-10-08,low,-0.012539720244190205,-0.01007698146960539,False
2025-10-09,low,-0.015204701454940892,-0.01734797001309808,False
2025-10-10,low,0.03787150482494904,0.02712121921791845,False
2025-10-13,low,0.014521977726688638,0.01582852096715072,False
2025-10-14,low,-0.025900828386735103,-0.027309011467696882,False
2025-10-15,low,0.010572349011330376,0.008880417195739843,False
2025-10-16,low,-0.016640482339535793,-0.00045,False
2025-10-17,low,0.03953786163545536,0.0,False
2025-10-20,low,-0.00045,-0.0,False
2025-10-21,low,0.0,0.0,False
2025-10-22,low,-0.0,-0.0,False
2025-10-23,low,-0.0,-0.0,False
2025-10-24,low,0.0,0.0,False
2025-10-27,low,-0.0,-0.0,False
2025-10-28,low,-0.0,-0.0,False
2025-10-29,low,-0.0,-0.0,False
2025-10-30,low,-0.0,-0.0,False
2025-10-31,low,0.0,0.0,False
2025-11-03,low,0.0,0.0,False
2025-11-04,low,-0.0,-0.0,False
2025-11-05,low,0.0,0.0,False
2025-11-06,low,-0.0,-0.0,False
2025-11-07,low,-0.0,-0.0,False
2025-11-10,low,-0.0,-0.0,False
2025-11-11,low,-0.0001416076779317345,-0.0011102624016806383,False
2025-11-12,low,-0.014585824256537178,-0.014644564024413966,False
2025-11-13,low,-0.0503492616727136,-0.049709684855226956,False
2025-11-14,low,0.01705277503994996,0.017707893602683836,False
2025-11-17,low,0.004778619191671406,0.005370205856413804,False
2025-11-18,mid,-0.00045,0.047988233994189694,False
2025-11-19,mid,-0.0,-0.00045,False
2025-11-20,mid,0.0,0.0,False
2025-11-21,mid,-0.0,-0.0,False
2025-11-24,mid,0.0,0.0,False
2025-11-25,mid,-0.0,-0.0,False
2025-11-26,mid,-0.0,-0.0,False
2025-11-28,mid,0.0,0.0,False
2025-12-01,mid,0.0,0.0,False
2025-12-02,mid,-0.0,-0.0,False
2025-12-03,mid,0.0,0.0,False
2025-12-04,mid,0.0,0.0,False
2025-12-05,mid,-0.0,-0.0,False
2025-12-08,mid,0.0,0.0,False
2025-12-09,mid,0.0,0.0,False
2025-12-10,mid,-0.0,-0.0,False
2025-12-11,mid,-0.0,-0.0,False
2025-12-12,mid,-0.0,-0.0,False
2025-12-15,mid,-0.0,-0.0,False
2025-12-16,mid,0.0,0.0,False
2025-12-17,low,-0.0,-0.0,False
2025-12-18,low,-0.0,-0.0,False
2025-12-19,low,0.0,0.0,False
2025-12-22,low,-0.0,-0.0,False
2025-12-23,low,-0.0,-0.0,False
2025-12-24,low,0.0,0.0,False
2025-12-26,low,0.0,0.0,False
2025-12-29,low,-0.0,-0.0,False
2025-12-30,low,-0.0,-0.0,False
2025-12-31,low,-0.0,-0.0,False
2026-01-02,low,0.0,0.0,False
2026-01-05,low,-0.0,-0.0,False
2026-01-06,low,-0.03955854882450862,-0.03950179229981555,False
2026-01-07,low,0.05386526137610839,0.054765745838267474,False
2026-01-08,low,0.035358596643821454,0.03531000337779421,False
2026-01-09,low,-0.051194243537091504,-0.00045,False
2026-01-12,low,0.02248397362534263,0.0,False
2026-01-13,low,0.013400578900910329,0.0,False
2026-01-14,low,0.016642840229450402,0.0,False
2026-01-15,low,-0.029701377751209766,-0.0,False
2026-01-16,low,0.0167213810688901,0.0,False
2026-01-20,low,0.01780043916850038,0.0,False
2026-01-21,low,-0.00045,0.0,False
2026-01-22,low,-0.0,-0.0,False
2026-01-23,low,0.0,0.0,False
2026-01-26,low,0.0,0.0,False
2026-01-27,low,-0.0,-0.0,False
2026-01-28,low,-0.0,-0.0,False
2026-01-29,low,-0.0,-0.0,False
2026-01-30,low,0.0,0.0,False
2026-02-02,low,0.0,0.0,False
2026-02-03,low,0.0,-0.0,False
2026-02-04,low,-0.010491576045660799,-0.008926013801219395,False
2026-02-05,low,0.005723983851484177,0.007263867683301062,False
2026-02-06,mid,-0.11488813266895262,-0.11488813266895262,False
2026-02-09,mid,-0.03403399524750644,-0.03403399524750644,False
2026-02-10,mid,0.01466477089396235,0.01466477089396235,False
2026-02-11,mid,0.01816703738526177,0.01816703738526177,False
2026-02-12,mid,0.009434800987156157,0.009434800987156157,False
2026-02-13,mid,-0.036769839633008956,-0.036769839633008956,False
2026-02-17,mid,0.012992763844575927,0.012992763844575927,False
2026-02-18,mid,0.005935195778704282,0.005935195778704282,False
2026-02-19,mid,-0.02330958085768548,-0.02330958085768548,False
2026-02-20,mid,0.00845484424964114,0.00845484424964114,False
2026-02-23,mid,-0.010371196928866844,-0.010371196928866844,False
2026-02-24,mid,-0.01839006739987003,-0.01839006739987003,False
2026-02-25,mid,-0.0074358677006795965,-0.0074358677006795965,False
2026-02-26,mid,0.006541664579679416,0.006541664579679416,False
2026-02-27,mid,-0.002193771417833272,-0.002193771417833272,False
2026-03-02,mid,-0.0037513244556496295,-0.0037513244556496295,False
2026-03-03,mid,0.026612184999160616,0.026612184999160616,False
2026-03-04,mid,-0.00045,-0.01608084392507421,False
2026-03-05,mid,-0.0,-0.00045,False
2026-03-06,mid,0.0,0.0,False
2026-03-09,mid,0.0,0.0,False
2026-03-10,mid,-0.0,-0.0,False
2026-03-11,mid,-0.0,-0.0,False
2026-03-12,mid,-0.0,-0.0,False
2026-03-13,mid,0.0,0.0,False
2026-03-16,mid,-0.0,-0.0,False
2026-03-17,mid,0.0,0.0,False
2026-03-18,mid,-0.0,-0.0,False
2026-03-19,mid,0.0,0.0,False
2026-03-20,mid,-0.0,-0.0,False
