date,vol_regime,ret_baseline,ret_best_variant,ret_hybrid
2026-02-06,high,-0.1127936034551501,-0.1127936034551501,-0.1127936034551501
2026-02-09,high,-0.0342233656268549,-0.0342233656268549,-0.0342233656268549
2026-02-10,high,0.0140827442490956,0.0140827442490956,0.0140827442490956
2026-02-11,high,0.0171358884241474,0.0171358884241474,0.0171358884241474
2026-02-12,high,0.0090219989461792,0.0090219989461792,0.0090219989461792
2026-02-13,high,-0.0352212099555296,-0.0352212099555296,-0.0352212099555296
2026-02-17,high,0.0120761211614168,0.0120761211614168,0.0120761211614168
2026-02-18,high,0.0056453996625272,0.0056453996625272,0.0056453996625272
2026-02-19,high,-0.0231315923980374,-0.0231315923980374,-0.0231315923980374
2026-02-20,high,0.0088025626817869,0.0088025626817869,0.0088025626817869
2026-02-23,high,-0.0128665533297445,-0.0128665533297445,-0.0128665533297445
2026-02-24,mid,-0.0186803285279427,-0.0186803285279427,-0.0186803285279427
2026-02-25,mid,-0.0056488307822251,-0.0056488307822251,-0.0056488307822251
2026-02-26,mid,0.0063313123140891,0.0063313123140891,0.0063313123140891
2026-02-27,mid,-0.0027987200690079,-0.0027987200690079,-0.0027987200690079
2026-03-02,mid,-0.0023646761357287,-0.0023646761357287,-0.0023646761357287
2026-03-03,mid,0.0258886033086003,0.0258886033086003,0.0258886033086003
2026-03-04,mid,0.0,0.0,0.0
2026-03-05,mid,-0.0,-0.0,-0.0
2026-03-06,mid,0.0,0.0,0.0
2026-03-09,mid,0.0,0.0,0.0
2026-03-10,high,-0.0,-0.0,-0.0
2026-03-11,high,-0.0,-0.0,-0.0
2026-03-12,mid,-0.0,-0.0,-0.0
2026-03-13,mid,0.0,0.0,0.0
2026-03-16,mid,-0.0,-0.0,-0.0
2026-03-17,mid,0.0,0.0,0.0
2026-03-18,mid,-0.0,-0.0,-0.0
2026-03-19,mid,0.0,0.0,0.0
2026-03-20,mid,-0.0,-0.0,-0.0
