date,asset_close,btc_close,a_ret,b_ret,spread,z,rolling_beta,position,hedged_ret,fee_cost,strategy_ret_net,source,beta_window,z_entry,z_exit,rolling_vol,rolling_corr,drawdown_depth,signal_density,ou_kappa,ou_half_life,ou_sigma,ou_regime,vol_regime,corr_regime,dd_regime,ret_baseline,ret_guard_ou,ret_guard_ou_corr,ret_guard_ou_corr_vol,ret_size_ou_soft,ret_size_ou_corr_soft,ret_size_adaptive,guard_ou_active,guard_ou_corr_active,guard_ou_corr_vol_active,horizon,fold,vol_thr_train_q75
2025-04-30,380.1099853515625,94207.3125,-0.003512981550886529,-0.0008217291810309613,0.3764348488201108,1.0327694630709539,1.5152392374520374,0,-0.0022678652532290883,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.043521985521730366,0.8256068818040332,-0.011176221064663316,6.0,0.014687155991250578,47.19410490178401,0.045840071907029094,medium,high,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-01,381.6000061035156,96492.3359375,0.003919972664161886,0.02425526614507767,0.3394597167502216,-0.037754607050633514,1.5164258609714827,0,-0.032861340182979974,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0440627674986009,0.8143542947448481,-0.011176221064663316,7.0,0.0184367292648708,37.595994962114155,0.04524148569149631,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,3m,6,0.043905908629423715
2025-05-02,394.3699951171875,96910.0703125,0.03346433126158743,0.0043291974532626565,0.36500630519169874,0.6631956042032676,1.5131342325554349,0,0.0269136743955639,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04387025066818552,0.8229958732587181,-0.011176221064663316,8.0,0.017625818825600305,39.325672606664725,0.045280462412273785,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,3m,6,0.043905908629423715
2025-05-05,386.5299987792969,94748.0546875,-0.019879799262012776,-0.022309504244793943,0.3834189464410622,1.1264969122460198,1.5184805869630293,0,0.013996749838476125,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04390457420454497,0.8224646908834182,-0.011176221064663316,8.0,0.015253068077563409,45.443131639826234,0.045111432522504546,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,3m,6,0.043905908629423715
2025-05-06,385.6000061035156,96802.4765625,-0.002406003877366003,0.02168299794413664,0.34441255288489714,0.07638689077753909,1.5157502219386523,0,-0.03527201282348646,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04361717470900031,0.8036572898036894,-0.011176221064663316,8.0,0.0164817923109623,42.05532793292888,0.04514323226251835,medium,high,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-07,392.4800109863281,97032.3203125,0.017842336031928197,0.0023743581586117557,0.35805154867574984,0.5186419354055519,1.5108507951097376,0,0.014255035120114333,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04356328205750161,0.8044250047939541,-0.011176221064663316,8.0,0.015576793410722939,44.49870793579302,0.045139314853609065,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,3m,6,0.043905908629423715
2025-05-08,414.3800048828125,103241.4609375,0.05579900449311603,0.06399043746457878,0.3065276169634128,-0.9324941754428545,1.486592805920476,0,-0.03932871948943088,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04387663590114263,0.7917921232609325,-0.011176221064663316,9.0,0.01643592401577343,42.17269317470301,0.045197423538827934,medium,high,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-09,416.0299987792969,102970.8515625,0.003981837629812857,-0.002621130818400763,0.3149792675127072,-0.6458768844993952,1.468089902124263,0,0.007829893316453722,0.0,0.0,yahoo_daily,120,2.25,0.75,0.043750088979352106,0.7921841615550262,-0.011176221064663316,9.0,0.01636589357347801,42.35315214827225,0.045201032067629966,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,3m,6,0.043905908629423715
2025-05-12,404.8999938964844,102812.953125,-0.02675289021337368,-0.0015334284907234652,0.29048015889364986,-1.3566467941154536,1.501505203459975,0,-0.024450439355418623,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04232414815330512,0.7794405818423148,-0.011176221064663316,9.0,0.017569391512122223,39.451974195105144,0.04518412742337719,medium,high,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-13,421.6099853515625,104169.8125,0.041269428765045024,0.013197358248725033,0.30855231479325607,-0.8058328320790562,1.5215628895050382,0,0.021188818214281813,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04223764952746987,0.7834962545052533,-0.011176221064663316,9.0,0.017900050923347222,38.72319601369772,0.045174095018450454,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,3m,6,0.043905908629423715
2025-05-14,416.75,103539.4140625,-0.011527206471426354,-0.006051642240404331,0.30731408390315007,-0.8087887399736976,1.5355976084634884,0,-0.002234319119784837,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.042146804174146665,0.7804186322233397,-0.011176221064663316,9.0,0.01807395716992837,38.35060435537661,0.0451722425592424,medium,high,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-15,397.0299987792969,103744.640625,-0.04731853922184315,0.00198211052629782,0.25546111942260996,-2.1289037777247426,1.5457330353386103,0,-0.05038235294203409,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04139248396182212,0.8056794537127828,-0.011176221064663316,9.0,0.01729211494384612,40.084580909324856,0.04511586498293735,medium,high,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-16,399.79998779296875,103489.2890625,0.006976775110667743,-0.0024613470244020386,0.26661809107984347,-1.7258781127559264,1.5293504174120467,0,0.0107410372098329,0.0,0.0,yahoo_daily,120,2.25,0.75,0.03639174844205447,0.8435377409918131,-0.011176221064663316,9.0,0.016041141673029086,43.210589039642635,0.04504967364346644,medium,mid,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,3m,6,0.043905908629423715
2025-05-19,413.4200134277344,105606.1796875,0.0340670986758973,0.020455166367232103,0.26557181683330544,-1.6282856557804093,1.5150766558114779,0,0.0030759536221638684,0.0,0.0,yahoo_daily,120,2.25,0.75,0.03605574859839126,0.8462572826707198,-0.011176221064663316,9.0,0.0166205739261209,41.704166392870164,0.04501250588913324,medium,mid,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,3m,6,0.043905908629423715
2025-05-20,416.9200134277344,106791.0859375,0.008465966538438563,0.011220046530480143,0.25496648718419124,-1.7435832502146253,1.6149768560295572,0,-0.0096541489318616,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.03604330255885568,0.8308290215210992,-0.011176221064663316,9.0,0.015534668965324835,44.6193724569947,0.04490230296180747,medium,mid,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-21,402.69000244140625,109678.078125,-0.03413127345299449,0.027034018449719976,0.17472946743048734,-3.076888363346211,1.6117926331995016,1,-0.07770450523603256,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.03709794455570172,0.7702680845013481,-0.011176221064663316,8.0,0.017099844525850734,40.53529138888241,0.045146313971761665,medium,mid,high,calm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,True,True,True,3m,6,0.043905908629423715
2025-05-22,399.4599914550781,111673.28125,-0.00802108561609527,0.018191448638679386,0.13591896213326393,-3.066684154982252,1.6246057571479111,1,-0.03757501780535433,0.00045,-0.038025017805354326,yahoo_daily,120,2.25,0.75,0.02869546804773583,0.6679236274778343,-0.04877626286503722,7.0,0.018070390879037165,38.358173057786004,0.04517831425655679,medium,mid,mid,calm,-0.038025017805354326,-0.038025017805354326,-0.038025017805354326,-0.038025017805354326,-0.038025017805354326,-0.038025017805354326,-0.02338265990761017,True,True,True,3m,6,0.043905908629423715
2025-05-23,369.510009765625,107287.796875,-0.0749761736597373,-0.03927066820202352,0.12633295709089865,-2.686729505221131,1.6034429066937588,1,-0.012007899290078547,0.0,-0.012007899290078547,yahoo_daily,120,2.25,0.75,0.02839654306686835,0.6700373497290872,-0.06019846170288601,7.0,0.018037238010792843,38.428676283208695,0.0451818615385021,medium,mid,mid,elevated,-0.012007899290078547,-0.012007899290078547,-0.012007899290078547,-0.012007899290078547,-0.012007899290078547,-0.012007899290078547,-0.007430620261423122,True,True,True,3m,6,0.043905908629423715
2025-05-27,372.20001220703125,108994.640625,0.00727991764854341,0.01590902040787201,0.10665814360589732,-2.5268218899566195,1.5950953506619558,1,-0.018096486837639404,0.0,-0.018096486837639404,yahoo_daily,120,2.25,0.75,0.02776749315684655,0.6211254999240807,-0.07720556787067301,7.0,0.019240642276824094,36.025158130758506,0.045097597624874176,medium,low,mid,elevated,-0.018096486837639404,-0.018096486837639404,-0.018096486837639404,-0.018096486837639404,-0.018096486837639404,-0.018096486837639404,-0.009500062406647879,True,True,True,3m,6,0.043905908629423715
2025-05-28,364.25,107802.328125,-0.021359516244747412,-0.010939184653144474,0.10383312279147816,-2.24582840035705,1.5965812761789282,1,-0.003894218850873061,0.0,-0.003894218850873061,yahoo_daily,120,2.25,0.75,0.027415479090528487,0.6354146113295195,-0.08079913134375172,7.0,0.017582091471466076,39.42347710366835,0.04488932582582587,medium,low,mid,elevated,-0.003894218850873061,-0.003894218850873061,-0.003894218850873061,-0.003894218850873061,-0.003894218850873061,-0.003894218850873061,-0.0022517880911560625,True,True,True,3m,6,0.043905908629423715
2025-05-29,370.6300048828125,105641.7578125,0.017515456095573034,-0.020041963379443528,0.15573736195781773,-1.5027716674602793,1.5985316234266225,1,0.04955316835317181,0.0,0.04955316835317181,yahoo_daily,120,2.25,0.75,0.029084892823498094,0.5997514847621721,-0.0352498159488468,7.0,0.017355458618123935,39.93828084935229,0.044996758521198096,medium,mid,mid,calm,0.04955316835317181,0.04955316835317181,0.0,0.0,0.04955316835317181,0.022298925758927318,0.026217699499342575,True,False,False,3m,6,0.043905908629423715
2025-05-30,369.05999755859375,103998.5703125,-0.004236050248320189,-0.015554336978341854,0.17823774336646814,-1.1585033638291793,1.5874974370922976,1,0.020456419840467456,0.0,0.020456419840467456,yahoo_daily,120,2.25,0.75,0.029476576228608605,0.5990501738556797,-0.015514481142728132,7.0,0.01766753854863604,39.232809859269125,0.04498587637596114,medium,mid,mid,calm,0.020456419840467456,0.020456419840467456,0.0,0.0,0.020456419840467456,0.009205388928210356,0.010604984603043412,True,False,False,3m,6,0.043905908629423715
2025-06-02,372.2699890136719,105881.53125,0.008697749624215101,0.018105642527988408,0.1562845900751837,-1.316539465412391,1.5718378016392625,1,-0.019761383724244536,0.0,-0.019761383724244536,yahoo_daily,120,2.25,0.75,0.029565961017853474,0.5980630149372987,-0.034969277251828745,7.0,0.019530738492555027,35.4900651004143,0.04475193174008362,medium,mid,mid,calm,-0.019761383724244536,-0.019761383724244536,0.0,0.0,-0.019761383724244536,-0.00889262267591004,-0.009570550781970657,True,False,False,3m,6,0.043905908629423715
2025-06-03,387.42999267578125,105432.46875,0.04072314209983929,-0.004241178746647534,0.20345155169965956,-0.7264252990776578,1.5651443377475647,0,0.04736119900052999,0.0,0.04736119900052999,yahoo_daily,120,2.25,0.75,0.030106311390696607,0.5819069234830009,0.0,6.0,0.019071739124377724,36.34420416719922,0.04485580492289969,medium,mid,mid,calm,0.04736119900052999,0.04736119900052999,0.0,0.0,0.04736119900052999,0.021312539550238496,0.02183635416899824,True,False,False,3m,6,0.043905908629423715
