date,vol_regime,ret_roll40,ret_mlbeta,beta_roll40,beta_ml
2022-04-14,unknown,-0.0,-0.0,1.0141586298617045,1.0141586298617045
2022-04-18,unknown,-0.0,-0.0,1.0172648367685395,1.0172648367685395
2022-04-19,unknown,0.0,0.0,1.012338993016461,1.012338993016461
2022-04-20,unknown,-0.0,-0.0,1.0194515845939622,1.0194515845939622
2022-04-21,unknown,-0.0,-0.0,1.0196892913992268,1.0196892913992268
2022-04-22,unknown,-0.0,-0.0,1.0269815916328422,1.0269815916328422
2022-04-25,unknown,0.0,0.0,1.0094507462157045,1.0094507462157045
2022-04-26,unknown,-0.0,-0.0,1.0194823241711464,1.0194823241711464
2022-04-27,unknown,-0.0,-0.0,1.0781553622370128,1.0781553622370128
2022-04-28,unknown,0.0,0.0,1.0339176871976599,1.0339176871976599
2022-04-29,unknown,-0.0,-0.0,1.0421950496755539,1.0421950496755539
2022-05-02,unknown,0.0,0.0,1.0712866443354048,1.0712866443354048
2022-05-03,unknown,-0.0,-0.0,1.152283387611525,1.152283387611525
2022-05-04,unknown,0.0,0.0,1.1579421655441506,1.1579421655441506
2022-05-05,unknown,-0.0,-0.0,1.15483268137303,1.15483268137303
2022-05-06,unknown,-0.0,-0.0,1.3068181866989346,1.3068181866989346
2022-05-09,unknown,-0.0,-0.0,1.393986437918921,1.393986437918921
2022-05-10,unknown,-0.0,-0.0,1.4571525869130755,1.4571525869130755
2022-05-11,unknown,-0.0,-0.0,1.4934910006224835,1.4934910006224835
2022-05-12,unknown,0.010970782154176215,0.010970782154176215,1.635512006971718,1.635512006971718
2022-05-13,unknown,0.18187797748131196,0.18187797748131196,1.62669997063987,1.62669997063987
2022-05-16,unknown,-0.04807006786153193,-0.04807006786153193,1.6722862580981666,1.6722862580981666
2022-05-17,unknown,0.08489512790496449,0.08489512790496449,1.6460676318555003,1.6460676318555003
2022-05-18,unknown,-0.027764635471430613,-0.027764635471430613,1.6807313338328849,1.6807313338328849
2022-05-19,unknown,-0.02673501125386546,-0.02673501125386546,1.698090709147708,1.698090709147708
2022-05-20,unknown,0.023921981091594803,0.023921981091594803,1.687032095641285,1.687032095641285
2022-05-23,unknown,0.013777528455445637,0.013777528455445637,1.6595804317136178,1.6595804317136178
2022-05-24,unknown,-0.08755056721783328,-0.08755056721783328,1.6709013718657262,1.6709013718657262
2022-05-25,unknown,0.03168769642084648,0.03168769642084648,1.6581118115920674,1.6581118115920674
2022-05-26,unknown,0.1073196828993735,0.1073196828993735,1.659391859240109,1.659391859240109
2022-05-27,unknown,-0.00045,-0.00045,1.6619682814042767,1.6619682814042767
2022-05-31,unknown,0.0,0.0,1.6612718814520053,1.6612718814520053
2022-06-01,unknown,0.0,0.0,1.700252603899577,1.700252603899577
2022-06-02,unknown,-0.0,-0.0,1.697085432444806,1.697085432444806
2022-06-03,unknown,-0.0,-0.0,1.692630520229727,1.692630520229727
2022-06-06,unknown,-0.0,-0.0,1.709595194063086,1.709595194063086
2022-06-07,unknown,0.0,0.0,1.661378754103102,1.661378754103102
2022-06-08,unknown,0.0,0.0,1.6677348055895338,1.6677348055895338
2022-06-09,unknown,-0.0,-0.0,1.7161536199888352,1.7161536199888352
2022-06-10,unknown,-0.0,-0.0,1.7165250671543524,1.7165250671543524
2022-06-13,unknown,0.0,0.0,1.716723981370418,1.716723981370418
2022-06-14,unknown,0.0,0.0,1.477918227022232,1.477918227022232
2022-06-15,unknown,0.0,0.0,1.4892267764331042,1.4892267764331042
2022-06-16,unknown,-0.08749106492143835,-0.08749106492143835,1.4979049924973522,1.4979049924973522
2022-06-17,unknown,-0.032418462578999774,-0.032418462578999774,1.4478860312755877,1.4478860312755877
2022-06-21,unknown,-0.050826581675136276,-0.050826581675136276,1.4514758552430735,1.4514758552430735
2022-06-22,unknown,-0.00602548590929252,-0.00602548590929252,1.4599841536143237,1.4599841536143237
2022-06-23,unknown,-0.021736795479171955,-0.021736795479171955,1.4564208819955127,1.4564208819955127
2022-06-24,unknown,-0.08085980470375381,-0.08085980470375381,1.461942946272483,1.461942946272483
2022-06-27,unknown,0.007481940521737548,0.007481940521737548,1.4940225262540008,1.4940225262540008
2022-06-28,unknown,0.02116858040756569,0.02116858040756569,1.4936152638715214,1.4936152638715214
2022-06-29,unknown,0.021606670273190236,0.021606670273190236,1.4860314060061945,1.4860314060061945
2022-06-30,unknown,0.06210636397748304,0.06210636397748304,1.4822291935481506,1.4822291935481506
2022-07-01,high,-0.05361765829721058,-0.05361765829721058,1.481253401352424,1.481253401352424
2022-07-05,high,-0.05431385183771667,-0.05431385183771667,1.4873155036029924,1.4873155036029924
2022-07-06,high,0.023134568825824067,0.023134568825824067,1.4904827222888106,1.4904827222888106
2022-07-07,high,-0.0872268441417025,-0.0872268441417025,1.481109372444852,1.481109372444852
2022-07-08,high,-0.001677618339324653,-0.001677618339324653,1.477325952371258,1.477325952371258
2022-07-11,high,-0.027964498552546985,-0.027964498552546985,1.4819977496870829,1.4819977496870829
2022-07-12,high,-0.0030068116186056024,-0.0030068116186056024,1.381079466139634,1.381079466139634
2022-07-13,mid,0.04793465440187293,0.04793465440187293,1.3853542560455594,1.3853542560455594
2022-07-14,mid,-0.022678112913727358,-0.022678112913727358,1.3301911913915825,1.3301911913915825
2022-07-15,mid,-0.028467921905410556,-0.028467921905410556,1.3457133947448234,1.3457133947448234
2022-07-18,mid,0.0508468926788494,0.0508468926788494,1.3301401238840123,1.3301401238840123
2022-07-19,high,-0.1335472499097713,-0.1335472499097713,1.2579489591617363,1.2579489591617363
2022-07-20,high,-0.08970093754457668,-0.08970093754457668,1.313101294101583,1.313101294101583
2022-07-21,high,-0.007038346044781501,-0.007038346044781501,1.3097596836187495,1.3097596836187495
2022-07-22,mid,0.0014668997055498866,0.0014668997055498866,1.3096697584261352,1.3096697584261352
2022-07-25,mid,-0.02245472624993114,-0.02245472624993114,1.3330977710084773,1.3330977710084773
2022-07-26,high,0.0985439683789736,0.0985439683789736,1.3316793742504394,1.3316793742504394
2022-07-27,mid,0.0019647931158630477,0.0019647931158630477,1.3335309237204402,1.3335309237204402
2022-07-28,mid,0.0020750947337620715,0.0020750947337620715,1.3265503573419144,1.3265503573419144
2022-07-29,high,-0.039596454299669445,-0.039596454299669445,1.2723333175128773,1.2723333175128773
2022-08-01,mid,0.010207238162406238,0.010207238162406238,1.2556355784004654,1.2556355784004654
2022-08-02,mid,-0.027341489691619595,-0.027341489691619595,1.262711828230143,1.262711828230143
2022-08-03,high,-0.1344608746876771,-0.1344608746876771,1.2518095379517298,1.2518095379517298
2022-08-04,high,0.0018377149402347484,0.0018377149402347484,1.2818258198548762,1.2818258198548762
2022-08-05,high,0.0054943962157214254,0.0054943962157214254,1.2824297630937376,1.2824297630937376
2022-08-08,mid,-0.005605616726657801,-0.005605616726657801,1.2725295620153536,1.2725295620153536
2022-08-09,mid,-0.002207765312964051,-0.002207765312964051,1.270206258845526,1.270206258845526
2022-08-10,mid,-0.008737566773704894,-0.008737566773704894,1.2619656603498008,1.2619656603498008
2022-08-11,mid,-0.0030009717162535945,-0.0030009717162535945,1.3147445644060964,1.3147445644060964
2022-08-12,mid,-0.02244296826230539,-0.02244296826230539,1.3230519126620985,1.3230519126620985
2022-08-15,mid,-0.0036282271909440274,-0.0036282271909440274,1.311228607120721,1.311228607120721
2022-08-16,mid,0.0033955101809815466,0.0033955101809815466,1.432244455965466,1.432244455965466
2022-08-17,mid,0.01794224161999295,0.01794224161999295,1.4381934566880954,1.4381934566880954
2022-08-18,mid,-0.005136512834392627,-0.005136512834392627,1.4498525517464682,1.4498525517464682
2022-08-19,mid,-0.017873401553182316,-0.017873401553182316,1.4457340348491596,1.4457340348491596
2022-08-22,mid,0.0882473551833378,0.0882473551833378,1.4240663763259513,1.4240663763259513
2022-08-23,mid,-0.00045,-0.00045,1.3708982713668982,1.3708982713668982
2022-08-24,mid,0.0,0.0,1.3602282770674805,1.3602282770674805
2022-08-25,mid,-0.0,-0.0,1.3404895466688058,1.3404895466688058
2022-08-26,mid,-0.0,-0.0,1.3297462195121341,1.3297462195121341
2022-08-29,mid,-0.0,-0.0,1.3222552321886196,1.3222552321886196
2022-08-30,mid,0.0,0.0,1.341900864036472,1.341900864036472
2022-08-31,mid,-0.0,-0.0,1.2935738661540765,1.2935738661540765
2022-09-01,mid,-0.0,-0.0,1.288301257420276,1.288301257420276
2022-09-02,mid,-0.0,-0.0,1.1859974027915159,1.1859974027915159
2022-09-06,mid,0.0,0.0,1.1869304331909702,1.1869304331909702
2022-09-07,mid,0.0,0.0,1.1874873424237244,1.1874873424237244
2022-09-08,mid,0.0,0.0,1.2022479977307134,1.2022479977307134
2022-09-09,mid,-0.0,-0.0,1.2515830397912644,1.2515830397912644
2022-09-12,mid,-0.0,-0.0,1.2039453940854972,1.2039453940854972
2022-09-13,mid,-0.0,-0.0,1.1553688701742757,1.1553688701742757
2022-09-14,mid,-0.0,-0.0,1.2381012799076927,1.2381012799076927
2022-09-15,mid,-0.0,-0.0,1.1421989507987207,1.1421989507987207
2022-09-16,mid,-0.0,-0.0,1.1513806192147753,1.1513806192147753
2022-09-19,mid,0.0,0.0,1.1453438427925746,1.1453438427925746
2022-09-20,mid,-0.0,-0.0,1.1426190033950099,1.1426190033950099
2022-09-21,mid,0.0,0.0,1.1597677489969467,1.1597677489969467
2022-09-22,mid,-0.0,-0.0,1.148897349199845,1.148897349199845
2022-09-23,mid,0.0,0.0,1.0590866615731909,1.0590866615731909
2022-09-26,mid,0.0,0.0,1.0490435593254863,1.0490435593254863
2022-09-27,mid,0.0,0.0,1.0473359404921139,1.0473359404921139
2022-09-28,mid,0.0,0.0,1.0423028369508764,1.0423028369508764
2022-09-29,low,-0.0,-0.0,1.0694256773395996,1.0694256773395996
2022-09-30,low,0.0,0.0,1.0661063933004886,1.0661063933004886
2022-10-03,low,0.0,0.0,1.065061234066894,1.065061234066894
2022-10-04,mid,0.0,0.0,1.0755878655600335,1.0755878655600335
2022-10-05,mid,-0.0,-0.0,1.125626749630507,1.125626749630507
2022-10-06,mid,0.0,0.0,1.1274383784473414,1.1274383784473414
2022-10-07,mid,-0.0,-0.0,1.1138256655301975,1.1138256655301975
2022-10-10,mid,0.0,0.0,1.1340509023334293,1.1340509023334293
2022-10-11,mid,-0.0,-0.0,1.1099447134070883,1.1099447134070883
2022-10-12,mid,0.0,0.0,1.1104785156707977,1.1104785156707977
2022-10-13,mid,-0.0,-0.0,1.1118855315360379,1.1118855315360379
2022-10-14,mid,-0.0,-0.0,1.1040259648403983,1.1040259648403983
2022-10-17,mid,0.0,0.0,1.108665141827636,1.108665141827636
2022-10-18,mid,0.0,0.0,1.1010742328157348,1.1010742328157348
2022-10-19,mid,-0.0,-0.0,1.1362800604432914,1.1362800604432914
2022-10-20,mid,-0.0,-0.0,1.1450352181810062,1.1450352181810062
2022-10-21,mid,0.0,0.0,1.1498058963744313,1.1498058963744313
2022-10-24,mid,0.0,0.0,1.1652536240855143,1.1652536240855143
2022-10-25,mid,0.0,0.0,1.1428244014945912,1.1428244014945912
2022-10-26,mid,0.025976792509965214,0.025976792509965214,1.234065249599316,1.234065249599316
2022-10-27,mid,-0.020396519016405216,-0.020396519016405216,1.213669109278861,1.213669109278861
2022-10-28,mid,-0.016244867237132053,-0.016244867237132053,1.2196316412033237,1.2196316412033237
2022-10-31,mid,0.03863464669282539,0.03863464669282539,1.2282184030257997,1.2282184030257997
2022-11-01,mid,0.037908924623288695,0.037908924623288695,1.2330581442177118,1.2330581442177118
2022-11-02,mid,0.015167731455780292,0.015167731455780292,1.239281767733127,1.239281767733127
2022-11-03,mid,-0.00045,-0.00045,1.2250078673772897,1.2250078673772897
2022-11-04,mid,0.0,0.0,1.2238510782654033,1.2238510782654033
2022-11-07,mid,-0.0,-0.0,1.38856676433985,1.38856676433985
2022-11-08,mid,-0.0,-0.0,1.5227298861277474,1.5227298861277474
2022-11-09,mid,0.0,0.0,1.809399443274152,1.809399443274152
2022-11-10,mid,-0.0,-0.0,1.6215345949507496,1.6215345949507496
2022-11-11,mid,0.0,0.0,1.326665164060281,1.326665164060281
2022-11-14,mid,-0.0,-0.0,1.311399889985698,1.311399889985698
2022-11-15,mid,0.0,0.0,1.3216568090624132,1.3216568090624132
2022-11-16,mid,0.0,0.0,1.323347290480995,1.323347290480995
2022-11-17,mid,0.0,0.0,1.3282092595101764,1.3282092595101764
2022-11-18,mid,-0.0,-0.0,1.4049545364283382,1.4049545364283382
2022-11-21,mid,0.0,0.0,1.4032152426108413,1.4032152426108413
2022-11-22,mid,0.0,0.0,1.4053891337619717,1.4053891337619717
2022-11-23,mid,0.0,0.0,1.419273846050416,1.419273846050416
2022-11-25,mid,0.0,0.0,1.4126727136516437,1.4126727136516437
2022-11-28,mid,-0.0,-0.0,1.4209598873697968,1.4209598873697968
2022-11-29,mid,0.0,0.0,1.424509200642815,1.424509200642815
2022-11-30,mid,0.0,0.0,1.4172413674706124,1.4172413674706124
2022-12-01,mid,0.0,0.0,1.3998779203594127,1.3998779203594127
2022-12-02,mid,0.0,0.0,1.3958198790191592,1.3958198790191592
2022-12-05,mid,-0.0,-0.0,1.4017976716815936,1.4017976716815936
2022-12-06,mid,-0.0,-0.0,1.3861541439062508,1.3861541439062508
2022-12-07,mid,0.0,0.0,1.3928378100515941,1.3928378100515941
2022-12-08,mid,0.0,0.0,1.390781339940684,1.390781339940684
2022-12-09,mid,0.0,0.0,1.396124640981959,1.396124640981959
2022-12-12,mid,-0.0,-0.0,1.3978945924712003,1.3978945924712003
2022-12-13,mid,-0.0,-0.0,1.3876325154427471,1.3876325154427471
2022-12-14,mid,0.0,0.0,1.3662136179442868,1.3662136179442868
2022-12-15,mid,-0.0,-0.0,1.3786086255844496,1.3786086255844496
2022-12-16,mid,-0.0,-0.0,1.390118974754262,1.390118974754262
2022-12-19,mid,-0.0,-0.0,1.4010676624542964,1.4010676624542964
2022-12-20,mid,-0.0,-0.0,1.3949028186811085,1.3949028186811085
2022-12-21,low,0.0,0.0,1.370188455095379,1.370188455095379
2022-12-22,low,-0.0,-0.0,1.3138557313866948,1.3138557313866948
2022-12-23,low,-0.0,-0.0,1.3283955769123041,1.3283955769123041
2022-12-27,mid,-0.0,-0.0,1.3369130897842623,1.3369130897842623
2022-12-28,mid,-0.05266524435830995,-0.05266524435830995,1.3306799707160872,1.3306799707160872
2022-12-29,mid,-0.01781029761395643,-0.01781029761395643,1.3345181272008677,1.3345181272008677
2022-12-30,mid,0.03934482671770673,0.03934482671770673,1.3348845906794533,1.3348845906794533
2023-01-03,mid,0.018156000179940828,0.018156000179940828,1.3350545775347795,1.3350545775347795
2023-01-04,mid,0.12347498636191162,0.12347498636191162,1.338247755106802,1.338247755106802
2023-01-05,mid,-0.04942050199439917,-0.04942050199439917,1.3209273937999586,1.3209273937999586
2023-01-06,mid,0.01581999404243096,0.01581999404243096,1.3189019724260735,1.3189019724260735
2023-01-09,mid,0.07373357549720315,0.07373357549720315,1.179024219328518,1.179024219328518
2023-01-10,mid,-0.00045,-0.00045,1.085222963957832,1.085222963957832
2023-01-11,mid,-0.0,-0.0,1.7849221058216165,1.7849221058216165
2023-01-12,low,-0.0,-0.0,1.8536902088433007,1.8536902088433007
2023-01-13,mid,-0.0,-0.0,1.7837219822991794,1.7837219822991794
2023-01-17,mid,-0.0,-0.0,1.6020290227359668,1.6020290227359668
2023-01-18,mid,-0.0,-0.0,1.5739784877041207,1.5739784877041207
2023-01-19,mid,-0.0,-0.0,1.6122646872507613,1.6122646872507613
2023-01-20,mid,-0.0,-0.0,1.5911362006642096,1.5911362006642096
2023-01-23,mid,0.0,0.0,1.529492349249065,1.529492349249065
2023-01-24,mid,0.0,0.0,1.5138864192941714,1.5138864192941714
2023-01-25,mid,-0.0,-0.0,1.489974221255075,1.489974221255075
2023-01-26,mid,0.0,0.0,1.4991202523034948,1.4991202523034948
2023-01-27,mid,0.0,0.0,1.4916492728466433,1.4916492728466433
2023-01-30,mid,-0.0,-0.0,1.472577415499476,1.472577415499476
2023-01-31,mid,0.0,0.0,1.4537045373416047,1.4537045373416047
2023-02-01,mid,0.0,0.0,1.4794018476980235,1.4794018476980235
2023-02-02,mid,0.0,0.0,1.5056757791117394,1.5056757791117394
2023-02-03,mid,-0.0,-0.0,1.3827447335775598,1.3827447335775598
2023-02-06,mid,0.0,0.0,1.3919130337566468,1.3919130337566468
2023-02-07,mid,-0.0,-0.0,1.3496607062187465,1.3496607062187465
2023-02-08,mid,-0.0,-0.0,1.3245756004324842,1.3245756004324842
2023-02-09,mid,-0.0,-0.0,1.339433394532491,1.339433394532491
2023-02-10,mid,-0.0,-0.0,1.4010838772578225,1.4010838772578225
2023-02-13,mid,0.0,0.0,1.424616938873275,1.424616938873275
2023-02-14,mid,0.0,0.0,1.426121047064605,1.426121047064605
2023-02-15,mid,-0.0,-0.0,1.4116411448691375,1.4116411448691375
2023-02-16,mid,-0.0,-0.0,1.2848297120041665,1.2848297120041665
2023-02-17,mid,-0.0,-0.0,1.2975829503024963,1.2975829503024963
2023-02-21,mid,-0.0,-0.0,1.3075773960035946,1.3075773960035946
2023-02-22,mid,0.0,0.0,1.3467199335389284,1.3467199335389284
2023-02-23,mid,0.0,0.0,1.3369528043742127,1.3369528043742127
2023-02-24,mid,0.0,0.0,1.3289003433264348,1.3289003433264348
2023-02-27,mid,-0.0,-0.0,1.291021274157743,1.291021274157743
2023-02-28,mid,0.0,0.0,1.256685396505906,1.256685396505906
2023-03-01,mid,-0.0,-0.0,1.2336676319212168,1.2336676319212168
2023-03-02,mid,-0.0,-0.0,1.2264134802311393,1.2264134802311393
2023-03-03,low,0.0,0.0,1.2356556591904229,1.2356556591904229
2023-03-06,low,-0.0,-0.0,1.1790961108826545,1.1790961108826545
2023-03-07,low,-0.0,-0.0,1.171675102476611,1.171675102476611
2023-03-08,low,0.0,0.0,1.1794438727934284,1.1794438727934284
2023-03-09,low,-0.0,-0.0,1.1412308355909488,1.1412308355909488
2023-03-10,low,-0.0,-0.0,1.1627565227446028,1.1627565227446028
2023-03-13,low,-0.0,-0.0,1.1887669604037494,1.1887669604037494
2023-03-14,low,0.00511629185811788,0.00511629185811788,1.0017694935256725,1.0017694935256725
2023-03-15,low,0.006828985495771191,0.006828985495771191,1.0160269588326714,1.0160269588326714
2023-03-16,low,0.03192852305741773,0.03192852305741773,0.9915276057503097,0.9915276057503097
2023-03-17,low,0.016713826817715632,0.016713826817715632,0.9883174545810501,0.9883174545810501
2023-03-20,low,-0.026480227907141805,-0.026480227907141805,1.0110383020934866,1.0110383020934866
2023-03-21,low,0.020964375837773525,0.020964375837773525,1.0005682432735579,1.0005682432735579
2023-03-22,low,-0.06616082771600915,-0.06616082771600915,1.0008740984450453,1.0008740984450453
2023-03-23,low,0.02790419419420822,0.02790419419420822,1.0325064794881451,1.0325064794881451
2023-03-24,low,0.0058791630264905595,0.0058791630264905595,1.0505544000080722,1.0505544000080722
2023-03-27,low,-0.055538998665576,-0.055538998665576,1.0471593337340113,1.0471593337340113
2023-03-28,low,0.03390415632076531,0.03390415632076531,1.0612192828605238,1.0612192828605238
2023-03-29,mid,0.10231116884746692,0.10231116884746692,1.0543582606920332,1.0543582606920332
2023-03-30,mid,-0.004703429819234531,-0.004703429819234531,1.0980177267895772,1.0980177267895772
2023-03-31,low,0.029596736654660373,0.029596736654660373,1.0889127062559387,1.0889127062559387
2023-04-03,low,0.04428472392012341,0.04392862975008162,1.1147338805932263,1.0999996694587968
2023-04-04,low,-0.00045,-0.00045,1.095246911136618,1.100355623157736
2023-04-05,low,-0.0,-0.0,1.1061513285112203,1.1044115691470195
2023-04-06,low,0.0,0.0,1.1108145416576922,1.0976368013063091
2023-04-10,low,0.0,0.0,1.1077514991051223,1.0957184897999075
2023-04-11,low,0.0,0.0,1.0895528398221748,1.098072898142161
2023-04-12,low,-0.0,-0.0,1.0925725537794564,1.0870067063551763
2023-04-13,low,0.0,0.0,1.0968398893801292,1.0840360281643011
2023-04-14,low,-0.0,-0.0,1.0877371017861768,1.0855087010267708
2023-04-17,low,-0.0,-0.0,1.0883123987104126,1.0859123833489275
2023-04-18,low,0.0,0.0,1.0938440594685617,1.0833610107747074
2023-04-19,low,0.0,0.0,1.104435629590033,1.0885492552916485
2023-04-20,low,-0.0,-0.0,1.0835021080703495,1.0933352159997316
2023-04-21,low,0.0,0.0,1.098838063626315,1.0936878451116656
2023-04-24,low,-0.0,-0.0,1.0855841306804501,1.0892542188859802
2023-04-25,low,-0.0,-0.0,1.0825711182361641,1.0936748992415972
2023-04-26,low,0.0,0.0,1.0797875758655677,1.086335286142154
2023-04-27,low,0.0,0.0,1.0888250888294737,1.0826933009927817
2023-04-28,low,0.0,0.0,1.1071436977432763,1.0866707047415507
2023-05-01,low,-0.0,-0.0,1.0997564067980254,1.0916941800600024
2023-05-02,low,0.0,0.0,1.1318114745991834,1.1009043204851638
2023-05-03,mid,-0.0,-0.0,1.1377063313804914,1.10468577329699
2023-05-04,mid,0.0,0.0,1.12938520228706,1.1887340979562244
2023-05-05,mid,0.0,0.0,1.1363702711119599,1.1879516926232674
2023-05-08,low,-0.0,-0.0,1.1152783022067654,1.1822216441614877
2023-05-09,low,0.0,0.0,1.125238959906993,1.1169438362161392
2023-05-10,low,0.0,0.0,1.468927526694989,1.1047272221204192
2023-05-11,low,0.05455841781427651,0.060965734033011,1.4689838980607248,1.1839745784024887
2023-05-12,low,0.045971765831961255,0.04717111050168104,1.5159549078868473,1.3505644775638233
2023-05-15,low,-0.00045,-0.00045,1.518458661206542,1.3717198107801842
2023-05-16,low,-0.0,-0.0,1.6518883462863623,1.4093366473831355
2023-05-17,low,0.0,0.0,1.6749968440171263,1.4536740240144734
2023-05-18,low,0.0,0.0,1.689718859445769,1.467605298271797
2023-05-19,low,-0.0,-0.0,1.6157719272092204,1.4981211290617436
2023-05-22,low,0.0,0.0,1.6140890068520735,1.4907781392672144
2023-05-23,low,-0.0,-0.0,1.6347110364161344,1.4663184010545058
2023-05-24,low,0.0,0.0,1.579733137500613,1.4534916333204613
2023-05-25,low,-0.0,-0.0,1.536275106958494,1.4559597813890324
2023-05-26,low,0.0,0.0,1.3913243603794379,1.4245759063844299
2023-05-30,low,-0.0,-0.0,1.3890694010543034,1.3903059767971473
2023-05-31,low,0.0,0.0,1.3678780907742638,1.3232913661752903
2023-06-01,low,0.0,0.0,1.3947599941350628,1.316115314760622
2023-06-02,low,-0.0,-0.0,1.3965016953791543,1.326178373380753
2023-06-05,low,-0.0,-0.0,1.3856853039482961,1.3507754435439334
2023-06-06,low,0.0,0.0,1.4097631239365522,1.3800533400664232
2023-06-07,low,0.0,0.0,1.416380595028865,1.381197692371156
2023-06-08,low,-0.0,-0.0,1.3715256673646092,1.3986060199437902
2023-06-09,low,-0.0,-0.0,1.3679491206983525,1.3861660985266884
2023-06-12,low,0.0,0.0,1.3481668976319554,1.362839677849876
2023-06-13,low,0.0,0.0,1.3459315014532063,1.3577672442414166
2023-06-14,low,0.0,0.0,1.3279888367699557,1.3414554473334637
2023-06-15,low,0.04012385899324721,0.04101908164413768,1.2814839389023245,1.331276379122382
2023-06-16,low,-0.01806472179889771,-0.016999258445077596,1.2803655011675508,1.3166480988242655
2023-06-20,low,0.028420941759507656,0.029695336974205094,1.2719116979413605,1.2886872813315553
2023-06-21,low,-0.00045,-0.00045,1.2279172381238064,1.2857253501292043
2023-06-22,low,-0.0,-0.0,1.203345116333431,1.2674965276476382
2023-06-23,low,-0.0,-0.0,1.2183702631958195,1.2382102261678556
2023-06-26,low,-0.05491252311540879,-0.054407658131030316,1.1969778996487086,1.2334984831114149
2023-06-27,low,0.04605532164717753,0.045637175978925,1.2010857859815525,1.2314376671917378
2023-06-28,low,0.02629650761785721,0.02621233698326507,1.2261371472161418,1.2218457946104493
2023-06-29,low,0.03077067891187116,0.030237090480207965,1.1915178711052572,1.2362224892879818
2023-06-30,low,0.005116484972389902,0.005044605286480703,1.175414722573983,1.244015835752594
2023-07-03,low,0.07663482176344684,0.0762921317976807,1.2028411117949773,1.2182186745864927
2023-07-05,low,-0.00045,-0.00045,1.2593701836843056,1.2179914784211028
2023-07-06,low,0.0,0.0,1.2325369815140397,1.2403457304450265
2023-07-07,low,-0.0,-0.0,1.1599620404898279,1.2538561310960539
2023-07-10,low,0.0,0.0,1.1594535381265485,1.22883058392798
2023-07-11,low,0.0,0.0,1.164083825642532,1.1940497841028486
2023-07-12,low,0.0,0.0,1.0992429695491668,1.1859728939172436
2023-07-13,low,0.0,0.0,1.0748657158881532,1.1598796845044301
2023-07-14,low,-0.03572476447830182,-0.03485522872112917,1.1495194235946176,1.1255526827443776
2023-07-17,low,0.012730924819569212,0.01248797633654752,1.1024885303013048,1.1416511837720011
2023-07-18,low,-0.0014476876485724575,-0.0021151066592047327,1.095772090538518,1.1653127721216074
2023-07-19,low,-0.014257844729582438,-0.014189250399564503,1.102002488185968,1.137705826450088
2023-07-20,low,0.02259109514282055,0.02240767250949107,1.1015251542733846,1.1465335338665614
2023-07-21,low,0.013836235677373085,0.013997947304553164,1.1112844001274298,1.1525572227783283
2023-07-24,low,-0.014475143402615211,-0.014759980499915802,1.1260082125577315,1.13764908774946
2023-07-25,low,-0.011681320421568601,-0.01164880765573992,1.1348364345581203,1.1536304826897537
2023-07-26,low,-0.01023724921131626,-0.01012475082090645,1.1370858750401849,1.1628577989465247
2023-07-27,low,0.033439391979440035,0.03330719205370044,1.1382316876546013,1.1651282710488728
2023-07-28,low,-0.015578246943181426,-0.015523069287630004,1.1500163148159936,1.1648636548938052
2023-07-31,low,-0.011067153125930086,-0.011065915663213612,1.1654619522018312,1.165054911540853
