date,vol_regime,rolling_beta,ou_kappa,ou_half_life,ou_b,hedged_ret
2023-05-16,low,1.6518883462863623,0.02981838157489261,23.24563386577568,0.9706218003441281,-0.022591579892618088
2023-05-17,low,1.6749968440171263,0.03018611606070327,22.96244999409826,0.970264934855357,0.040209900271661596
2023-05-18,low,1.689718859445769,0.03339104891557806,20.758472796479555,0.9671602786525203,0.024652441684650944
2023-05-19,low,1.6157719272092204,0.03829940982587091,18.098116490863795,0.9624247383246968,-0.0010537054677163126
2023-05-22,low,1.6140890068520735,0.03908483394019471,17.734428183078833,0.9616691235048894,0.02259021457185561
2023-05-23,low,1.6347110364161344,0.04152420332386945,16.69260636149284,0.9593261161797967,-0.03908241441585955
2023-05-24,low,1.579733137500613,0.04290843996343101,16.154098847468806,0.9579991004842583,0.03475798039848078
2023-05-25,low,1.536275106958494,0.04849185143137078,14.294096020254823,0.9526651021311723,-0.02034244691456582
2023-05-26,low,1.3913243603794379,0.053226995918511544,13.022474189997997,0.9481647585220763,0.0018527691349547615
2023-05-30,low,1.3890694010543034,0.05015886570797257,13.819036191836611,0.9510783187678238,-0.0014049160103616828
2023-05-31,low,1.3678780907742638,0.0504500817891302,13.739267727198975,0.9508013897920009,0.031720045269380326
2023-06-01,low,1.3947599941350628,0.05568083876662438,12.448576492626836,0.9458409634904844,0.014877338543861196
2023-06-02,low,1.3965016953791543,0.05979925548849747,11.591234287076933,0.9419536066225459,-0.0150684823550487
2023-06-05,low,1.3856853039482961,0.06465390694047653,10.720886228856822,0.9373918320504191,-0.009551336173691041
2023-06-06,low,1.4097631239365522,0.06195443305205968,11.188015875756635,0.9399257153614375,0.0003473528295497297
2023-06-07,low,1.416380595028865,0.06071396720207712,11.41660168990294,0.941092384569918,0.019618189216844585
2023-06-08,low,1.3715256673646092,0.06433893807064564,10.77336992722593,0.9376871277983915,-0.008032142546059409
2023-06-09,low,1.3679491206983525,0.0625705573394519,11.077848912221581,0.9393467826654203,-0.028123627760750697
2023-06-12,low,1.3481668976319554,0.06367708822146627,10.885346675231258,0.9383079413025023,0.013021503369160917
2023-06-13,low,1.3459315014532063,0.06688325744884953,10.363538006354506,0.9353043847834573,0.021194895511409594
2023-06-14,low,1.3279888367699557,0.06187911765264498,11.201633230307014,0.9399965089079988,0.03737264905520792
2023-06-15,low,1.2814839389023245,0.06472839369549477,10.708549076943799,0.9373220113750591,-0.04057385899324721
2023-06-16,low,1.2803655011675508,0.06561755774581478,10.563440706601972,0.9364889487585217,0.01806472179889771
2023-06-20,low,1.2719116979413605,0.06513250994260819,10.64210762291696,0.9369433008481778,-0.028420941759507656
2023-06-21,low,1.2279172381238064,0.05690775035735449,12.180189450598554,0.9446812118512372,-0.016534512510199773
2023-06-22,low,1.203345116333431,0.05286012216192544,13.112856198792736,0.9485126791064613,-0.0077055231519940655
2023-06-23,low,1.2183702631958195,0.0518480060990023,13.368830022824799,0.9494731700070134,-0.026155167796352054
2023-06-26,low,1.1969778996487086,0.049915037351947966,13.886540356017479,0.9513102469049187,-0.05446252311540879
2023-06-27,low,1.2010857859815525,0.04624454566795525,14.98873371006552,0.9548084393708062,0.04605532164717753
2023-06-28,low,1.2261371472161418,0.055542501910431724,12.479581522591833,0.9459718172065691,0.02629650761785721
2023-06-29,low,1.1915178711052572,0.05385584768384525,12.870416312616385,0.9475686908785905,0.03077067891187116
2023-06-30,low,1.175414722573983,0.05723874464011093,12.109755112871776,0.9443685795136995,0.005116484972389902
2023-07-03,low,1.2028411117949773,0.06483129671752845,10.691552007358492,0.9372255630699661,0.07663482176344684
2023-07-05,low,1.2593701836843056,0.0785390218415886,8.825513283804414,0.9244659848624845,0.026675846378903467
2023-07-06,low,1.2325369815140397,0.0791944973631986,8.752466441968332,0.9238602185930157,0.020304554321657547
2023-07-07,low,1.1599620404898279,0.08082454597049583,8.57594895507327,0.9223555082390446,-0.005662657408174562
2023-07-10,low,1.1594535381265485,0.0738584399436496,9.384806680032545,0.9288031659639794,0.06807656574889889
2023-07-11,low,1.164083825642532,0.07069918829755956,9.804174520966486,0.9317421289122604,0.0033551570547208365
2023-07-12,low,1.0992429695491668,0.06823133331873706,10.15878111778888,0.9340443729978919,0.011117905342635133
2023-07-13,low,1.0748657158881532,0.06372083774417875,10.877873001964229,0.9382668916758703,0.07855508209903446
2023-07-14,low,1.1495194235946176,0.054567099415483454,12.702657608428135,0.9468949706271065,0.03527476447830182
2023-07-17,low,1.1024885303013048,0.04755033035726764,14.577126496325256,0.9535624787846159,-0.012730924819569212
2023-07-18,low,1.095772090538518,0.04857345739841143,14.270081185997979,0.9525873621463135,0.0014476876485724575
2023-07-19,low,1.102002488185968,0.04286971483508577,16.16869118972199,0.9580361998407132,0.014257844729582438
2023-07-20,low,1.1015251542733846,0.03985692828077648,17.39088310260626,0.9609269107831113,-0.02259109514282055
2023-07-21,low,1.1112844001274298,0.044193736531302714,15.684285488487369,0.9567685784906298,-0.013836235677373085
2023-07-24,low,1.1260082125577315,0.04307170279893619,16.09286690604359,0.9578427076016219,0.014475143402615211
2023-07-25,low,1.1348364345581203,0.038695253429053764,17.912976893427086,0.9620438440407425,0.011681320421568601
2023-07-26,low,1.1370858750401849,0.03733119590751221,18.5675053721079,0.9633570226041932,0.01023724921131626
2023-07-27,low,1.1382316876546013,0.04195717620738527,16.520348679660145,0.9589108438923496,-0.033439391979440035
2023-07-28,low,1.1500163148159936,0.04315813109346137,16.060639397449716,0.9577599264673482,0.015578246943181426
2023-07-31,low,1.1654619522018312,0.045725391290363064,15.158911952406426,0.9553042610447275,0.011067153125930086
2023-08-01,low,1.1673632529102456,0.03989753173705929,17.373184514973577,0.9608878946213992,-0.024419527246144206
2023-08-02,low,1.1615240823163901,0.043501849684753416,15.933740417545518,0.957430783144207,-0.043065352087303325
2023-08-03,low,1.1345430403986465,0.04567852715346823,15.174464321740215,0.955349031603452,-0.043806242689964504
2023-08-04,low,1.11118475061957,0.049237452270057235,14.077641076109634,0.9519550589693184,-0.029204285563083406
2023-08-07,low,1.1307916867182461,0.05274900828271142,13.140477956381325,0.9486180778852457,-0.020455860005959236
2023-08-08,low,1.1314575722473796,0.060334469036900644,11.488411046362495,0.9414495951792221,0.027641284851953773
2023-08-09,low,1.1452691048590335,0.053275436025506814,13.01063364789892,0.9481188304321141,-0.02203692674860859
2023-08-10,low,1.1650029373945552,0.05502610347751754,12.596697508177188,0.9464604417221643,0.005648082657879382
2023-08-11,low,1.1669900064776944,0.05198996343145913,13.332326757139473,0.9493383948949439,0.01793029135166842
2023-08-14,low,1.219140387261009,0.044519993021262874,15.569346118920015,0.9564564774477711,0.01131641203978666
2023-08-15,low,1.2528014124677742,0.04414444289131543,15.701799256284389,0.9568157422589164,-0.022467703955226223
2023-08-16,low,1.247645493345735,0.045660042784252966,15.18060733834868,0.9553666907908905,0.002813907177400824
2023-08-17,low,1.4443580689433835,0.04584563906242149,15.11915189176849,0.9551893947420459,0.04062634649548928
2023-08-18,low,1.415555787212811,0.04097009292226519,16.918369745343064,0.9598578360614562,-0.01974632367399365
2023-08-21,low,1.4535304370079318,0.04415586430166944,15.697737809510816,0.9568048141360983,0.016013653405495543
2023-08-22,low,1.5518906506931607,0.03841089296011453,18.04558881980958,0.9623174501789152,-0.011627604438248654
2023-08-23,low,1.5042516154576473,0.03874328622535397,17.890768907113078,0.9619976354945216,0.028144616090845398
2023-08-24,low,1.487434085981873,0.03847834432999695,18.013955450250013,0.9622525427377114,-0.013253533649590383
2023-08-25,low,1.5314616229460327,0.036074954313067155,19.21408339272302,0.9645679922422469,0.0051991756444111905
2023-08-28,low,1.5049122037748528,0.034651188147431594,20.003561713693287,0.9659422896209567,0.021379402330108346
2023-08-29,low,1.5131541434085145,0.03398386584254944,20.39636054860161,0.966587099580155,0.01390837310731377
2023-08-30,low,1.4419830914791099,0.03431094461738451,20.201926478256876,0.9662710011532141,-0.0034225375880535917
2023-08-31,low,1.4791542563079612,0.02846055060971856,24.3546651667116,0.9719406358553273,0.03593768119320513
2023-09-01,low,1.4130286236942096,0.019196160663719535,36.10863613316091,0.9809869123240496,-0.009797069478989765
2023-09-05,low,1.4286572338399377,0.020994972468712052,33.01491257456585,0.9792238876358171,-0.005196035944747461
2023-09-06,low,1.4033304890871512,0.02058718880684574,33.66886013740045,0.9796232805659255,0.005607687608074823
2023-09-07,low,1.4043083098704292,0.01940448495280326,35.72097802368159,0.9807825702083912,-0.01979567829248788
2023-09-08,low,1.3781178561493665,0.02491398278786863,27.821612724941737,0.9753938090761728,0.026661532372276073
2023-09-11,low,1.1954983872505736,0.025120939191423095,27.59240708630045,0.9751919659684793,-0.0038840499467122716
2023-09-12,low,1.278515552461105,0.023564525920303035,29.41485786322289,0.9767109494626018,-0.01925345179547744
2023-09-13,low,1.2429235517770378,0.03205694881021648,21.6223691363615,0.9684514283521458,-0.03602707110252755
2023-09-14,low,1.2062902506126396,0.03714222051085443,18.66197472920016,0.9635390905823052,-0.0009799452554355003
2023-09-15,low,1.2029477126836636,0.03578607388530075,19.369187656113844,0.964846677307848,-0.01935243315798863
2023-09-18,low,1.1961333685089066,0.04410940001204769,15.714273609947643,0.9568492724249472,-0.007014050025090494
2023-09-19,low,1.1985028713638037,0.042354997982458197,16.365180346532423,0.9585294441478874,-0.024457497237619932
2023-09-20,low,1.2000248950705341,0.036535575255878736,18.971842531709278,0.9641237943355375,-0.013577749043226327
2023-09-21,low,1.1977026625549712,0.03763295753824991,18.41862096157164,0.9630663622753426,0.002692582813049963
2023-09-22,low,1.1845807462151985,0.036181453269454274,19.15752734965806,0.9644652722275929,-0.010499688939652497
2023-09-25,low,1.178963827761201,0.03170597694383131,21.861719693668153,0.968791387211966,0.02730639320856665
2023-09-26,low,1.1570790466611314,0.032136432351180626,21.56889019245724,0.968374455462448,-0.027866772249520045
2023-09-27,low,1.1583804414093475,0.035843263647840046,19.338283125390426,0.9647914995333029,-0.011248604066941108
2023-09-28,low,1.1763628376941666,0.036427580572102235,19.028087226050538,0.964227920202247,0.012250213427383961
2023-09-29,low,1.166565539791749,0.03891909964973338,17.809949017273677,0.9618285182629558,0.0027956432679835438
2023-10-02,low,1.172263119802009,0.036798693876029145,18.836189754318017,0.9638701487840149,-0.02328023961407466
2023-10-03,low,1.1394017954670073,0.04039005421670453,17.161333253998784,0.9604147522590685,-0.05094350652339136
2023-10-04,low,1.1511388232152124,0.03705122984067452,18.70780493766537,0.9636267676387384,0.013630044036948742
2023-10-05,low,1.1285292285807047,0.03981424026681792,17.409529251714233,0.9609679317200369,0.024993305073778227
2023-10-06,low,1.1038728182801358,0.04195415208073999,16.521539494493805,0.9589137437645678,0.03184506881892968
2023-10-09,low,1.142779894436395,0.043220951231096316,16.037295821042562,0.9576997617467441,0.014311882410069135
2023-10-10,low,1.1328362796665796,0.03916631180457646,17.697535167938717,0.9615907719504664,0.007941764045381909
2023-10-11,low,1.1288980709405065,0.042211560260108964,16.420790330628638,0.9586669432892068,0.004153822702694047
2023-10-12,low,1.1165120841738483,0.03759332435568357,18.438038998675342,0.9631045324166992,-0.02806277199727236
2023-10-13,low,1.121634778153928,0.041701648558744205,16.62157743196948,0.9591559034339566,-0.021051179287197828
2023-10-16,low,1.2163047886929277,0.04591414014539471,15.09659504381396,0.9551239654750749,-0.05121162364158162
2023-10-17,low,1.0054949817008028,0.044067890831799836,15.729075466887634,0.9568889912782091,0.03315333136895705
2023-10-18,low,0.9920812487375923,0.04681600932383711,14.805772439194609,0.9542629569259174,-0.015641885003686833
2023-10-19,low,0.9924149637271122,0.0426817004198425,16.239914852073344,0.9582163413906816,0.02642084492393155
2023-10-20,low,0.9821387967952819,0.043031115253682334,16.1080459215063,0.957881584874824,-0.016316416044207763
2023-10-23,low,0.944505850005898,0.03944621740474235,17.571955593303933,0.9613216549737611,-0.02367519240185774
2023-10-24,low,0.8656092555355197,0.038878233919999235,17.828669429435823,0.9618678248903753,0.10418335745089406
2023-10-25,low,0.9333877059892315,0.04492020209944969,15.430633616148333,0.9560737714689175,0.003098058480663246
2023-10-26,low,0.8280096336388766,0.043724368350497075,15.852651661051732,0.9572177606254222,-0.037327410594161316
2023-10-27,low,0.8403281419528027,0.040389902215786117,17.161397837923793,0.960414898243004,-0.010107986059809788
2023-10-30,low,0.8594678143825621,0.03658326448076926,18.94711121049113,0.9640778171154049,0.018071869182566813
2023-10-31,low,0.8625210322463062,0.03351166110945387,20.683760745133693,0.9670436343639857,0.0034084328787507227
2023-11-01,low,0.8603861199763179,0.035450024401645415,19.55279840449906,0.9651709680213755,-0.011349823885539921
2023-11-02,low,0.8569090239873991,0.03574015778092281,19.394071643688427,0.9648909803256952,0.07525360005290305
2023-11-03,low,0.7907414299243088,0.044912038142681056,15.433438543979811,0.9560815768457167,0.005365901930503183
2023-11-06,low,0.8040241139473882,0.048489036580212766,14.294925810978112,0.9526677837454124,0.005450829813897642
2023-11-07,low,0.7777529492341024,0.04432070579499073,15.639353393110609,0.9566471060004985,0.02126863126178853
2023-11-08,low,0.7869313331656698,0.04283998176112301,16.179913064038033,0.9580646856253849,-0.002694423000998262
2023-11-09,low,0.7977586239114047,0.04258331387708643,16.277436334820326,0.9583106216216003,0.018022408618486915
2023-11-10,low,0.812103023028507,0.04030930758544561,17.19571042223058,0.96049230564597,0.01684196865544319
2023-11-13,low,0.8114991382857811,0.042872566288409596,16.16761581047073,0.9580334680491016,0.009205898889511028
2023-11-14,low,0.8032385354091254,0.041476048709495617,16.71198684847852,0.9593723132712727,-0.028050355838573123
2023-11-15,low,0.8565539642324875,0.042673185773067085,16.243155227407954,0.958224500299098,-0.0024087459922608676
2023-11-16,low,0.8369882985295932,0.039831434219488066,17.40201411629847,0.960951409024947,0.004789373983003602
2023-11-17,low,0.8267570022411663,0.0451951734624023,15.33675230025551,0.9558109147015914,-0.01595302043835559
2023-11-20,low,0.820237694049151,0.0402916018656927,17.203266895927086,0.960509312004113,0.02615507898444672
2023-11-21,low,0.8445863580988258,0.039270551052237736,17.650559057292575,0.9614905416758952,0.007020534183684528
2023-11-22,low,0.8278622857101914,0.04370221737432109,15.86068676156534,0.9572389641680717,-0.007314511607135803
2023-11-24,low,0.81288363692435,0.04133648527007891,16.76841115133885,0.9595062159147334,0.018083501264374604
2023-11-27,low,0.804231776414794,0.04302003339027506,16.112195317743183,0.9578922000465258,-0.037847667816642803
2023-11-28,low,0.8297820065469642,0.03899135503662945,17.776945169224962,0.9617590234819574,0.008325734138756246
2023-11-29,low,0.8392488107509927,0.03870380595103609,17.90901859721085,0.9620356161748029,0.0018234177960946441
2023-11-30,low,0.8191051631209941,0.04004173569214336,17.310617748669387,0.9607493407768487,-0.014200167361132618
2023-12-01,low,0.824347629583962,0.03733640178244655,18.564916474779945,0.9633520075010704,0.03762638415178933
2023-12-04,low,0.8518365309021575,0.03718824691767015,18.63887754898695,0.9634947433607187,-0.005116473617144582
2023-12-05,low,0.8247384146427568,0.028434178662179732,24.37725347354237,0.9719662681607724,-0.015913052527373128
2023-12-06,low,0.8088187118172367,0.020337534835274274,34.082163161570676,0.9798678779396451,-0.008776928519446383
2023-12-07,low,0.8160604783767889,0.019248436155505432,36.01057119446514,0.9809356320911337,0.012332185050406603
2023-12-08,low,0.8066368386220233,0.023931862595962607,28.96336120018012,0.9763522335981262,0.033270961802819105
2023-12-11,low,0.7969544256236599,0.028286548266937835,24.50448085849048,0.9721097705174969,-0.019984627500819682
2023-12-12,low,0.8372561406222656,0.03387081631776211,20.464436819506286,0.9666963779692467,0.00034422365588002764
2023-12-13,low,0.8784250346267368,0.03696391462531999,18.751996036836015,0.9637109105909027,0.019049358213772637
2023-12-14,low,0.8951745821650007,0.04197850322357543,16.511955580414046,0.9588903934033317,-0.008975180725324
2023-12-15,low,0.8908227530404349,0.03554984718020883,19.49789480236729,0.9650746267821639,0.0021192505971645917
2023-12-18,low,0.891449761255969,0.03385139583793045,20.47617722703401,0.9667151518590568,-0.012138046106112738
2023-12-19,low,0.8986656137551099,0.028517039842218723,24.306421157141255,0.9718857332254904,0.006393732045144775
2023-12-20,low,0.9751591124816125,0.029418508674804566,23.561601582937822,0.9710100033090704,-0.028077286078173842
2023-12-21,low,0.8958026767291505,0.018189291714935153,38.107431087644,0.9819751350071124,0.010336038537349799
2023-12-22,low,0.8948204095231858,0.016991635398965806,40.7934353748041,0.9831519082739846,0.061451495522632286
2023-12-26,low,0.8675229578530305,0.023446058707102955,29.563483962016917,0.9768266645409728,0.004343967475124801
2023-12-27,low,0.8622479904318879,0.0264406252537883,26.215234091736694,0.9739058675326032,0.09194335485026475
2023-12-28,low,0.8978599597054963,0.030685077318617988,22.58906416831423,0.9697809310025782,0.01262473493840488
2023-12-29,low,0.8936666075109304,0.031738264550741184,21.83947957998095,0.96876010776145,-0.04321254458273767
2024-01-02,low,0.9285559152413455,0.03144727706693913,22.041564332724327,0.9690420458458529,0.021701015070340404
2024-01-03,low,0.9924266829256686,0.032038434322642924,21.634864350099303,0.9684693589000686,-0.03237350382349617
2024-01-04,low,1.040893413472321,0.03594089956265036,19.285749355040103,0.9646973058310637,0.006868192920912973
2024-01-05,low,1.0431442462802967,0.03501725627354745,19.794445776825718,0.9655887536501323,-0.03730225199977425
2024-01-08,mid,1.04742693028001,0.03400804685505804,20.381857961856255,0.9665637268079992,-0.11899646223555407
2024-01-09,mid,0.894345732557367,0.022785211450416704,30.420923767519778,0.9774724111089158,-0.01882981753090466
2024-01-10,mid,0.8967408697875615,0.020239321366988385,34.24755049793874,0.9799641188884008,-0.029613861762151306
2024-01-11,mid,0.8899075850692588,0.012933846654164928,53.5917271244854,0.9871494360983585,-0.04718613149369225
2024-01-12,mid,0.910745405819013,0.00838775335452308,82.638002247189,0.9916473257019709,-0.025416678490815706
2024-01-16,mid,0.9328237167704467,0.016709521902235756,41.48216715088666,0.9834293078238833,-0.013551135838717683
2024-01-17,mid,0.9373257758770592,0.01515546632673802,45.73578704978948,0.9849587997727387,0.04392411944988423
2024-01-18,mid,0.936856649304763,0.020730631758814514,33.43589277086185,0.9794827705885677,0.007602725013524048
2024-01-19,mid,0.9306480895341759,0.02699820949697397,25.673820356036387,0.9733629843321454,-0.019545723096369084
2024-01-22,mid,0.916376204517809,0.025847381479093403,26.8169207438129,0.9744838025368777,0.024008020356054337
2024-01-23,mid,0.8979704823124253,0.031264056032368225,22.170737534577018,0.9692196109983742,-0.05022263456489909
2024-01-24,mid,0.8984518583601357,0.023379006650845385,29.648273380977077,0.9768921649733823,-0.003443490645049406
2024-01-25,mid,0.8957057366384034,0.019371067585025475,35.782600908159175,0.980815345927886,0.01825771188127355
2024-01-26,high,0.8816253898764693,0.020318633374344627,34.113868181466835,0.9798863990490937,0.03864053576221605
2024-01-29,high,0.9197007996650898,0.019198575633244775,36.104094064128006,0.9809845432734122,0.006688802539536645
2024-01-30,high,0.9261604777343664,0.017686575200142548,39.19058227589244,0.982468914229682,0.0182746019919669
2024-01-31,high,0.9190450884374983,0.01944183320285919,35.65235712741371,0.9807459403797428,-0.02730866493256099
2024-02-01,high,0.907203639842711,0.017812158277022205,38.9142724750043,0.9823455405074824,-0.005977662578120338
2024-02-02,high,0.9212949739006836,0.017105268898627693,40.52243695599281,0.9830401956292177,-0.009067793832629536
2024-02-05,high,0.9455400561691129,0.01663731876656593,41.662192705767104,0.9835003170671319,-0.007453459527260923
2024-02-06,high,0.9461018946229981,0.016025805575412055,43.2519399600992,0.9841019244111884,0.005635433220316762
2024-02-07,mid,0.9530715225227863,0.016396862697565188,42.273158795363486,0.9837368341220759,-0.00718685699407751
2024-02-08,high,0.9320126184824368,0.016838772014493502,41.16376063309951,0.9833022076894797,0.13640378917514326
2024-02-09,high,1.000067735507086,0.027116665868516555,25.56166690701878,0.9732476901136298,0.058795267117198
