beta_window,z_entry,z_exit,z_window,vol_window,quantile_lookback,min_history,mode,oos_ratio,split_date,is_return,is_sharpe,is_mdd,oos_return,oos_sharpe,oos_mdd,full_return,full_sharpe,full_mdd,oos_active_ratio
60,2.0,1.0,30,40,252,126,baseline,0.8,2025-05-16,0.5758094370091675,0.6449642732333195,-0.42570033853607336,-0.17700346598338423,-0.8496830325217483,-0.20798986421711674,0.2968857049292206,0.42160425784622146,-0.42570033853607336,0.41509433962264153
90,2.0,0.5,30,30,252,84,high_low_only,0.8,2025-05-16,-0.111678238195556,0.1244336258161261,-0.520311611482375,-0.18353276372529947,-0.8501906007352582,-0.2023791753794416,-0.27471438621685274,-0.02509093424637379,-0.520311611482375,0.42924528301886794
90,2.0,0.5,30,30,252,126,high_low_only,0.8,2025-05-16,0.8287027914535559,0.823613283677543,-0.42507544771512473,-0.18353276372529947,-0.8501906007352582,-0.2023791753794416,0.493075914105916,0.5395959613497574,-0.42507544771512473,0.42924528301886794
90,1.75,0.5,30,30,126,84,high_low_only,0.8,2025-05-16,-0.23654782726442658,0.02066218325000249,-0.561427455150165,-0.19723161510207388,-0.8511199532441661,-0.23869291891651412,-0.38712473234625033,-0.11221201590214798,-0.561427455150165,0.589622641509434
90,1.75,0.5,30,30,126,126,high_low_only,0.8,2025-05-16,0.5716457475801164,0.6507231472359899,-0.44409029726024185,-0.19723161510207388,-0.8511199532441661,-0.23869291891651412,0.2616675184165844,0.3998743461201417,-0.44409029726024185,0.589622641509434
120,2.0,0.5,30,40,126,84,high_low_only,0.8,2025-05-16,-0.09014743672815839,0.13168573591749744,-0.4520094421225761,-0.18763965224519108,-0.8543769186580128,-0.20045973813176343,-0.2608718552948819,-0.028263371554771936,-0.4721411725132486,0.4811320754716981
120,2.0,0.5,30,40,126,126,high_low_only,0.8,2025-05-16,0.4766455255296518,0.613840277836921,-0.452009442122576,-0.18763965224519108,-0.8543769186580128,-0.20045973813176343,0.19956827262985088,0.35345794834962174,-0.4721411725132486,0.4811320754716981
60,1.75,0.5,30,20,126,84,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,20,126,126,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,20,252,84,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,20,252,126,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,30,126,84,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,30,126,126,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,30,252,84,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,30,252,126,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,40,126,84,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,40,126,126,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,40,252,84,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
60,1.75,0.5,30,40,252,126,baseline,0.8,2025-05-16,0.1081956825402195,0.37065448502828197,-0.5911603650055535,-0.20889858156718655,-0.8581497934709724,-0.2671383680639994,-0.12330482364131323,0.19793368900481206,-0.5911603650055535,0.6556603773584906
90,2.0,1.0,30,20,252,84,high_low_only,0.8,2025-05-16,-0.16586588428609206,-0.006888445035341509,-0.4406296572489944,-0.16395367093468505,-0.8585848997289103,-0.17947327631692822,-0.3026252346092445,-0.14482651614672282,-0.4406296572489944,0.3443396226415094
90,2.0,1.0,30,20,252,126,high_low_only,0.8,2025-05-16,0.24332470922212002,0.43547772862302253,-0.4406296572489945,-0.16395367093468505,-0.8585848997289103,-0.17947327631692822,0.03947705898135312,0.21083931508559997,-0.4406296572489945,0.3443396226415094
60,2.25,0.5,30,30,252,84,high_low_only,0.8,2025-05-16,0.03629379289191026,0.2422648807254513,-0.4824485796224701,-0.16962506220316675,-0.858609107057394,-0.21020597418692744,-0.13948760618813527,0.06657301332606054,-0.4824485796224701,0.32547169811320753
60,2.25,0.5,30,30,252,126,high_low_only,0.8,2025-05-16,0.8061120624098304,0.8711441971492166,-0.35036292772974986,-0.16962506220316675,-0.858609107057394,-0.21020597418692744,0.4997501914776743,0.5654563296431169,-0.35036292772974986,0.32547169811320753
60,2.0,0.5,30,30,252,84,high_low_only,0.8,2025-05-16,-0.20325520031468503,0.0075515567340547355,-0.5103275564803373,-0.18938644163665352,-0.8634643767566635,-0.21296723858944522,-0.3541478628195953,-0.13235482235847554,-0.5103275564803373,0.4386792452830189
60,2.0,0.5,30,30,252,126,high_low_only,0.8,2025-05-16,0.3879312599915603,0.5451408064786951,-0.4124545104125552,-0.18938644163665352,-0.8634643767566635,-0.21296723858944522,0.12507589742548197,0.29783544868611966,-0.4124545104125552,0.4386792452830189
90,2.25,0.5,30,30,252,84,high_low_only,0.8,2025-05-16,0.0341059945162443,0.2441250944117339,-0.5160437670878957,-0.16862822194848193,-0.8698886377911207,-0.20040111757283607,-0.14027346064529722,0.07192884771064433,-0.5160437670878957,0.32547169811320753
90,2.25,0.5,30,30,252,126,high_low_only,0.8,2025-05-16,1.1298475436268558,1.0614869723311338,-0.3572010981544531,-0.16862822194848193,-0.8698886377911207,-0.20040111757283607,0.7706951393237167,0.7247621848006045,-0.3572010981544531,0.32547169811320753
120,1.75,1.0,30,20,126,84,high_only,0.8,2025-05-16,0.3726414280527137,0.54263416937725,-0.4501705742861588,-0.11027634999021674,-0.872209920370571,-0.18120740185179163,0.2212715415217028,0.36767925071259777,-0.4501705742861588,0.14622641509433962
120,1.75,1.0,30,20,126,126,high_only,0.8,2025-05-16,0.460799136512398,0.6223950709287708,-0.4501705742861586,-0.11027634999021674,-0.872209920370571,-0.18120740185179163,0.29970753966895103,0.4309739921680246,-0.4501705742861586,0.14622641509433962
90,2.25,0.5,30,20,252,84,high_low_only,0.8,2025-05-16,-0.003593698473661866,0.2018935180583128,-0.5160437670878957,-0.17412340571455553,-0.8745155469079706,-0.23729201051002669,-0.17709135717087188,0.029056453356070794,-0.5160437670878957,0.3632075471698113
90,2.25,0.5,30,20,252,126,high_low_only,0.8,2025-05-16,0.7282704645206042,0.8169023894862765,-0.3572010981544532,-0.17412340571455553,-0.8745155469079706,-0.23729201051002669,0.42733812524239845,0.5170615576620645,-0.3891016202489578,0.3632075471698113
60,2.25,1.0,30,20,126,84,high_low_only,0.8,2025-05-16,0.23480074894781056,0.42730749937588797,-0.3674214371447416,-0.16133483739816457,-0.8770958291531766,-0.21592582675985117,0.03558437089718436,0.20608789904997968,-0.3674214371447416,0.3018867924528302
60,2.25,1.0,30,20,126,126,high_low_only,0.8,2025-05-16,0.7638188547094371,0.8841643377887762,-0.3503629277297501,-0.16133483739816457,-0.8770958291531766,-0.21592582675985117,0.47925342658507275,0.5688024477613842,-0.3503629277297501,0.3018867924528302
60,2.25,0.75,30,40,126,84,high_low_only,0.8,2025-05-16,0.3741133634068705,0.5651361511673396,-0.3503629277297501,-0.16665849579466252,-0.879884996448294,-0.21450095688606474,0.14510569721013722,0.30436033688331326,-0.3503629277297501,0.32547169811320753
60,2.25,0.75,30,40,126,126,high_low_only,0.8,2025-05-16,0.7006555226552222,0.8450572484199038,-0.35036292772975,-0.16665849579466252,-0.879884996448294,-0.21450095688606474,0.4172268313846168,0.5262706662119929,-0.35036292772975,0.32547169811320753
120,1.75,0.75,30,30,126,84,high_low_only,0.8,2025-05-16,0.24025032022423476,0.4279664163679487,-0.43781642266184984,-0.19061271970474913,-0.8861250106047643,-0.20939423456976924,0.00384283357160653,0.21282828383491567,-0.43781642266184984,0.46226415094339623
120,1.75,0.75,30,30,126,126,high_low_only,0.8,2025-05-16,0.3612051844159734,0.5213767654860597,-0.43781642266184984,-0.19061271970474913,-0.8861250106047643,-0.20939423456976924,0.1017421621382395,0.28472868483032626,-0.43781642266184984,0.46226415094339623
120,1.75,0.5,30,20,126,84,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,20,126,126,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,20,252,84,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,20,252,126,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,30,126,84,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,30,126,126,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,30,252,84,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,30,252,126,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,40,126,84,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,40,126,126,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,40,252,84,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
120,1.75,0.5,30,40,252,126,baseline,0.8,2025-05-16,0.361582603750086,0.5150609811052802,-0.4687179658519961,-0.21341701196464413,-0.8882604171359884,-0.26795577906884926,0.07099771291470236,0.3040232557979383,-0.4687179658519961,0.6556603773584906
90,1.75,0.75,30,30,126,84,regime_weighted,0.8,2025-05-16,0.12052763579266945,0.3173754642751053,-0.4496663042729119,-0.11519667433400449,-0.8901204990316348,-0.1724598455188383,-0.008553421349990598,0.17073997103851588,-0.4496663042729119,0.49528301886792453
90,1.75,0.75,30,30,126,126,regime_weighted,0.8,2025-05-16,0.5938715114497466,0.7266806486951843,-0.44966630427291154,-0.11519667433400449,-0.8901204990316348,-0.1724598455188383,0.4102628140150226,0.514246143171317,-0.44966630427291154,0.49528301886792453
120,1.75,0.5,30,40,126,84,high_low_only,0.8,2025-05-16,-0.26771405589989306,-0.0353036139569606,-0.4806349449933284,-0.20197133994092964,-0.903078021615075,-0.23052401560599245,-0.41561482924970083,-0.16965209802113604,-0.49460249991889516,0.589622641509434
120,1.75,0.5,30,40,126,126,high_low_only,0.8,2025-05-16,0.18846372084199814,0.3868724902562863,-0.46729037339415525,-0.20197133994092964,-0.903078021615075,-0.23052401560599245,-0.051571889327642895,0.16988225020729558,-0.49460249991889393,0.589622641509434
60,2.25,1.0,30,20,126,84,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,20,126,126,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,20,252,84,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,20,252,126,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,30,126,84,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,30,126,126,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,30,252,84,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,30,252,126,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,40,126,84,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,40,126,126,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,40,252,84,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
60,2.25,1.0,30,40,252,126,baseline,0.8,2025-05-16,0.9835556789183872,0.9013008821800694,-0.35036292772974986,-0.16575919312598109,-0.9063455739619155,-0.2200621891772978,0.654763090060418,0.6279746002776432,-0.35036292772974986,0.3160377358490566
90,1.75,0.5,30,20,126,84,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,20,126,126,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,20,252,84,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,20,252,126,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,30,126,84,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,30,126,126,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,30,252,84,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,30,252,126,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,40,126,84,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,40,126,126,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,40,252,84,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,1.75,0.5,30,40,252,126,baseline,0.8,2025-05-16,0.2240042719868116,0.4377922571577683,-0.5816935622802532,-0.21338167652260076,-0.9063887776290356,-0.27358442193702015,-0.03717581164055905,0.24732012542011375,-0.5816935622802532,0.6556603773584906
90,2.0,0.75,30,40,126,84,low_only,0.8,2025-05-16,0.1756715787562646,0.449377818543369,-0.2814680958636778,-0.14741125970783497,-0.9093178063168885,-0.2076247462945866,0.0023643503291048695,0.11145145028762224,-0.42353414521195143,0.2971698113207547
90,2.0,0.75,30,40,126,126,low_only,0.8,2025-05-16,0.1756715787562646,0.449377818543369,-0.2814680958636778,-0.14741125970783497,-0.9093178063168885,-0.2076247462945866,0.0023643503291048695,0.11145145028762224,-0.42353414521195143,0.2971698113207547
120,2.25,0.5,30,20,252,84,high_low_only,0.8,2025-05-16,0.5088118903269814,0.6315750189385695,-0.4384018724479033,-0.18379378734988716,-0.9113321103569926,-0.24892785233809955,0.23150163860524353,0.37703489161753106,-0.4384018724479033,0.38207547169811323
120,2.25,0.5,30,20,252,126,high_low_only,0.8,2025-05-16,1.013989106850243,0.9809418709828915,-0.3597563303504203,-0.18379378734988716,-0.9113321103569926,-0.24892785233809955,0.643830421220821,0.6453483330081602,-0.37910652574222337,0.38207547169811323
60,1.75,1.0,30,20,252,84,high_low_only,0.8,2025-05-16,-0.18604013852448953,-0.025202848320253605,-0.4817859883343375,-0.1799769823957197,-0.9192916222126236,-0.19347196896353414,-0.33253417818409037,-0.17221344289575458,-0.4817859883343375,0.36792452830188677
60,1.75,1.0,30,20,252,126,high_low_only,0.8,2025-05-16,0.24816187975650705,0.4373198754274529,-0.4817859883343374,-0.1799769823957197,-0.9192916222126236,-0.19347196896353414,0.02352147109656233,0.20145853053079085,-0.4817859883343374,0.36792452830188677
90,2.25,0.5,30,40,126,84,high_low_only,0.8,2025-05-16,0.025198161306279054,0.2234566783141939,-0.4331223009124541,-0.1751203770960681,-0.9194437534321857,-0.20664515921293125,-0.15433492729987175,0.0373773120743574,-0.4331223009124541,0.3632075471698113
90,2.25,0.5,30,40,126,126,high_low_only,0.8,2025-05-16,0.6353414760937737,0.7816197177171146,-0.3572010981544531,-0.1751203770960681,-0.9194437534321857,-0.20664515921293125,0.34895986011939173,0.4707670277016979,-0.3572010981544531,0.3632075471698113
60,1.75,1.0,30,20,126,84,regime_weighted,0.8,2025-05-16,-0.10060606024341501,0.07086202136462848,-0.4579351534982574,-0.11767010249673904,-0.9196124715700502,-0.18600756041014355,-0.20643783731951892,-0.04656523910258143,-0.4579351534982574,0.4528301886792453
60,1.75,1.0,30,20,126,126,regime_weighted,0.8,2025-05-16,0.35783124716112447,0.5404428740165889,-0.4484659455804112,-0.11767010249673904,-0.9196124715700502,-0.18600756041014355,0.1980551051344006,0.34932056214852436,-0.4484659455804112,0.4528301886792453
90,1.75,0.75,30,30,252,84,high_low_only,0.8,2025-05-16,-0.03573692833683595,0.18201114865076964,-0.4554900171824853,-0.18526168797452824,-0.9251900896417806,-0.19532314312107146,-0.21437793264465665,0.010363543190547398,-0.4554900171824853,0.3915094339622642
90,1.75,0.75,30,30,252,126,high_low_only,0.8,2025-05-16,0.37159619305571123,0.5304142501738015,-0.4554900171824855,-0.18526168797452824,-0.9251900896417806,-0.19532314312107146,0.11749196711077325,0.29316018415581774,-0.4554900171824855,0.3915094339622642
120,2.0,0.5,30,20,126,84,high_only,0.8,2025-05-16,0.28454220651406836,0.46332035152454853,-0.4384018724479032,-0.12149661576562987,-0.9274375789022012,-0.18058407272682864,0.12847467561449344,0.29966095361168277,-0.4384018724479032,0.1509433962264151
120,2.0,0.5,30,20,126,126,high_only,0.8,2025-05-16,0.7138583368025171,0.786708379350682,-0.4183124101215687,-0.12149661576562987,-0.9274375789022012,-0.18058407272682864,0.5056303489793004,0.5675564189176343,-0.4183124101215687,0.1509433962264151
60,1.75,1.0,30,20,126,84,high_only,0.8,2025-05-16,-0.26746401031271405,-0.1877675998449249,-0.5433975209241362,-0.11449033923439511,-0.9278192334574152,-0.1857377546077833,-0.3513323042734148,-0.2726114704467614,-0.5433975209241362,0.14622641509433962
60,1.75,1.0,30,20,126,126,high_only,0.8,2025-05-16,0.1233029307120026,0.31181081529904686,-0.4484659455804113,-0.11449033923439511,-0.9278192334574152,-0.1857377546077833,-0.00530440288820444,0.1488716896573984,-0.4484659455804113,0.14622641509433962
90,2.25,0.5,30,40,252,84,regime_weighted,0.8,2025-05-16,0.11827248249358702,0.31272637557832894,-0.4331223009124541,-0.0662574568025911,-0.9305697907988165,-0.0972769648220072,0.04417859179124228,0.2099293215687097,-0.4331223009124541,0.42924528301886794
90,2.25,0.5,30,40,252,126,regime_weighted,0.8,2025-05-16,0.8002491297926315,0.957130116518843,-0.3572010981544529,-0.0662574568025911,-0.9305697907988165,-0.0972769648220072,0.6809692008414943,0.7631297332286577,-0.3572010981544529,0.42924528301886794
90,1.75,0.75,30,30,126,84,high_low_only,0.8,2025-05-16,-0.05850112174132027,0.1620745011083489,-0.44409029726024196,-0.19388924390374096,-0.9327919590542231,-0.2062755636042809,-0.24104762738311603,-0.01154346500605212,-0.44409029726024196,0.46226415094339623
90,1.75,0.75,30,30,126,126,high_low_only,0.8,2025-05-16,0.3392157338956203,0.5053375824061602,-0.4440902972602421,-0.19388924390374096,-0.9327919590542231,-0.2062755636042809,0.07955620782660455,0.26603745045798943,-0.4440902972602421,0.46226415094339623
90,2.0,0.5,30,20,126,84,regime_weighted,0.8,2025-05-16,-0.13882884505267012,0.069676060387727,-0.5506356504284582,-0.12817575168034134,-0.9386975529813277,-0.1752930454218058,-0.2492101051634722,-0.043663659078649615,-0.5506356504284582,0.5424528301886793
90,2.0,0.5,30,20,126,126,regime_weighted,0.8,2025-05-16,0.6066380853167268,0.7125182176013353,-0.42486838169659413,-0.12817575168034134,-0.9386975529813277,-0.1752930454218058,0.4007060410529899,0.4972797754660548,-0.42486838169659413,0.5424528301886793
90,2.25,0.75,30,20,126,84,high_low_only,0.8,2025-05-16,0.678217113742468,0.7754433695990911,-0.3572010981544531,-0.17711613239919177,-0.944414370185557,-0.21583469804343602,0.38097778923026726,0.4838824402503815,-0.3572010981544531,0.32547169811320753
90,2.25,0.75,30,20,126,126,high_low_only,0.8,2025-05-16,1.3256453403986694,1.2085539040406588,-0.3572010981544531,-0.17711613239919177,-0.944414370185557,-0.21583469804343602,0.9137360323750543,0.821075057324606,-0.3572010981544531,0.32547169811320753
90,2.0,0.75,30,20,126,84,regime_weighted,0.8,2025-05-16,0.08407183620359726,0.2805023904359617,-0.424868381696594,-0.12502876275568287,-0.9462993059791288,-0.17320393710403015,-0.051468324215218186,0.12879044363519518,-0.424868381696594,0.4528301886792453
90,2.0,0.75,30,20,126,126,regime_weighted,0.8,2025-05-16,0.6158712071980721,0.7446916200045572,-0.42486838169659413,-0.12502876275568287,-0.9462993059791288,-0.17320393710403015,0.41384082938956657,0.5168488583386452,-0.42486838169659413,0.4528301886792453
90,2.0,0.75,30,40,126,84,regime_weighted,0.8,2025-05-16,0.2047696476497438,0.3996601684186607,-0.4248683816965939,-0.11579587185985707,-0.9479024722298501,-0.1704162176677677,0.06526229590984944,0.22833582948434888,-0.4248683816965939,0.4528301886792453
90,2.0,0.75,30,40,126,126,regime_weighted,0.8,2025-05-16,0.3401299053898639,0.5393391904942315,-0.4248683816965938,-0.11579587185985707,-0.9479024722298501,-0.1704162176677677,0.18494839458977652,0.34011895563918326,-0.4248683816965938,0.4528301886792453
120,2.0,1.0,30,30,126,84,high_low_only,0.8,2025-05-16,0.4919789463414581,0.6306925427413557,-0.4479220425271626,-0.18699556138531725,-0.9510590118237399,-0.21863143612962388,0.21298550569526342,0.3627043503591872,-0.4479220425271626,0.3867924528301887
120,2.0,1.0,30,30,126,126,high_low_only,0.8,2025-05-16,0.637483533511437,0.746313101435838,-0.44792204252716283,-0.18699556138531725,-0.9510590118237399,-0.21863143612962388,0.33128138090325376,0.44920461875419704,-0.44792204252716283,0.3867924528301887
