date,asset_ret,btc_ret,beta_true,hedged_true,rolling_vol,vol_regime,beta_l1,beta_diff_5,beta_mean_20,beta_std_20,time_idx,reg_high,reg_mid,reg_low,intercept,beta_pred,slope_coef_time,hedged_model
2022-12-20,-0.007990111056750293,0.028384068842582266,1.3949028186811085,-0.047583128690906924,0.03966910528245522,low,1.4010676624542964,0.00727030323836142,1.398993918111013,0.014731171014119368,0.22938388625592418,0.0,0.0,1.0,1.0,,,
2022-12-21,-0.00017768785068073,-0.005250676176186131,1.370188455095379,0.0070167280273738565,0.037067620359757886,low,1.3949028186811085,0.003974837151092148,1.3972338841776835,0.015977026462180202,0.23033175355450236,0.0,0.0,1.0,1.0,,,
2022-12-22,-0.015341830272860846,0.0007615052090579333,1.3138557313866948,-0.016342338256262433,0.03693953347632927,low,1.370188455095379,-0.06475289419775487,1.3919629784444971,0.023797998163727425,0.23127962085308057,0.0,0.0,1.0,1.0,,,
2022-12-23,-0.02141605066711305,-0.001983838015767403,1.3283955769123041,-0.01878072902165715,0.03682442556814931,low,1.3138557313866948,-0.061723397841957794,1.3877491216075304,0.02716164016419113,0.23222748815165878,0.0,0.0,1.0,1.0,,,
2022-12-27,-0.09178090688581342,-0.004749629071492678,1.3369130897842623,-0.08543106560851499,0.03885110052765417,low,1.3283955769123041,-0.0641545726700341,1.3835467817282536,0.02823351236755846,0.23317535545023696,0.0,0.0,1.0,1.0,,,
2022-12-28,-0.06531745915964338,-0.009846255365429935,1.3306799707160872,-0.05221524435830995,0.03919736711652356,low,1.3369130897842623,-0.06422284796502131,1.3788553202319171,0.02885743260583414,0.23412322274881517,0.0,0.0,1.0,1.0,,,
2022-12-29,-0.010572808189292293,0.0054232979508825885,1.3345181272008677,-0.01781029761395643,0.038916033158817316,low,1.3306799707160872,-0.03567032789451119,1.37471915821843,0.02899402683914333,0.23507109004739338,0.0,0.0,1.0,1.0,,,
2022-12-30,0.036156003611161,-0.002388838052975517,1.3348845906794533,0.03934482671770673,0.03954645114607543,low,1.3345181272008677,0.02102885929275855,1.371469491734432,0.02966039452840937,0.23601895734597156,0.0,0.0,1.0,1.0,,,
2023-01-03,0.024369589395265345,0.004654183671500611,1.3350545775347795,0.018156000179940828,0.03971306033980614,low,1.3348845906794533,0.006659000622475375,1.368431226660213,0.030143101323052916,0.23696682464454977,0.0,0.0,1.0,1.0,,,
2023-01-04,0.13818788331187637,0.010994150293785143,1.338247755106802,0.12347498636191162,0.04349690050787411,mid,1.3350545775347795,0.0013346653225396743,1.3652537308314734,0.029788126649885567,0.23791469194312795,0.0,1.0,0.0,1.0,,,
2023-01-05,-0.05149644703461953,-0.0015715814888571655,1.3209273937999586,-0.04942050199439917,0.04411654782649563,mid,1.338247755106802,-0.00975257691612863,1.3619923933261588,0.0309282597212756,0.23886255924170616,0.0,1.0,0.0,1.0,,,
2023-01-06,0.02484670002252609,0.006844106816741524,1.3189019724260735,0.01581999404243096,0.043488668397880896,mid,1.3209273937999586,-0.015616154774794166,1.3582956014448828,0.03146142748999722,0.23981042654028437,0.0,1.0,0.0,1.0,,,
2023-01-09,0.09074474088291518,0.014428172981383103,1.179024219328518,0.07373357549720315,0.0439010548185773,mid,1.3189019724260735,-0.15586037135093522,1.3477077454142745,0.05007754949667996,0.24075829383886255,0.0,1.0,0.0,1.0,,,
2023-01-10,0.08565228251909085,0.014522576515372032,1.085222963957832,0.06989204898877441,0.03861312624926345,low,1.179024219328518,-0.2498316135769476,1.3321626615630682,0.07586987835458871,0.24170616113744076,0.0,0.0,1.0,1.0,,,
2023-01-11,0.02505262274491149,0.02800615102017323,1.7849221058216165,-0.02493617530997433,0.038328425430757644,low,1.085222963957832,0.44667435071481454,1.3515140372305887,0.12618896507121605,0.24265402843601896,0.0,0.0,1.0,1.0,,,
2023-01-12,0.07912304269313397,0.052115795988246116,1.8536902088433007,-0.017483498056352825,0.03827987359783846,low,1.7849221058216165,0.5327628150433421,1.3748169219006166,0.16898541160913855,0.24360189573459715,0.0,0.0,1.0,1.0,,,
2023-01-13,0.03235477464708336,0.05511441660269112,1.7837219822991794,-0.06595402178873165,0.03969955245773002,low,1.8536902088433007,0.4648200098731059,1.3956923401183612,0.1920771483247455,0.24454976303317535,0.0,0.0,1.0,1.0,,,
2023-01-17,0.08733919465530993,0.06288157138594008,1.6020290227359668,-0.0133989077002096,0.03974595488558009,low,1.7837219822991794,0.4230048034074487,1.406863359975937,0.19745300931466858,0.24549763033175356,0.0,0.0,1.0,1.0,,,
2023-01-18,-0.062436403519055106,-0.022339524368838015,1.5739784877041207,-0.027274472736962097,0.03974581387674374,low,1.6020290227359668,0.48875552374628883,1.4160563356234301,0.20088265785553824,0.24644549763033174,0.0,0.0,1.0,1.0,,,
2023-01-19,0.0011755041897170138,0.019238045679950355,1.6122646872507613,-0.029841317511784007,0.03986027215604476,mid,1.5739784877041207,-0.17265741857085515,1.4266161868632534,0.20555007714548704,0.24739336492890995,0.0,1.0,0.0,1.0,,,
2023-01-20,0.08390154722188581,0.07539125404137925,1.5911362006642096,-0.036056206296824614,0.040216328203431566,mid,1.6122646872507613,-0.26255400817909114,1.4364278559624084,0.2086171979443867,0.24834123222748816,0.0,1.0,0.0,1.0,,,
2023-01-23,0.042452988739706043,0.011372050649439469,1.529492349249065,0.025059524276115512,0.04018254695203446,mid,1.5911362006642096,-0.25422963305011437,1.4443930506700926,0.20899584803657714,0.24928909952606634,0.0,1.0,0.0,1.0,,,
2023-01-24,-0.010870408684252597,-0.012991945703908492,1.5138864192941714,0.008797921477101723,0.04007372416453766,mid,1.529492349249065,-0.08814260344179536,1.4543945850654665,0.20719870302706012,0.2502369668246445,0.0,1.0,0.0,1.0,,,
2023-01-25,-0.00670708550347221,0.021266153759075257,1.489974221255075,-0.038393106389741055,0.039662159576511084,low,1.5138864192941714,-0.08400426644904568,1.4624735172826049,0.20516739323964123,0.25118483412322273,0.0,0.0,1.0,1.0,,,
2023-01-26,-0.0021151987695645635,-0.003680359408276712,1.4991202523034948,0.003402102555138762,0.039683120060130694,low,1.489974221255075,-0.11314443494726656,1.4705838754085667,0.2031387301149712,0.25213270142180094,0.0,0.0,1.0,1.0,,,
2023-01-27,0.05315509849956834,0.0019950339114214177,1.4916492728466433,0.05017920761629219,0.04057210696307854,mid,1.4991202523034948,-0.0994869278175663,1.4786323405150945,0.20047530657642756,0.25308056872037915,0.0,1.0,0.0,1.0,,,
2023-01-30,-0.04904010592443764,-0.010338084422132132,1.472577415499476,-0.03381647628487891,0.04053565990809776,mid,1.4916492728466433,-0.056914933749589114,1.4855353049300248,0.19760824610894703,0.25402843601895736,0.0,1.0,0.0,1.0,,,
2023-01-31,0.024583828627572357,0.013097316769725253,1.4537045373416047,0.005544199812422469,0.040350292993972754,mid,1.472577415499476,-0.060181881952566796,1.4914763022631325,0.19460391767972543,0.25497630331753557,0.0,1.0,0.0,1.0,,,
2023-02-01,0.06431491914396692,0.025259482888651652,1.4794018476980235,0.026945993486599054,0.04028315303021935,mid,1.4537045373416047,-0.01057237355705154,1.4986936657712948,0.19114326956714153,0.2559241706161137,0.0,1.0,0.0,1.0,,,
2023-02-02,0.09036277782634583,-0.01061797692681965,1.5056757791117394,0.10635000850822549,0.0435071647272702,mid,1.4794018476980235,0.006555526808244672,1.5070650669715415,0.1873757122120029,0.25687203791469193,0.0,1.0,0.0,1.0,,,
2023-02-03,-0.025228478015673073,-0.0009606745041729203,1.3827447335775598,-0.023900110404345733,0.04362526750957672,mid,1.5056757791117394,-0.1089045392690835,1.5101559339604216,0.18463345419602417,0.25781990521327014,0.0,1.0,0.0,1.0,,,
2023-02-06,-0.009516782906469512,-0.029391591058277045,1.3919130337566468,0.03139375577039162,0.04391892114761311,mid,1.3827447335775598,-0.0806643817428292,1.5138064870269503,0.181345484562208,0.25876777251184835,0.0,1.0,0.0,1.0,,,
2023-02-07,0.006452728489107384,0.022151986720186922,1.3496607062187465,-0.02344493755180839,0.04395538315219093,mid,1.3919130337566468,-0.1040438311228582,1.5223383113714617,0.16831148140932908,0.25971563981042656,0.0,1.0,0.0,1.0,,,
2023-02-08,-0.027864814284628725,-0.013965290320121615,1.3245756004324842,-0.009366731473639676,0.043902503994679556,mid,1.3496607062187465,-0.15482624726553929,1.5343059431951942,0.14205671946794257,0.26066350710900477,0.0,1.0,0.0,1.0,,,
2023-02-09,-0.09755041590373181,-0.04883996317743455,1.339433394532491,-0.03213253823613879,0.04373361552063435,mid,1.3245756004324842,-0.16624238457924845,1.5120315076307382,0.1354652721145448,0.2616113744075829,0.0,1.0,0.0,1.0,,,
2023-02-10,-0.022767404863095808,-0.007693073387383564,1.4010838772578225,-0.011988763773471474,0.04369599427112846,mid,1.339433394532491,0.01833914368026268,1.489401191051464,0.11097701114096013,0.26255924170616113,0.0,1.0,0.0,1.0,,,
2023-02-13,0.02416071604769332,0.007247546909874059,1.424616938873275,0.013835737954608076,0.043772267047486386,mid,1.4010838772578225,0.03270390511662824,1.4714459388801688,0.08739700482424921,0.26350710900473934,0.0,1.0,0.0,1.0,,,
2023-02-14,0.08782351656481646,0.018924303145655852,1.426121047064605,0.06083516954776574,0.044527574801129406,mid,1.424616938873275,0.07646034084585862,1.4626505400966008,0.08226456544406312,0.26445497630331755,0.0,1.0,0.0,1.0,,,
2023-02-15,0.10053845983393539,0.09392266116037784,1.4116411448691375,-0.032046633095656446,0.04472099480173336,mid,1.426121047064605,0.08706554443665326,1.4545336729548517,0.07863041184298254,0.26540284360189575,0.0,1.0,0.0,1.0,,,
2023-02-16,-0.048156845419237704,-0.028154173176657027,1.2848297120041665,-0.011983527204958024,0.04475516413497511,mid,1.4116411448691375,-0.05460368252832448,1.4381619241925219,0.0781468826216457,0.2663507109004739,0.0,1.0,0.0,1.0,,,
2023-02-17,0.03527799221991401,0.03988096453648349,1.2975829503024963,-0.016470867404245457,0.04419155356316684,mid,1.2848297120041665,-0.1035009269553262,1.423484261674436,0.07542316170297376,0.2672985781990521,0.0,1.0,0.0,1.0,,,
2023-02-21,-0.08206087571721787,-0.005261342635805799,1.3075773960035946,-0.07518126301400824,0.04573085541137112,mid,1.2975829503024963,-0.11703954286968044,1.4123885140121626,0.07533042569028044,0.2682464454976303,0.0,1.0,0.0,1.0,,,
2023-02-22,-0.004964462630397071,-0.01012875204423358,1.3467199335389284,0.00867612964944546,0.04570457089607957,mid,1.3075773960035946,-0.07940111352567669,1.4040301897244005,0.07270419290219987,0.26919431279620853,0.0,1.0,0.0,1.0,,,
2023-02-23,-0.010536862044322914,-0.00997780485063493,1.3369528043742127,0.0028029921322320784,0.04562444302926031,mid,1.3467199335389284,-0.07468834049492479,1.3963791188803574,0.07122030868483747,0.27014218009478674,0.0,1.0,0.0,1.0,,,
2023-02-24,-0.0374412346441394,-0.03129201289670536,1.3289003433264348,0.004142732037667574,0.043529691607077974,mid,1.3369528043742127,0.044070631322268294,1.3878681234315045,0.06841176368397395,0.27109004739336495,0.0,1.0,0.0,1.0,,,
2023-02-27,0.011141510878113436,0.013998722452083667,1.291021274157743,-0.006931137618556224,0.04268740495622599,mid,1.3289003433264348,-0.006561676144753337,1.3778367234970594,0.06708965891924769,0.2720379146919431,0.0,1.0,0.0,1.0,,,
2023-02-28,0.01399572839443719,-0.01596393470118429,1.256685396505906,0.03405737200418936,0.0428494573236018,mid,1.291021274157743,-0.050891999497688634,1.367042122547381,0.06839929264849884,0.2729857819905213,0.0,1.0,0.0,1.0,,,
2023-03-01,-0.01662404882556645,0.02156606219747892,1.2336676319212168,-0.04322940170659594,0.043069797479880614,mid,1.256685396505906,-0.11305230161771163,1.3560402772763616,0.07135838758133765,0.2739336492890995,0.0,1.0,0.0,1.0,,,
2023-03-02,-0.01946418524244209,-0.007235050302163204,1.2264134802311393,-0.010591022021718759,0.043024496357623204,mid,1.2336676319212168,-0.11053932414307344,1.3433908589030172,0.07076024896477717,0.27488151658767773,0.0,1.0,0.0,1.0,,,
2023-03-03,-0.023646628305494688,-0.047402129167592566,1.2356556591904229,0.03492608085811647,0.03860006045075379,low,1.2264134802311393,-0.09324468413601195,1.3298898529069514,0.06356024018264482,0.27582938388625594,0.0,0.0,1.0,1.0,,,
2023-03-06,-0.03831352096279739,0.0029995566692972986,1.1790961108826545,-0.041850286565937964,0.038376673639207826,low,1.2356556591904229,-0.11192516327508839,1.3197074217722062,0.07057271526444979,0.27677725118483415,0.0,0.0,1.0,1.0,,,
2023-03-07,-0.02531066406655713,-0.00936203961743065,1.171675102476611,-0.014341395338413982,0.03832901994060129,low,1.1790961108826545,-0.08501029402929494,1.3086955252082044,0.07570869882975843,0.2777251184834123,0.0,0.0,1.0,1.0,,,
2023-03-08,0.00553060250511761,-0.022578517406286358,1.1794438727934284,0.03216069651672183,0.03675404343307514,low,1.171675102476611,-0.05422375912778832,1.3001846835369384,0.0802900955971741,0.2786729857819905,0.0,0.0,1.0,1.0,,,
2023-03-09,-0.09410444684675234,-0.06239311158608585,1.1412308355909488,-0.02289950397624428,0.03491511183642506,low,1.1794438727934284,-0.08518264464019043,1.2910174452948617,0.08750161904642147,0.2796208530805687,0.0,0.0,1.0,1.0,,,
2023-03-10,-0.08922305537662034,-0.008632183779056501,1.1627565227446028,-0.07918592738199223,0.03670289379685678,low,1.1412308355909488,-0.07289913644582002,1.282183601705467,0.0911967674983409,0.28056872037914693,0.0,0.0,1.0,1.0,,,
2023-03-13,0.16223112006988472,0.19865460756129938,1.1887669604037494,-0.07392291393096084,0.038182474872571356,low,1.1627565227446028,0.00967084952109487,1.2715677558627636,0.08895759703285326,0.28151658767772514,0.0,0.0,1.0,1.0,,,
2023-03-14,0.028275699911735064,0.022669294883089997,1.0017694935256725,0.00556629185811788,0.03706330667937918,low,1.1887669604037494,-0.16990560895093854,1.2504253835953836,0.10020575652269109,0.2824644549763033,0.0,0.0,1.0,1.0,,,
2023-03-15,-0.008367165144037791,-0.014956444322371198,1.0160269588326714,0.006828985495771191,0.03710248985875359,low,1.0017694935256725,-0.16341691396075708,1.229920679183787,0.10423846054388598,0.2834123222748815,0.0,0.0,1.0,1.0,,,
2023-03-16,0.05945948981628346,0.027766213062754286,0.9915276057503097,0.03192852305741773,0.037404866120716425,low,1.0160269588326714,-0.1497032298406391,1.2089150022278454,0.10795506789479828,0.2843601895734597,0.0,0.0,1.0,1.0,,,
2023-03-17,0.11025389778975248,0.0946457745317153,0.9883174545810501,0.016713826817715632,0.03731565174730623,low,0.9915276057503097,-0.1744390681635527,1.1940893893566895,0.11696510859102398,0.2853080568720379,0.0,0.0,1.0,1.0,,,
2023-03-20,-0.01382353840311612,0.012518506448092381,1.0110383020934866,-0.026480227907141805,0.03712964277102856,low,0.9883174545810501,-0.17772865831026285,1.1797621569462393,0.12109745695678947,0.2862559241706161,0.0,0.0,1.0,1.0,,,
2023-03-21,0.035687204072286205,0.014714466837708162,1.0005682432735579,0.020964375837773525,0.037056003090305885,low,1.0110383020934866,-0.001201250252114594,1.1644116993097373,0.1234777371614376,0.28720379146919434,0.0,0.0,1.0,1.0,,,
2023-03-22,-0.0970077761192103,-0.030820008681536337,1.0008740984450453,-0.06616082771600915,0.03831532060369258,low,1.0005682432735579,-0.015152860387626088,1.1471194075550433,0.12079039423770384,0.2881516587677725,0.0,0.0,1.0,1.0,,,
2023-03-23,0.06671794961342314,0.03759177902540278,1.0325064794881451,0.02790419419420822,0.038264416318116834,low,1.0008740984450453,0.040978873737835375,1.1318970913107398,0.114634681524726,0.2890995260663507,0.0,0.0,1.0,1.0,,,
2023-03-24,-0.025291473116619057,-0.02967065403073854,1.0505544000080722,0.0058791630264905595,0.038277491990363094,low,1.0325064794881451,0.06223694542702207,1.1179797941448217,0.10603217557166444,0.2900473933649289,0.0,0.0,1.0,1.0,,,
2023-03-27,-0.06899910083302985,-0.012853919870491115,1.0471593337340113,-0.055538998665576,0.03814633897161937,low,1.0505544000080722,0.036121031640524714,1.105786697123635,0.09886523905672433,0.2909952606635071,0.0,0.0,1.0,1.0,,,
2023-03-28,0.038918660392487814,0.004725228944394866,1.0612192828605238,0.03390415632076531,0.038375414652163486,low,1.0471593337340113,0.06065103958696594,1.096013391441366,0.09262768178965322,0.2919431279620853,0.0,0.0,1.0,1.0,,,
2023-03-29,0.14408280164050735,0.0396180637553154,1.0543582606920332,0.10231116884746692,0.04189165486951571,mid,1.0612192828605238,0.05348416224698793,1.0870479228799068,0.08711659721796619,0.29289099526066353,0.0,1.0,0.0,1.0,,,
2023-03-30,-0.016899607235125513,-0.0111074503792854,1.0980177267895772,-0.004703429819234531,0.04163408977942746,mid,1.0543582606920332,0.0655112473014321,1.0806281352078286,0.08080842623234413,0.2938388625592417,0.0,1.0,0.0,1.0,,,
2023-03-31,0.04687891700468594,0.015871042968584437,1.0889127062559387,0.029596736654660373,0.038106669723526145,low,1.0980177267895772,0.038358306247866514,1.0732909875611045,0.07219435007281867,0.2947867298578199,0.0,0.0,1.0,1.0,,,
2023-04-03,0.01734400531593816,-0.024167847656920816,1.1147338805932263,0.04428472392012341,0.038734098587789416,low,1.0889127062559387,0.06757454685921505,1.0700728760466331,0.0685734811001613,0.2957345971563981,0.0,0.0,1.0,1.0,1.153244968591787,-0.001570107866083248,0.0452154540279749
2023-04-04,0.005346527960432557,0.0135971982612757,1.095246911136618,-0.00954576143534185,0.03834790397873208,low,1.1147338805932263,0.03402762827609429,1.0662514664796334,0.06462962498946466,0.2966824644549763,0.0,0.0,1.0,1.0,1.1524512926679538,-0.002245574338541445,-0.010323580752437077
2023-04-05,-0.027225936980687204,0.000351267384649967,1.1061513285112203,-0.027614491864880426,0.038408384325251885,low,1.095246911136618,0.05179306781918713,1.062586839265523,0.05976870699884531,0.2976303317535545,0.0,0.0,1.0,1.0,1.1561858330904593,-0.003247534390932394,-0.027632067354446233
2023-04-06,-0.0025443338550058536,-0.004749940528704033,1.1108145416576922,0.0027319691562878133,0.03841163556838206,low,1.1061513285112203,0.012796814868115014,1.0610660245688603,0.05802379002258926,0.2985781990521327,0.0,0.0,1.0,1.0,1.1484189994200436,-0.0041207961837086415,0.0029105880942731444
2023-04-10,0.0781799252379829,0.05736812781190359,1.1077514991051223,0.014630295653492428,0.03823119192558882,low,1.1108145416576922,0.01883879284918355,1.0583157733868862,0.05412254246045511,0.2995260663507109,0.0,0.0,1.0,1.0,1.1456502972008655,-0.004775910912927728,0.0124561125604183
2023-04-11,0.06256796278724863,0.019629666758571807,1.0895528398221748,0.04118040362568377,0.03880917511994462,low,1.1077514991051223,-0.025181040771051544,1.0533550673578076,0.045376676413588724,0.3004739336492891,0.0,0.0,1.0,1.0,1.1471695362951289,-0.005432900232752225,0.040049407074189906
2023-04-12,-0.02864449065212671,-0.003175315803583212,1.0925725537794564,-0.02517522775554953,0.038915007474878964,low,1.0895528398221748,-0.002674357357161705,1.0578952203704965,0.04447737006530506,0.3014218009478673,0.0,0.0,1.0,1.0,1.1355072421315802,-0.006429726800284641,-0.025038896561103113
2023-04-13,0.05541608889261762,0.00862713483952482,1.0968398893801292,0.04595350326956576,0.03836568929027716,low,1.0925725537794564,-0.009311439131091115,1.0619358668978696,0.04414312364849625,0.3023696682464455,0.0,0.0,1.0,1.0,1.1315598244807703,-0.007170028841632536,0.045653969707832975
2023-04-14,-0.02045663961342492,0.002849851088919886,1.0877371017861768,-0.023556528377408816,0.03822078003674038,low,1.0968398893801292,-0.02307743987151545,1.066746341699663,0.04121143113713562,0.3033175355450237,0.0,0.0,1.0,1.0,1.1322437397642628,-0.007766423897865415,-0.02368336566811483
2023-04-17,-0.062082412091087336,-0.03413581854914294,1.0883123987104126,-0.024931977523926188,0.038360297807480515,low,1.0877371017861768,-0.01943910039470964,1.071746088906131,0.037051396812082235,0.3042654028436019,0.0,0.0,1.0,1.0,1.132078719782654,-0.008527553587807546,-0.023437978329240626
2023-04-18,0.05373290550261234,0.032348662229154,1.0938440594685617,0.018348513491497194,0.03843081782754329,low,1.0883123987104126,0.004291219646386901,1.0758863767748847,0.03444550185236654,0.3052132701421801,0.0,0.0,1.0,1.0,1.1288127932312058,-0.00927311019947652,0.017217321734428206
2023-04-19,-0.0458693485003735,-0.0518092051895368,1.104435629590033,0.011350583651691788,0.036576810840525706,low,1.0938440594685617,0.011863075810576662,1.0810797460907087,0.030040478187145205,0.3061611374407583,0.0,0.0,1.0,1.0,1.1333562733647635,-0.009867134904536279,0.012848939219230297
2023-04-20,-0.06358030766784206,-0.020008250880993006,1.0835021080703495,-0.04190132565948571,0.037156701478384464,low,1.104435629590033,-0.013337781309779695,1.0852111465719738,0.023370841920179443,0.3071090047393365,0.0,0.0,1.0,1.0,1.1375290686788517,-0.0103580050368981,-0.040820340677293274
2023-04-21,-0.012520829973312275,-0.034308522518338824,1.098838063626315,0.025178680476618982,0.03737947944118269,low,1.0835021080703495,0.011100961840138313,1.0885277257788823,0.019954745870510833,0.3080568720379147,0.0,0.0,1.0,1.0,1.1376395412868714,-0.011273995552665284,0.026509901846681005
2023-04-24,-0.019551864161015287,0.009107691673174267,1.0855841306804501,-0.02943902970854375,0.037655534815278606,low,1.098838063626315,-0.0027282680299625106,1.0902792123125011,0.017875273943922198,0.3090047393364929,0.0,0.0,1.0,1.0,1.1323672907866293,-0.011930434542039237,-0.029865116306287576
2023-04-25,0.01955625551906448,0.02841955147295372,1.0825711182361641,-0.011209930098781254,0.03767876952317004,low,1.0855841306804501,-0.011272941232397526,1.0920498015376088,0.01488265329771443,0.30995260663507107,0.0,0.0,1.0,1.0,1.1365306730685367,-0.012720913453276417,-0.012743436444797536
2023-04-26,0.02939051781981994,0.004066170397882152,1.0797875758655677,0.02499991754283444,0.03748851472418939,low,1.0825711182361641,-0.024648053724465324,1.092978216187861,0.013359357524138284,0.3109004739336493,0.0,0.0,1.0,1.0,1.1286019635050362,-0.013631104312850084,0.02480142992482409
2023-04-27,0.06404866191330516,0.036980508331842854,1.0888250888294737,0.02378335664392727,0.03706502551525858,low,1.0797875758655677,0.005322980759124185,1.0947015575947332,0.009887061263030765,0.3118483412322275,0.0,0.0,1.0,1.0,1.124452360450626,-0.014451879544141732,0.022465842028900423
2023-04-28,0.03056744040268855,-0.00453030993708059,1.1071436977432763,0.035583144498351066,0.03743426189005979,low,1.0888250888294737,0.00830563411696117,1.095157856142418,0.010252012213307375,0.3127962085308057,0.0,0.0,1.0,1.0,1.127901920892724,-0.015049027266669235,0.035677185682961146
2023-05-01,-0.06367627233531414,-0.04255903956633822,1.0997564067980254,-0.01687169590506303,0.037141533615494944,low,1.1071436977432763,0.014172276117575322,1.0957000411695224,0.010190906196391812,0.3137440758293839,0.0,0.0,1.0,1.0,1.1323606175670538,-0.015397283961851471,-0.015484092008914721
2023-05-02,0.06680323168023783,0.020966033026897257,1.1318114745991834,0.04307363492357007,0.0371056817734569,low,1.0997564067980254,0.049240356363019266,1.09655392086982,0.012355274141786507,0.31469194312796206,0.0,0.0,1.0,1.0,1.1413186182124153,-0.01594381503125586,0.04287430783658359
2023-05-03,-0.0724368021017412,0.01135862564681589,1.1377063313804914,-0.08535958241590447,0.039540761199538865,mid,1.1318114745991834,0.05791875551492365,1.0986768918820138,0.015393224212173857,0.31563981042654027,0.0,1.0,0.0,1.0,1.1442697172849696,-0.016103276161809177,-0.08543413345936901
2023-05-04,0.02626135460185397,-0.005467695268338013,1.12938520228706,0.032436488728529896,0.03954644552839502,mid,1.1377063313804914,0.040560113457586366,1.0998385855708057,0.01679946453055759,0.3165876777251185,0.0,1.0,0.0,1.0,1.1697159043307,-0.01621336482109559,0.032657004717262655
2023-05-05,0.04637458080511192,0.023803407820215394,1.1363702711119599,0.019325095807065207,0.03946886671588977,mid,1.12938520228706,0.029226573368683617,1.101116372043519,0.018558096307790282,0.3175355450236967,0.0,1.0,0.0,1.0,1.16887082782215,-0.01696178374231394,0.018551471801308513
2023-05-08,-0.09809628257341207,-0.06230403452543565,1.1152783022067654,-0.028609944727252506,0.03758036714396515,low,1.1363702711119599,0.015521895408739939,1.1014927121986013,0.01877478509147957,0.3184834123222749,0.0,0.0,1.0,1.0,1.1629456662786435,-0.017555682897226532,-0.025640075630381703
2023-05-09,0.02972821753678545,-0.0012817829272578907,1.125238959906993,0.03117052962467966,0.03570315527105785,low,1.1152783022067654,-0.006572514692190445,1.1032770182028422,0.019269566022099498,0.3194312796208531,0.0,0.0,1.0,1.0,1.1560801075190221,-0.01841315196733362,0.0312100612811458
2023-05-10,0.03849320277228396,-0.0013384371045779275,1.468927526694989,0.04045926987794842,0.036129457616139754,low,1.125238959906993,0.3312211953144977,1.122094766848619,0.08384150549791473,0.32037914691943126,0.0,0.0,1.0,1.0,1.1429976239314372,-0.018935146497300437,0.04002303320259821
2023-05-11,-0.0880327566898993,-0.022481076150133283,1.4689838980607248,-0.05500841781427651,0.037408148606320725,low,1.468927526694989,0.33959869577366475,1.1407019672826486,0.11386239737791463,0.32132701421800947,0.0,0.0,1.0,1.0,1.219192424776876,-0.013446142639326197,-0.0606239989468247
2023-05-12,-0.05696485917332694,-0.007251596524522896,1.5159549078868473,-0.045971765831961255,0.037982418600852705,low,1.4689838980607248,0.3795846367748874,1.1621128575876822,0.1405195684402841,0.3222748815165877,0.0,0.0,1.0,1.0,1.3873350170203669,-0.009239824688451748,-0.04690446538555314
2023-05-15,0.042435409680533276,0.014463841307533976,1.518458661206542,0.020472664572791354,0.03802224701737349,low,1.5159549078868473,0.40318035899977667,1.1836201707124885,0.16017322314615545,0.3232227488151659,0.0,0.0,1.0,1.0,1.4057953106051775,-0.007008687847754658,0.022102209397064556
2023-05-16,-0.03207080132138418,-0.005738415341494774,1.6518883462863623,-0.022591579892618088,0.037950008827608385,low,1.518458661206542,0.5266493863793693,1.2115223850533785,0.18961157382649324,0.3241706161137441,0.0,0.0,1.0,1.0,1.44159252016142,-0.005090599703210685,-0.023798344687505774
2023-05-17,0.0626462606961391,0.013394867282656264,1.6749968440171263,0.040209900271661596,0.038303524625040684,low,1.6518883462863623,0.2060693173221373,1.2400504457747332,0.2140047251809713,0.3251184834123223,0.0,0.0,1.0,1.0,1.4822115251585302,-0.0015662312073754237,0.04279223403181706
2023-05-18,-0.010290112349578884,-0.02067950762275983,1.689718859445769,0.024652441684650944,0.03672672330304512,low,1.6749968440171263,0.22073496138504423,1.2703612833435043,0.23277296238461595,0.32606635071090045,0.0,0.0,1.0,1.0,1.4959583309982707,0.001541333118519006,0.020645569359630928
2023-05-19,0.0024340947296610516,0.0021585968530852817,1.6157719272092204,-0.0010537054677163126,0.0365645785828374,low,1.689718859445769,0.09981701932237308,1.2962079765226495,0.24126956483050502,0.32701421800947866,0.0,0.0,1.0,1.0,1.5238537852375644,0.004775758039244238,-0.0008552912557148497
2023-05-22,0.020258136501538182,-0.0014448261901403026,1.6140890068520735,0.02259021457185561,0.03666948576117739,low,1.6157719272092204,0.09563034564553141,1.3226332203312308,0.24588498917771762,0.32796208530805687,0.0,0.0,1.0,1.0,1.5157071261788866,0.006284767748351072,0.022448069854023728
2023-05-23,-0.01628587246250235,0.013945303754316907,1.6347110364161344,-0.03908241441585955,0.03605450376668179,low,1.6140890068520735,-0.01717730987022792,1.3502402162402292,0.24849536224870938,0.3289099526066351,0.0,0.0,1.0,1.0,1.4893287156157156,0.00790787114458702,-0.03705501379179016
2023-05-24,-0.016935670741254127,-0.03272302765106416,1.579733137500613,0.03475798039848078,0.036071763060051866,low,1.6347110364161344,-0.09526370651651339,1.3752374943219814,0.24497841452884822,0.3298578199052133,0.0,0.0,1.0,1.0,1.4754427098161507,0.01029540394631212,0.03134528184962081
