date,asset_close,btc_close,a_ret,b_ret,hedged_ret,position,strategy_ret_net,rolling_vol,vol_q33_past,vol_q66_past,vol_regime,ret_baseline,ret_high_only,ret_low_only,ret_high_low_only,ret_regime_weighted
2023-04-11,33.23500061035156,30235.05859375,0.06256796278724863,0.019629666758571807,0.03822854453944622,0,0.0,0.04108599736396001,0.03480508041293515,0.04046419009043278,high,0.0,0.0,0.0,0.0,0.0
2023-04-12,32.28300094604492,30139.052734375,-0.02864449065212671,-0.003175315803583212,-0.024705367067486862,0,-0.0,0.04070225219975406,0.034917238346211785,0.04049996852795669,high,-0.0,-0.0,0.0,-0.0,-0.0
2023-04-13,34.071998596191406,30399.06640625,0.05541608889261762,0.00862713483952482,0.044642304102732344,0,0.0,0.040844027464905855,0.03499367834299826,0.04056136530462244,high,0.0,0.0,0.0,0.0,0.0
2023-04-14,33.375,30485.69921875,-0.02045663961342492,0.002849851088919886,-0.02401267608157547,0,-0.0,0.041035365596892776,0.03503256113697722,0.04065624020058229,high,-0.0,-0.0,0.0,-0.0,-0.0
2023-04-17,31.30299949645996,29445.044921875,-0.062082412091087336,-0.03413581854914294,-0.019510157000711015,0,-0.0,0.04049226690401821,0.0352554977243575,0.040698185293727804,mid,-0.0,0.0,0.0,0.0,-0.0
2023-04-18,32.98500061035156,30397.552734375,0.05373290550261234,0.032348662229154,0.013264656483799132,0,0.0,0.03989716293410601,0.035469425753536635,0.040698185293727804,mid,0.0,0.0,0.0,0.0,0.0
2023-04-19,31.472000122070312,28822.6796875,-0.0458693485003735,-0.0518092051895368,0.019051668840840072,0,0.0,0.03999597535042059,0.03551883114460119,0.040698185293727804,mid,0.0,0.0,0.0,0.0,0.0
2023-04-20,29.47100067138672,28245.98828125,-0.06358030766784206,-0.020008250880993006,-0.03898540532703071,0,-0.0,0.04003045346454827,0.03558956796151238,0.040698185293727804,mid,-0.0,0.0,0.0,0.0,-0.0
2023-04-21,29.101999282836914,27276.91015625,-0.012520829973312275,-0.034308522518338824,0.029983039019412974,0,0.0,0.04041849528575059,0.03566521624949466,0.040698185293727804,mid,0.0,0.0,0.0,0.0,0.0
2023-04-24,28.533000946044922,27525.33984375,-0.019551864161015287,0.009107691673174267,-0.030803711131185213,0,-0.0,0.03819117331541342,0.03568380489169481,0.040698185293727804,mid,-0.0,0.0,0.0,0.0,-0.0
2023-04-25,29.090999603271484,28307.59765625,0.01955625551906448,0.02841955147295372,-0.01548877461143832,0,-0.0,0.03310159224348177,0.035691066378972534,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-04-26,29.945999145507812,28422.701171875,0.02939051781981994,0.004066170397882152,0.024391782870419806,0,0.0,0.033318422823851335,0.035691066378972534,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-04-27,31.86400032043457,29473.787109375,0.06404866191330516,0.036980508331842854,0.01861423122914073,0,0.0,0.03340976780633519,0.035691066378972534,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-04-28,32.8380012512207,29340.26171875,0.03056744040268855,-0.00453030993708059,0.03614331082855279,0,0.0,0.03368326279434199,0.035691066378972534,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-01,30.746999740600586,28091.568359375,-0.06367627233531414,-0.04255903956633822,-0.011372304785893295,0,-0.0,0.033757798307598,0.035691066378972534,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-05-02,32.80099868774414,28680.537109375,0.06680323168023783,0.020966033026897257,0.04128862747073952,0,0.0,0.03377796878221981,0.035691066378972534,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-03,30.424999237060547,29006.30859375,-0.0724368021017412,0.01135862564681589,-0.0862987155404537,0,-0.0,0.03774270705968646,0.035691066378972534,0.040698185293727804,mid,-0.0,0.0,0.0,0.0,-0.0
2023-05-04,31.224000930786133,28847.7109375,0.02626135460185397,-0.005467695268338013,0.03261793721462943,0,0.0,0.03617622038316174,0.035761182766783854,0.040698185293727804,mid,0.0,0.0,0.0,0.0,0.0
2023-05-05,32.672000885009766,29534.384765625,0.04637458080511192,0.023803407820215394,0.01949850499278207,0,0.0,0.036166959620860625,0.0357772737373098,0.040698185293727804,mid,0.0,0.0,0.0,0.0,0.0
2023-05-08,29.466999053955078,27694.2734375,-0.09809628257341207,-0.06230403452543565,-0.022852681570256925,0,-0.0,0.03654572919224512,0.03584834041111841,0.040698185293727804,mid,-0.0,0.0,0.0,0.0,-0.0
2023-05-09,30.343000411987305,27658.775390625,0.02972821753678545,-0.0012817829272578907,0.03130515135005943,0,0.0,0.03511144103744992,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-10,31.51099967956543,27621.755859375,0.03849320277228396,-0.0013384371045779275,0.040130955620807734,-1,0.0,0.03530773699543882,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-11,28.73699951171875,27000.7890625,-0.0880327566898993,-0.022481076150133283,-0.060591887260304775,-1,0.060141887260304776,0.03350717264024306,0.036108351350156095,0.040698185293727804,low,0.060141887260304776,0.0,0.060141887260304776,0.060141887260304776,0.012028377452060956
2023-05-12,27.100000381469727,26804.990234375,-0.05696485917332694,-0.007251596524522896,-0.04801862450556986,0,0.04801862450556986,0.0347800808074454,0.036108351350156095,0.040698185293727804,low,0.04801862450556986,0.0,0.04801862450556986,0.04801862450556986,0.009603724901113973
2023-05-15,28.25,27192.693359375,0.042435409680533276,0.014463841307533976,0.024519450090286807,0,-0.00045,0.03472092828118689,0.036108351350156095,0.040698185293727804,low,-0.00045,0.0,-0.00045,-0.00045,-9e-05
2023-05-16,27.3439998626709,27036.650390625,-0.03207080132138418,-0.005738415341494774,-0.02495586824980247,0,-0.0,0.03393553992090389,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-05-17,29.05699920654297,27398.802734375,0.0626462606961391,0.013394867282656264,0.04606185167418844,0,0.0,0.0349198391979796,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-18,28.757999420166016,26832.208984375,-0.010290112349578884,-0.02067950762275983,0.015272597423915638,0,0.0,0.03457595826573761,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-19,28.827999114990234,26890.12890625,0.0024340947296610516,0.0021585968530852817,-0.00021912899022283978,0,-0.0,0.03457940135080179,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-05-22,29.41200065612793,26851.27734375,0.020258136501538182,-0.0014448261901403026,0.02203901272476163,0,0.0,0.03475586535454687,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-23,28.933000564575195,27225.7265625,-0.01628587246250235,0.013945303754316907,-0.033430107511331124,0,-0.0,0.034711835097320336,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-05-24,28.44300079345703,26334.818359375,-0.016935670741254127,-0.03272302765106416,0.023182753933938136,0,0.0,0.03460962197326683,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-25,28.099000930786133,26476.20703125,-0.012094359001319943,0.005368887301425707,-0.01858042678759269,0,-0.0,0.033851577015514764,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-05-26,28.510000228881836,26719.291015625,0.01462682958401551,0.009181223884829448,0.003514435414181623,0,0.0,0.0335478625160923,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-30,29.927000045776367,27702.349609375,0.04970185217533074,0.03679209127125138,0.005192189753056783,0,0.0,0.033329730028146376,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-05-31,30.163000106811523,27219.658203125,0.0078858576093217,-0.01742420455507676,0.02892224933422004,0,0.0,0.03363637549605028,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-06-01,29.993999481201172,26819.97265625,-0.005602911680267053,-0.014683709247646393,0.012053000812810463,0,0.0,0.03354059046939483,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-06-02,30.21299934387207,27249.58984375,0.007301455839797466,0.01601855426947596,-0.011945945403551629,0,-0.0,0.03275237895057289,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-06-05,27.63599967956543,25760.09765625,-0.08529440043261771,-0.05466108649857837,-0.01983063031436476,0,-0.0,0.0325998971765231,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-06-06,29.881999969482422,27238.783203125,0.08127081762769484,0.057402171630208665,0.011978537971630981,0,0.0,0.03207660069206602,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-06-07,29.08099937438965,26345.998046875,-0.026805454651991578,-0.03277624957004588,0.012924372617397907,0,0.0,0.03193802223645657,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-06-08,29.093000411987305,26508.216796875,0.0004126762441398757,0.0061572444403654725,-0.007044099122005833,0,-0.0,0.03175150733459323,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-06-09,28.232999801635742,26480.375,-0.02956039590874282,-0.0010503081775867784,-0.02828850333974129,0,-0.0,0.03209228529496093,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-06-12,27.770000457763672,25902.5,-0.016399225981124643,-0.021822764972172837,0.009849649072272738,0,0.0,0.031455159462809336,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-06-13,28.381999969482422,25918.728515625,0.022038152741465034,0.0006265231396582749,0.021291428404961232,0,0.0,0.03160463861531539,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-06-14,28.288000106811523,25124.67578125,-0.0033119534483817548,-0.030636253390914137,0.033161117708596574,-1,0.0,0.03128340887495583,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-06-15,27.79199981689453,25576.39453125,-0.017533946834140446,0.017979087727655774,-0.038926876088238825,-1,0.038476876088238826,0.027714417228826272,0.036108351350156095,0.040698185293727804,low,0.038476876088238826,0.0,0.038476876088238826,0.038476876088238826,0.007695375217647765
2023-06-16,29.339000701904297,26327.462890625,0.05566353249863498,0.029365685552642073,0.02083614381416845,-1,-0.02083614381416845,0.0273559451811165,0.036108351350156095,0.040698185293727804,low,-0.02083614381416845,0.0,-0.02083614381416845,-0.02083614381416845,-0.00416722876283369
2023-06-20,31.34000015258789,28327.48828125,0.06820271320807847,0.07596726653585728,-0.022146748204133496,0,0.022146748204133496,0.027505930822169927,0.036108351350156095,0.040698185293727804,low,0.022146748204133496,0.0,0.022146748204133496,0.022146748204133496,0.004429349640826699
2023-06-21,33.13100051879883,30027.296875,0.057147426850380656,0.06000562340273241,-0.013438593121670825,0,-0.00045,0.027278995290562862,0.036108351350156095,0.040698185293727804,low,-0.00045,0.0,-0.00045,-0.00045,-9e-05
2023-06-22,32.722999572753906,29912.28125,-0.012314778897589251,-0.0038303689299371557,-0.007854939231062497,0,-0.0,0.02671795948143532,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-06-23,32.9109992980957,30695.46875,0.005745186193087504,0.02618280743799839,-0.02459810094780786,1,-0.0,0.025956065702155938,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-06-26,30.573999404907227,30271.130859375,-0.07100969107685828,-0.013824121536668121,-0.055043306247276186,1,-0.055493306247276185,0.025542875099214248,0.036108351350156095,0.040698185293727804,low,-0.055493306247276185,0.0,-0.055493306247276185,-0.055493306247276185,-0.011098661249455237
2023-06-27,32.487998962402344,30688.1640625,0.06260219777422749,0.013776598074988877,0.046553912715253304,1,0.046553912715253304,0.02551846165612354,0.036108351350156095,0.040698185293727804,low,0.046553912715253304,0.0,0.046553912715253304,0.046553912715253304,0.009310782543050662
2023-06-28,32.56100082397461,30086.24609375,0.002247040873669892,-0.01961401038928634,0.02514862048487694,1,0.02514862048487694,0.025538678441177957,0.036108351350156095,0.040698185293727804,low,0.02514862048487694,0.0,0.02514862048487694,0.02514862048487694,0.005029724096975389
2023-06-29,34.0260009765625,30445.3515625,0.04499247920872307,0.011935868224670187,0.03116369994542517,1,0.03116369994542517,0.025622848198419403,0.036108351350156095,0.040698185293727804,low,0.03116369994542517,0.0,0.03116369994542517,0.03116369994542517,0.006232739989085034
2023-06-30,34.242000579833984,30477.251953125,0.0063480749154232186,0.0010477918298796851,0.005135314412570862,0,0.005135314412570862,0.024302530286312463,0.036108351350156095,0.040698185293727804,low,0.005135314412570862,0.0,0.005135314412570862,0.005135314412570862,0.0010270628825141724
2023-07-03,37.784000396728516,31156.439453125,0.10344021251435032,0.022285063661402704,0.07765237508910991,0,-0.00045,0.027915997645462137,0.036108351350156095,0.040698185293727804,low,-0.00045,0.0,-0.00045,-0.00045,-9e-05
2023-07-05,37.81100082397461,30514.166015625,0.0007145994855650706,-0.020614468430075417,0.024660755088294427,0,0.0,0.028165793137415192,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-07-06,37.654998779296875,29909.337890625,-0.004125837488512585,-0.019821224171432172,0.018728520688526335,0,0.0,0.028101001324200587,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-07-07,38.07400131225586,30342.265625,0.011127407954912849,0.014474667943441766,-0.005537541247708996,0,-0.0,0.027256267377813063,0.036108351350156095,0.040698185293727804,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-07-10,40.770999908447266,30414.470703125,0.07083570161361674,0.002379686441921658,0.06811142362353285,0,0.0,0.029421592842191622,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-07-11,41.22999954223633,30620.951171875,0.01125799305437103,0.006788889103658935,0.0034118568217253956,0,0.0,0.02903920649179358,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-07-12,41.3489990234375,30391.646484375,0.002886235326761799,-0.007488490028050299,0.011499084465019084,0,0.0,0.0290378083140875,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-07-13,46.18299865722656,31476.048828125,0.11690729516932308,0.03568093437476372,0.07616542306479852,-1,0.0,0.03159744732053541,0.036108351350156095,0.040698185293727804,low,0.0,0.0,0.0,0.0,0.0
2023-07-14,45.88600158691406,30334.068359375,-0.006430874541448306,-0.036280934592069825,0.03572311184156648,-1,-0.03617311184156648,0.03176072439781504,0.036108351350156095,0.040698185293727804,low,-0.03617311184156648,0.0,-0.03617311184156648,-0.03617311184156648,-0.007234622368313296
2023-07-17,44.987998962402344,30145.888671875,-0.019570295808206017,-0.006203575638802916,-0.012400394040064874,-1,0.012400394040064874,0.03202895707381019,0.036108351350156095,0.040698185293727804,low,0.012400394040064874,0.0,0.012400394040064874,0.012400394040064874,0.002480078808012975
2023-07-18,44.58000183105469,29856.5625,-0.009069021533690158,-0.009597533349379406,0.002017592180014568,-1,-0.002017592180014568,0.031806267820908354,0.036108351350156095,0.040698185293727804,low,-0.002017592180014568,0.0,-0.002017592180014568,-0.002017592180014568,-0.0004035184360029136
2023-07-19,45.310001373291016,29913.923828125,0.016375045138015354,0.0019212301525000086,0.014155287868721365,-1,-0.014155287868721365,0.03130736036381372,0.036108351350156095,0.040698185293727804,low,-0.014155287868721365,0.0,-0.014155287868721365,-0.014155287868721365,-0.002831057573744273
2023-07-20,44.08300018310547,29792.015625,-0.027080140211799497,-0.0040752996439197275,-0.02235205879828459,-1,0.02235205879828459,0.031898372734838115,0.036108351350156095,0.040698185293727804,low,0.02235205879828459,0.0,0.02235205879828459,0.02235205879828459,0.004470411759656918
2023-07-21,43.665000915527344,29908.744140625,-0.009482096632305037,0.0039181140710413676,-0.014032775353028042,-1,0.014032775353028042,0.03219203289567049,0.03584834041111841,0.040698185293727804,low,0.014032775353028042,0.0,0.014032775353028042,0.014032775353028042,0.0028065550706056087
2023-07-24,43.09400177001953,29176.916015625,-0.013076815150249166,-0.02446870124533107,0.015344484646422286,-1,-0.015344484646422286,0.03206364265768412,0.0357772737373098,0.04065624020058229,low,-0.015344484646422286,0.0,-0.015344484646422286,-0.015344484646422286,-0.0030688969292844573
2023-07-25,43.68199920654297,29227.390625,0.013644530848200498,0.0017299501204297574,0.011646398264975487,-1,-0.011646398264975487,0.03124345753140654,0.035761182766783854,0.04056136530462244,low,-0.011646398264975487,0.0,-0.011646398264975487,-0.011646398264975487,-0.0023292796529950973
2023-07-26,44.34600067138672,29354.97265625,0.015200803005927632,0.004365152978824893,0.010161433531291512,-1,-0.010161433531291512,0.031243045577094293,0.035691066378972534,0.040501003631105155,low,-0.010161433531291512,0.0,-0.010161433531291512,-0.010161433531291512,-0.0020322867062583026
2023-07-27,42.6150016784668,29210.689453125,-0.03903393692132451,-0.004915119656712763,-0.0333867945354514,-1,0.0333867945354514,0.03221429327252495,0.03568380489169481,0.04049123180086975,low,0.0333867945354514,0.0,0.0333867945354514,0.0333867945354514,0.006677358907090281
2023-07-28,43.46099853515625,29319.24609375,0.0198520901881587,0.0037163327075591113,0.015538047591981945,-1,-0.015538047591981945,0.03192516775215664,0.03566521624949466,0.04046517523593079,low,-0.015538047591981945,0.0,-0.015538047591981945,-0.015538047591981945,-0.003107609518396389
2023-07-31,43.78799819946289,29230.111328125,0.00752397955242845,-0.003040145211782974,0.011051501708168269,-1,-0.011051501708168269,0.030626471763124555,0.03558956796151238,0.040417510140252584,low,-0.011051501708168269,0.0,-0.011051501708168269,-0.011051501708168269,-0.0022103003416336538
2023-08-01,43.49800109863281,29675.732421875,-0.006622753100269274,0.015245275282999904,-0.024390908575013494,-1,0.024390908575013494,0.03120594766999309,0.03551883114460119,0.040411065702858406,low,0.024390908575013494,0.0,0.024390908575013494,0.024390908575013494,0.004878181715002699
2023-08-02,40.733001708984375,29151.958984375,-0.063566125334788,-0.01764989082843693,-0.042984113933992193,0,0.042984113933992193,0.03214002473562192,0.03547073633618955,0.04039410342545598,low,0.042984113933992193,0.0,0.042984113933992193,0.042984113933992193,0.00859682278679844
2023-08-03,38.99100112915039,29178.6796875,-0.0427663198572904,0.0009166006009861949,-0.0438400192704633,0,-0.00045,0.03330596369235429,0.035306426412785905,0.04037679730925,low,-0.00045,0.0,-0.00045,-0.00045,-9e-05
2023-08-04,37.696998596191406,29074.091796875,-0.03318720975316436,-0.0035843942133476636,-0.02904713078933888,0,-0.0,0.03385751477869095,0.03526796795551057,0.040372753246461446,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-07,37.082000732421875,29180.578125,-0.016314239506369232,0.0036625848493896385,-0.02054566294664307,0,-0.0,0.0337368606621188,0.03509897080629685,0.040365816707906094,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-08,38.948001861572266,29765.4921875,0.050320939870940995,0.020044635853149417,0.027175432545221995,0,0.0,0.03183609223250276,0.03503256113697722,0.04033709876196547,low,0.0,0.0,0.0,0.0,0.0
2023-08-09,37.784000396728516,29561.494140625,-0.029886038030418227,-0.006853508270246889,-0.022004193933178595,0,-0.0,0.03153766810222638,0.03499367834299826,0.04029258236392562,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-10,37.80099868774414,29429.591796875,0.0004498806594628313,-0.004461964714047806,0.005617797155458115,0,0.0,0.03135398631896932,0.03493288296693943,0.04027169348873166,low,0.0,0.0,0.0,0.0,0.0
2023-08-11,38.430999755859375,29397.71484375,0.01666625459605897,-0.001083159880198692,0.017915927913241023,0,0.0,0.031086520023351275,0.034904194577251954,0.04022843824105271,low,0.0,0.0,0.0,0.0,0.0
2023-08-14,38.882999420166016,29408.443359375,0.011761329842524537,0.000364943863222722,0.011339062420711015,0,0.0,0.03110092740311191,0.03481969771156557,0.040171390921410026,low,0.0,0.0,0.0,0.0,0.0
2023-08-15,37.6150016784668,29170.34765625,-0.03261059487714302,-0.008096168172366025,-0.023282897376164652,0,-0.0,0.028457072509995785,0.03477596418045265,0.040155767171769004,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-16,36.96699905395508,28701.779296875,-0.017227239016253337,-0.016063173634291772,0.00132262482634872,0,0.0,0.028158605022022096,0.03474992605207567,0.04011252655214075,low,0.0,0.0,0.0,0.0,0.0
2023-08-17,34.67900085449219,26664.55078125,-0.06189299261547976,-0.07097917151940503,0.020072882911600615,0,0.0,0.028187029201801148,0.03471938243992958,0.040018730905744856,low,0.0,0.0,0.0,0.0,0.0
2023-08-18,32.86199951171875,26049.556640625,-0.05239485850233394,-0.02306411031148714,-0.026035214038302456,0,-0.0,0.028624805194380605,0.03470881956941118,0.039973902057315616,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-21,33.525001525878906,26124.140625,0.020175340028342648,0.002863157534845895,0.016885017122661924,0,0.0,0.02591140284774775,0.034679735994674776,0.03991953097166986,low,0.0,0.0,0.0,0.0,0.0
2023-08-22,32.95100021362305,26031.65625,-0.01712158944460518,-0.0035401882238949023,-0.013036909784059837,0,-0.0,0.026005280846617445,0.03460448446744777,0.03989487947390885,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-23,34.63999938964844,26431.640625,0.051257903100832225,0.015365306423789304,0.033409161106445054,0,0.0,0.02666169618820856,0.03457881602634088,0.03986038298413917,low,0.0,0.0,0.0,0.0,0.0
2023-08-24,33.65599822998047,26162.373046875,-0.028406500490933073,-0.01018731988472621,-0.01654485488024237,0,-0.0,0.022582780382965125,0.034467087147115875,0.039800050952088196,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-25,33.60499954223633,26047.66796875,-0.001515292679648117,-0.004384352975912553,0.0036515970934026453,0,0.0,0.021407633587205186,0.03392227564672769,0.03977771581998884,low,0.0,0.0,0.0,0.0,0.0
2023-08-28,34.4370002746582,26106.150390625,0.024758242635182226,0.002245207591910381,0.02211147546988959,0,0.0,0.021875033157795,0.033856505358950996,0.03971346648505641,low,0.0,0.0,0.0,0.0,0.0
2023-08-29,38.152000427246094,27727.392578125,0.1078781578812984,0.062101924766441385,0.03476049609551102,0,0.0,0.022929014277314905,0.03383906361585462,0.039637324196666615,low,0.0,0.0,0.0,0.0,0.0
2023-08-30,37.167999267578125,27297.265625,-0.025791600667032122,-0.015512708305083889,-0.007184455404902916,0,-0.0,0.022741514038422634,0.0337745398015341,0.03957033090047859,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-08-31,35.75299835205078,25931.47265625,-0.03807040850761256,-0.0500340578984273,0.021417805944745065,0,0.0,0.02284033329420841,0.03375423890786654,0.03948995222368207,low,0.0,0.0,0.0,0.0,0.0
2023-09-01,35.14799880981445,25800.724609375,-0.016921644900353527,-0.005042060225742162,-0.011007136235997401,0,-0.0,0.022788471873240405,0.03372774902459674,0.039426801581423664,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-05,34.92499923706055,25779.982421875,-0.006344588036449994,-0.000803938176699992,-0.005255584933660344,0,-0.0,0.0225844223173551,0.0336752919536324,0.03941559064016098,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-06,35.06999969482422,25753.236328125,0.004151766955797331,-0.0010374752516241204,0.005559008571686466,0,0.0,0.022486433888515723,0.03362132828945742,0.03940975301630119,low,0.0,0.0,0.0,0.0,0.0
2023-09-07,35.30699920654297,26240.1953125,0.0067578988816965335,0.018908652030005024,-0.01891978670554307,0,-0.0,0.022569937728623653,0.03354662626815373,0.03936978106977387,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-08,35.62799835205078,25905.654296875,0.009091657538778497,-0.012749181613965876,0.026261482254286084,0,0.0,0.022426508487876237,0.03353490943843903,0.03928876462668833,low,0.0,0.0,0.0,0.0,0.0
2023-09-11,34.268001556396484,25162.654296875,-0.038172135920063965,-0.028680997263583086,0.0011173732464211106,0,0.0,0.02221335001182699,0.033490613818478725,0.03928876462668833,low,0.0,0.0,0.0,0.0,0.0
2023-09-12,34.7760009765625,25833.34375,0.014824308307853196,0.026654161568650414,-0.021881781343508655,0,-0.0,0.02238578133676845,0.0333961613840431,0.03928876462668833,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-13,34.183998107910156,26228.32421875,-0.01702331642592625,0.01528956036711282,-0.03789496462163351,0,-0.0,0.022967725615404135,0.033327807803416216,0.039265038451461155,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-14,34.63999938964844,26539.673828125,0.013339612303359116,0.011870739692642074,-0.0024621903947370516,0,-0.0,0.02169307174936656,0.03331630477149684,0.039252338817604024,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-15,34.077999114990234,26608.693359375,-0.016224026690547455,0.0026006171627044328,-0.01966500556568319,0,-0.0,0.020488418769289207,0.03327122054604596,0.039206854702216576,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-18,34.0620002746582,26754.28125,-0.00046947710392397646,0.005471440805405292,-0.0077285217642695065,0,-0.0,0.0198368300273595,0.03309041625780036,0.03914361698673767,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-19,33.92599868774414,27211.1171875,-0.0039927657159714025,0.017075246134672373,-0.026455785436699474,0,-0.0,0.02007418232621978,0.03309041625780036,0.03914361698673767,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-20,33.34700012207031,27132.0078125,-0.017066515005289773,-0.00290724465500225,-0.013268403374853143,0,-0.0,0.01951150895336052,0.03309041625780036,0.03914361698673767,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-21,32.60599899291992,26567.6328125,-0.022220923214618327,-0.02080107760178318,0.003889198264387831,0,0.0,0.01915204267553251,0.03309041625780036,0.03914361698673767,low,0.0,0.0,0.0,0.0,0.0
2023-09-22,32.28099822998047,26579.568359375,-0.009967514352497653,0.0004492514240630463,-0.010530833898137491,0,-0.0,0.0191910883214006,0.03309041625780036,0.03914361698673767,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-25,32.7599983215332,26298.48046875,0.014838453511882843,-0.010575336921370915,0.028035768053252526,0,0.0,0.019625991679538594,0.03309041625780036,0.03914361698673767,low,0.0,0.0,0.0,0.0,0.0
2023-09-26,31.729999542236328,26217.25,-0.03144074578965572,-0.0030887894396227633,-0.027548759419709672,0,-0.0,0.020059357310474236,0.03302141257645605,0.03914361698673767,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-27,31.562999725341797,26352.716796875,-0.005263152199931009,0.005167086436411061,-0.011794595330197262,0,-0.0,0.01975308683880934,0.03291716665907103,0.03914361698673767,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-09-28,32.891998291015625,27021.546875,0.04210621858627661,0.02537992888096885,0.010045463967078491,0,0.0,0.01986690370546034,0.03272645704898443,0.03914361698673767,low,0.0,0.0,0.0,0.0,0.0
2023-09-29,32.827999114990234,26911.720703125,-0.0019457369375721623,-0.004064392478456136,0.0032013693892590962,0,0.0,0.01946502230426888,0.03253434451284341,0.03914361698673767,low,0.0,0.0,0.0,0.0,0.0
2023-10-02,32.94900131225586,27530.78515625,0.003685944941139274,0.023003525488175747,-0.025369698146120175,0,-0.0,0.019437314812753723,0.032210509008459697,0.03914361698673767,low,-0.0,0.0,-0.0,-0.0,-0.0
2023-10-03,31.132999420166016,27429.978515625,-0.05511553673143821,-0.003661597010505724,-0.05056725242216574,1,-0.0,0.02099182301187904,0.03218319150846224,0.039080203147281674,low,-0.0,0.0,-0.0,-0.0,-0.0
