date,asset_close,btc_close,spread,z,rolling_beta,position,hedged_ret,fee_cost,strategy_ret_gross,strategy_ret_net,equity_curve_gross,equity_curve_net,source,a_ret,b_ret,rolling_vol,rolling_corr,drawdown_depth,signal_density,ou_kappa,ou_half_life,ou_sigma,ou_regime,vol_regime,corr_regime,dd_regime
2026-01-07 04:00:00,167.72,92944.0,-0.0196133137470884,1.6025311719619162,1.2773519253704015,1,-0.0089171774603406,0.0,-0.0089171774603406,-0.0089171774603406,1.0973880776551082,1.091008204193619,hyperliquid_4h,-0.008160851567119987,0.0005921045548988868,0.015292059796896367,0.6664699112390038,-0.008917177460340597,7.0,,,,,high,mid,calm
2026-01-07 08:00:00,164.65,92162.0,-0.030912369627809,0.7952217323157402,1.2806885500181864,1,-0.0075290278765189,0.0,-0.0075290278765189,-0.0075290278765189,1.0891258122270833,1.0827939730107343,hyperliquid_4h,-0.018304316718340097,-0.00841366844551561,0.015380116236765608,0.681847834335664,-0.016379067659180735,7.0,,,,,high,mid,calm
2026-01-07 12:00:00,164.56,91409.0,-0.0244925827008195,1.145776412607118,1.3026801992058028,1,0.0100967985481133,0.0,0.0100967985481133,0.0100967985481133,1.1001224961466904,1.093726725625335,hyperliquid_4h,-0.0005466140297600841,-0.008170395607734249,0.01543785414409614,0.6711483270674607,-0.006447645257628198,7.0,,,,,high,mid,calm
2026-01-07 16:00:00,162.12,91219.0,-0.0376641308860161,0.2285018159749445,1.2750629487609089,0,-0.0121771110488865,0.0,-0.0121771110488865,-0.0121771110488865,1.086726182343734,1.0804082938302602,hyperliquid_4h,-0.014827418570734108,-0.002078569943878561,0.015622510174161728,0.6768884057792922,-0.018546242614208674,7.0,,,,,high,mid,calm
2026-01-07 20:00:00,162.34,91373.0,-0.0377404287115048,0.2041432070045837,1.2900373051612737,0,-0.0008208792464103,0.00045,-0.0,-0.00045,1.086726182343734,1.0799221100980363,hyperliquid_4h,0.0013570194917345013,0.0016882447735668826,0.01550309990742552,0.6795408226150154,-0.018987896805032323,6.0,,,,,high,mid,calm
2026-01-08 00:00:00,161.33,90812.0,-0.0387516819652207,0.1105513617623345,1.2977062600722498,0,0.0017459768332522,0.0,0.0,0.0,1.086726182343734,1.0799221100980363,hyperliquid_4h,-0.006221510410249986,-0.0061396692677267994,0.015481127958043834,0.6834994092661465,-0.018987896805032323,6.0,,,,,high,mid,calm
2026-01-08 04:00:00,160.41,90515.0,-0.0416888464667311,-0.1234904458083766,1.4136325162699508,0,-0.00107932207265,0.0,-0.0,-0.0,1.086726182343734,1.0799221100980363,hyperliquid_4h,-0.005702597161098444,-0.003270492886402687,0.015447185914055748,0.6795534296638649,-0.018987896805032323,6.0,,,,,high,mid,calm
2026-01-08 08:00:00,160.54,90198.0,-0.0378995850181631,0.1210614014192257,1.4232475688876036,0,0.0057948952489703,0.0,0.0,0.0,1.086726182343734,1.0799221100980363,hyperliquid_4h,0.0008104232903185515,-0.0035021819587913727,0.015410818255343482,0.6753477928490547,-0.018987896805032323,6.0,,,,,high,mid,calm
2026-01-08 12:00:00,163.7,90795.0,-0.024009174891753,1.0268343043872816,1.5567217371756712,0,0.0093799816580693,0.0,0.0,0.0,1.086726182343734,1.0799221100980363,hyperliquid_4h,0.0196835679581413,0.006618772034856724,0.01548770599477784,0.6848902631042101,-0.018987896805032323,6.0,,,,,high,mid,calm
2026-01-08 16:00:00,166.85,90928.0,-0.0061924401543294,2.016875726832748,1.583746188305864,-1,0.0169225846106345,0.0,0.0,0.0,1.086726182343734,1.0799221100980363,hyperliquid_4h,0.01924251679902267,0.0014648383721571623,0.015674076738090466,0.6836531471433235,-0.018987896805032323,6.0,,,,,high,mid,calm
2026-01-08 20:00:00,167.18,91079.0,-0.0056255768928039,1.863092492712598,1.581478017628286,-1,-0.0006484643260591,0.00045,0.0006484643260591,0.0001984643260591,1.0874308855051784,1.0801364361118138,hyperliquid_4h,0.0019778243931676265,0.0016606545838464548,0.0156641913669871,0.6888584800141364,-0.01879320089911607,6.0,,,,,high,mid,calm
2026-01-09 00:00:00,167.61,91207.0,-0.0042493635862808,1.7680596042137853,1.5752694601534565,-1,0.0003582362700572,0.0,-0.0003582362700572,-0.0003582362700572,1.08704132832081,1.079749492063788,hyperliquid_4h,0.002572077999760669,0.001405373357195483,0.015537546679903782,0.6803463799990607,-0.01914470476298069,6.0,,,,,high,mid,calm
2026-01-09 04:00:00,166.61,90733.0,-0.0058088478478159,1.5418730282743125,1.5759460114246269,-1,0.0022239122718401,0.0,-0.0022239122718401,-0.0022239122718401,1.08462384377076,1.0773482239178742,hyperliquid_4h,-0.005966231131794064,-0.005196969530847362,0.015524703220476593,0.6847671629329649,-0.021326040890957687,6.0,,,,,high,mid,calm
2026-01-09 08:00:00,165.92,90434.0,-0.0071558950810173,1.398716997661856,1.570611474195617,-1,0.0010343585197838,0.0,-0.0010343585197838,-0.0010343585197838,1.083501953857195,1.076233859603691,hyperliquid_4h,-0.0041414080787469665,-0.00329538315717548,0.015070984214169076,0.7087352174785896,-0.02233834063865281,6.0,,,,,high,mid,calm
2026-01-09 12:00:00,159.68,91185.0,-0.0525125506272328,-1.0133494104143217,1.5777413470077406,-1,-0.050710679347331,0.0,0.050710679347331,0.050710679347331,1.138447074011454,1.130810409760794,hyperliquid_4h,-0.03760848601735767,0.008304398788066436,0.017739801272274855,0.5779994890717101,0.0,7.0,,,,,high,mid,calm
2026-01-09 16:00:00,157.62,90336.0,-0.0575538537843147,-1.2058094367226442,1.4457489882546404,-1,0.0005601940762167,0.0,-0.0005601940762167,-0.0005601940762167,1.1378093227045067,1.130176936467922,hyperliquid_4h,-0.012900801603206391,-0.009310741898338581,0.017735249940994083,0.5838564932170872,-0.000560194076216658,7.0,,,,,high,mid,calm
2026-01-09 20:00:00,158.09,90650.0,-0.0575229566477766,-1.1402769501694958,1.4700484216027487,-1,-0.0021279040754926,0.0,0.0021279040754926,0.0021279040754926,1.1402304717994232,1.13258184457706,hyperliquid_4h,0.002981855094531083,0.0034759121501948265,0.017723554141022644,0.5876868754631179,0.0,7.0,,,,,high,mid,calm
2026-01-10 00:00:00,157.83,90631.0,-0.0589909409853062,-1.1506290659724037,1.481324953151438,-1,-0.0013341510157935,0.0,0.0013341510157935,0.0013341510157935,1.1417517114416131,1.1340928797954717,hyperliquid_4h,-0.0016446328040988778,-0.00020959735245451583,0.017722296093320548,0.5932358417079551,0.0,7.0,,,,,high,mid,calm
