date,vol_regime,zscore,beta_roll,beta_kalman_used,beta_kalman_post,beta_uncertainty,innovation_z,beta_velocity,beta_stable,pos_baseline,ret_baseline,pos_kalman,ret_kalman,pos_kalman_stable,ret_kalman_stable
2024-08-02,high,-0.07497596206182978,1.5119054808927934,1.4294949005473534,1.3971318388644691,0.1365118969380718,1.1256848623907918,0.01151760147711367,0,0,0.0,0,0.0,0,0.0
2024-08-05,high,2.2476988564700213,1.3976930159961045,1.3971318388644691,1.3049627089895266,0.13431621456992163,1.7552244178830292,0.032363061682884275,0,-1,-0.00045,-1,-0.00045,0,0.0
2024-08-06,high,1.7050627450799176,1.311757563790423,1.3049627089895266,1.3036255324858514,0.12456042194037474,0.08772382487411293,0.09216912987494252,0,-1,0.003635564056290695,-1,0.0033784690713611204,0,-0.0
2024-08-07,high,0.4705267259952611,1.3118034005388677,1.3036255324858514,1.3161649928396195,0.1245585788418108,1.7222161050892408,0.0013371765036751526,0,0,0.06534424700116878,0,0.06549119143986237,0,-0.0
2024-08-08,high,-1.516527187503279,1.3499301531221874,1.3161649928396195,1.2382725670692944,0.12527456740172732,1.6813487684893904,0.012539460353768073,0,0,-0.0,0,-0.0,0,-0.0
2024-08-09,high,-1.094602017851799,1.2693649154137894,1.2382725670692944,1.236740730753662,0.11738562496265147,0.3161875557110694,0.07789242577032507,0,0,0.0,0,0.0,0,0.0
2024-08-12,high,-0.8192217928159518,1.2902394337536671,1.236740730753662,1.2362380473032286,0.11827004874957484,0.05498041034293203,0.0015318363156324732,1,0,0.0,0,0.0,0,0.0
2024-08-13,high,-1.0164639742302044,1.2890828105012175,1.2362380473032286,1.2369874317071077,0.11889533830709104,0.0960352624970705,0.000502683450433361,1,0,0.0,0,0.0,0,0.0
2024-08-14,high,-0.8344234234961364,1.3047226202887463,1.2369874317071077,1.23662631649212,0.11961229822134253,0.031376625956149345,0.0007493844038790609,1,0,0.0,0,0.0,0,0.0
2024-08-15,high,0.07987603816636327,1.2965212084111961,1.23662631649212,1.2293924739148745,0.12002722311328856,0.9595500742334734,0.00036111521498760624,1,0,0.0,0,0.0,0,0.0
2024-08-16,high,-0.5753628403110093,1.3026054082438756,1.2293924739148745,1.2247728735444967,0.12075426150779994,0.5239013147703631,0.007233842577245575,1,0,-0.0,0,-0.0,0,-0.0
2024-08-19,high,-0.5488658996134325,1.295736659213041,1.2247728735444967,1.2252752093982078,0.1213908178534529,0.12810560243958535,0.0046196003703777855,1,0,0.0,0,0.0,0,0.0
2024-08-20,high,-0.5136178620262432,1.2843351275148447,1.2252752093982078,1.2254706496847716,0.12227937285895936,0.06185996191132205,0.0005023358537110667,1,0,-0.0,0,-0.0,0,-0.0
2024-08-21,high,-0.6098582569271368,1.2844912881302486,1.2254706496847716,1.2303183956515167,0.12318341569896117,0.3355668165143038,0.0001954402865638194,1,0,0.0,0,0.0,0,0.0
2024-08-22,mid,-1.2377287240577861,1.2891151285390092,1.2303183956515167,1.2354159028443321,0.12327751191581408,0.9895683376859365,0.004847745966745087,1,0,-0.0,0,-0.0,0,-0.0
2024-08-23,mid,-0.9077821167158965,1.2798648687675471,1.2354159028443321,1.2635351594454995,0.12410761585971443,1.1573531783712048,0.005097507192815431,0,0,0.0,0,0.0,0,0.0
2024-08-26,mid,-0.6217980244589011,1.3057904883098586,1.2635351594454995,1.2629145714935435,0.12265515406840959,0.08341958868898487,0.02811925660116743,0,0,0.0,0,0.0,0,0.0
2024-08-27,mid,0.39224015543709023,1.3042449051944938,1.2629145714935435,1.251556797826939,0.12337274208888924,0.5390815126293671,0.0006205879519560753,1,0,0.0,0,0.0,0,0.0
2024-08-28,mid,-0.5443289755274497,1.3055655761581866,1.251556797826939,1.2553833217536832,0.12251053806604448,1.2173166068211068,0.011357773666604398,0,0,-0.0,0,-0.0,0,-0.0
2024-08-29,mid,-0.6639045232032923,1.310937405729211,1.2553833217536832,1.2551217085354298,0.1234132958571362,0.10750540218095028,0.0038265239267440965,1,0,-0.0,0,-0.0,0,-0.0
2024-08-30,mid,-0.47082844013295266,1.2829033317687688,1.2551217085354298,1.2549004791042289,0.12432542138423128,0.12092698960196695,0.0002616132182533537,1,0,0.0,0,0.0,0,0.0
2024-09-03,mid,-1.066256081028292,1.2837122519556285,1.2549004791042289,1.2671902770607952,0.1252411841434154,1.0532008014167589,0.00022122943120095329,1,0,-0.0,0,-0.0,0,-0.0
2024-09-04,mid,-0.9046913688491249,1.2899695743369988,1.2671902770607952,1.2680796762664521,0.12562276613040757,0.22899810827739536,0.012289797956566373,0,0,0.0,0,0.0,0,0.0
2024-09-05,mid,-0.6052576028124271,1.2914718352116206,1.2680796762664521,1.2689852300148086,0.12648274819157668,0.06962577064729987,0.0008893992056568933,1,0,-0.0,0,-0.0,0,-0.0
2024-09-06,mid,-0.05811519441246464,1.297102443344848,1.2689852300148086,1.2664733231670462,0.12673050093282517,0.15308622110379988,0.0009055537483564358,1,0,0.0,0,0.0,0,0.0
2024-09-09,mid,-0.1765871295277631,1.2952522486255136,1.2664733231670462,1.2785002300224662,0.1265830694623376,0.5129123457990853,0.0025119068477623685,1,0,0.0,0,0.0,0,0.0
2024-09-10,mid,0.28200995088418784,1.2527439148990893,1.2785002300224662,1.2814034914238337,0.12532095919797942,0.6407672724624693,0.012026906855419961,0,0,0.0,0,0.0,0,0.0
2024-09-11,mid,0.40624176319073013,1.258885212254083,1.2814034914238337,1.281171762290312,0.12616142163772776,0.10501290878322113,0.0029032614013675406,1,0,0.0,0,0.0,0,0.0
2024-09-12,mid,0.15671317666539383,1.2487203218142149,1.281171762290312,1.2802692949328798,0.12705796150420032,0.15647893343926714,0.00023172913352165203,1,0,-0.0,0,-0.0,0,-0.0
2024-09-13,mid,0.3126291048140908,1.2472434102557615,1.2802692949328798,1.2931779761698814,0.1278372169486366,0.7250562459608051,0.0009024673574322684,1,0,0.0,0,0.0,0,0.0
2024-09-16,low,0.7310217541594487,1.2565203493081876,1.2931779761698814,1.2924346641072737,0.12750401213511814,0.04488019734186773,0.012908681237001618,0,0,0.0,0,0.0,0,0.0
2024-09-17,low,-1.4184528931117502,1.2579107197178079,1.2924346641072737,1.2641047702457844,0.12733758024362601,1.8499759712792005,0.0007433120626076928,0,0,-0.0,0,-0.0,0,-0.0
2024-09-18,low,-2.363359615623864,1.2345306819136788,1.2641047702457844,1.2598231341191013,0.127327302604358,0.4551823625569518,0.02832989386148932,0,1,-0.00045,1,-0.00045,0,-0.0
2024-09-19,low,-0.5747184970242727,1.2348182419288458,1.2598231341191013,1.2747501377789332,0.12788921746107387,1.670218168808253,0.004281636126683086,0,0,0.06407090628853346,0,0.06354737155995582,0,0.0
2024-09-20,low,-0.8535971481331454,1.2385140233226102,1.2747501377789332,1.274555934927813,0.12848217707820578,0.11209084224524209,0.014927003659831906,0,0,-0.0,0,-0.0,0,-0.0
2024-09-23,low,0.31387740527830404,1.2351559401592127,1.274555934927813,1.2753765773629944,0.12936985266465378,0.8656278043537496,0.000194202851120151,1,0,0.0,0,0.0,0,0.0
2024-09-24,low,0.277872877956918,1.249190143137789,1.2753765773629944,1.2765311190551076,0.1302595512494034,0.16965889779358065,0.000820642435181318,1,0,0.0,0,0.0,0,0.0
2024-09-25,low,0.9302310858989473,1.2041045611193055,1.2765311190551076,1.2743394386072966,0.13096996720398774,0.2715143764624338,0.0011545416921132645,1,0,0.0,0,0.0,0,0.0
2024-09-26,low,2.0142486907629777,1.1988647970858426,1.2743394386072966,1.2937186668644178,0.13160495745673179,1.3333109599827575,0.0021916804478110397,0,-1,-0.00045,-1,-0.00045,0,0.0
2024-09-27,low,3.005044990606167,1.197513703034031,1.2937186668644178,1.2992184202143615,0.13168332853869838,1.296812931065625,0.01937922825712124,0,-1,-0.050493750438005636,-1,-0.04959393588309245,0,0.0
2024-09-30,low,2.9376266910193523,1.1956381734455288,1.2992184202143615,1.296848556102756,0.13249303305879298,0.13909382568011144,0.005499753349943681,1,-1,-0.0014862738297066885,-1,-0.005361109029578745,-1,-0.00045
2024-10-01,low,3.006175249184049,1.1919397121719908,1.296848556102756,1.2894506494690121,0.1322724653205171,0.41443771027744647,0.0023698641116054464,1,-1,-0.011858392172218478,-1,-0.015987344301906667,-1,-0.015987344301906667
2024-10-02,low,2.7783482574764453,1.189585592037941,1.2894506494690121,1.2887981502873613,0.13194414193140264,0.426794411278872,0.007397906633743956,1,-1,-0.015979265136106598,-1,-0.01631450034948179,-1,-0.01631450034948179
2024-10-03,low,2.252735038006518,1.1818975078494423,1.2887981502873613,1.2885419579317587,0.13281118147103904,0.2658575952601425,0.0006524991816507786,1,-1,0.009938932114551526,-1,0.01016216874556807,-1,0.01016216874556807
2024-10-04,low,2.4911367577413683,1.1740559108715258,1.2885419579317587,1.3022689450120415,0.13367786648850538,1.3676996831236603,0.00025619235560259135,0,-1,-0.054890433915957305,-1,-0.05242569198648876,-1,-0.05242569198648876
2024-10-07,low,2.6653897106370903,1.1856148243239635,1.3022689450120415,1.303972350994931,0.134167545695172,1.3270119571047827,0.013726987080282749,0,-1,-0.05104280726280235,-1,-0.05072483133633011,-1,-0.05072483133633011
2024-10-08,low,2.6120132332953423,1.1846955013654308,1.303972350994931,1.3032371334134996,0.13502286199936048,0.916368339411639,0.0017034059828895387,1,-1,-0.03482641477473368,-1,-0.035027056343375565,-1,-0.035027056343375565
2024-10-09,low,2.4739305188802656,1.1922359141353311,1.3032371334134996,1.2984232843694514,0.13587648886930234,0.40109859806454384,0.0007352175814314688,1,-1,-0.012622490214843535,-1,-0.015391389237244542,-1,-0.015391389237244542
2024-10-10,low,2.0198785191597843,1.190257718012442,1.2984232843694514,1.2998986183880161,0.13619937980421223,0.5988152601596874,0.004813849044048135,1,-1,0.023441524285845304,-1,0.02289232086830147,-1,0.02289232086830147
2024-10-11,mid,2.420067090498672,1.1832938215357691,1.2998986183880161,1.3512144107948039,0.13702587948237283,2.9249390815244296,0.0014753340185647001,0,-1,-0.11692718250451029,-1,-0.11272804044974388,-1,-0.11272804044974388
2024-10-14,high,1.133134287302027,1.2317726886408127,1.3512144107948039,1.259681826455377,0.1367486104406729,3.312670750070945,0.05131579240678774,0,-1,0.12239938730700484,-1,0.12928726018341186,-1,0.12928726018341186
2024-10-15,high,0.5842549492517922,1.1592631977734562,1.259681826455377,1.24931868977135,0.13479094179483503,1.4492349115450043,0.09153258433942679,0,0,0.05350955923013002,0,0.05502236511385807,0,0.05502236511385807
2024-10-16,high,0.41568852494740965,1.1500184784644438,1.24931868977135,1.2480579316163765,0.1354597919775181,0.3081604473922164,0.010363136684027108,1,0,-0.0,0,-0.0,0,-0.0
2024-10-17,high,0.39046657622128234,1.1456333755041443,1.2480579316163765,1.248038826738532,0.13625163367816345,0.012494010840902894,0.001260758154973507,1,0,0.0,0,0.0,0,0.0
2024-10-18,high,1.0208000488902993,1.145813879854866,1.248038826738532,1.2668765264339428,0.13709142985669256,2.5379045410225287,1.9104877844400292e-05,0,0,0.0,0,0.0,0,0.0
2024-10-21,high,1.266834988777442,1.1606384627294446,1.2668765264339428,1.2600686146078688,0.1377347331176375,0.8943666891347095,0.018837699695410715,0,0,0.0,0,0.0,0,0.0
2024-10-22,high,1.2045313884448647,1.1549042609417817,1.2600686146078688,1.260064743353854,0.13836475333738488,0.0807858622631966,0.006807911826073987,1,0,0.0,0,0.0,0,0.0
2024-10-23,high,1.1039118773235395,1.1431204383023377,1.260064743353854,1.2616688574370465,0.1392001916189829,0.22968129856620248,3.871254014686798e-06,1,0,-0.0,0,-0.0,0,-0.0
2024-10-24,high,1.4212831374341293,1.1470778719821924,1.2616688574370465,1.2857395364567155,0.13985637832388353,1.8156355244927165,0.0016041140831923872,0,0,0.0,0,0.0,0,0.0
2024-10-25,high,1.5410216413443023,1.1639591065962949,1.2857395364567155,1.2791795295103963,0.14005690814667476,0.5756319385674386,0.024070679019668972,0,0,0.0,0,0.0,0,0.0
2024-10-28,high,1.454975216933066,1.159440340947872,1.2791795295103963,1.2964329588039882,0.14042063668943794,0.6935624920473975,0.006560006946319197,1,0,0.0,0,0.0,0,0.0
2024-10-29,high,0.979800771711823,1.1714486689179096,1.2964329588039882,1.275165770194042,0.13903598116193125,1.0562830064907223,0.01725342929359197,0,0,-0.0,0,-0.0,0,-0.0
2024-10-30,high,0.6696277535554022,1.15895457424533,1.275165770194042,1.2776133840597688,0.13841068344277793,0.9323800472279995,0.021267188609946253,0,0,-0.0,0,-0.0,0,-0.0
2024-10-31,high,0.9422448382898526,1.1551525428277638,1.2776133840597688,1.2675382534765058,0.1392211071947074,0.6804340127153322,0.002447613865726783,1,0,0.0,0,0.0,0,0.0
2024-11-01,high,0.509819648549263,1.1373231838148634,1.2675382534765058,1.274076287752227,0.13926651624454722,1.235626197892635,0.010075130583262926,0,0,-0.0,0,-0.0,0,-0.0
2024-11-04,high,0.5710859711896682,1.141682969801882,1.274076287752227,1.2736327375378755,0.13999662733337134,0.036109433568558016,0.006538034275721083,1,0,-0.0,0,0.0,0,0.0
2024-11-05,high,0.3444764396678585,1.1401721228059736,1.2736327375378755,1.2713409624360972,0.1402856442341997,0.1956624985226183,0.00044355021435138475,1,0,-0.0,0,-0.0,0,-0.0
2024-11-06,high,0.0018040784708545368,1.1215057987792392,1.2713409624360972,1.2896916562488396,0.14062276007095423,0.41294593573938587,0.0022917751017783594,1,0,0.0,0,0.0,0,0.0
2024-11-07,high,0.4768070184203104,1.1632967295235814,1.2896916562488396,1.2916816303493004,0.13428280581833052,1.2005699883616279,0.018350693812742458,0,0,0.0,0,0.0,0,0.0
2024-11-08,high,0.2055661147609473,1.1600980350598684,1.2916816303493004,1.2903809087778928,0.13513332389952426,0.32273759127870766,0.0019899741004607563,1,0,-0.0,0,-0.0,0,-0.0
2024-11-11,high,-0.1928192905526291,1.1637715454426165,1.2903809087778928,1.3701419373955839,0.13592888868960273,1.193259421492088,0.0013007215714075926,0,0,0.0,0,0.0,0,0.0
2024-11-12,high,0.716882402920459,1.266087003163656,1.3701419373955839,1.3652033940968238,0.11933385114358405,1.5773573749828314,0.07976102861769108,0,0,0.0,0,0.0,0,0.0
2024-11-13,high,-1.4343408053125815,1.2602506859742564,1.3652033940968238,1.3300445082569377,0.12026078409188284,3.123238119593872,0.00493854329876009,0,0,-0.0,0,-0.0,0,-0.0
2024-11-14,high,-0.498650877114,1.2407709491217418,1.3300445082569377,1.3131042143614924,0.12069723498940899,1.2158681147375425,0.035158885839886134,0,0,0.0,0,0.0,0,0.0
2024-11-15,high,-1.0858589128152003,1.2287095723596353,1.3131042143614924,1.3054637462137817,0.1208536048707594,0.461579176328211,0.01694029389544527,0,0,-0.0,0,-0.0,0,-0.0
2024-11-18,high,1.093266687570833,1.227242389868231,1.3054637462137817,1.2976133754439396,0.12067927081656196,3.5856838989482354,0.007640468147710688,0,0,0.0,0,0.0,0,0.0
2024-11-19,high,2.141661566867676,1.2155132072041894,1.2976133754439396,1.316284181859411,0.12161654395169225,2.43038733742211,0.007850370769842074,0,-1,-0.00045,-1,-0.00045,0,0.0
2024-11-20,high,2.599022005931879,1.225954435666588,1.316284181859411,1.3321673511048615,0.12232521288236814,1.8818245391905797,0.018670806415471475,0,-1,-0.07405317802930973,-1,-0.07210100172608849,0,0.0
2024-11-21,high,-0.7220808447323394,1.2355873672544682,1.3321673511048615,1.2334380984439237,0.12298011900089294,5.708135981127483,0.015883169245450413,0,0,0.21565890285230996,0,0.21992305839674595,0,-0.0
2024-11-22,high,0.009171853180970765,1.1580818116329121,1.2334380984439237,1.2363124479221703,0.12270631872023552,1.4583200933314435,0.0987292526609378,0,0,0.0,0,0.0,0,0.0
2024-11-25,high,0.7821444929764031,1.1562363727753375,1.2363124479221703,1.2183281696550545,0.12363189915344223,0.7690992067710415,0.0028743494782466072,1,0,0.0,0,0.0,0,0.0
2024-11-26,high,-0.7903869862497602,1.1195802356090356,1.2183281696550545,1.2316732101078283,0.12235173164749495,2.842247554815993,0.017984278267115794,0,0,-0.0,0,-0.0,0,-0.0
2024-11-27,high,-0.5493823409864312,1.1353579757947798,1.2316732101078283,1.2519999978122924,0.1232062969798346,1.195215244882601,0.013345040452773738,0,0,0.0,0,0.0,0,0.0
2024-11-29,high,-1.0897393518688288,1.1444695795419995,1.2519999978122924,1.2482776786479304,0.12297337523032548,0.6030695246731287,0.020326787704464166,0,0,-0.0,0,-0.0,0,-0.0
2024-12-02,high,-0.930389505888476,1.1395017829608283,1.2482776786479304,1.2479456048237134,0.12375881603220824,0.050670921617609346,0.0037223191643620535,1,0,0.0,0,0.0,0,0.0
2024-12-03,high,-1.1885970756660198,1.1409984655319059,1.2479456048237134,1.2476449226102944,0.12451982315578525,0.5192162154780657,0.00033207382421696074,1,0,-0.0,0,-0.0,0,-0.0
2024-12-04,high,-0.6233186723209284,1.1308652456174404,1.2476449226102944,1.2634159826864952,0.12544617040688294,1.3352932329169502,0.00030068221341905677,0,0,0.0,0,0.0,0,0.0
2024-12-05,high,-0.7666577498423784,1.1358903723658071,1.2634159826864952,1.2682705503529532,0.12581388710212862,0.5337332828494865,0.015771060076200882,0,0,-0.0,0,-0.0,0,-0.0
2024-12-06,high,-1.2176295645190343,1.137302790926221,1.2682705503529532,1.2603113533166284,0.12640528810381127,0.5563411754846244,0.004854567666457976,1,0,-0.0,0,-0.0,0,-0.0
2024-12-09,high,-1.6093741309568879,1.1383436504657298,1.2603113533166284,1.2721597140342664,0.12651291094202044,1.1402258266710905,0.007959197036324861,0,0,-0.0,0,-0.0,0,-0.0
2024-12-10,high,-0.8849973315865963,1.155069267037712,1.2721597140342664,1.2684999713458804,0.12700169067444445,1.1162085777470416,0.011848360717638062,0,0,0.0,0,0.0,0,0.0
2024-12-11,high,-0.7032938338369698,1.1627551088952073,1.2684999713458804,1.2844145525675008,0.12786934763033853,0.8093202477334489,0.0036597426883859807,1,0,0.0,0,0.0,0,0.0
2024-12-12,high,-1.065245667631042,1.2200086988407706,1.2844145525675008,1.288414236392917,0.12726265203321935,0.845714978293311,0.015914581221620372,0,0,-0.0,0,-0.0,0,-0.0
2024-12-13,high,-0.7595307544742468,1.2283431548946757,1.288414236392917,1.2921859876012498,0.12808320151034647,0.6214655743073262,0.003999683825416156,1,0,0.0,0,0.0,0,0.0
2024-12-16,high,-1.7071171081557286,1.2121471361938163,1.2921859876012498,1.2628554212779608,0.12884239569434733,1.5163880540345194,0.003771751208332841,0,0,-0.0,0,-0.0,0,-0.0
2024-12-17,high,-2.1994041069298786,1.2640246831956239,1.2628554212779608,1.2622031168676275,0.1282892264610692,1.4486447311658424,0.02933056632328901,0,1,-0.00045,1,-0.00045,0,-0.0
2024-12-18,high,-1.9582453497950887,1.2691245770042483,1.2622031168676275,1.276532203930211,0.12918906124546412,0.5817700059156296,0.0006523044103332598,1,1,-0.022254831367025024,1,-0.022652553043208012,1,-0.00045
2024-12-19,high,-2.009333895625854,1.2865555395993056,1.276532203930211,1.2860721492867933,0.1277304174738705,0.8798204025150321,0.014329087062583401,0,1,-0.03349574653131108,1,-0.033751294169262376,1,-0.033751294169262376
2024-12-20,high,-0.8057828536914937,1.2992608342498488,1.2860721492867933,1.2894983614852458,0.1281771363241535,2.9328774637200605,0.009539945356582313,0,0,0.11162247623927228,0,0.11165832256442745,0,0.11165832256442745
2024-12-23,high,-1.1359261513707088,1.2948716762939763,1.2894983614852458,1.3062430741411022,0.1290732514592977,1.230291520814208,0.0034262121984525162,0,0,-0.0,0,-0.0,0,-0.0
2024-12-24,high,-1.020422611728933,1.32405291725274,1.3062430741411022,1.3171363285099136,0.12925383155746276,0.597436235629896,0.01674471265585642,0,0,0.0,0,0.0,0,0.0
2024-12-26,high,-0.9394407389420332,1.3352313676959744,1.3171363285099136,1.320217125108562,0.12886422771314757,0.24408981027904986,0.01089325436881139,1,0,-0.0,0,-0.0,0,-0.0
2024-12-27,high,-0.9429518311195896,1.3401627908673743,1.320217125108562,1.322139776930217,0.12914556064655028,0.25927905546748803,0.00308079659864835,1,0,-0.0,0,-0.0,0,-0.0
2024-12-30,high,-1.428997992734972,1.3425919899106855,1.322139776930217,1.333398720914992,0.12982865131646937,1.5823778511146414,0.0019226518216550748,0,0,-0.0,0,-0.0,0,-0.0
2024-12-31,high,-1.8358930957501656,1.3553429531295826,1.333398720914992,1.3279279018111565,0.13052487589251768,1.4473355543607402,0.011258943984775005,0,1,-0.00045,1,-0.00045,0,-0.0
2025-01-02,high,-1.9040849418177566,1.3459993925818352,1.3279279018111565,1.3222203738934784,0.13135579954684815,0.3443963939514432,0.005470819103835511,1,1,-0.013938732863502612,1,-0.013269934636747992,1,-0.00045
2025-01-03,high,-0.9312748564338706,1.3198619314216127,1.3222203738934784,1.3393304514999573,0.131192938825347,3.0190497196948174,0.005707527917678146,0,0,0.11508497242073604,0,0.11505526139935945,0,0.11505526139935945
2025-01-06,high,-0.485076986877064,1.328497518467382,1.3393304514999573,1.368605612766855,0.13195210786538766,1.6033569571914694,0.01711007760647898,0,0,0.0,0,0.0,0,0.0
2025-01-07,high,-0.6297244508884698,1.3625121442729131,1.368605612766855,1.386159510501387,0.13156698109709722,0.7790086744509823,0.029275161266897776,0,0,-0.0,0,-0.0,0,-0.0
2025-01-08,high,-0.5267812777477291,1.3758058762147047,1.386159510501387,1.3865246261369226,0.13051435342825388,0.04234933701986369,0.017553897734531976,0,0,-0.0,0,-0.0,0,-0.0
2025-01-10,high,-0.5471971509406247,1.37752851591091,1.3865246261369226,1.3867971418395484,0.13111657610320107,0.16836137705963364,0.00036511563553554005,1,0,-0.0,0,-0.0,0,-0.0
2025-01-13,mid,-0.4367944802649067,1.3786589130502886,1.3867971418395484,1.386699296153616,0.13198798136608816,0.10994074786804338,0.0002725157026257641,1,0,0.0,0,0.0,0,0.0
2025-01-14,mid,-0.31714428375998793,1.363700738595688,1.386699296153616,1.3898619292255907,0.13286055030609198,0.32170950485991273,9.784568593240728e-05,1,0,0.0,0,0.0,0,0.0
2025-01-15,mid,-0.5024141469356198,1.364824061328439,1.3898619292255907,1.388270052693047,0.13336856313135445,0.08402266552057659,0.0031626330719747298,1,0,-0.0,0,-0.0,0,-0.0
2025-01-16,mid,-0.007438954185496616,1.3602676877203346,1.388270052693047,1.3857525662900099,0.13289138801620975,0.732772031831284,0.001591876532543779,1,0,0.0,0,0.0,0,0.0
2025-01-17,mid,0.015802608885312566,1.3588510811551364,1.3857525662900099,1.3941933963832613,0.1337168971173162,0.38774168487008215,0.0025174864030370614,1,0,0.0,0,0.0,0,0.0
2025-01-21,mid,-0.6618685504425367,1.3585606349261459,1.3941933963832613,1.3862104056156668,0.13280888808937266,1.0746712324123517,0.008440830093251472,1,0,-0.0,0,-0.0,0,-0.0
2025-01-22,mid,-0.44673304092396976,1.3534743310443338,1.3862104056156668,1.3855677329177642,0.1334725127025139,0.058902862031152005,0.007982990767594567,1,0,0.0,0,0.0,0,0.0
2025-01-23,mid,-0.684097685869566,1.3544870227202739,1.3855677329177642,1.385014817764384,0.13389457976259503,0.3979073219458784,0.0006426726979025243,1,0,-0.0,0,-0.0,0,-0.0
2025-01-24,mid,-1.7595915180257855,1.3561694257535195,1.385014817764384,1.3784892321680917,0.13475057809291616,1.6625866292697906,0.0005529151533802956,0,1,-0.00045,1,-0.00045,0,-0.0
2025-01-27,mid,-1.1934798547824186,1.3472169606933069,1.3784892321680917,1.3720973490412878,0.1355514797570443,0.5123737230858837,0.006525585596292238,1,1,0.0188529657512358,1,0.019667981146497027,0,0.0
2025-01-28,mid,-1.5503429051414517,1.3418625898997292,1.3720973490412878,1.374367033286616,0.13583249867775207,0.6358271621551075,0.006391883126803943,1,1,-0.02453534809137904,1,-0.024311681346098103,0,-0.0
2025-01-29,mid,-1.8754602318690237,1.3716227995469699,1.374367033286616,1.36952258717623,0.13663680298528452,0.42541611436566057,0.0022696842453282517,1,1,-0.01625328746497046,1,-0.01631749046760408,1,-0.00045
2025-01-30,mid,-2.14626258514518,1.3719912321936176,1.36952258717623,1.3673477543164436,0.13701032944363617,0.44524022631367727,0.004844446110386036,1,1,-0.017053856065202357,1,-0.01702928717220106,1,-0.01702928717220106
2025-01-31,mid,-1.5697127857219113,1.3617455841131896,1.3673477543164436,1.3630862890250914,0.13776741799453981,0.3869622112156428,0.0021748328597863686,1,1,0.014713734111610331,1,0.01483837815807492,1,0.01483837815807492
2025-02-03,mid,-0.5446131027477216,1.3581168115350102,1.3630862890250914,1.3567111513925798,0.1381682831933705,1.3084684636191244,0.0042614652913521844,0,0,0.04954633593213443,0,0.04959484426988141,0,0.04959484426988141
2025-02-04,mid,0.6394533819989724,1.3514247125756136,1.3567111513925798,1.333701523168471,0.1389194971693275,1.318280904041607,0.006375137632511629,0,0,0.0,0,0.0,0,0.0
2025-02-05,mid,0.38839778221670285,1.331213992492905,1.333701523168471,1.336434167527189,0.1386573687138556,0.4236740404654508,0.02300962822410879,0,0,-0.0,0,-0.0,0,-0.0
2025-02-06,low,-0.19185009386047683,1.3369679274812754,1.336434167527189,1.33653493666928,0.1393418662696224,0.8653540510818375,0.002732644358717895,1,0,-0.0,0,-0.0,0,-0.0
2025-02-07,low,-0.013424477160389078,1.3256468646473647,1.33653493666928,1.336469310710011,0.1401714407867236,0.19205329244906075,0.0001007691420911172,1,0,0.0,0,0.0,0,0.0
2025-02-10,low,0.12553283065419374,1.3231257630208622,1.336469310710011,1.3376173029632152,0.14099576846665315,0.23467263487678935,6.562595926906667e-05,1,0,0.0,0,0.0,0,0.0
2025-02-11,low,-0.1680279654066905,1.325006448378416,1.3376173029632152,1.342867002296164,0.1417313191711152,0.5770755345929859,0.0011479922532042774,1,0,-0.0,0,-0.0,0,-0.0
2025-02-12,low,-0.4312412288507925,1.3386510181203377,1.342867002296164,1.3407308770333461,0.14225646115415883,0.18127416643864158,0.005249699332948721,1,0,-0.0,0,-0.0,0,-0.0
2025-02-13,low,-0.08731878664736464,1.3383903990416166,1.3407308770333461,1.3386775971063785,0.14258306350362004,0.2997803265883173,0.002136125262817812,1,0,0.0,0,0.0,0,0.0
