coin,direction,entry_hour,exit_hour,hold_hours,entry_price,exit_price,entry_fr,exit_fr,price_pnl,funding_pnl,fees,net_pnl
RUNE,LONG,2025-03-26 20:00:00+00:00,2025-03-27 04:00:00+00:00,8.0,1.292,1.288,-1.47241e-05,1.9369e-06,-0.30959752321981454,-0.008860853498452009,0.09,-0.40845837671826657
MAV,LONG,2025-03-27 03:00:00+00:00,2025-03-27 05:00:00+00:00,2.0,0.08248,0.08243,-1.47127e-05,5.716e-07,-0.06062075654703503,0.0013508956401551892,0.09,-0.14926986090687983
CELO,LONG,2025-03-27 04:00:00+00:00,2025-03-27 06:00:00+00:00,2.0,0.399,0.393,-1.49137e-05,2.584e-07,-1.5037593984962419,0.0006126340350877193,0.09,-1.593146764461154
INJ,LONG,2025-03-27 05:00:00+00:00,2025-03-27 08:00:00+00:00,3.0,10.463,10.457,-1.40054e-05,-3.745e-07,-0.05734492975244625,0.0032743057985281476,0.09,-0.1440706239539181
BOME,LONG,2025-03-27 02:00:00+00:00,2025-03-27 12:00:00+00:00,10.0,0.001657,0.001597,-1.42313e-05,2.6582e-06,-3.6210018105009145,-0.0008826023596861803,0.09,-3.711884412860601
SUPER,LONG,2025-03-27 05:00:00+00:00,2025-03-27 14:00:00+00:00,9.0,0.6063,0.6104,-1.40272e-05,-3.726e-07,0.6762328880092535,0.03020782625597889,0.09,0.6164407142652324
TAO,LONG,2025-03-27 12:00:00+00:00,2025-03-27 14:00:00+00:00,2.0,266.77,276.54,-1.46765e-05,-4.964e-07,3.662330846796881,-0.0003669951921130562,0.09,3.571963851604768
MORPHO,LONG,2025-03-26 18:00:00+00:00,2025-03-27 15:00:00+00:00,21.0,1.4415,1.5496,-1.43073e-05,-4.876e-07,7.499132847728067,-0.0049057954838709695,0.09,7.404227052244196
ARB,LONG,2025-03-27 14:00:00+00:00,2025-03-27 17:00:00+00:00,3.0,0.3854,0.3793,-1.47008e-05,1.2405e-06,-1.582771146860403,0.0026462165101193563,0.09,-1.6701249303502839
ATOM,LONG,2025-03-26 21:00:00+00:00,2025-03-27 17:00:00+00:00,20.0,4.913,4.779,-1.47967e-05,-1.8203e-06,-2.7274577651129723,0.0209427265662528,0.09,-2.7965150385467195
BNB,LONG,2025-03-27 03:00:00+00:00,2025-03-27 19:00:00+00:00,16.0,626.26,639.39,-1.45035e-05,-9.918e-07,2.0965733082106466,0.07463110802398364,0.09,2.0812044162346304
XRP,LONG,2025-03-27 17:00:00+00:00,2025-03-27 19:00:00+00:00,2.0,2.3206,2.3386,-1.41652e-05,-1.488e-07,0.7756614668620095,0.0013030229320003446,0.09,0.6869644897940099
PENDLE,LONG,2025-03-26 23:00:00+00:00,2025-03-27 20:00:00+00:00,21.0,2.8895,2.8987,-1.42721e-05,1.61e-07,0.3183941858452976,-0.019226364534348502,0.09,0.2091678213109491
STX,LONG,2025-03-27 18:00:00+00:00,2025-03-27 21:00:00+00:00,3.0,0.7238,0.7314,-1.43784e-05,2.5928e-06,1.05001381597127,0.002561341206134291,0.09,0.9625751571774043
XAI,LONG,2025-03-26 23:00:00+00:00,2025-03-27 21:00:00+00:00,22.0,0.06896,0.06945,-1.47018e-05,-1.3583e-06,0.7105568445475701,0.06663685877175175,0.09,0.6871937033193218
PYTH,LONG,2025-03-27 20:00:00+00:00,2025-03-27 23:00:00+00:00,3.0,0.17061,0.16877,-1.42185e-05,2.4526e-06,-1.0784830900885107,0.0034526056637946196,0.09,-1.1650304844247161
TIA,LONG,2025-03-27 14:00:00+00:00,2025-03-27 23:00:00+00:00,9.0,3.8043,3.7052,-1.44833e-05,-2.0643e-06,-2.6049470336198506,0.01045742582209605,0.09,-2.6844896077977545
EIGEN,LONG,2025-03-28 00:00:00+00:00,2025-03-28 01:00:00+00:00,1.0,1.1603,1.1683,-1.46931e-05,1.4922e-06,0.6894768594328867,-0.00015024883736964575,0.09,0.5993266105955171
BANANA,LONG,2025-03-26 01:00:00+00:00,2025-03-28 03:00:00+00:00,50.0,22.144,22.348,-1.46427e-05,-1.2369e-06,0.9212427745664769,0.25478132260793,0.09,1.0860240971744068
PYTH,LONG,2025-03-28 00:00:00+00:00,2025-03-28 03:00:00+00:00,3.0,0.16595,0.16428,-1.48428e-05,2.7551e-06,-1.0063272069900435,0.00016600401566736983,0.09,-1.0961612029743761
DOGE,LONG,2025-03-27 00:00:00+00:00,2025-03-28 04:00:00+00:00,28.0,0.19605,0.18521,-1.44274e-05,1.7638e-06,-5.529201734251461,0.01042944085080337,0.09,-5.608772293400658
ALT,LONG,2025-03-27 20:00:00+00:00,2025-03-28 05:00:00+00:00,9.0,0.03969,0.03685,-1.47124e-05,1.1529e-06,-7.155454774502398,0.008649055527840765,0.09,-7.236805718974557
IMX,LONG,2025-03-26 18:00:00+00:00,2025-03-28 05:00:00+00:00,35.0,0.6398,0.5935,-1.45726e-05,2.5321e-06,-7.2366364488902795,0.149081552697718,0.09,-7.177554896192562
STRK,LONG,2025-03-23 20:00:00+00:00,2025-03-28 07:00:00+00:00,107.0,0.1671,0.1612,-1.48933e-05,2.9943e-06,-3.530819868342303,-0.11954825810293236,0.09,-3.7403681264452353
BCH,LONG,2025-03-28 07:00:00+00:00,2025-03-28 09:00:00+00:00,2.0,312.92,311.29,-1.46643e-05,-7.8e-08,-0.5208999105202593,0.0012924118253866803,0.09,-0.6096074986948726
HBAR,SHORT,2024-12-29 17:00:00+00:00,2025-03-28 10:00:00+00:00,2129.0,0.28235,0.18258,1.47526e-05,-1.571e-06,35.33557641225429,1.6958065287614643,0.09,36.94138294101575
ETC,LONG,2025-03-28 07:00:00+00:00,2025-03-28 11:00:00+00:00,4.0,17.178,17.192,-1.47185e-05,-1.5676e-06,0.08149959250203367,-0.0009383672907206888,0.09,-0.009438774788687015
W,LONG,2025-03-28 09:00:00+00:00,2025-03-28 14:00:00+00:00,5.0,0.09199,0.09129,-1.49666e-05,1.9411e-06,-0.7609522774214655,-0.0016766415327753017,0.09,-0.8526289189542408
ATOM,LONG,2025-03-28 11:00:00+00:00,2025-03-28 15:00:00+00:00,4.0,4.605,4.555,-1.42999e-05,2.5133e-06,-1.0857763300760197,0.007012341834961997,0.09,-1.1687639882410579
AVAX,LONG,2025-03-28 14:00:00+00:00,2025-03-28 15:00:00+00:00,1.0,20.185,19.963,-1.40909e-05,-1.0125e-06,-1.0998266039137863,0.0001001364255635373,0.09,-1.1897264674882229
DOT,LONG,2025-03-27 15:00:00+00:00,2025-03-28 15:00:00+00:00,24.0,4.571,4.284,-1.45129e-05,-1.491e-07,-6.278713629402755,-0.016608707442572746,0.09,-6.385322336845327
AIXBT,SHORT,2025-01-17 10:00:00+00:00,2025-03-28 17:00:00+00:00,1687.0,0.76465,0.1152,1.41889e-05,-9.402e-07,84.93428365919048,0.2581103429953573,0.09,85.10239400218583
ETH,LONG,2025-03-28 05:00:00+00:00,2025-03-28 17:00:00+00:00,12.0,1914.3,1883.18,-1.44312e-05,3.96e-07,-1.6256595100036508,0.013802666519981192,0.09,-1.7018568434836696
PIXEL,LONG,2025-03-27 19:00:00+00:00,2025-03-28 17:00:00+00:00,22.0,0.03894,0.03363,-1.49896e-05,-1.8857e-06,-13.63636363636364,0.002539902940421161,0.09,-13.723823733423218
STRK,LONG,2025-03-28 10:00:00+00:00,2025-03-28 18:00:00+00:00,8.0,0.1605,0.159,-1.4949e-05,4.01e-07,-0.9345794392523372,-0.006797248130841121,0.09,-1.0313766873831784
YGG,LONG,2025-03-28 15:00:00+00:00,2025-03-28 18:00:00+00:00,3.0,0.1939,0.1929,-1.40769e-05,-1.8932e-06,-0.5157297576070143,-0.0018307648272305314,0.09,-0.6075605224342449
POLYX,LONG,2025-03-27 19:00:00+00:00,2025-03-28 19:00:00+00:00,24.0,0.14732,0.1362,-1.47352e-05,1.0859e-06,-7.5481944067336535,0.004488407478278575,0.09,-7.633705999255374
TRB,LONG,2025-03-28 10:00:00+00:00,2025-03-28 20:00:00+00:00,10.0,28.196,27.735,-1.42285e-05,2.9994e-06,-1.6349836856291746,0.01303347534543907,0.09,-1.7119502102837356
ZRO,LONG,2025-03-28 17:00:00+00:00,2025-03-28 20:00:00+00:00,3.0,2.866,2.8553,-1.49807e-05,-1.2863e-06,-0.37334263782274707,0.0029639858614794136,0.09,-0.4603786519612677
SUSHI,LONG,2025-03-27 18:00:00+00:00,2025-03-28 21:00:00+00:00,27.0,0.68,0.6209,-1.43122e-05,1.3283e-06,-8.69117647058824,0.05510620091617647,0.09,-8.726070269672064
ETHFI,LONG,2025-03-28 21:00:00+00:00,2025-03-28 22:00:00+00:00,1.0,0.6102,0.6201,-1.48244e-05,-9.137e-07,1.6224188790560508,9.285240412979352e-05,0.09,1.5325117314601804
PENGU,LONG,2025-03-28 19:00:00+00:00,2025-03-28 22:00:00+00:00,3.0,0.006135,0.006254,-1.49813e-05,-2.238e-06,1.9396903015484954,0.0028384876870415645,0.09,1.8525287892355369
NEIROETH,LONG,2025-03-27 11:00:00+00:00,2025-03-28 23:00:00+00:00,36.0,0.02632,0.02688,-1.47056e-05,1.8927e-06,2.1276595744680904,0.03488738517477204,0.09,2.0725469596428625
ZETA,LONG,2025-03-28 15:00:00+00:00,2025-03-29 00:00:00+00:00,9.0,0.3324,0.3123,-1.44552e-05,-1.255e-07,-6.046931407942225,0.007979459341155236,0.09,-6.1289519486010695
APE,LONG,2025-03-28 09:00:00+00:00,2025-03-29 01:00:00+00:00,16.0,0.5035,0.5007,-1.40651e-05,-2.1076e-06,-0.5561072492551964,0.021574875714001986,0.09,-0.6245323735411944
MAVIA,LONG,2025-03-27 18:00:00+00:00,2025-03-29 01:00:00+00:00,31.0,0.4392,0.435,-1.40852e-05,3.129e-07,-0.9562841530054603,0.7565612086384335,0.09,-0.28972294436702684
STX,LONG,2025-03-28 22:00:00+00:00,2025-03-29 01:00:00+00:00,3.0,0.6615,0.6523,-1.46023e-05,-2.2166e-06,-1.3907785336356744,-0.000492764386999244,0.09,-1.4812712980226737
W,LONG,2025-03-28 18:00:00+00:00,2025-03-29 01:00:00+00:00,7.0,0.0903,0.09353,-1.4513e-05,1.6455e-06,3.576965669988922,0.008662699191583611,0.09,3.4956283691805057
ENS,LONG,2025-03-28 10:00:00+00:00,2025-03-29 02:00:00+00:00,16.0,16.785,16.467,-1.48385e-05,1.7778e-06,-1.8945487042001872,0.01860064020613643,0.09,-1.9659480639940508
S,LONG,2025-03-29 01:00:00+00:00,2025-03-29 07:00:00+00:00,6.0,0.5416,0.5051,-1.48784e-05,-1.9165e-06,-6.739290989660263,0.0023725297119645493,0.09,-6.826918459948298
BCH,LONG,2025-03-29 06:00:00+00:00,2025-03-29 08:00:00+00:00,2.0,306.56,307.94,-1.47828e-05,-1.5326e-06,0.45015657620041605,0.0009581646998956157,0.09,0.3611147409003117
HBAR,LONG,2025-03-29 07:00:00+00:00,2025-03-29 08:00:00+00:00,1.0,0.17468,0.17517,-1.47815e-05,1.7837e-06,0.28051293794366294,-0.00017887035092741012,0.09,0.19033406759273555
YGG,LONG,2025-03-28 23:00:00+00:00,2025-03-29 08:00:00+00:00,9.0,0.2012,0.1928,-1.40568e-05,2.7181e-06,-4.174950298210732,-0.005258378151093439,0.09,-4.2702086763618246
ZRO,LONG,2025-03-28 22:00:00+00:00,2025-03-29 08:00:00+00:00,10.0,2.8695,2.6749,-1.45312e-05,1.9646e-06,-6.781669280362429,0.009545862311552536,0.09,-6.862123418050876
USTC,LONG,2025-03-26 10:00:00+00:00,2025-03-29 13:00:00+00:00,75.0,0.01363,0.011571,-1.46903e-05,-2.682e-07,-15.106382978723405,0.0019168242898019135,0.09,-15.194466154433602
EIGEN,LONG,2025-03-29 01:00:00+00:00,2025-03-29 14:00:00+00:00,13.0,1.0294,0.9302,-1.47533e-05,-6.42e-08,-9.636681562075001,0.02281065180882067,0.09,-9.70387091026618
OM,LONG,2025-03-28 13:00:00+00:00,2025-03-29 14:00:00+00:00,25.0,6.31541,6.26757,-1.42488e-05,2.3379e-06,-0.7575121805235113,0.12404020215457112,0.09,-0.7234719783689402
COMP,LONG,2025-03-28 22:00:00+00:00,2025-03-29 17:00:00+00:00,19.0,40.88,38.79,-1.47992e-05,-1.9683e-06,-5.112524461839539,0.03954467342710372,0.09,-5.162979788412435
W,LONG,2025-03-29 14:00:00+00:00,2025-03-29 17:00:00+00:00,3.0,0.08642,0.08471,-1.40059e-05,7.437e-07,-1.9787086322610545,-0.0006948901967137237,0.09,-2.069403522457768
TURBO,LONG,2025-03-29 16:00:00+00:00,2025-03-29 18:00:00+00:00,2.0,0.0019429,0.0019544,-1.41421e-05,1.5377e-06,0.5918987081167221,0.00040215566009573324,0.09,0.5023008637768178
BSV,LONG,2025-03-29 19:00:00+00:00,2025-03-29 20:00:00+00:00,1.0,31.47,31.17,-1.41e-05,-2.389e-06,-0.9532888465204867,0.00023662259294566254,0.09,-1.043052223927541
LINK,LONG,2025-03-29 19:00:00+00:00,2025-03-29 20:00:00+00:00,1.0,13.577,13.424,-1.44617e-05,-8.086e-07,-1.1269057965677283,7.994878397289532e-05,0.09,-1.2168258477837555
FXS,LONG,2025-03-29 15:00:00+00:00,2025-03-29 21:00:00+00:00,6.0,2.0096,1.996,-1.42081e-05,-8.64e-08,-0.6767515923566797,-0.0028214971402269113,0.09,-0.7695730894969066
ENA,LONG,2025-03-29 03:00:00+00:00,2025-03-29 22:00:00+00:00,19.0,0.3931,0.3653,-1.43213e-05,-1.087e-07,-7.071991859577713,0.03574311672602391,0.09,-7.126248742851689
OP,LONG,2025-03-29 13:00:00+00:00,2025-03-29 23:00:00+00:00,10.0,0.7884,0.7661,-1.43761e-05,-2.1496e-06,-2.8285134449517995,0.0020256335489599185,0.09,-2.916487811402839
FIL,LONG,2025-03-29 23:00:00+00:00,2025-03-30 00:00:00+00:00,1.0,2.743,2.723,-1.45271e-05,-1.2514e-06,-0.7291286912139999,0.0001242275683558148,0.09,-0.819004463645644
ACE,LONG,2025-03-23 07:00:00+00:00,2025-03-30 01:00:00+00:00,162.0,0.7271,0.6178,-1.49672e-05,8.167e-07,-15.032320176041805,-0.19260160279878968,0.09,-15.314921778840596
RSR,LONG,2025-03-29 16:00:00+00:00,2025-03-30 01:00:00+00:00,9.0,0.006371,0.006479,-1.41994e-05,2.775e-07,1.6951812902213224,0.00981851036728928,0.09,1.6149998005886115
RUNE,LONG,2025-03-29 20:00:00+00:00,2025-03-30 02:00:00+00:00,6.0,1.111,1.145,-1.48351e-05,2.4308e-06,3.060306030603063,0.008477807290729075,0.09,2.978783837893792
NEO,LONG,2025-03-28 10:00:00+00:00,2025-03-30 03:00:00+00:00,41.0,6.73,6.446,-1.4224e-05,1.8571e-06,-4.2199108469539475,0.030840037838038636,0.09,-4.279070809115908
SAGA,LONG,2025-03-30 01:00:00+00:00,2025-03-30 03:00:00+00:00,2.0,0.3122,0.3146,-1.43789e-05,-2.301e-06,0.7687379884689345,0.0015176151953875724,0.09,0.6802556036643221
AIXBT,LONG,2025-03-30 03:00:00+00:00,2025-03-30 05:00:00+00:00,2.0,0.10582,0.10647,-1.45829e-05,1.209e-07,0.6142506142506122,0.000850588851823852,0.09,0.5251012031024361
APE,LONG,2025-03-30 03:00:00+00:00,2025-03-30 07:00:00+00:00,4.0,0.474,0.4767,-1.44793e-05,1.5458e-06,0.5696202531645645,-0.0011557350928270045,0.09,0.4784645180717376
AAVE,LONG,2025-03-30 07:00:00+00:00,2025-03-30 09:00:00+00:00,2.0,164.93,166.22,-1.47537e-05,-2.9602e-06,0.7821500030315842,0.001809067581398169,0.09,0.6939590706129825
SUSHI,LONG,2025-03-30 07:00:00+00:00,2025-03-30 09:00:00+00:00,2.0,0.5969,0.598,-1.42271e-05,-2.3287e-06,0.18428547495392694,0.0021084970011727255,0.09,0.09639397195509966
POPCAT,SHORT,2024-10-08 18:00:00+00:00,2025-03-30 10:00:00+00:00,4144.0,1.2169,0.1882,1.48813e-05,1.93e-07,84.53447284082506,2.789773330696846,0.09,87.2342461715219
RUNE,LONG,2025-03-30 07:00:00+00:00,2025-03-30 11:00:00+00:00,4.0,1.136,1.137,-1.40491e-05,-1.2852e-06,0.08802816901409437,-0.003622467218309859,0.09,-0.005594298204215489
UNI,LONG,2025-03-30 05:00:00+00:00,2025-03-30 11:00:00+00:00,6.0,6.014,5.976,-1.43056e-05,4.001e-07,-0.6318589956767585,0.004035652194878615,0.09,-0.7178233434818798
ADA,LONG,2025-03-30 06:00:00+00:00,2025-03-30 12:00:00+00:00,6.0,0.6817,0.6746,-1.48269e-05,-1.745e-07,-1.0415138624028157,0.007664498896875459,0.09,-1.1238493635059403
AIXBT,LONG,2025-03-30 10:00:00+00:00,2025-03-30 12:00:00+00:00,2.0,0.1054,0.10642,-1.47443e-05,1.3724e-06,0.9677419354838777,-0.0014045785654648957,0.09,0.8763373569184127
JUP,LONG,2025-03-29 21:00:00+00:00,2025-03-30 12:00:00+00:00,15.0,0.4689,0.483,-1.49975e-05,1.941e-07,3.007037747920666,0.02464686531883131,0.09,2.9416846132394974
ETH,LONG,2025-03-29 21:00:00+00:00,2025-03-30 20:00:00+00:00,23.0,1816.65,1814.1,-1.4079e-05,-2.7487e-06,-0.14036826025927843,0.0304497781010101,0.09,-0.19991848215826832
ARK,LONG,2025-03-30 10:00:00+00:00,2025-03-30 21:00:00+00:00,11.0,0.3124,0.3081,-1.48536e-05,-2.9709e-06,-1.3764404609475116,0.02621553153649167,0.09,-1.44022492941102
BOME,LONG,2025-03-30 18:00:00+00:00,2025-03-30 21:00:00+00:00,3.0,0.001339,0.001319,-1.43118e-05,1.3769e-06,-1.4936519790888603,-0.0001660634727408514,0.09,-1.5838180425616013
SUI,LONG,2025-03-30 08:00:00+00:00,2025-03-30 21:00:00+00:00,13.0,2.4393,2.3308,-1.45546e-05,3.02e-08,-4.447997376296471,0.008714160686672407,0.09,-4.529283215609799
PNUT,LONG,2025-03-29 16:00:00+00:00,2025-03-30 22:00:00+00:00,30.0,0.17095,0.17853,-1.44012e-05,-1.5904e-06,4.434045042410063,0.07375006302427611,0.09,4.417795105434339
BNB,LONG,2025-03-28 23:00:00+00:00,2025-03-31 00:00:00+00:00,49.0,619.24,596.48,-1.40333e-05,-2.1295e-06,-3.6754731606485356,0.13610983211565789,0.09,-3.6293633285328775
XRP,LONG,2025-03-29 17:00:00+00:00,2025-03-31 00:00:00+00:00,31.0,2.1111,2.0894,-1.47239e-05,-2.9264e-06,-1.0279001468428806,0.12013473885794135,0.09,-0.9977654079849392
HMSTR,LONG,2025-03-30 23:00:00+00:00,2025-03-31 01:00:00+00:00,2.0,0.002189,0.002208,-1.45452e-05,-6.903e-07,0.8679762448606634,0.0014651701416171768,0.09,0.7794414150022806
FET,LONG,2025-03-30 17:00:00+00:00,2025-03-31 02:00:00+00:00,9.0,0.469,0.4698,-1.49734e-05,1.0874e-06,0.17057569296375755,0.009044258095948828,0.09,0.08961995105970638
UNI,LONG,2025-03-30 16:00:00+00:00,2025-03-31 02:00:00+00:00,10.0,5.886,5.897,-1.4014e-05,1.0994e-06,0.18688413183826233,0.006466969313625551,0.09,0.10335110115188789
BCH,LONG,2025-03-30 01:00:00+00:00,2025-03-31 03:00:00+00:00,26.0,303.88,297.48,-1.45671e-05,2.9339e-06,-2.1060945109911735,0.01372821709852573,0.09,-2.1823662938926476
PIXEL,LONG,2025-03-29 22:00:00+00:00,2025-03-31 03:00:00+00:00,29.0,0.03074,0.03178,-1.45769e-05,2.481e-07,3.3832140533506925,0.05771010589459986,0.09,3.3509241592452925
SOL,LONG,2025-03-30 20:00:00+00:00,2025-03-31 04:00:00+00:00,8.0,125.29,124.92,-1.47107e-05,-2.0385e-06,-0.29531486950275726,0.019467057555271772,0.09,-0.3658478119474855
PYTH,LONG,2025-03-30 09:00:00+00:00,2025-03-31 06:00:00+00:00,21.0,0.14872,0.14204,-1.45486e-05,2.7086e-06,-4.491662183969871,0.023447162019903173,0.09,-4.558215021949968
SEI,LONG,2025-03-30 20:00:00+00:00,2025-03-31 06:00:00+00:00,10.0,0.1768,0.1713,-1.46438e-05,-7.998e-07,-3.1108597285067896,0.018732090333710406,0.09,-3.182127638173079
TAO,LONG,2025-03-31 05:00:00+00:00,2025-03-31 07:00:00+00:00,2.0,223.08,218.27,-1.44736e-05,-2.9286e-06,-2.156177156177157,0.0014895992585619508,0.09,-2.244687556918595
INJ,LONG,2025-03-28 14:00:00+00:00,2025-03-31 08:00:00+00:00,66.0,9.364,8.516,-1.43362e-05,1.0317e-06,-9.055958991883818,0.1513887878737719,0.09,-8.994570204010046
SAND,LONG,2025-03-31 06:00:00+00:00,2025-03-31 09:00:00+00:00,3.0,0.26793,0.2648,-1.49359e-05,-7.39e-07,-1.1682155786959363,-0.002044633884969955,0.09,-1.2602602125809064
JUP,LONG,2025-03-31 06:00:00+00:00,2025-03-31 10:00:00+00:00,4.0,0.476,0.4468,-1.49863e-05,-1.341e-06,-6.134453781512606,8.485714285714314e-06,0.09,-6.22444529579832
ADA,LONG,2025-03-30 20:00:00+00:00,2025-03-31 11:00:00+00:00,15.0,0.6654,0.6437,-1.40906e-05,-1.1918e-06,-3.2611962729185366,0.023246585617673576,0.09,-3.3279496873008627
BANANA,LONG,2025-03-31 07:00:00+00:00,2025-03-31 11:00:00+00:00,4.0,18.548,18.69,-1.47356e-05,9.082e-07,0.7655811947379935,-0.0009475840414060816,0.09,0.6746336106965874
HBAR,LONG,2025-03-31 09:00:00+00:00,2025-03-31 13:00:00+00:00,4.0,0.15694,0.16076,-1.40089e-05,5.771e-07,2.434051229769332,0.00012704270485535887,0.09,2.3441782724741875
MAVIA,LONG,2025-03-30 21:00:00+00:00,2025-03-31 13:00:00+00:00,16.0,0.4491,0.4234,-1.45592e-05,1.6125e-06,-5.722556223558228,-0.014509308102872414,0.09,-5.8270655316611
DOGE,LONG,2025-03-31 01:00:00+00:00,2025-03-31 14:00:00+00:00,13.0,0.16673,0.16621,-1.45737e-05,-2.0637e-06,-0.3118814850356821,0.030179016803814556,0.09,-0.3717024682318675
APT,LONG,2025-03-31 14:00:00+00:00,2025-03-31 15:00:00+00:00,1.0,5.3885,5.3401,-1.44386e-05,-1.322e-06,-0.8982091491138535,0.00013101256750487148,0.09,-0.9880781365463486
CELO,LONG,2025-03-31 06:00:00+00:00,2025-03-31 17:00:00+00:00,11.0,0.329,0.329,-1.44741e-05,-2.7033e-06,0.0,0.029301773130699087,0.09,-0.06069822686930091
FXS,LONG,2025-03-31 09:00:00+00:00,2025-03-31 18:00:00+00:00,9.0,1.8812,1.9388,-1.42329e-05,1.2671e-06,3.0618753986816976,-0.0002684685238145861,0.09,2.971606930157883
TURBO,LONG,2025-03-31 15:00:00+00:00,2025-03-31 18:00:00+00:00,3.0,0.0019689,0.0019654,-1.43985e-05,1.8409e-06,-0.17776423383615375,0.0012869984961145818,0.09,-0.2664772353400392
XLM,LONG,2025-03-31 16:00:00+00:00,2025-03-31 20:00:00+00:00,4.0,0.26613,0.26396,-1.48986e-05,-6.106e-07,-0.8153909743358531,6.176844850261146e-05,0.09,-0.9053292058873504
AVAX,LONG,2025-03-29 20:00:00+00:00,2025-03-31 22:00:00+00:00,50.0,19.622,18.725,-1.42631e-05,-1.2061e-06,-4.571399449597383,0.10358596614055654,0.09,-4.557813483456826
TURBO,LONG,2025-03-31 21:00:00+00:00,2025-03-31 22:00:00+00:00,1.0,0.0019419,0.0019345,-1.44017e-05,-1.206e-07,-0.3810700859982528,1.2014042947628612e-05,0.09,-0.47105807195530514
RSR,LONG,2025-03-31 22:00:00+00:00,2025-04-01 00:00:00+00:00,2.0,0.006284,0.006312,-1.41088e-05,-1.7709e-06,0.4455760661998766,-0.0006277877657542967,0.09,0.35494827843412236
BSV,LONG,2025-03-31 23:00:00+00:00,2025-04-01 01:00:00+00:00,2.0,31.47,31.62,-1.4459e-05,2.363e-06,0.47664442326025463,0.0006206641626946298,0.09,0.3872650874229493
ATOM,LONG,2025-03-31 21:00:00+00:00,2025-04-01 02:00:00+00:00,5.0,4.375,4.396,-1.4589e-05,-2.8758e-06,0.4799999999999979,0.009932502237714285,0.09,0.39993250223771215
TNSR,LONG,2025-03-31 16:00:00+00:00,2025-04-01 02:00:00+00:00,10.0,0.1641,0.1679,-1.48809e-05,-7.152e-07,2.3156611822059707,0.015893521267519802,0.09,2.241554703473491
MAV,LONG,2025-03-31 21:00:00+00:00,2025-04-01 03:00:00+00:00,6.0,0.06563,0.06699,-1.45125e-05,8.99e-07,2.072223068718574,0.008508938602773122,0.09,1.9907320073213473
MKR,LONG,2025-04-01 05:00:00+00:00,2025-04-01 06:00:00+00:00,1.0,1303.8,1311.6,-1.48499e-05,-2.0185e-06,0.5982512655315197,0.0002030575701794754,0.09,0.5084543231016992
CELO,LONG,2025-03-31 21:00:00+00:00,2025-04-01 07:00:00+00:00,10.0,0.328,0.332,-1.48426e-05,2.505e-07,1.2195121951219523,0.035537656097560974,0.09,1.165049851219513
CFX,LONG,2025-04-01 07:00:00+00:00,2025-04-01 08:00:00+00:00,1.0,0.08095,0.08268,-1.46145e-05,-5.303e-07,2.137121680049425,5.4163315626930214e-05,0.09,2.0471758433650518
PENDLE,LONG,2025-03-31 20:00:00+00:00,2025-04-01 08:00:00+00:00,12.0,2.6947,2.8904,-1.48247e-05,-2.788e-06,7.262403978179388,0.02819028201172672,0.09,7.200594260191115
S,LONG,2025-04-01 04:00:00+00:00,2025-04-01 09:00:00+00:00,5.0,0.5012,0.5232,-1.44025e-05,1.743e-07,4.389465283320036,0.006712364948124503,0.09,4.306177648268161
RSR,LONG,2025-04-01 06:00:00+00:00,2025-04-01 10:00:00+00:00,4.0,0.006661,0.006605,-1.42953e-05,2.4676e-06,-0.8407146074163112,0.0019491243356853326,0.09,-0.9287654830806259
STX,LONG,2025-03-31 22:00:00+00:00,2025-04-01 10:00:00+00:00,12.0,0.6057,0.6273,-1.46007e-05,-9.023e-07,3.5661218424962775,0.0008257005646359585,0.09,3.4769475430609136
BOME,LONG,2025-04-01 09:00:00+00:00,2025-04-01 11:00:00+00:00,2.0,0.001366,0.001309,-1.49041e-05,1.5855e-06,-4.172767203513907,-0.001357095131771596,0.09,-4.264124298645679
MORPHO,LONG,2025-03-28 18:00:00+00:00,2025-04-01 11:00:00+00:00,89.0,1.3839,1.2394,-1.42516e-05,2.8912e-06,-10.44150588915383,0.39202065321265983,0.09,-10.139485235941171
ZETA,LONG,2025-03-31 18:00:00+00:00,2025-04-01 11:00:00+00:00,17.0,0.2955,0.2894,-1.41066e-05,-2.801e-07,-2.064297800338408,-0.018401132372250422,0.09,-2.172698932710658
NEO,LONG,2025-04-01 03:00:00+00:00,2025-04-01 13:00:00+00:00,10.0,5.287,5.468,-1.40539e-05,-1.1917e-06,3.423491583128429,0.01917005828825421,0.09,3.352661641416683
TURBO,LONG,2025-04-01 02:00:00+00:00,2025-04-01 14:00:00+00:00,12.0,0.0019777,0.0019865,-1.46208e-05,1.3051e-06,0.44496131870353334,0.008695155848207512,0.09,0.3636564745517409
DYM,LONG,2025-04-01 11:00:00+00:00,2025-04-01 17:00:00+00:00,6.0,0.2996,0.3004,-1.44522e-05,-1.0057e-06,0.26702269692924663,0.011912660614152203,0.09,0.18893535754339882
PYTH,LONG,2025-04-01 07:00:00+00:00,2025-04-01 19:00:00+00:00,12.0,0.1447,0.14376,-1.47035e-05,-1.7116e-06,-0.649619903248097,0.009551179118866621,0.09,-0.7300687241292304
HMSTR,LONG,2025-04-01 20:00:00+00:00,2025-04-01 21:00:00+00:00,1.0,0.002274,0.002283,-1.44551e-05,2.8354e-06,0.39577836411609035,-0.0002846621899736147,0.09,0.3054937019261167
