coin,direction,entry_hour,exit_hour,hold_hours,entry_price,exit_price,entry_fr,exit_fr,price_pnl,funding_pnl,fees,net_pnl,year
ATOM,LONG,2025-03-22 17:00:00,2025-03-24 04:00:00,35.0,4.935,4.842,-1.47531e-05,-1.2022e-06,-1.8844984802431606,0.07316542000000002,0.09,-1.9013330602431606,2025
CFX,LONG,2025-03-23 15:00:00,2025-03-24 04:00:00,13.0,0.08921,0.09116,-1.43538e-05,-2.7747e-06,2.1858536038560783,0.011881650000000002,0.09,2.1077352538560783,2025
IMX,LONG,2025-03-24 02:00:00,2025-03-24 04:00:00,2.0,0.6066,0.6127,-1.4723e-05,1.9651e-06,1.0056050115397286,0.00169031,0.09,0.9172953215397287,2025
ME,LONG,2025-03-23 15:00:00,2025-03-24 05:00:00,14.0,1.146,1.171,-1.44176e-05,-2.9661e-06,2.1815008726003606,0.027567840000000003,0.09,2.119068712600361,2025
TNSR,LONG,2025-03-24 04:00:00,2025-03-24 06:00:00,2.0,0.2004,0.2014,-1.40393e-05,-3.119e-07,0.49900199600798445,0.00210808,0.09,0.41111007600798444,2025
BTC,LONG,2025-03-23 21:00:00,2025-03-24 07:00:00,10.0,85144.1,86827.6,-1.40032e-05,-1.2521e-06,1.9772362383300779,0.009017840000000001,0.09,1.8962540783300779,2025
XLM,LONG,2025-03-23 19:00:00,2025-03-24 08:00:00,13.0,0.2831,0.28936,-1.40374e-05,-3.502e-07,2.211232779936414,0.017380339999999998,0.09,2.138613119936414,2025
SUSHI,LONG,2025-03-22 20:00:00,2025-03-24 09:00:00,37.0,0.6817,0.7005,-1.46749e-05,6.592e-07,2.757811353968027,0.10093731999999998,0.09,2.768748673968027,2025
OMNI,LONG,2025-03-23 17:00:00,2025-03-24 10:00:00,17.0,3.509,3.603,-1.47554e-05,2.1054e-06,2.678825876318048,0.021883509999999995,0.09,2.610709386318048,2025
FTT,LONG,2025-03-24 07:00:00,2025-03-24 11:00:00,4.0,1.59,1.59,-1.46748e-05,-1.495e-06,0.0,0.0077033100000000005,0.09,-0.08229668999999999,2025
PENDLE,LONG,2025-03-24 02:00:00,2025-03-24 12:00:00,10.0,2.6337,2.7391,-1.42387e-05,-1.8395e-06,4.001974408626644,0.008367349999999999,0.09,3.9203417586266447,2025
PYTH,LONG,2025-03-24 03:00:00,2025-03-24 14:00:00,11.0,0.16672,0.16588,-1.48496e-05,-2.1398e-06,-0.5038387715930946,0.0095565,0.09,-0.5842822715930946,2025
BNB,LONG,2025-03-23 22:00:00,2025-03-24 17:00:00,19.0,621.32,637.76,-1.40063e-05,1.8639e-06,2.6459795274576607,0.03029072,0.09,2.586270247457661,2025
STX,LONG,2025-03-24 03:00:00,2025-03-24 17:00:00,14.0,0.6424,0.6848,-1.429e-05,1.5601e-06,6.6002490660024895,0.014350909999999998,0.09,6.52459997600249,2025
TURBO,LONG,2025-03-24 13:00:00,2025-03-24 17:00:00,4.0,0.0024139,0.0024267,-1.45001e-05,-3.078e-07,0.5302622312440398,0.00679056,0.09,0.44705279124403985,2025
FET,LONG,2025-03-24 00:00:00,2025-03-24 18:00:00,18.0,0.5227,0.5539,-1.45789e-05,2.6607e-06,5.9690070786301686,0.024363610000000004,0.09,5.903370688630169,2025
VIRTUAL,LONG,2025-03-23 20:00:00,2025-03-24 19:00:00,23.0,0.7533,0.8091,-1.44684e-05,-2.2277e-06,7.407407407407416,0.033440030000000016,0.09,7.350847437407417,2025
ZRO,SHORT,2025-01-16 16:00:00,2025-03-24 23:00:00,1615.0,4.6465,2.8386,1.49118e-05,5e-07,38.90885612826858,0.9035842400000001,0.09,39.72244036826858,2025
CELO,LONG,2025-03-24 22:00:00,2025-03-25 01:00:00,3.0,0.391,0.384,-1.4364e-05,-5.267e-07,-1.7902813299232754,0.00309552,0.09,-1.8771858099232754,2025
ALT,LONG,2025-03-24 13:00:00,2025-03-25 08:00:00,19.0,0.03943,0.03905,-1.46245e-05,1.466e-07,-0.9637331980725296,0.03274106,0.09,-1.0209921380725295,2025
ZRO,LONG,2025-03-25 06:00:00,2025-03-25 11:00:00,5.0,2.7826,2.773,-1.46477e-05,-2.1112e-06,-0.3450010781283631,0.00570476,0.09,-0.4292963181283631,2025
MAV,LONG,2025-03-25 06:00:00,2025-03-25 12:00:00,6.0,0.08145,0.08071,-1.43801e-05,1.843e-06,-0.9085328422344883,0.0054145700000000005,0.09,-0.9931182722344882,2025
SUSHI,LONG,2025-03-25 09:00:00,2025-03-25 14:00:00,5.0,0.7008,0.6998,-1.44948e-05,5.828e-07,-0.14269406392694076,0.008226700000000002,0.09,-0.22446736392694075,2025
GALA,LONG,2025-03-22 23:00:00,2025-03-25 15:00:00,64.0,0.01712,0.01835,-1.485e-05,9.038e-07,7.184579439252348,0.08228510000000001,0.09,7.176864539252348,2025
FARTCOIN,SHORT,2024-12-25 15:00:00,2025-03-25 18:00:00,2163.0,1.1678,0.5617,1.45923e-05,3.412e-07,51.90101044699434,4.491400179999998,0.09,56.30241062699434,2025
AI,LONG,2025-03-24 01:00:00,2025-03-25 18:00:00,41.0,0.18825,0.19263,-1.46574e-05,1.9475e-06,2.3266932270916305,0.04561784,0.09,2.2823110670916305,2025
ALT,LONG,2025-03-25 09:00:00,2025-03-25 19:00:00,10.0,0.03913,0.03889,-1.46285e-05,1.0815e-06,-0.6133401482238618,0.01910953,0.09,-0.6842306182238618,2025
SOL,LONG,2025-03-23 10:00:00,2025-03-25 20:00:00,58.0,132.28,144.48,-1.48216e-05,1.1572e-06,9.222860598729959,0.06661281000000004,0.09,9.19947340872996,2025
ZRO,LONG,2025-03-26 00:00:00,2025-03-26 01:00:00,1.0,2.9395,3.0307,-1.48768e-05,-1.1107e-06,3.1025684640245,0.0,0.09,3.0125684640245,2025
RENDER,LONG,2025-01-13 04:00:00,2025-03-26 04:00:00,1728.0,6.98,4.087,-1.4289e-05,-4.53e-08,-41.44699140401147,0.2978244399999995,0.09,-41.239166964011474,2025
IMX,LONG,2025-03-25 04:00:00,2025-03-26 04:00:00,24.0,0.6423,0.6743,-1.42831e-05,-1.839e-07,4.9820955939592135,0.09945498,0.09,4.991550573959214,2025
PYTH,LONG,2025-03-25 12:00:00,2025-03-26 04:00:00,16.0,0.1715,0.1726,-1.45318e-05,5.384e-07,0.641399416909615,0.03200892,0.09,0.583408336909615,2025
EIGEN,LONG,2025-03-25 05:00:00,2025-03-26 05:00:00,24.0,1.1418,1.1939,-1.415e-05,2.154e-06,4.56297074794185,0.03013270000000001,0.09,4.50310344794185,2025
BTC,LONG,2025-03-25 16:00:00,2025-03-26 05:00:00,13.0,87747.5,87480.0,-1.47744e-05,-2.5041e-06,-0.3048519900851876,0.02631801,0.09,-0.36853398008518756,2025
DYDX,LONG,2025-03-25 02:00:00,2025-03-26 09:00:00,31.0,0.723,0.751,-1.46236e-05,-5.87e-07,3.8727524204702664,0.04396375,0.09,3.8267161704702666,2025
TIA,LONG,2025-03-24 11:00:00,2025-03-26 15:00:00,52.0,3.5941,3.5395,-1.4487e-05,2.8131e-06,-1.5191563952032554,0.05758114000000003,0.09,-1.5515752552032553,2025
UNI,LONG,2025-03-26 05:00:00,2025-03-26 15:00:00,10.0,6.95,6.831,-1.41304e-05,-4.22e-07,-1.7122302158273348,0.008313319999999999,0.09,-1.7939168958273348,2025
ATOM,LONG,2025-03-26 16:00:00,2025-03-26 17:00:00,1.0,4.905,4.884,-1.40081e-05,2.6962e-06,-0.4281345565749216,0.0,0.09,-0.5181345565749216,2025
CELO,LONG,2025-03-26 01:00:00,2025-03-26 20:00:00,19.0,0.396,0.389,-1.44501e-05,-2.09e-07,-1.767676767676769,0.018856269999999998,0.09,-1.8388204976767693,2025
SPX,LONG,2025-03-26 14:00:00,2025-03-26 20:00:00,6.0,0.6311,0.6221,-1.48556e-05,-2.0374e-06,-1.4260814450958657,0.009449109999999998,0.09,-1.5066323350958657,2025
ARB,LONG,2025-03-26 15:00:00,2025-03-26 20:00:00,5.0,0.385,0.3838,-1.41163e-05,2.0836e-06,-0.3116883116883206,0.00335012,0.09,-0.39833819168832063,2025
W,LONG,2025-03-25 21:00:00,2025-03-26 21:00:00,24.0,0.10029,0.10184,-1.47162e-05,1.714e-06,1.5455179978063573,0.046873639999999994,0.09,1.5023916378063573,2025
LTC,SHORT,2025-01-06 18:00:00,2025-03-26 22:00:00,1900.0,114.56,92.07,1.42103e-05,2.2818e-06,19.631634078212297,0.5479804399999952,0.09,20.089614518212294,2025
INJ,LONG,2025-03-25 21:00:00,2025-03-26 22:00:00,25.0,10.703,10.564,-1.47763e-05,-3.323e-07,-1.2987012987012927,0.05423936000000001,0.09,-1.3344619387012928,2025
APE,LONG,2025-03-26 16:00:00,2025-03-26 22:00:00,6.0,0.5533,0.5515,-1.40931e-05,-2.317e-06,-0.32532080245798367,0.00484385,0.09,-0.41047695245798366,2025
AI,LONG,2025-03-27 00:00:00,2025-03-27 02:00:00,2.0,0.19108,0.19302,-1.4529e-05,1.1743e-06,1.0152815574628413,0.0017330499999999999,0.09,0.9270146074628413,2025
SUSHI,LONG,2025-03-26 15:00:00,2025-03-27 03:00:00,12.0,0.694,0.7035,-1.42986e-05,-2.636e-06,1.368876080691652,0.012273450000000002,0.09,1.2911495306916518,2025
PIXEL,LONG,2025-03-27 01:00:00,2025-03-27 03:00:00,2.0,0.03927,0.03953,-1.44355e-05,-5.332e-07,0.6620830150241999,0.00125,0.09,0.5733330150241999,2025
RUNE,LONG,2025-03-26 20:00:00,2025-03-27 04:00:00,8.0,1.292,1.288,-1.47241e-05,1.9369e-06,-0.30959752321981454,0.00875,0.09,-0.39084752321981453,2025
IOTA,LONG,2025-03-27 03:00:00,2025-03-27 04:00:00,1.0,0.2014,0.2012,-1.47221e-05,-2.5937e-06,-0.09930486593843382,0.0,0.09,-0.18930486593843382,2025
MAV,LONG,2025-03-27 03:00:00,2025-03-27 05:00:00,2.0,0.08248,0.08243,-1.47127e-05,5.716e-07,-0.06062075654703503,0.00141213,0.09,-0.14920862654703504,2025
CELO,LONG,2025-03-27 04:00:00,2025-03-27 06:00:00,2.0,0.399,0.393,-1.49137e-05,2.584e-07,-1.5037593984962419,0.0006413,0.09,-1.5931180984962419,2025
INJ,LONG,2025-03-27 05:00:00,2025-03-27 08:00:00,3.0,10.463,10.457,-1.40054e-05,-3.745e-07,-0.05734492975244625,0.0032306699999999997,0.09,-0.14411425975244624,2025
BOME,LONG,2025-03-27 02:00:00,2025-03-27 12:00:00,10.0,0.001657,0.001597,-1.42313e-05,2.6582e-06,-3.6210018105009145,0.01174367,0.09,-3.6992581405009144,2025
SUPER,LONG,2025-03-27 05:00:00,2025-03-27 14:00:00,9.0,0.6063,0.6104,-1.40272e-05,-3.726e-07,0.6762328880092535,0.03750026,0.09,0.6237331480092535,2025
TAO,LONG,2025-03-27 12:00:00,2025-03-27 14:00:00,2.0,266.77,276.54,-1.46765e-05,-4.964e-07,3.662330846796881,0.00041483,0.09,3.572745676796881,2025
MORPHO,LONG,2025-03-26 18:00:00,2025-03-27 15:00:00,21.0,1.4415,1.5496,-1.43073e-05,-4.876e-07,7.499132847728067,0.02879925000000001,0.09,7.4379320977280665,2025
ATOM,LONG,2025-03-26 21:00:00,2025-03-27 17:00:00,20.0,4.913,4.779,-1.47967e-05,-1.8203e-06,-2.7274577651129723,0.02673586,0.09,-2.790721905112972,2025
ARB,LONG,2025-03-27 14:00:00,2025-03-27 17:00:00,3.0,0.3854,0.3793,-1.47008e-05,1.2405e-06,-1.582771146860403,0.00279016,0.09,-1.6699809868604032,2025
BNB,LONG,2025-03-27 03:00:00,2025-03-27 19:00:00,16.0,626.26,639.39,-1.45035e-05,-9.918e-07,2.0965733082106466,0.08720029000000001,0.09,2.093773598210647,2025
XRP,LONG,2025-03-27 17:00:00,2025-03-27 19:00:00,2.0,2.3206,2.3386,-1.41652e-05,-1.488e-07,0.7756614668620095,0.00127213,0.09,0.6869335968620096,2025
PENDLE,LONG,2025-03-26 23:00:00,2025-03-27 20:00:00,21.0,2.8895,2.8987,-1.42721e-05,1.61e-07,0.3183941858452976,0.02524706,0.09,0.25364124584529757,2025
XAI,LONG,2025-03-26 23:00:00,2025-03-27 21:00:00,22.0,0.06896,0.06945,-1.47018e-05,-1.3583e-06,0.7105568445475701,0.07002411999999998,0.09,0.6905809645475701,2025
STX,LONG,2025-03-27 18:00:00,2025-03-27 21:00:00,3.0,0.7238,0.7314,-1.43784e-05,2.5928e-06,1.05001381597127,0.00282355,0.09,0.96283736597127,2025
TIA,LONG,2025-03-27 14:00:00,2025-03-27 23:00:00,9.0,3.8043,3.7052,-1.44833e-05,-2.0643e-06,-2.6049470336198506,0.01215329,0.09,-2.6827937436198503,2025
PYTH,LONG,2025-03-27 20:00:00,2025-03-27 23:00:00,3.0,0.17061,0.16877,-1.42185e-05,2.4526e-06,-1.0784830900885107,0.0037102999999999997,0.09,-1.1647727900885108,2025
EIGEN,LONG,2025-03-28 00:00:00,2025-03-28 01:00:00,1.0,1.1603,1.1683,-1.46931e-05,1.4922e-06,0.6894768594328867,0.0,0.09,0.5994768594328868,2025
