hour_idx,hour,n_alpha,n_alpha_long,n_alpha_short,n_hedge,n_hedge_long,n_hedge_short,n_total,funding_paid,funding_received,net_funding,alpha_price_pnl,hedge_price_pnl,fees,positions_opened,positions_closed,hourly_pnl,cumulative_pnl
12313,2024-12-17 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12314,2024-12-17 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12315,2024-12-17 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12316,2024-12-17 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12317,2024-12-17 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12318,2024-12-17 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12319,2024-12-17 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12320,2024-12-17 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12321,2024-12-17 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12322,2024-12-17 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12323,2024-12-17 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12324,2024-12-17 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12325,2024-12-17 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12326,2024-12-17 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12327,2024-12-17 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12328,2024-12-17 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12329,2024-12-17 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12330,2024-12-17 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12331,2024-12-17 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12332,2024-12-17 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12333,2024-12-17 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12334,2024-12-17 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12335,2024-12-17 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12336,2024-12-17 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12337,2024-12-18 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12338,2024-12-18 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12339,2024-12-18 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12340,2024-12-18 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12341,2024-12-18 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12342,2024-12-18 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12343,2024-12-18 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12344,2024-12-18 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12345,2024-12-18 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12346,2024-12-18 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12347,2024-12-18 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12348,2024-12-18 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12349,2024-12-18 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12350,2024-12-18 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12351,2024-12-18 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12352,2024-12-18 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.1750140336358
12353,2024-12-18 16:00:00,1,1,0,2,0,2,3,0.01327207,0.0135746,0.00030252999999999877,5.485793646201015,-5.944675041898619,0.135,3,0,-0.5935788656976043,-2814.7685928993333
12354,2024-12-18 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-2814.9035928993335
12355,2024-12-18 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.9035928993335
12356,2024-12-18 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.9035928993335
12357,2024-12-18 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.9035928993335
12358,2024-12-18 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.9035928993335
12359,2024-12-18 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.9035928993335
12360,2024-12-18 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2814.9035928993335
12361,2024-12-19 00:00:00,1,1,0,4,0,4,5,0.013945520000000001,0.014203149999999998,0.00025762999999999654,-3.520962279574912,11.08298577408691,0.22499999999999998,5,0,7.337281124512,-2807.5663117748213
12362,2024-12-19 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.22499999999999998,0,5,-0.22499999999999998,-2807.791311774821
12363,2024-12-19 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12364,2024-12-19 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12365,2024-12-19 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12366,2024-12-19 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12367,2024-12-19 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12368,2024-12-19 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12369,2024-12-19 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12370,2024-12-19 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
12371,2024-12-19 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-2807.791311774821
