t,time,close
1763179200000,2025-11-15 04:00:00,3177.0
1763193600000,2025-11-15 08:00:00,3152.7
1763208000000,2025-11-15 12:00:00,3186.8
1763222400000,2025-11-15 16:00:00,3198.7
1763236800000,2025-11-15 20:00:00,3168.0
1763251200000,2025-11-16 00:00:00,3202.9
1763265600000,2025-11-16 04:00:00,3220.0
1763280000000,2025-11-16 08:00:00,3169.2
1763294400000,2025-11-16 12:00:00,3105.8
1763308800000,2025-11-16 16:00:00,3092.1
1763323200000,2025-11-16 20:00:00,3096.9
1763337600000,2025-11-17 00:00:00,3177.8
1763352000000,2025-11-17 04:00:00,3200.0
1763366400000,2025-11-17 08:00:00,3205.1
1763380800000,2025-11-17 12:00:00,3121.4
1763395200000,2025-11-17 16:00:00,2982.9
1763409600000,2025-11-17 20:00:00,3033.0
1763424000000,2025-11-18 00:00:00,3026.0
1763438400000,2025-11-18 04:00:00,3027.7
1763452800000,2025-11-18 08:00:00,3059.3
1763467200000,2025-11-18 12:00:00,3108.6
1763481600000,2025-11-18 16:00:00,3147.5
1763496000000,2025-11-18 20:00:00,3124.8
1763510400000,2025-11-19 00:00:00,3074.4
1763524800000,2025-11-19 04:00:00,3086.4
1763539200000,2025-11-19 08:00:00,3084.5
1763553600000,2025-11-19 12:00:00,2974.0
1763568000000,2025-11-19 16:00:00,2882.0
1763582400000,2025-11-19 20:00:00,3025.5
1763596800000,2025-11-20 00:00:00,3039.4
1763611200000,2025-11-20 04:00:00,3039.2
1763625600000,2025-11-20 08:00:00,3023.3
1763640000000,2025-11-20 12:00:00,2954.7
1763654400000,2025-11-20 16:00:00,2847.8
1763668800000,2025-11-20 20:00:00,2834.5
1763683200000,2025-11-21 00:00:00,2809.5
1763697600000,2025-11-21 04:00:00,2719.2
1763712000000,2025-11-21 08:00:00,2688.3
1763726400000,2025-11-21 12:00:00,2703.5
1763740800000,2025-11-21 16:00:00,2750.9
1763755200000,2025-11-21 20:00:00,2764.7
1763769600000,2025-11-22 00:00:00,2751.0
1763784000000,2025-11-22 04:00:00,2755.1
1763798400000,2025-11-22 08:00:00,2734.0
1763812800000,2025-11-22 12:00:00,2738.0
1763827200000,2025-11-22 16:00:00,2749.1
1763841600000,2025-11-22 20:00:00,2769.0
1763856000000,2025-11-23 00:00:00,2823.9
1763870400000,2025-11-23 04:00:00,2792.6
1763884800000,2025-11-23 08:00:00,2814.7
1763899200000,2025-11-23 12:00:00,2835.8
1763913600000,2025-11-23 16:00:00,2821.6
1763928000000,2025-11-23 20:00:00,2800.6
1763942400000,2025-11-24 00:00:00,2855.2
1763956800000,2025-11-24 04:00:00,2828.9
1763971200000,2025-11-24 08:00:00,2802.2
1763985600000,2025-11-24 12:00:00,2845.5
1764000000000,2025-11-24 16:00:00,2957.9
1764014400000,2025-11-24 20:00:00,2952.5
1764028800000,2025-11-25 00:00:00,2911.6
1764043200000,2025-11-25 04:00:00,2901.8
1764057600000,2025-11-25 08:00:00,2890.3
1764072000000,2025-11-25 12:00:00,2895.0
1764086400000,2025-11-25 16:00:00,2922.2
1764100800000,2025-11-25 20:00:00,2959.0
1764115200000,2025-11-26 00:00:00,2926.5
1764129600000,2025-11-26 04:00:00,2943.6
1764144000000,2025-11-26 08:00:00,2913.3
1764158400000,2025-11-26 12:00:00,2927.5
1764172800000,2025-11-26 16:00:00,3031.0
1764187200000,2025-11-26 20:00:00,3025.8
1764201600000,2025-11-27 00:00:00,3032.4
1764216000000,2025-11-27 04:00:00,3033.0
1764230400000,2025-11-27 08:00:00,3027.2
1764244800000,2025-11-27 12:00:00,3010.0
1764259200000,2025-11-27 16:00:00,3030.8
1764273600000,2025-11-27 20:00:00,3013.9
1764288000000,2025-11-28 00:00:00,3007.1
1764302400000,2025-11-28 04:00:00,3000.6
1764316800000,2025-11-28 08:00:00,3032.7
1764331200000,2025-11-28 12:00:00,3072.0
1764345600000,2025-11-28 16:00:00,3048.6
1764360000000,2025-11-28 20:00:00,3030.0
1764374400000,2025-11-29 00:00:00,3021.1
1764388800000,2025-11-29 04:00:00,3002.6
1764403200000,2025-11-29 08:00:00,2998.6
1764417600000,2025-11-29 12:00:00,3006.3
1764432000000,2025-11-29 16:00:00,2987.5
1764446400000,2025-11-29 20:00:00,2987.9
1764460800000,2025-11-30 00:00:00,3000.7
1764475200000,2025-11-30 04:00:00,3003.8
1764489600000,2025-11-30 08:00:00,3001.9
1764504000000,2025-11-30 12:00:00,3027.5
1764518400000,2025-11-30 16:00:00,3033.5
1764532800000,2025-11-30 20:00:00,2990.2
1764547200000,2025-12-01 00:00:00,2824.7
1764561600000,2025-12-01 04:00:00,2839.1
1764576000000,2025-12-01 08:00:00,2837.0
1764590400000,2025-12-01 12:00:00,2745.1
1764604800000,2025-12-01 16:00:00,2740.0
1764619200000,2025-12-01 20:00:00,2797.5
1764633600000,2025-12-02 00:00:00,2803.4
1764648000000,2025-12-02 04:00:00,2804.8
1764662400000,2025-12-02 08:00:00,2824.5
1764676800000,2025-12-02 12:00:00,3004.6
1764691200000,2025-12-02 16:00:00,3014.3
1764705600000,2025-12-02 20:00:00,2994.6
1764720000000,2025-12-03 00:00:00,3029.6
1764734400000,2025-12-03 04:00:00,3055.8
1764748800000,2025-12-03 08:00:00,3071.9
1764763200000,2025-12-03 12:00:00,3084.6
1764777600000,2025-12-03 16:00:00,3126.7
1764792000000,2025-12-03 20:00:00,3187.0
1764806400000,2025-12-04 00:00:00,3208.6
1764820800000,2025-12-04 04:00:00,3189.0
1764835200000,2025-12-04 08:00:00,3185.2
1764849600000,2025-12-04 12:00:00,3206.8
1764864000000,2025-12-04 16:00:00,3117.2
1764878400000,2025-12-04 20:00:00,3131.7
1764892800000,2025-12-05 00:00:00,3169.6
1764907200000,2025-12-05 04:00:00,3171.9
1764921600000,2025-12-05 08:00:00,3130.4
1764936000000,2025-12-05 12:00:00,3103.8
1764950400000,2025-12-05 16:00:00,3036.4
1764964800000,2025-12-05 20:00:00,3020.4
1764979200000,2025-12-06 00:00:00,3038.3
1764993600000,2025-12-06 04:00:00,3024.8
1765008000000,2025-12-06 08:00:00,3037.4
1765022400000,2025-12-06 12:00:00,3040.0
1765036800000,2025-12-06 16:00:00,3029.7
1765051200000,2025-12-06 20:00:00,3037.0
1765065600000,2025-12-07 00:00:00,3052.6
1765080000000,2025-12-07 04:00:00,3036.2
1765094400000,2025-12-07 08:00:00,3034.6
1765108800000,2025-12-07 12:00:00,3027.2
1765123200000,2025-12-07 16:00:00,3138.0
1765137600000,2025-12-07 20:00:00,3059.9
1765152000000,2025-12-08 00:00:00,3111.5
1765166400000,2025-12-08 04:00:00,3134.7
1765180800000,2025-12-08 08:00:00,3142.2
1765195200000,2025-12-08 12:00:00,3102.4
1765209600000,2025-12-08 16:00:00,3118.8
1765224000000,2025-12-08 20:00:00,3125.4
1765238400000,2025-12-09 00:00:00,3129.2
1765252800000,2025-12-09 04:00:00,3123.3
1765267200000,2025-12-09 08:00:00,3118.6
1765281600000,2025-12-09 12:00:00,3245.2
1765296000000,2025-12-09 16:00:00,3357.3
1765310400000,2025-12-09 20:00:00,3317.8
1765324800000,2025-12-10 00:00:00,3310.1
1765339200000,2025-12-10 04:00:00,3327.6
1765353600000,2025-12-10 08:00:00,3318.6
1765368000000,2025-12-10 12:00:00,3328.3
1765382400000,2025-12-10 16:00:00,3391.4
1765396800000,2025-12-10 20:00:00,3323.7
1765411200000,2025-12-11 00:00:00,3192.6
1765425600000,2025-12-11 04:00:00,3201.8
