t,time,close
1762833600000,2025-11-11 04:00:00,104745.0
1762848000000,2025-11-11 08:00:00,105280.0
1762862400000,2025-11-11 12:00:00,103455.0
1762876800000,2025-11-11 16:00:00,103095.0
1762891200000,2025-11-11 20:00:00,103034.0
1762905600000,2025-11-12 00:00:00,103295.0
1762920000000,2025-11-12 04:00:00,103110.0
1762934400000,2025-11-12 08:00:00,104994.0
1762948800000,2025-11-12 12:00:00,102169.0
1762963200000,2025-11-12 16:00:00,101249.0
1762977600000,2025-11-12 20:00:00,101623.0
1762992000000,2025-11-13 00:00:00,102091.0
1763006400000,2025-11-13 04:00:00,103451.0
1763020800000,2025-11-13 08:00:00,102908.0
1763035200000,2025-11-13 12:00:00,101351.0
1763049600000,2025-11-13 16:00:00,98686.0
1763064000000,2025-11-13 20:00:00,99735.0
1763078400000,2025-11-14 00:00:00,99130.0
1763092800000,2025-11-14 04:00:00,97151.0
1763107200000,2025-11-14 08:00:00,96136.0
1763121600000,2025-11-14 12:00:00,96800.0
1763136000000,2025-11-14 16:00:00,95791.0
1763150400000,2025-11-14 20:00:00,94634.0
1763164800000,2025-11-15 00:00:00,96444.0
1763179200000,2025-11-15 04:00:00,96352.0
1763193600000,2025-11-15 08:00:00,95717.0
1763208000000,2025-11-15 12:00:00,96283.0
1763222400000,2025-11-15 16:00:00,96007.0
1763236800000,2025-11-15 20:00:00,95592.0
1763251200000,2025-11-16 00:00:00,95809.0
1763265600000,2025-11-16 04:00:00,96100.0
1763280000000,2025-11-16 08:00:00,95665.0
1763294400000,2025-11-16 12:00:00,94589.0
1763308800000,2025-11-16 16:00:00,94045.0
1763323200000,2025-11-16 20:00:00,94291.0
1763337600000,2025-11-17 00:00:00,95537.0
1763352000000,2025-11-17 04:00:00,95678.0
1763366400000,2025-11-17 08:00:00,95592.0
1763380800000,2025-11-17 12:00:00,94013.0
1763395200000,2025-11-17 16:00:00,91745.0
1763409600000,2025-11-17 20:00:00,92272.0
1763424000000,2025-11-18 00:00:00,90872.0
1763438400000,2025-11-18 04:00:00,90516.0
1763452800000,2025-11-18 08:00:00,91538.0
1763467200000,2025-11-18 12:00:00,92943.0
1763481600000,2025-11-18 16:00:00,93182.0
1763496000000,2025-11-18 20:00:00,92972.0
1763510400000,2025-11-19 00:00:00,91879.0
1763524800000,2025-11-19 04:00:00,91874.0
1763539200000,2025-11-19 08:00:00,91399.0
1763553600000,2025-11-19 12:00:00,89939.0
1763568000000,2025-11-19 16:00:00,88888.0
1763582400000,2025-11-19 20:00:00,91554.0
1763596800000,2025-11-20 00:00:00,92444.0
1763611200000,2025-11-20 04:00:00,92324.0
1763625600000,2025-11-20 08:00:00,91941.0
1763640000000,2025-11-20 12:00:00,89880.0
1763654400000,2025-11-20 16:00:00,86936.0
1763668800000,2025-11-20 20:00:00,86650.0
1763683200000,2025-11-21 00:00:00,85807.0
1763697600000,2025-11-21 04:00:00,84030.0
