target_coin,hedge_coins,n_hedges,hour,position_type,weights,target_funding,hedge_funding_total,funding_pnl,price_pnl,hedge_pnl,gross_pnl,trading_fee,net_pnl,valid,correlation,net_funding,reached_threshold
SUPER,"UMA,ARK,FTT,INIT,RESOLV",5,2025-11-30 17:00:00,long,"0.8418,0.3504,0.3639,0.1250,0.0431",-0.0019359256,-0.00010212921893554413,0.001833796381064456,0.002885357825009205,0.001069458353930426,0.005788612560004087,0.0024518882203166774,0.0033367243396874094,True,0.41406093824692225,0.002038054818935544,False
DYM,"TNSR,XAI",2,2025-11-30 18:00:00,long,"0.3750,0.6562",-0.0011525644,-0.00019554828084170181,0.0009570161191582981,0.03639159405433112,-0.016129392832410286,0.021219217341079136,0.0018281119830220174,0.019391105358057117,True,0.7454569470940986,0.0013481126808417019,True
SUPER,"UMA,ARK,FTT,INIT,RESOLV",5,2025-11-30 18:00:00,long,"0.8397,0.3539,0.3639,0.1262,0.0432",-0.0014422461,-8.102091362101144e-05,0.0013612251863789884,-0.0012156576707998967,0.009984160519586829,0.01012972803516592,0.0024542762496875285,0.007675451785478391,True,0.41396881528821505,0.0015232670136210115,False
DYM,"TNSR,XAI",2,2025-11-30 19:00:00,long,"0.3908,0.6567",-0.0018290016,-0.0017058626906335211,0.00012313890936647897,-0.018100890207715103,-0.00846430990656561,-0.026442061204914234,0.001842728708478591,-0.028284789913392824,True,0.7468339944645037,0.003534864290633521,True
SUPER,"UMA,ARK,FTT,INIT,RESOLV",5,2025-11-30 19:00:00,long,"0.8425,0.3522,0.3653,0.1280,0.0426",-0.001232955,-5.921549462841467e-05,0.001173739505371585,-0.012252515417072396,-0.0014812020948318646,-0.012559978006532677,0.0024575389078644425,-0.015017516914397119,True,0.41394929968471167,0.0012921704946284147,False
TNSR,"DYM,0G,LAYER,MAV",4,2025-11-30 19:00:00,long,"1.1692,0.2437,0.1198,0.1003",-0.0043069841,-0.0021690126803143037,0.0021379714196856966,0.03028258751218038,0.019666688970747248,0.05208724790261333,0.002369702279570946,0.04971754562304238,True,0.6805108043005252,0.006475996780314304,False
DYM,"TNSR,XAI",2,2025-11-30 20:00:00,long,"0.3977,0.6535",-0.0014769074,-0.0018869321556586713,-0.0004100247556586712,-0.022866928578623935,0.007385702379993756,-0.01589125095428885,0.0018460833853501568,-0.017737334339639005,True,0.7494576336344011,0.0033638395556586714,True
SUPER,"UMA,INIT,ARK,RESOLV",4,2025-11-30 20:00:00,long,"0.8291,0.2971,0.2548,0.0511",-0.0010007411,-4.315985206882297e-05,0.0009575812479311768,0.0006982666557133754,0.0026446149237372195,0.004300462827381772,0.002188896990662434,0.002111565836719338,True,0.4013263063747578,0.0010439009520688228,False
TNSR,"DYM,0G,LAYER,MAV",4,2025-11-30 20:00:00,long,"1.1712,0.2430,0.1272,0.1014",-0.0047655128,-0.0017638054086985123,0.0030017073913014875,-0.014332484539832713,0.02818921224711398,0.016858435098582755,0.002378503815223182,0.014479931283359573,True,0.6868972007130926,0.0065293182086985126,False
DYM,"TNSR,XAI",2,2025-11-30 21:00:00,long,"0.3982,0.6540",-0.0017550485,-0.0016279239595047553,0.00012712454049524456,-0.0116494845360825,0.006393929108605086,-0.005128430886982168,0.0018470329934195074,-0.0069754638804016755,True,0.7423961429753192,0.003382972459504755,True
TNSR,"DYM,0G,MAV,LAYER",4,2025-11-30 21:00:00,long,"1.1459,0.2213,0.1175,0.0874",-0.0041044046,-0.0020439776043576783,0.002060426995642322,-0.013507528786536716,0.014269490684724571,0.0028223888938301786,0.002314887550695887,0.0005075013431342914,True,0.6786326642250655,0.006148382204357678,False
DYM,"TNSR,XAI",2,2025-11-30 22:00:00,long,"0.3996,0.6558",-0.0014721314,-0.0012736591331241815,0.00019847226687581837,-0.02545113174089908,0.004136943805195328,-0.021115715668827934,0.0018498882608634143,-0.02296560392969135,True,0.7414473492852016,0.0027457905331241816,True
TNSR,"DYM,0G,MAV,LAYER",4,2025-11-30 22:00:00,long,"1.1392,0.2232,0.1150,0.0905",-0.0031232372,-0.001706339258849736,0.0014168979411502641,0.03471754582865705,0.034958992180484524,0.07109343595029183,0.0023111760639622546,0.06878225988632958,True,0.6779011090996981,0.004829576458849736,False
TNSR,"DYM,0G,MAV,LAYER",4,2025-11-30 23:00:00,long,"1.1433,0.2176,0.1225,0.0917",-0.0015417796,-0.0010085941327547163,0.0005331854672452835,-0.07701207607202254,0.07784396882195498,0.001365078217177726,0.002317619008111793,-0.0009525407909340669,True,0.67824425157958,0.002550373732754716,False
COMP,"HYPER,ALT,ACE,MERL",4,2025-12-01 00:00:00,long,"0.6593,0.1747,0.0768,0.0179",-0.0014308179,-9.855916234576254e-06,0.0014209619837654236,0.010174418604651292,-0.0058514268459653315,0.005743953742451384,0.0017357944938045664,0.004008159248646817,True,0.4996575180874266,0.0014406738162345762,False
SUPER,"GAS,FTT,ARK,PURR,RESOLV",5,2025-12-01 00:00:00,long,"1.0418,0.4273,0.2430,0.1172,0.0480",-0.0017920838,-1.3189021568972423e-05,0.0017788947784310276,-0.00677347922365501,-0.004086157579489639,-0.009080742024713623,0.0025895517985617175,-0.01167029382327534,True,0.4013608728876147,0.0018052728215689723,False
TNSR,"DYM,MAV,MEGA",3,2025-12-01 00:00:00,long,"1.1104,0.1281,0.0562",-0.0017637823,-0.0008082768511761994,0.0009555054488238007,0.02005640864932623,0.010946825995333798,0.03195874009348383,0.002065309647020975,0.029893430446462855,True,0.6559811088994433,0.0025720591511761994,False
COMP,"HYPER,ACE,ALT,MERL",4,2025-12-01 01:00:00,long,"0.7596,0.0897,0.1261,0.0162",-0.0017019776,-4.117335662290765e-05,0.0016608042433770922,0.013500688810653694,4.255545731102596e-05,0.015204048511341812,0.0017924456961721656,0.013411602815169647,True,0.6053930257135335,0.0017431509566229076,False
DYM,"TNSR,SAGA",2,2025-12-01 01:00:00,long,"0.4251,0.4778",-0.001023018,-0.0006492035953887242,0.00037381440461127584,0.010410708156961324,0.007539129122183392,0.018323651683755993,0.0017126068399964693,0.016611044843759522,True,0.7689734019474883,0.0016722215953887242,True
SUPER,"GAS,PURR,ARK,RESOLV",4,2025-12-01 01:00:00,long,"0.9434,0.1537,0.1370,0.0527",-0.0027616763,7.3128521143456035e-06,0.0027689891521143458,0.00883060109289624,0.0048853587833235035,0.016484949028334087,0.0020581066013588513,0.014426842426975235,True,0.38952357323966863,0.0027543634478856545,False
TNSR,DYM,1,2025-12-01 01:00:00,long,1.1574,-0.0014732068,-0.0011840533250955223,0.0002891534749044776,-0.025192012288786536,-0.012049478708927048,-0.0369523375228091,0.0019416708137940583,-0.03889400833660316,True,0.6972523396904092,0.0026572601250955223,False
COMP,"HYPER,ACE,ALT,MERL",4,2025-12-01 02:00:00,long,"0.7638,0.0901,0.1236,0.0160",-0.0010784848,-0.00010909535110341555,0.0009693894488965847,0.026702108379145884,0.0025511572997215745,0.030222655127764043,0.0017940925314481344,0.02842856259631591,True,0.6071087574553472,0.0011875801511034155,False
DYM,"TNSR,SAGA",2,2025-12-01 02:00:00,long,"0.4255,0.4876",-0.0011766507,-0.0004687809730836394,0.0007078697269163607,-0.020720108695652106,0.01614955536408425,-0.0038626836046514977,0.001721752392057635,-0.005584435996709132,True,0.7724393490376901,0.0016454316730836393,True
SUPER,"IO,ARK,RESOLV,PURR",4,2025-12-01 02:00:00,long,"0.5661,0.3018,0.0463,0.0805",-0.0027953433,-9.96710071717153e-05,0.0026956722928282847,-0.008709970966763514,0.008107820453869598,0.002093521779934369,0.0017952573347058626,0.0002982644452285063,True,0.40614961468480576,0.0028950143071717156,False
TNSR,DYM,1,2025-12-01 02:00:00,long,1.1597,-0.0010905928,-0.0013645115077139326,-0.00027391870771393254,-0.014497321147179387,0.024028224141880695,0.009256984286987376,0.0019436915194479885,0.007313292767539387,True,0.6982558480558632,0.002455104307713933,False
COMP,"HYPER,ACE,ALT,MERL",4,2025-12-01 03:00:00,long,"0.7580,0.0911,0.1287,0.0165",-0.0015068707,-0.0001375890972119887,0.0013692816027880113,-0.007943512797881858,0.014521783514360485,0.007947552319266638,0.0017948797171048344,0.006152672602161803,True,0.6034992004337288,0.0016444597972119887,False
DYM,"TNSR,SAGA",2,2025-12-01 03:00:00,long,"0.4203,0.5050",-0.0011042347,-0.00044459140700024675,0.0006596432929997532,-0.010290206960342219,0.004621698078254031,-0.005008865589088435,0.0017327776825465657,-0.006741643271635,True,0.7667786477311261,0.0015488261070002467,True
SUPER,"IO,ARK,RESOLV,PURR",4,2025-12-01 03:00:00,long,"0.5666,0.3023,0.0456,0.0814",-0.0019056966,-0.00016500605576695303,0.001740690544233047,-0.02373666724951906,0.004375249584047768,-0.017620727121238244,0.001796265507440165,-0.01941699262867841,True,0.4054213085625704,0.002070702655766953,False
COMP,"HYPER,ACE,ALT,MERL",4,2025-12-01 04:00:00,long,"0.7613,0.0863,0.1113,0.0166",-0.0024103542,-0.00021052442265654596,0.0021998297773434543,-0.006939501779359536,-0.007249230749187898,-0.01198890275120398,0.00177795397145089,-0.013766856722654871,True,0.5909144617360033,0.002620878622656546,False
SUPER,"IO,ARK,RESOLV,PURR",4,2025-12-01 04:00:00,long,"0.5678,0.3031,0.0456,0.0845",-0.0014330515,-0.00017225355865165863,0.0012607979413483412,0.009089687905789567,0.003338040045758566,0.013688525892896474,0.00180087366000343,0.011887652232893044,True,0.406979918467947,0.0016053050586516586,False
COMP,"HYPER,ACE,ALT,MERL",4,2025-12-01 05:00:00,long,"0.7603,0.0869,0.1102,0.0166",-0.0013457832,-8.199593666602285e-05,0.001263787263333977,0.010661171833004968,0.0050093426803081475,0.016934301776647093,0.0017765546969811126,0.01515774707966598,True,0.5921046574298972,0.0014277791366660228,False
DYM,TNSR,1,2025-12-01 06:00:00,long,0.4884,-0.0013941371,-0.0015059858186631165,-0.00011184871866311654,-0.05942173479561319,0.024217300817319168,-0.03531628269695714,0.0013395236019965744,-0.036655806298953715,True,0.7192810653681144,0.0029001229186631167,True
TNSR,DYM,1,2025-12-01 06:00:00,long,1.0721,-0.0030837644,-0.0014946815363194674,0.0015890828636805324,-0.04958907925894984,0.06370719913778572,0.015707202742516413,0.0018649075278805226,0.01384229521463589,True,0.7192810653681145,0.004578445936319467,True
DYM,TNSR,1,2025-12-01 07:00:00,long,0.5194,-0.0021631136,-0.0015643143835940721,0.000598799216405928,0.03338986644053432,0.0101629417259848,0.04415160738292505,0.0013674724813240056,0.042784134901601045,True,0.7336373297065317,0.0037274279835940722,True
TNSR,DYM,1,2025-12-01 07:00:00,long,1.0487,-0.0030116916,-0.002268371859483119,0.000743319740516881,-0.01956617323757881,-0.03501463511930573,-0.053837488616367654,0.0018437944791872267,-0.05568128309555488,True,0.7336373297065315,0.00528006345948312,True
DYM,TNSR,1,2025-12-01 08:00:00,long,0.5326,-0.0019388206,-0.001128943386586397,0.0008098772134136028,-0.015078469586624288,-0.0127779093247951,-0.027046501698005786,0.001379314903335794,-0.02842581660134158,True,0.7405600447463897,0.003067763986586397,True
TNSR,DYM,1,2025-12-01 08:00:00,long,1.0421,-0.0021197944,-0.0020205303452629137,9.926405473708634e-05,0.023992824575827854,0.015713937308020308,0.039806025938585246,0.0018379296417299373,0.03796809629685531,True,0.7405600447463896,0.004140324745262914,True
DYM,TNSR,1,2025-12-01 09:00:00,long,0.5289,-0.0024390142,-0.0010550784587988766,0.0013839357412011232,0.026348677358883688,0.00478671985479202,0.03251933295487683,0.0013759698049160083,0.031143363149960822,True,0.7278540386266494,0.0034940926587988764,True
TNSR,DYM,1,2025-12-01 09:00:00,long,1.0138,-0.0019950228,-0.0024725873854543894,-0.00047756458545438916,-0.009051094890511036,-0.026711368577101144,-0.03624002805306657,0.0018123885571920617,-0.038052416610258634,True,0.7278540386266495,0.00446761018545439,True
DYM,TNSR,1,2025-12-01 10:00:00,long,0.5197,-0.0022770725,-0.0011679870607944997,0.0011090854392055002,-0.02739726027397249,0.014010615987124634,-0.012277558847642355,0.0013677248917406664,-0.013645283739383021,True,0.7202824807970417,0.0034450595607944997,True
TNSR,DYM,1,2025-12-01 10:00:00,long,1.0103,-0.0022474501,-0.002300489255626414,-5.303915562641405e-05,-0.02695934001178546,0.02767900578214971,0.000666626614737837,0.0018092553399436217,-0.0011426287252057847,True,0.7202824807970419,0.004547939355626414,True
DYM,TNSR,1,2025-12-01 11:00:00,long,0.5095,-0.0022510176,-0.0018894348906458296,0.0003615827093541703,0.013458528951486581,-0.005206837098747228,0.008613274562093523,0.0013585487871629978,0.007254725774930526,True,0.7006530391855982,0.00414045249064583,True
TNSR,DYM,1,2025-12-01 11:00:00,long,0.9751,-0.0037084198,-0.0021949644586953918,0.0015134553413046082,0.010219530658592157,-0.013123394821451419,-0.0013904088215546534,0.0017775888792810205,-0.003167997700835674,True,0.7006530391855981,0.005903384258695392,True
DYM,TNSR,1,2025-12-01 12:00:00,long,0.5142,-0.0014794899,-0.001536269038426367,-5.6779138426367014e-05,-0.006897261684167266,-0.001425577123468776,-0.00837961794606241,0.001362753893011431,-0.009742371839073841,True,0.702294012881329,0.003015758938426367,True
RESOLV,"GRASS,MAV,SUPER",3,2025-12-01 12:00:00,long,"0.4661,0.2847,0.1235",-0.0036582222,-8.117351412867116e-05,0.0035770486858713287,-0.00605824232969332,0.005869015764118188,0.003387822120296197,0.0016868306254038793,0.0017009914948923177,True,0.3066376474885647,0.003739395714128671,False
TNSR,DYM,1,2025-12-01 12:00:00,long,0.9708,-0.0029878563,-0.001436243202803674,0.0015516130971963262,0.0027725739977517705,0.00669564909624828,0.011019836191196376,0.0017736922655053654,0.009246143925691012,True,0.702294012881329,0.0044240995028036745,True
DYM,TNSR,1,2025-12-01 13:00:00,long,0.5142,-0.0015014691,-0.0014508672382306683,5.060186176933184e-05,0.0005182958432672358,-0.0036502117709052177,-0.00308131406586865,0.0013627623213308196,-0.0044440763871994695,True,0.7018407452466972,0.002952336338230668,True
RESOLV,"GRASS,MAV,SUPER,ZEC",4,2025-12-01 13:00:00,long,"0.4480,0.2695,0.1301,0.1025",-0.0024197215,-7.778479642373909e-05,0.002341936703576261,-0.00898579538022859,-0.0065708984894866295,-0.013214757166138957,0.0017550479001543443,-0.014969805066293302,True,0.3013545199908204,0.002497506296423739,False
