coin,entry_hour,direction,holding_hours,entry_price,exit_price,exit_hour,price_return,funding_collected,entry_funding,trading_fee,gross_pnl,net_pnl,valid,fr_magnitude,fr_bucket,entry_hour_of_day
TNSR,2025-11-30 19:00:00,long,8,0.13341,0.12508,2025-12-01 03:00:00,-0.06243909751892665,0.022169500200000004,-0.0043069841,0.0009,-0.040269597318926646,-0.041169597318926644,True,0.0043069841,0.30-0.50%,19
DYM,2025-11-30 20:00:00,long,8,0.09927,0.0856,2025-12-01 04:00:00,-0.1377052483126826,0.0095860049,-0.0014769074,0.0009,-0.1281192434126826,-0.12901924341268262,True,0.0014769074,0.10-0.20%,20
SUPER,2025-11-30 20:00:00,long,8,0.24346,0.22333,2025-12-01 04:00:00,-0.08268298693830613,0.012526342699999998,-0.0010007411,0.0009,-0.07015664423830613,-0.07105664423830613,True,0.0010007411,0.10-0.20%,20
TNSR,2025-11-30 20:00:00,long,8,0.13745,0.12364,2025-12-01 04:00:00,-0.10047289923608578,0.018762570500000002,-0.0047655128,0.0009,-0.08171032873608577,-0.08261032873608577,True,0.0047655128,0.30-0.50%,20
DYM,2025-11-30 21:00:00,long,8,0.097,0.09544,2025-12-01 05:00:00,-0.016082474226804182,0.008880189200000001,-0.0017550485,0.0009,-0.007202285026804181,-0.008102285026804181,True,0.0017550485,0.10-0.20%,21
TNSR,2025-11-30 21:00:00,long,8,0.13548,0.13601,2025-12-01 05:00:00,0.003912016533805748,0.014881743099999999,-0.0041044046,0.0009,0.018793759633805748,0.017893759633805746,True,0.0041044046,0.30-0.50%,21
DYM,2025-11-30 22:00:00,long,8,0.09587,0.1003,2025-12-01 06:00:00,0.04620840721810789,0.007820050700000001,-0.0014721314,0.0009,0.0540284579181079,0.0531284579181079,True,0.0014721314,0.10-0.20%,22
TNSR,2025-11-30 22:00:00,long,8,0.13365,0.14358,2025-12-01 06:00:00,0.0742985409652078,0.0114127569,-0.0031232372,0.0009,0.0857112978652078,0.0848112978652078,True,0.0031232372,0.30-0.50%,22
TNSR,2025-11-30 23:00:00,long,8,0.13829,0.13646,2025-12-01 07:00:00,-0.013233060958854568,0.011373284099999999,-0.0015417796,0.0009,-0.0018597768588545695,-0.0027597768588545693,True,0.0015417796,0.10-0.20%,23
COMP,2025-12-01 00:00:00,long,8,32.336,33.853,2025-12-01 08:00:00,0.04691365660564087,0.0106663912,-0.0014308179,0.0009,0.05758004780564087,0.05668004780564087,True,0.0014308179,0.10-0.20%,0
SUPER,2025-12-01 00:00:00,long,8,0.23031,0.22571,2025-12-01 08:00:00,-0.019973079762059802,0.0128343972,-0.0017920838,0.0009,-0.007138682562059802,-0.008038682562059802,True,0.0017920838,0.10-0.20%,0
TNSR,2025-12-01 00:00:00,long,8,0.12764,0.13379,2025-12-01 08:00:00,0.04818238796615472,0.012843196099999999,-0.0017637823,0.0009,0.061025584066154714,0.060125584066154716,True,0.0017637823,0.10-0.20%,0
COMP,2025-12-01 01:00:00,long,8,32.665,33.84,2025-12-01 09:00:00,0.035971223021582864,0.009357683399999999,-0.0017019776,0.0009,0.04532890642158286,0.04442890642158286,True,0.0017019776,0.10-0.20%,1
DYM,2025-12-01 01:00:00,long,8,0.08741,0.09602,2025-12-01 09:00:00,0.09850131563894282,0.0102659764,-0.001023018,0.0009,0.10876729203894282,0.10786729203894282,True,0.001023018,0.10-0.20%,1
SUPER,2025-12-01 01:00:00,long,8,0.22875,0.22636,2025-12-01 09:00:00,-0.010448087431694003,0.0116139465,-0.0027616763,0.0009,0.0011658590683059963,0.0002658590683059963,True,0.0027616763,0.20-0.30%,1
TNSR,2025-12-01 01:00:00,long,8,0.1302,0.137,2025-12-01 09:00:00,0.05222734254992319,0.0131992082,-0.0014732068,0.0009,0.06542655074992319,0.0645265507499232,True,0.0014732068,0.10-0.20%,1
COMP,2025-12-01 02:00:00,long,8,33.106,35.048,2025-12-01 10:00:00,0.05866006162025011,0.0077774993,-0.0010784848,0.0009,0.0664375609202501,0.0655375609202501,True,0.0010784848,0.10-0.20%,2
DYM,2025-12-01 02:00:00,long,8,0.08832,0.09855,2025-12-01 10:00:00,0.11582880434782612,0.0116819726,-0.0011766507,0.0009,0.12751077694782612,0.1266107769478261,True,0.0011766507,0.10-0.20%,2
SUPER,2025-12-01 02:00:00,long,8,0.23077,0.22616,2025-12-01 10:00:00,-0.019976600077999753,0.009341463099999999,-0.0027953433,0.0009,-0.010635136977999754,-0.011535136977999754,True,0.0027953433,0.20-0.30%,2
TNSR,2025-12-01 02:00:00,long,8,0.12692,0.13576,2025-12-01 10:00:00,0.06965017333753534,0.013721024200000001,-0.0010905928,0.0009,0.08337119753753534,0.08247119753753535,True,0.0010905928,0.10-0.20%,2
COMP,2025-12-01 03:00:00,long,8,33.99,35.181,2025-12-01 11:00:00,0.03503971756398927,0.0068184715,-0.0015068707,0.0009,0.04185818906398927,0.04095818906398927,True,0.0015068707,0.10-0.20%,3
DYM,2025-12-01 03:00:00,long,8,0.08649,0.09585,2025-12-01 11:00:00,0.10822060353798135,0.0127823944,-0.0011042347,0.0009,0.12100299793798135,0.12010299793798135,True,0.0011042347,0.10-0.20%,3
SUPER,2025-12-01 03:00:00,long,8,0.22876,0.22596,2025-12-01 11:00:00,-0.01223990208078334,0.007395367899999999,-0.0019056966,0.0009,-0.004844534180783342,-0.005744534180783341,True,0.0019056966,0.10-0.20%,3
COMP,2025-12-01 04:00:00,long,8,33.72,34.92,2025-12-01 12:00:00,0.03558718861209973,0.005513159900000001,-0.0024103542,0.0009,0.04110034851209973,0.040200348512099734,True,0.0024103542,0.20-0.30%,4
SUPER,2025-12-01 04:00:00,long,8,0.22333,0.22596,2025-12-01 12:00:00,0.011776295168584576,0.006203568600000001,-0.0014330515,0.0009,0.017979863768584577,0.017079863768584575,True,0.0014330515,0.10-0.20%,4
COMP,2025-12-01 05:00:00,long,8,33.486,35.339,2025-12-01 13:00:00,0.05533655856178707,0.0035329111999999998,-0.0013457832,0.0009,0.05886946976178707,0.057969469761787074,True,0.0013457832,0.10-0.20%,5
DYM,2025-12-01 06:00:00,long,8,0.1003,0.09652,2025-12-01 14:00:00,-0.037686939182452694,0.015444134600000001,-0.0013941371,0.0009,-0.022242804582452695,-0.023142804582452697,True,0.0013941371,0.10-0.20%,6
TNSR,2025-12-01 06:00:00,long,8,0.14358,0.13477,2025-12-01 14:00:00,-0.061359520824627464,0.021975708200000003,-0.0030837644,0.0009,-0.039383812624627465,-0.04028381262462746,True,0.0030837644,0.30-0.50%,6
DYM,2025-12-01 07:00:00,long,8,0.09434,0.09125,2025-12-01 15:00:00,-0.032753868984524016,0.0157562759,-0.0021631136,0.0009,-0.016997593084524018,-0.01789759308452402,True,0.0021631136,0.20-0.30%,7
TNSR,2025-12-01 07:00:00,long,8,0.13646,0.12969,2025-12-01 15:00:00,-0.04961160779715666,0.022384491399999998,-0.0030116916,0.0009,-0.027227116397156664,-0.028127116397156666,True,0.0030116916,0.30-0.50%,7
DYM,2025-12-01 08:00:00,long,8,0.09749,0.09257,2025-12-01 16:00:00,-0.05046671453482402,0.014926211800000002,-0.0019388206,0.0009,-0.03554050273482402,-0.03644050273482402,True,0.0019388206,0.10-0.20%,8
TNSR,2025-12-01 08:00:00,long,8,0.13379,0.13053,2025-12-01 16:00:00,-0.02436654458479696,0.0222631911,-0.0021197944,0.0009,-0.0021033534847969618,-0.0030033534847969615,True,0.0021197944,0.20-0.30%,8
DYM,2025-12-01 09:00:00,long,8,0.09602,0.08679,2025-12-01 17:00:00,-0.09612580712351582,0.0137539531,-0.0024390142,0.0009,-0.08237185402351582,-0.08327185402351582,True,0.0024390142,0.20-0.30%,9
TNSR,2025-12-01 09:00:00,long,8,0.137,0.12506,2025-12-01 17:00:00,-0.08715328467153288,0.0233549749,-0.0019950228,0.0009,-0.06379830977153289,-0.06469830977153289,True,0.0019950228,0.10-0.20%,9
DYM,2025-12-01 10:00:00,long,8,0.09855,0.08658,2025-12-01 18:00:00,-0.12146118721461181,0.012204607500000002,-0.0022770725,0.0009,-0.1092565797146118,-0.1101565797146118,True,0.0022770725,0.20-0.30%,10
TNSR,2025-12-01 10:00:00,long,8,0.13576,0.12284,2025-12-01 18:00:00,-0.09516794342958153,0.0251118302,-0.0022474501,0.0009,-0.07005611322958152,-0.07095611322958152,True,0.0022474501,0.20-0.30%,10
DYM,2025-12-01 11:00:00,long,8,0.09585,0.08761,2025-12-01 19:00:00,-0.08596765779864382,0.011044506200000002,-0.0022510176,0.0009,-0.07492315159864382,-0.07582315159864382,True,0.0022510176,0.20-0.30%,11
TNSR,2025-12-01 11:00:00,long,8,0.1321,0.12045,2025-12-01 19:00:00,-0.08819076457229368,0.026014364300000002,-0.0037084198,0.0009,-0.06217640027229367,-0.06307640027229368,True,0.0037084198,0.30-0.50%,11
DYM,2025-12-01 12:00:00,long,8,0.09714,0.08678,2025-12-01 20:00:00,-0.10665019559398814,0.009748129999999999,-0.0014794899,0.0009,-0.09690206559398815,-0.09780206559398814,True,0.0014794899,0.10-0.20%,12
RESOLV,2025-12-01 12:00:00,long,8,0.07692,0.079125,2025-12-01 20:00:00,0.028666146645865816,0.013251062099999999,-0.0036582222,0.0009,0.04191720874586581,0.04101720874586581,True,0.0036582222,0.30-0.50%,12
TNSR,2025-12-01 12:00:00,long,8,0.13345,0.12205,2025-12-01 20:00:00,-0.0854252529037093,0.0242847429,-0.0029878563,0.0009,-0.06114051000370929,-0.06204051000370929,True,0.0029878563,0.20-0.30%,12
DYM,2025-12-01 13:00:00,long,8,0.09647,0.08713,2025-12-01 21:00:00,-0.09681766352233856,0.008954650799999998,-0.0015014691,0.0009,-0.08786301272233857,-0.08876301272233857,True,0.0015014691,0.10-0.20%,13
RESOLV,2025-12-01 13:00:00,long,8,0.076454,0.080567,2025-12-01 21:00:00,0.053797054437962774,0.0102188612,-0.0024197215,0.0009,0.06401591563796277,0.06311591563796277,True,0.0024197215,0.20-0.30%,13
TNSR,2025-12-01 13:00:00,long,8,0.13382,0.12407,2025-12-01 21:00:00,-0.07285906441488563,0.022698259900000003,-0.0028217088,0.0009,-0.050160804514885624,-0.05106080451488562,True,0.0028217088,0.20-0.30%,13
DYM,2025-12-01 14:00:00,long,8,0.09652,0.08726,2025-12-01 22:00:00,-0.09593866556154156,0.008253575499999999,-0.0017062784,0.0009,-0.08768509006154156,-0.08858509006154155,True,0.0017062784,0.10-0.20%,14
RESOLV,2025-12-01 14:00:00,long,8,0.075767,0.080586,2025-12-01 22:00:00,0.06360288780075764,0.008135325799999999,-0.0016617559,0.0009,0.07173821360075763,0.07083821360075764,True,0.0016617559,0.10-0.20%,14
TNSR,2025-12-01 14:00:00,long,8,0.13477,0.12326,2025-12-01 22:00:00,-0.08540476367144027,0.0216863913,-0.0034925476,0.0009,-0.06371837237144028,-0.06461837237144027,True,0.0034925476,0.30-0.50%,14
DYM,2025-12-01 15:00:00,long,8,0.09125,0.08712,2025-12-01 23:00:00,-0.04526027397260268,0.0070933178,-0.0013330495,0.0009,-0.038166956172602684,-0.03906695617260268,True,0.0013330495,0.10-0.20%,15
RESOLV,2025-12-01 15:00:00,long,8,0.075434,0.07871,2025-12-01 23:00:00,0.04342869263196968,0.0067759877,-0.0010520465,0.0009,0.05020468033196968,0.049304680331969684,True,0.0010520465,0.10-0.20%,15
TNSR,2025-12-01 15:00:00,long,8,0.12969,0.11668,2025-12-01 23:00:00,-0.10031613848407737,0.0207126808,-0.0028903913,0.0009,-0.07960345768407737,-0.08050345768407736,True,0.0028903913,0.20-0.30%,15
TNSR,2025-12-01 16:00:00,long,8,0.13053,0.11436,2025-12-02 00:00:00,-0.12387956791542176,0.019200527600000003,-0.0032115782,0.0009,-0.10467904031542176,-0.10557904031542176,True,0.0032115782,0.30-0.50%,16
RESOLV,2025-12-01 17:00:00,long,8,0.079897,0.076391,2025-12-02 01:00:00,-0.04388149742793841,0.005763444299999999,-0.0013668036,0.0009,-0.038118053127938416,-0.039018053127938414,True,0.0013668036,0.10-0.20%,17
TNSR,2025-12-01 17:00:00,long,8,0.12506,0.11372,2025-12-02 01:00:00,-0.09067647529185993,0.0168808584,-0.0037518781,0.0009,-0.07379561689185993,-0.07469561689185993,True,0.0037518781,0.30-0.50%,17
DYM,2025-12-01 18:00:00,long,8,0.08658,0.08607,2025-12-02 02:00:00,-0.005890505890506011,0.005231701700000001,-0.0011169712,0.0009,-0.0006588041905060101,-0.00155880419050601,True,0.0011169712,0.10-0.20%,18
RESOLV,2025-12-01 18:00:00,long,8,0.078729,0.075598,2025-12-02 02:00:00,-0.039769335314814046,0.0048651545,-0.0013515377,0.0009,-0.03490418081481404,-0.03580418081481404,True,0.0013515377,0.10-0.20%,18
TNSR,2025-12-01 18:00:00,long,8,0.12284,0.11575,2025-12-02 02:00:00,-0.057717355910126986,0.013702381399999998,-0.0031499842,0.0009,-0.04401497451012699,-0.044914974510126986,True,0.0031499842,0.30-0.50%,18
TNSR,2025-12-01 19:00:00,long,8,0.12045,0.11502,2025-12-02 03:00:00,-0.0450809464508095,0.011300378000000002,-0.0019787984,0.0009,-0.0337805684508095,-0.034680568450809496,True,0.0019787984,0.10-0.20%,19
TNSR,2025-12-01 20:00:00,long,8,0.12205,0.12046,2025-12-02 04:00:00,-0.013027447767308546,0.0105421277,-0.0014013733,0.0009,-0.002485320067308545,-0.003385320067308545,True,0.0014013733,0.10-0.20%,20
MERL,2025-12-01 21:00:00,long,8,0.44912,0.33225,2025-12-02 05:00:00,-0.260219985749911,0.0177903617,-0.0013889682,0.0009,-0.242429624049911,-0.24332962404991101,True,0.0013889682,0.10-0.20%,21
TNSR,2025-12-01 21:00:00,long,8,0.12407,0.12143,2025-12-02 05:00:00,-0.02127831063109538,0.0103471096,-0.0018098402,0.0009,-0.01093120103109538,-0.01183120103109538,True,0.0018098402,0.10-0.20%,21
MERL,2025-12-01 22:00:00,long,8,0.44334,0.33166,2025-12-02 06:00:00,-0.2519059863761447,0.017687317,-0.0018260338,0.0009,-0.2342186693761447,-0.2351186693761447,True,0.0018260338,0.10-0.20%,22
TNSR,2025-12-01 22:00:00,long,8,0.12326,0.11809,2025-12-02 06:00:00,-0.041943858510465636,0.010697482699999998,-0.0025188371,0.0009,-0.03124637581046564,-0.03214637581046564,True,0.0025188371,0.20-0.30%,22
MERL,2025-12-01 23:00:00,long,8,0.42819,0.35264,2025-12-02 07:00:00,-0.17644036525841333,0.016715408,-0.0025610099,0.0009,-0.15972495725841335,-0.16062495725841336,True,0.0025610099,0.20-0.30%,23
TNSR,2025-12-01 23:00:00,long,8,0.11668,0.11719,2025-12-02 07:00:00,0.004370929036681493,0.0102337895,-0.0013782381,0.0009,0.014604718536681494,0.013704718536681494,True,0.0013782381,0.10-0.20%,23
MERL,2025-12-02 00:00:00,long,8,0.44367,0.34156,2025-12-02 08:00:00,-0.23014853382018174,0.015004210900000002,-0.003614383,0.0009,-0.21514432292018174,-0.21604432292018175,True,0.003614383,0.30-0.50%,0
MERL,2025-12-02 01:00:00,long,8,0.36502,0.33363,2025-12-02 09:00:00,-0.08599528792942861,0.0121305242,-0.0022952553,0.0009,-0.0738647637294286,-0.0747647637294286,True,0.0022952553,0.20-0.30%,1
MERL,2025-12-02 02:00:00,long,8,0.36291,0.33529,2025-12-02 10:00:00,-0.07610702378000064,0.0106644906,-0.0021102418,0.0009,-0.06544253318000065,-0.06634253318000065,True,0.0021102418,0.20-0.30%,2
MERL,2025-12-02 03:00:00,long,8,0.36501,0.32441,2025-12-02 11:00:00,-0.11122982931974473,0.0092535315,-0.0021309072,0.0009,-0.10197629781974474,-0.10287629781974474,True,0.0021309072,0.20-0.30%,3
TNSR,2025-12-02 03:00:00,long,8,0.11502,0.1169,2025-12-02 11:00:00,0.016344983481133776,0.0139756496,-0.0012205481,0.0009,0.030320633081133776,0.029420633081133775,True,0.0012205481,0.10-0.20%,3
MERL,2025-12-02 04:00:00,long,8,0.3483,0.32521,2025-12-02 12:00:00,-0.06629342520815389,0.0077999021,-0.0018635625,0.0009,-0.05849352310815389,-0.059393523108153885,True,0.0018635625,0.10-0.20%,4
TNSR,2025-12-02 04:00:00,long,8,0.12046,0.11961,2025-12-02 12:00:00,-0.007056284243732389,0.0150729297,-0.0012063552,0.0009,0.00801664545626761,0.00711664545626761,True,0.0012063552,0.10-0.20%,4
MERL,2025-12-02 05:00:00,long,8,0.33225,0.3354,2025-12-02 13:00:00,0.00948081264108348,0.006526726999999999,-0.0012859235,0.0009,0.01600753964108348,0.01510753964108348,True,0.0012859235,0.10-0.20%,5
TNSR,2025-12-02 05:00:00,long,8,0.12143,0.11813,2025-12-02 13:00:00,-0.02717615086881329,0.0157115385,-0.0021602133,0.0009,-0.011464612368813288,-0.012364612368813288,True,0.0021602133,0.20-0.30%,5
TNSR,2025-12-02 06:00:00,long,8,0.11809,0.12071,2025-12-02 14:00:00,0.0221864679481751,0.015373174099999998,-0.0020551439,0.0009,0.03755964204817509,0.036659642048175095,True,0.0020551439,0.20-0.30%,6
TNSR,2025-12-02 07:00:00,long,8,0.11719,0.1263,2025-12-02 15:00:00,0.0777370082771567,0.0152072106,-0.0015880743,0.0009,0.0929442188771567,0.0920442188771567,True,0.0015880743,0.10-0.20%,7
ANIME,2025-12-02 08:00:00,long,8,0.006573,0.006425,2025-12-02 16:00:00,-0.022516354784725346,0.022699809,-0.0054301737,0.0009,0.0001834542152746553,-0.0007165457847253447,True,0.0054301737,0.50-1.0%,8
SUPER,2025-12-02 08:00:00,long,8,0.24358,0.26478,2025-12-02 16:00:00,0.08703506034978252,0.015985518900000002,-0.0011067184,0.0009,0.10302057924978253,0.10212057924978253,True,0.0011067184,0.10-0.20%,8
ANIME,2025-12-02 09:00:00,long,8,0.006487,0.006408,2025-12-02 17:00:00,-0.012178202558964095,0.017557506400000002,-0.0056913064,0.0009,0.005379303841035908,0.004479303841035908,True,0.0056913064,0.50-1.0%,9
SUPER,2025-12-02 09:00:00,long,8,0.24423,0.26757,2025-12-02 17:00:00,0.09556565532489855,0.0154247903,-0.0036218124,0.0009,0.11099044562489856,0.11009044562489856,True,0.0036218124,0.30-0.50%,9
TNSR,2025-12-02 09:00:00,long,8,0.11587,0.12418,2025-12-02 17:00:00,0.07171830499697936,0.0160271663,-0.0015294731,0.0009,0.08774547129697935,0.08684547129697935,True,0.0015294731,0.10-0.20%,9
ANIME,2025-12-02 10:00:00,long,8,0.006519,0.006435,2025-12-02 18:00:00,-0.012885411872986635,0.011993996,-0.0039835658,0.0009,-0.0008914158729866357,-0.0017914158729866356,True,0.0039835658,0.30-0.50%,10
RESOLV,2025-12-02 10:00:00,long,8,0.072338,0.073507,2025-12-02 18:00:00,0.01616024772595321,0.005779790799999999,-0.0013477897,0.0009,0.02194003852595321,0.02104003852595321,True,0.0013477897,0.10-0.20%,10
SUPER,2025-12-02 10:00:00,long,8,0.24982,0.26584,2025-12-02 18:00:00,0.0641261708430071,0.012205001399999998,-0.0036502388,0.0009,0.0763311722430071,0.0754311722430071,True,0.0036502388,0.30-0.50%,10
TNSR,2025-12-02 10:00:00,long,8,0.11799,0.12594,2025-12-02 18:00:00,0.06737859140605135,0.015673562,-0.0032438921,0.0009,0.08305215340605135,0.08215215340605135,True,0.0032438921,0.30-0.50%,10
ANIME,2025-12-02 11:00:00,long,8,0.006648,0.006419,2025-12-02 19:00:00,-0.03444645006016848,0.008129717199999999,-0.0036478641,0.0009,-0.02631673286016848,-0.027216732860168482,True,0.0036478641,0.30-0.50%,11
RESOLV,2025-12-02 11:00:00,long,8,0.072206,0.073732,2025-12-02 19:00:00,0.021133977785779568,0.004911430499999999,-0.0010958587,0.0009,0.026045408285779566,0.025145408285779564,True,0.0010958587,0.10-0.20%,11
SUPER,2025-12-02 11:00:00,long,8,0.24876,0.26557,2025-12-02 19:00:00,0.06757517285737243,0.008926992199999999,-0.0019665983,0.0009,0.07650216505737242,0.07560216505737243,True,0.0019665983,0.10-0.20%,11
TNSR,2025-12-02 11:00:00,long,8,0.1169,0.12531,2025-12-02 19:00:00,0.07194183062446535,0.013412846499999999,-0.0023178282,0.0009,0.08535467712446534,0.08445467712446535,True,0.0023178282,0.20-0.30%,11
ANIME,2025-12-02 12:00:00,long,8,0.006467,0.006344,2025-12-02 20:00:00,-0.019019638162981266,0.004545221100000001,-0.0020918194,0.0009,-0.014474417062981266,-0.015374417062981266,True,0.0020918194,0.20-0.30%,12
SUPER,2025-12-02 12:00:00,long,8,0.2503,0.26105,2025-12-02 20:00:00,0.042948461845784984,0.0073439843,-0.0014543792,0.0009,0.050292446145784986,0.04939244614578499,True,0.0014543792,0.10-0.20%,12
TNSR,2025-12-02 12:00:00,long,8,0.11961,0.1258,2025-12-02 20:00:00,0.05175152579215786,0.0119282971,-0.001844964,0.0009,0.06367982289215786,0.06277982289215786,True,0.001844964,0.10-0.20%,12
ANIME,2025-12-02 13:00:00,long,8,0.006319,0.006409,2025-12-02 21:00:00,0.014242759930368698,0.0025392916999999997,-0.0010146836,0.0009,0.016782051630368697,0.015882051630368696,True,0.0010146836,0.10-0.20%,13
SUPER,2025-12-02 13:00:00,long,8,0.25591,0.25849,2025-12-02 21:00:00,0.010081669336876133,0.006136808600000001,-0.0013422692,0.0009,0.016218477936876134,0.015318477936876134,True,0.0013422692,0.10-0.20%,13
TNSR,2025-12-02 13:00:00,long,8,0.11813,0.12607,2025-12-02 21:00:00,0.06721408617624641,0.011975044099999999,-0.0018218489,0.0009,0.07918913027624641,0.07828913027624641,True,0.0018218489,0.10-0.20%,13
SUPER,2025-12-02 14:00:00,long,8,0.26563,0.25917,2025-12-02 22:00:00,-0.02431954222038161,0.005087449400000001,-0.0012578297,0.0009,-0.01923209282038161,-0.02013209282038161,True,0.0012578297,0.10-0.20%,14
TNSR,2025-12-02 14:00:00,long,8,0.12071,0.12563,2025-12-02 22:00:00,0.04075884350923696,0.0121507123,-0.0018891804,0.0009,0.05290955580923696,0.05200955580923696,True,0.0018891804,0.10-0.20%,14
SUPER,2025-12-02 15:00:00,long,8,0.27097,0.25755,2025-12-02 23:00:00,-0.049525777761375754,0.0041553739,-0.0015856729,0.0009,-0.04537040386137575,-0.04627040386137575,True,0.0015856729,0.10-0.20%,15
TNSR,2025-12-02 15:00:00,long,8,0.1263,0.12386,2025-12-02 23:00:00,-0.019319081551860632,0.0118088862,-0.001408437,0.0009,-0.007510195351860632,-0.008410195351860631,True,0.001408437,0.10-0.20%,15
TNSR,2025-12-02 16:00:00,long,8,0.12386,0.12237,2025-12-03 00:00:00,-0.012029710963991533,0.0116106225,-0.0019715426,0.0009,-0.00041908846399153245,-0.0013190884639915324,True,0.0019715426,0.10-0.20%,16
TNSR,2025-12-02 17:00:00,long,8,0.12418,0.12199,2025-12-03 01:00:00,-0.01763569012723464,0.0109792727,-0.0011758688,0.0009,-0.006656417427234638,-0.007556417427234638,True,0.0011758688,0.10-0.20%,17
TNSR,2025-12-02 20:00:00,long,8,0.1258,0.12235,2025-12-03 04:00:00,-0.02742448330683621,0.0127042979,-0.001891711,0.0009,-0.014720185406836209,-0.015620185406836209,True,0.001891711,0.10-0.20%,20
RESOLV,2025-12-02 21:00:00,long,8,0.073392,0.074286,2025-12-03 05:00:00,0.012181164159581506,0.009347348,-0.0011426848,0.0009,0.021528512159581507,0.020628512159581506,True,0.0011426848,0.10-0.20%,21
TNSR,2025-12-02 21:00:00,long,8,0.12607,0.12362,2025-12-03 05:00:00,-0.01943364797334809,0.0122296441,-0.0019975171,0.0009,-0.007204003873348092,-0.008104003873348092,True,0.0019975171,0.10-0.20%,21
MERL,2025-12-02 22:00:00,long,8,0.33083,0.32996,2025-12-03 06:00:00,-0.0026297494181302707,0.0109699497,-0.0012970081,0.0009,0.00834020028186973,0.00744020028186973,True,0.0012970081,0.10-0.20%,22
RESOLV,2025-12-02 22:00:00,long,8,0.072822,0.073458,2025-12-03 06:00:00,0.00873362445414844,0.0090363749,-0.0011547612,0.0009,0.01776999935414844,0.01686999935414844,True,0.0011547612,0.10-0.20%,22
TNSR,2025-12-02 22:00:00,long,8,0.12563,0.12545,2025-12-03 06:00:00,-0.0014327787948737224,0.0113825696,-0.0015473543,0.0009,0.009949790805126278,0.009049790805126278,True,0.0015473543,0.10-0.20%,22
MERL,2025-12-02 23:00:00,long,8,0.3261,0.32926,2025-12-03 07:00:00,0.009690279055504434,0.010668755700000001,-0.0014730763,0.0009,0.020359034755504435,0.019459034755504433,True,0.0014730763,0.10-0.20%,23
RESOLV,2025-12-02 23:00:00,long,8,0.072934,0.073771,2025-12-03 07:00:00,0.011476129103024714,0.0087223878,-0.0013219457,0.0009,0.020198516903024714,0.019298516903024712,True,0.0013219457,0.10-0.20%,23
TNSR,2025-12-02 23:00:00,long,8,0.12386,0.12605,2025-12-03 07:00:00,0.0176812530276118,0.010971512,-0.0012101733,0.0009,0.0286527650276118,0.027752765027611797,True,0.0012101733,0.10-0.20%,23
RESOLV,2025-12-03 00:00:00,long,8,0.072222,0.073816,2025-12-03 08:00:00,0.022070837141037525,0.008339845600000001,-0.0014470719,0.0009,0.030410682741037524,0.029510682741037523,True,0.0014470719,0.10-0.20%,0
TNSR,2025-12-03 00:00:00,long,8,0.12237,0.12655,2025-12-03 08:00:00,0.03415869902753934,0.011038392000000001,-0.0013401928,0.0009,0.04519709102753934,0.04429709102753934,True,0.0013401928,0.10-0.20%,0
MERL,2025-12-03 01:00:00,long,8,0.33535,0.3331,2025-12-03 09:00:00,-0.006709408081109212,0.010074357099999999,-0.001301349,0.0009,0.0033649490188907864,0.0024649490188907866,True,0.001301349,0.10-0.20%,1
RESOLV,2025-12-03 01:00:00,long,8,0.073531,0.07308,2025-12-03 09:00:00,-0.006133467517101536,0.0079545399,-0.0013165167,0.0009,0.0018210723828984638,0.0009210723828984638,True,0.0013165167,0.10-0.20%,1
SUPER,2025-12-03 01:00:00,long,8,0.27197,0.27435,2025-12-03 09:00:00,0.008750965179983063,0.0120643258,-0.0016098507,0.0009,0.02081529097998306,0.01991529097998306,True,0.0016098507,0.10-0.20%,1
TNSR,2025-12-03 01:00:00,long,8,0.12199,0.12649,2025-12-03 09:00:00,0.036888269530289286,0.010776886,-0.0017680679,0.0009,0.047665155530289285,0.04676515553028929,True,0.0017680679,0.10-0.20%,1
MERL,2025-12-03 02:00:00,long,8,0.32877,0.33264,2025-12-03 10:00:00,0.011771147002463681,0.009619504299999998,-0.0019048489,0.0009,0.02139065130246368,0.020490651302463678,True,0.0019048489,0.10-0.20%,2
RESOLV,2025-12-03 02:00:00,long,8,0.073915,0.072928,2025-12-03 10:00:00,-0.01335317594534246,0.007727729900000001,-0.0010635751,0.0009,-0.00562544604534246,-0.00652544604534246,True,0.0010635751,0.10-0.20%,2
SUPER,2025-12-03 02:00:00,long,8,0.27006,0.2659,2025-12-03 10:00:00,-0.01540398429978522,0.0116581393,-0.0025353759,0.0009,-0.00374584499978522,-0.0046458449997852196,True,0.0025353759,0.20-0.30%,2
TNSR,2025-12-03 02:00:00,long,8,0.1225,0.12433,2025-12-03 10:00:00,0.014938775510204068,0.010201206899999999,-0.0017014384,0.0009,0.025139982410204067,0.024239982410204065,True,0.0017014384,0.10-0.20%,2
MERL,2025-12-03 03:00:00,long,8,0.3317,0.3328,2025-12-03 11:00:00,0.0033162496231534215,0.008501375200000001,-0.0013018723,0.0009,0.011817624823153423,0.010917624823153423,True,0.0013018723,0.10-0.20%,3
SUPER,2025-12-03 03:00:00,long,8,0.26827,0.26559,2025-12-03 11:00:00,-0.00998993551272977,0.010685910699999999,-0.0015616241,0.0009,0.0006959751872702286,-0.00020402481272977142,True,0.0015616241,0.10-0.20%,3
