coin,entry_hour,direction,holding_hours,entry_price,exit_price,exit_hour,price_return,funding_collected,entry_funding,trading_fee,gross_pnl,net_pnl,valid
MERL,2025-11-26 06:00:00,long,4,0.27431,0.31558,2025-11-26 10:00:00,0.1504502205533886,0.0043574253,-0.0011619907,0.0009,0.1548076458533886,0.1539076458533886,True
TNSR,2025-11-26 06:00:00,long,4,0.14556,0.14895,2025-11-26 10:00:00,0.023289365210222616,0.0047172415,-0.0012558595,0.0009,0.028006606710222617,0.027106606710222615,True
MERL,2025-11-26 07:00:00,long,4,0.26882,0.30757,2025-11-26 11:00:00,0.14414850085559114,0.0039499944,-0.0012654609,0.0009,0.14809849525559113,0.14719849525559112,True
RESOLV,2025-11-26 08:00:00,long,4,0.13635,0.09412,2025-11-26 12:00:00,-0.30971763843050976,0.0129126051,-0.0010216268,0.0009,-0.2968050333305098,-0.2977050333305098,True
TNSR,2025-11-26 08:00:00,long,4,0.14785,0.15111,2025-11-26 12:00:00,0.022049374365911294,0.0068213405,-0.0010743725,0.0009,0.028870714865911293,0.02797071486591129,True
MERL,2025-11-26 09:00:00,long,4,0.28819,0.33955,2025-11-26 13:00:00,0.17821576043582366,0.0032821248000000003,-0.0010255653,0.0009,0.18149788523582366,0.18059788523582365,True
TNSR,2025-11-26 09:00:00,long,4,0.14678,0.14937,2025-11-26 13:00:00,0.017645455784166843,0.007912131999999999,-0.001475337,0.0009,0.025557587784166842,0.02465758778416684,True
OM,2025-11-26 10:00:00,long,4,0.09069,0.08437,2025-11-26 14:00:00,-0.06968794795457058,0.012631443899999999,-0.0021558783,0.0009,-0.05705650405457058,-0.057956504054570576,True
RESOLV,2025-11-26 10:00:00,long,4,0.096661,0.09867,2025-11-26 14:00:00,0.020783976991754657,0.0236615554,-0.0032181086,0.0009,0.04444553239175465,0.043545532391754654,True
TNSR,2025-11-26 10:00:00,long,4,0.14895,0.14835,2025-11-26 14:00:00,-0.004028197381671631,0.008431895699999999,-0.0019277193,0.0009,0.004403698318328368,0.0035036983183283684,True
OM,2025-11-26 11:00:00,long,4,0.09091,0.08645,2025-11-26 15:00:00,-0.04905950940490601,0.0125907987,-0.0047137466,0.0009,-0.03646871070490601,-0.03736871070490601,True
RESOLV,2025-11-26 11:00:00,long,4,0.09384,0.1009,2025-11-26 15:00:00,0.075234441602728,0.0308500682,-0.0081394953,0.0009,0.106084509802728,0.105184509802728,True
TNSR,2025-11-26 11:00:00,long,4,0.15318,0.14829,2025-11-26 15:00:00,-0.031923227575401524,0.008810863,-0.0023439117,0.0009,-0.02311236457540152,-0.024012364575401523,True
OM,2025-11-26 12:00:00,long,4,0.08479,0.08584,2025-11-26 16:00:00,0.012383535794315313,0.0095254179,-0.0039783625,0.0009,0.021908953694315312,0.02100895369431531,True
RESOLV,2025-11-26 12:00:00,long,4,0.09412,0.10192,2025-11-26 16:00:00,0.0828729281767956,0.0307468614,-0.0044943947,0.0009,0.11361978957679561,0.11271978957679561,True
TNSR,2025-11-26 12:00:00,long,4,0.15111,0.14794,2025-11-26 16:00:00,-0.0209780954271723,0.009043471499999999,-0.002165164,0.0009,-0.0119346239271723,-0.0128346239271723,True
OM,2025-11-26 13:00:00,long,4,0.08722,0.08649,2025-11-26 17:00:00,-0.008369639990827888,0.0067592959,-0.0017834565,0.0009,-0.0016103440908278883,-0.002510344090827888,True
RESOLV,2025-11-26 13:00:00,long,4,0.094853,0.10514,2025-11-26 17:00:00,0.10845202576618547,0.031638121299999995,-0.0078095568,0.0009,0.14009014706618547,0.13919014706618546,True
TNSR,2025-11-26 13:00:00,long,4,0.14937,0.14911,2025-11-26 17:00:00,-0.0017406440382942373,0.0095260137,-0.0019951007,0.0009,0.007785369661705763,0.006885369661705764,True
OM,2025-11-26 14:00:00,long,4,0.08437,0.08925,2025-11-26 18:00:00,0.057840464620125584,0.006403126699999999,-0.0021152331,0.0009,0.06424359132012558,0.06334359132012558,True
RESOLV,2025-11-26 14:00:00,long,4,0.09867,0.10458,2025-11-26 18:00:00,0.05989662511401655,0.0276506175,-0.0104066214,0.0009,0.08754724261401654,0.08664724261401655,True
TNSR,2025-11-26 14:00:00,long,4,0.14835,0.14751,2025-11-26 18:00:00,-0.0056622851365015665,0.0098996091,-0.0023066866,0.0009,0.004237323963498433,0.0033373239634984335,True
MERL,2025-11-26 15:00:00,long,4,0.37346,0.46929,2025-11-26 19:00:00,0.25660043913672137,0.0042919681,-0.0010887321,0.0009,0.26089240723672136,0.25999240723672135,True
OM,2025-11-26 15:00:00,long,4,0.08645,0.08768,2025-11-26 19:00:00,0.014227877385772065,0.0055240376,-0.0016483658,0.0009,0.019751914985772064,0.018851914985772062,True
RESOLV,2025-11-26 15:00:00,long,4,0.1009,0.10112,2025-11-26 19:00:00,0.002180376610505431,0.0202461504,-0.0080362885,0.0009,0.02242652701050543,0.02152652701050543,True
TNSR,2025-11-26 15:00:00,long,4,0.14829,0.14678,2025-11-26 19:00:00,-0.010182750016858933,0.0093165226,-0.0025765202,0.0009,-0.0008662274168589335,-0.0017662274168589334,True
MERL,2025-11-26 16:00:00,long,4,0.39623,0.40726,2025-11-26 20:00:00,0.02783736718572542,0.005804761,-0.0012887759,0.0009,0.03364212818572542,0.03274212818572542,True
OM,2025-11-26 16:00:00,long,4,0.08584,0.08707,2025-11-26 20:00:00,0.014328984156570305,0.005262764,-0.0012122405,0.0009,0.019591748156570304,0.018691748156570303,True
RESOLV,2025-11-26 16:00:00,long,4,0.10192,0.10002,2025-11-26 20:00:00,-0.018642072213500775,0.014226199500000002,-0.0053856546,0.0009,-0.004415872713500774,-0.005315872713500773,True
TNSR,2025-11-26 16:00:00,long,4,0.14794,0.14754,2025-11-26 20:00:00,-0.00270379883736639,0.0082805416,-0.0026477062,0.0009,0.00557674276263361,0.00467674276263361,True
OM,2025-11-26 17:00:00,long,4,0.08649,0.08675,2025-11-26 21:00:00,0.0030061278760549932,0.0051867301,-0.0014272873,0.0009,0.008192857976054993,0.007292857976054994,True
RESOLV,2025-11-26 17:00:00,long,4,0.10514,0.10067,2025-11-26 21:00:00,-0.04251474224843068,0.0107492638,-0.003822053,0.0009,-0.03176547844843068,-0.03266547844843068,True
TNSR,2025-11-26 17:00:00,long,4,0.14911,0.14808,2025-11-26 21:00:00,-0.006907652068942413,0.0075298299999999995,-0.0023686961,0.0009,0.0006221779310575867,-0.00027782206894241324,True
OM,2025-11-26 18:00:00,long,4,0.08925,0.08787,2025-11-26 22:00:00,-0.015462184873949495,0.004619129600000001,-0.001236144,0.0009,-0.010843055273949494,-0.011743055273949494,True
RESOLV,2025-11-26 18:00:00,long,4,0.10458,0.099989,2025-11-26 22:00:00,-0.04389940715241931,0.0087032461,-0.0030021543,0.0009,-0.03519616105241931,-0.03609616105241931,True
TNSR,2025-11-26 18:00:00,long,4,0.14751,0.14643,2025-11-26 22:00:00,-0.0073215375228797884,0.0072103619,-0.0017236001,0.0009,-0.00011117562287978836,-0.0010111756228797883,True
MERL,2025-11-26 19:00:00,long,4,0.46929,0.45376,2025-11-26 23:00:00,-0.033092544055914226,0.0230618906,-0.002601525,0.0009,-0.010030653455914227,-0.010930653455914227,True
OM,2025-11-26 19:00:00,long,4,0.08768,0.08599,2025-11-26 23:00:00,-0.019274635036496318,0.0041355405,-0.0013870922,0.0009,-0.015139094536496318,-0.01603909453649632,True
RESOLV,2025-11-26 19:00:00,long,4,0.10112,0.09659,2025-11-26 23:00:00,-0.044798259493670944,0.0076518387,-0.0020163376,0.0009,-0.03714642079367095,-0.038046420793670946,True
TNSR,2025-11-26 19:00:00,long,4,0.14678,0.1448,2025-11-26 23:00:00,-0.013489576236544365,0.0068708482,-0.0015405392,0.0009,-0.0066187280365443656,-0.007518728036544365,True
KAITO,2025-11-26 20:00:00,long,4,0.74043,0.7532,2025-11-27 00:00:00,0.017246735005334666,0.0019344201,-0.001015798,0.0009,0.019181155105334666,0.018281155105334665,True
MERL,2025-11-26 20:00:00,long,4,0.40726,0.47111,2025-11-27 00:00:00,0.1567794529293325,0.0244069241,-0.0056853485,0.0009,0.18118637702933252,0.1802863770293325,True
OM,2025-11-26 20:00:00,long,4,0.08707,0.08505,2025-11-27 00:00:00,-0.02319972435971051,0.0036969592,-0.0011362066,0.0009,-0.01950276515971051,-0.020402765159710512,True
RESOLV,2025-11-26 20:00:00,long,4,0.10002,0.099369,2025-11-27 00:00:00,-0.006508698260347919,0.0074521137000000005,-0.0019087189,0.0009,0.0009434154396520816,4.341543965208166e-05,True
TNSR,2025-11-26 20:00:00,long,4,0.14754,0.14892,2025-11-27 00:00:00,0.009353395689304543,0.0068084451,-0.0018969946,0.0009,0.016161840789304542,0.015261840789304542,True
ACE,2025-11-26 21:00:00,long,4,0.2533,0.2645,2025-11-27 01:00:00,0.04421634425582308,0.0172768291,-0.0084264532,0.0009,0.06149317335582308,0.06059317335582308,True
MERL,2025-11-26 21:00:00,long,4,0.39252,0.46054,2025-11-27 01:00:00,0.17329053296647312,0.0241427971,-0.0078714773,0.0009,0.19743333006647312,0.1965333300664731,True
RESOLV,2025-11-26 21:00:00,long,4,0.10067,0.098148,2025-11-27 01:00:00,-0.025052150591039997,0.007549598099999999,-0.0017760353,0.0009,-0.017502552491039998,-0.01840255249104,True
TNSR,2025-11-26 21:00:00,long,4,0.14808,0.14819,2025-11-27 01:00:00,0.0007428417071852984,0.0062304756,-0.002049228,0.0009,0.006973317307185299,0.006073317307185299,True
ACE,2025-11-26 22:00:00,long,4,0.2557,0.2591,2025-11-27 02:00:00,0.013296832225264038,0.0097070249,-0.0043238996,0.0009,0.023003857125264038,0.022103857125264036,True
MERL,2025-11-26 22:00:00,long,4,0.41091,0.46372,2025-11-27 02:00:00,0.1285196271689665,0.0255537092,-0.0069035398,0.0009,0.1540733363689665,0.1531733363689665,True
RESOLV,2025-11-26 22:00:00,long,4,0.099989,0.10013,2025-11-27 02:00:00,0.0014101551170628993,0.0082843635,-0.0019507469,0.0009,0.009694518617062898,0.008794518617062898,True
TNSR,2025-11-26 22:00:00,long,4,0.14643,0.14665,2025-11-27 02:00:00,0.0015024243665915315,0.0056600151000000005,-0.0013840864,0.0009,0.007162439466591532,0.006262439466591533,True
ACE,2025-11-26 23:00:00,long,4,0.255,0.2512,2025-11-27 03:00:00,-0.014901960784313826,0.0060884893,-0.0018073889,0.0009,-0.008813471484313825,-0.009713471484313825,True
MERL,2025-11-26 23:00:00,long,4,0.45376,0.45685,2025-11-27 03:00:00,0.006809767277856095,0.0259540884,-0.0039465585,0.0009,0.03276385567785609,0.031863855677856094,True
RESOLV,2025-11-26 23:00:00,long,4,0.09659,0.10067,2025-11-27 03:00:00,0.04224039755668289,0.008814930799999999,-0.0018166126,0.0009,0.05105532835668289,0.05015532835668289,True
TNSR,2025-11-26 23:00:00,long,4,0.1448,0.14717,2025-11-27 03:00:00,0.016367403314917008,0.0058927901,-0.0014781361,0.0009,0.022260193414917008,0.021360193414917007,True
ACE,2025-11-27 00:00:00,long,4,0.2505,0.2446,2025-11-27 04:00:00,-0.0235528942115768,0.004992527599999999,-0.0027190874,0.0009,-0.018560366611576798,-0.0194603666115768,True
MERL,2025-11-27 00:00:00,long,4,0.47111,0.454,2025-11-27 04:00:00,-0.036318481883211906,0.0278990428,-0.0054212215,0.0009,-0.008419439083211907,-0.009319439083211907,True
OM,2025-11-27 00:00:00,long,4,0.08505,0.08522,2025-11-27 04:00:00,0.0019988242210464842,0.0036999453000000006,-0.0011694207,0.0009,0.005698769521046485,0.004798769521046485,True
RESOLV,2025-11-27 00:00:00,long,4,0.099369,0.10186,2025-11-27 04:00:00,0.025068180217170416,0.0094982292,-0.0020062033,0.0009,0.034566409417170416,0.03366640941717042,True
TNSR,2025-11-27 00:00:00,long,4,0.14892,0.14675,2025-11-27 04:00:00,-0.014571582057480562,0.006011479199999999,-0.0013190251,0.0009,-0.008560102857480562,-0.009460102857480562,True
MERL,2025-11-27 01:00:00,long,4,0.46054,0.3121,2025-11-27 05:00:00,-0.3223172797151171,0.031896379,-0.0092823894,0.0009,-0.29042090071511706,-0.29132090071511707,True
RESOLV,2025-11-27 01:00:00,long,4,0.098148,0.09712,2025-11-27 05:00:00,-0.01047397807392918,0.0104287396,-0.0025108007,0.0009,-4.523847392918015e-05,-0.0009452384739291801,True
TNSR,2025-11-27 01:00:00,long,4,0.14819,0.14598,2025-11-27 05:00:00,-0.014913286996423442,0.0062366468000000005,-0.0014787675,0.0009,-0.008676640196423441,-0.00957664019642344,True
MERL,2025-11-27 02:00:00,long,4,0.46372,0.3248,2025-11-27 06:00:00,-0.2995773311481067,0.0369350116,-0.007303919,0.0009,-0.2626423195481067,-0.2635423195481067,True
RESOLV,2025-11-27 02:00:00,long,4,0.10013,0.09651,2025-11-27 06:00:00,-0.03615300109857184,0.011659240999999999,-0.0024813142,0.0009,-0.02449376009857184,-0.025393760098571843,True
TNSR,2025-11-27 02:00:00,long,4,0.14665,0.14596,2025-11-27 06:00:00,-0.004705080122741194,0.006345539900000001,-0.0016168614,0.0009,0.0016404597772588063,0.0007404597772588063,True
MERL,2025-11-27 03:00:00,long,4,0.45685,0.30306,2025-11-27 07:00:00,-0.3366312794133742,0.0387427979,-0.0058915129,0.0009,-0.29788848151337416,-0.29878848151337417,True
RESOLV,2025-11-27 03:00:00,long,4,0.10067,0.094747,2025-11-27 07:00:00,-0.05883580013906822,0.014721238099999999,-0.002499911,0.0009,-0.044114562039068224,-0.04501456203906822,True
TNSR,2025-11-27 03:00:00,long,4,0.14717,0.1396,2025-11-27 07:00:00,-0.051437113542162086,0.0062888886,-0.0015968252,0.0009,-0.045148224942162085,-0.04604822494216208,True
MERL,2025-11-27 04:00:00,long,4,0.454,0.27321,2025-11-27 08:00:00,-0.398215859030837,0.0340169372,-0.0094185577,0.0009,-0.364198921830837,-0.36509892183083703,True
RESOLV,2025-11-27 04:00:00,long,4,0.10186,0.098219,2025-11-27 08:00:00,-0.03574514038876895,0.0193375114,-0.0029367137,0.0009,-0.01640762898876895,-0.01730762898876895,True
SUPER,2025-11-27 04:00:00,long,4,0.22211,0.24451,2025-11-27 08:00:00,0.10085092971950836,0.0031619925,-0.0011612071,0.0009,0.10401292221950836,0.10311292221950837,True
TNSR,2025-11-27 04:00:00,long,4,0.14675,0.13925,2025-11-27 08:00:00,-0.0511073253833048,0.0062578104,-0.0015441927,0.0009,-0.0448495149833048,-0.0457495149833048,True
MERL,2025-11-27 05:00:00,long,4,0.3121,0.28617,2025-11-27 09:00:00,-0.08308234540211473,0.025435279499999998,-0.014321022,0.0009,-0.057647065902114734,-0.05854706590211473,True
RESOLV,2025-11-27 05:00:00,long,4,0.09712,0.09574,2025-11-27 09:00:00,-0.014209225700164667,0.0236128604,-0.0037413021,0.0009,0.009403634699835335,0.008503634699835335,True
SUPER,2025-11-27 05:00:00,long,4,0.22152,0.25988,2025-11-27 09:00:00,0.17316720837847602,0.0026637397,-0.0012546563,0.0009,0.17583094807847602,0.174930948078476,True
TNSR,2025-11-27 05:00:00,long,4,0.14598,0.13767,2025-11-27 09:00:00,-0.05692560624743124,0.006344424800000001,-0.0015876606,0.0009,-0.05058118144743124,-0.05148118144743124,True
MERL,2025-11-27 06:00:00,long,4,0.3248,0.28469,2025-11-27 10:00:00,-0.12349137931034478,0.0124720933,-0.0091117053,0.0009,-0.11101928601034478,-0.11191928601034477,True
RESOLV,2025-11-27 06:00:00,long,4,0.09651,0.095933,2025-11-27 10:00:00,-0.0059786550616515825,0.026491208300000003,-0.0055433113,0.0009,0.02051255323834842,0.01961255323834842,True
TNSR,2025-11-27 06:00:00,long,4,0.14596,0.14033,2025-11-27 10:00:00,-0.03857221156481225,0.0074121112,-0.0015602101,0.0009,-0.031160100364812246,-0.032060100364812244,True
MERL,2025-11-27 07:00:00,long,4,0.30306,0.28155,2025-11-27 11:00:00,-0.07097604434765384,0.0057527423,-0.0011656522,0.0009,-0.06522330204765384,-0.06612330204765383,True
RESOLV,2025-11-27 07:00:00,long,4,0.094747,0.095879,2025-11-27 11:00:00,0.011947607839826149,0.0265410058,-0.0071161843,0.0009,0.03848861363982615,0.03758861363982615,True
TNSR,2025-11-27 07:00:00,long,4,0.1396,0.13931,2025-11-27 11:00:00,-0.002077363896848227,0.0085318287,-0.001565747,0.0009,0.006454464803151774,0.0055544648031517745,True
RESOLV,2025-11-27 08:00:00,long,4,0.098219,0.09354,2025-11-27 12:00:00,-0.047638440627577175,0.024854617600000004,-0.0072120627,0.0009,-0.02278382302757717,-0.023683823027577173,True
TNSR,2025-11-27 08:00:00,long,4,0.13925,0.13974,2025-11-27 12:00:00,0.003518850987432606,0.0087246804,-0.0016308071,0.0009,0.012243531387432607,0.011343531387432607,True
MERL,2025-11-27 09:00:00,long,4,0.28617,0.28445,2025-11-27 13:00:00,-0.006010413390641924,0.007127987400000001,-0.0013578358,0.0009,0.0011175740093580765,0.0002175740093580765,True
RESOLV,2025-11-27 09:00:00,long,4,0.09574,0.090699,2025-11-27 13:00:00,-0.05265301859202009,0.022445574000000003,-0.00661965,0.0009,-0.030207444592020086,-0.031107444592020087,True
SUPER,2025-11-27 09:00:00,long,4,0.25988,0.26254,2025-11-27 13:00:00,0.010235493304602107,0.0211095939,-0.0041256774,0.0009,0.03134508720460211,0.030445087204602105,True
TNSR,2025-11-27 09:00:00,long,4,0.13767,0.13697,2025-11-27 13:00:00,-0.005084622648361869,0.008691749,-0.002655347,0.0009,0.0036071263516381314,0.0027071263516381316,True
ACE,2025-11-27 10:00:00,long,4,0.2682,0.2417,2025-11-27 14:00:00,-0.09880686055182698,0.0126942403,-0.0010505806,0.0009,-0.08611262025182698,-0.08701262025182697,True
MERL,2025-11-27 10:00:00,long,4,0.28469,0.28927,2025-11-27 14:00:00,0.01608767431241009,0.006570286600000001,-0.0023923543,0.0009,0.02265796091241009,0.021757960912410088,True
RESOLV,2025-11-27 10:00:00,long,4,0.095933,0.090036,2025-11-27 14:00:00,-0.06146998425984801,0.0199356092,-0.0055931088,0.0009,-0.041534375059848014,-0.04243437505984801,True
SUPER,2025-11-27 10:00:00,long,4,0.25655,0.24924,2025-11-27 14:00:00,-0.028493471058273285,0.0279236099,-0.00461169,0.0009,-0.0005698611582732847,-0.0014698611582732847,True
TNSR,2025-11-27 10:00:00,long,4,0.14033,0.13574,2025-11-27 14:00:00,-0.0327086154065418,0.0073962617,-0.0026799276,0.0009,-0.025312353706541797,-0.026212353706541798,True
ACE,2025-11-27 11:00:00,long,4,0.2582,0.2376,2025-11-27 15:00:00,-0.07978311386522069,0.0141430698,-0.0066680175,0.0009,-0.06564004406522068,-0.06654004406522068,True
MERL,2025-11-27 11:00:00,long,4,0.28155,0.28069,2025-11-27 15:00:00,-0.0030545196235127947,0.0048330903000000005,-0.0020285501,0.0009,0.0017785706764872058,0.0008785706764872058,True
RESOLV,2025-11-27 11:00:00,long,4,0.095879,0.089472,2025-11-27 15:00:00,-0.0668238091761492,0.0184744679,-0.0054297961,0.0009,-0.048349341276149205,-0.0492493412761492,True
SUPER,2025-11-27 11:00:00,long,4,0.27639,0.24713,2025-11-27 15:00:00,-0.10586490104562406,0.0304929433,-0.0056636164,0.0009,-0.07537195774562405,-0.07627195774562405,True
TNSR,2025-11-27 11:00:00,long,4,0.13931,0.12798,2025-11-27 15:00:00,-0.08132940923121082,0.005866854,-0.0017585987,0.0009,-0.07546255523121081,-0.07636255523121081,True
ACE,2025-11-27 12:00:00,long,4,0.2581,0.239,2025-11-27 16:00:00,-0.07400232468035647,0.008751447400000001,-0.0025507684,0.0009,-0.06525087728035647,-0.06615087728035647,True
MERL,2025-11-27 12:00:00,long,4,0.28471,0.29559,2025-11-27 16:00:00,0.03821432334656317,0.0033005859,-0.0013492472,0.0009,0.04151490924656317,0.04061490924656317,True
RESOLV,2025-11-27 12:00:00,long,4,0.09354,0.09053,2025-11-27 16:00:00,-0.03217874706008124,0.0164276532,-0.0048030191,0.0009,-0.01575109386008124,-0.01665109386008124,True
SUPER,2025-11-27 12:00:00,long,4,0.2714,0.25249,2025-11-27 16:00:00,-0.0696757553426676,0.0316748788,-0.0067086101,0.0009,-0.038000876542667594,-0.03890087654266759,True
TNSR,2025-11-27 12:00:00,long,4,0.13974,0.13665,2025-11-27 16:00:00,-0.02211249463288972,0.0050566989,-0.0015978757,0.0009,-0.01705579573288972,-0.01795579573288972,True
ACE,2025-11-27 13:00:00,long,4,0.2454,0.2408,2025-11-27 17:00:00,-0.018744906275468706,0.0069714587,-0.0024248738,0.0009,-0.011773447575468707,-0.012673447575468707,True
RESOLV,2025-11-27 13:00:00,long,4,0.090699,0.089978,2025-11-27 17:00:00,-0.00794937099637261,0.014363249400000002,-0.0041096852,0.0009,0.0064138784036273915,0.005513878403627392,True
SUPER,2025-11-27 13:00:00,long,4,0.26254,0.25677,2025-11-27 17:00:00,-0.021977603412813275,0.0295370695,-0.0109396934,0.0009,0.007559466087186724,0.006659466087186724,True
TNSR,2025-11-27 13:00:00,long,4,0.13697,0.13655,2025-11-27 17:00:00,-0.0030663648974228203,0.0046275490999999995,-0.0013598597,0.0009,0.0015611842025771792,0.0006611842025771792,True
ACE,2025-11-27 14:00:00,long,4,0.2417,0.2441,2025-11-27 18:00:00,0.009929664873810563,0.0052294284,-0.0024994101,0.0009,0.015159093273810563,0.014259093273810563,True
RESOLV,2025-11-27 14:00:00,long,4,0.090036,0.090341,2025-11-27 18:00:00,0.00338753387533875,0.012782722,-0.0041319675,0.0009,0.01617025587533875,0.015270255875338751,True
SUPER,2025-11-27 14:00:00,long,4,0.24924,0.26055,2025-11-27 18:00:00,0.04537794896485321,0.0219744145,-0.0071810234,0.0009,0.06735236346485321,0.06645236346485321,True
TNSR,2025-11-27 14:00:00,long,4,0.13574,0.13603,2025-11-27 18:00:00,0.0021364373066156805,0.0069536895000000005,-0.0011505199,0.0009,0.009090126806615681,0.008190126806615681,True
ACE,2025-11-27 15:00:00,long,4,0.2376,0.2396,2025-11-27 19:00:00,0.008417508417508424,0.0033451339,-0.0012763951,0.0009,0.011762642317508424,0.010862642317508425,True
RESOLV,2025-11-27 15:00:00,long,4,0.089472,0.090857,2025-11-27 19:00:00,0.015479703147353334,0.0116102303,-0.0033829814,0.0009,0.02708993344735333,0.02618993344735333,True
SUPER,2025-11-27 15:00:00,long,4,0.24713,0.25707,2025-11-27 19:00:00,0.04022174563994672,0.0175388871,-0.0068455519,0.0009,0.05776063273994672,0.05686063273994672,True
RESOLV,2025-11-27 16:00:00,long,4,0.09053,0.09077,2025-11-27 20:00:00,0.0026510548989285773,0.0112264984,-0.0027386153,0.0009,0.013877553298928577,0.012977553298928577,True
SUPER,2025-11-27 16:00:00,long,4,0.25249,0.25612,2025-11-27 20:00:00,0.014376807002257604,0.0139619197,-0.0045708008,0.0009,0.028338726702257604,0.027438726702257603,True
TNSR,2025-11-27 16:00:00,long,4,0.13665,0.13398,2025-11-27 20:00:00,-0.01953896816684966,0.010072313500000001,-0.0011687259,0.0009,-0.009466654666849659,-0.010366654666849658,True
RESOLV,2025-11-27 17:00:00,long,4,0.089978,0.090501,2025-11-27 21:00:00,0.005812531952254948,0.0114530726,-0.0025291578,0.0009,0.017265604552254947,0.016365604552254946,True
SUPER,2025-11-27 17:00:00,long,4,0.25677,0.25611,2025-11-27 21:00:00,-0.002570393737586143,0.0115770252,-0.0033770384,0.0009,0.009006631462413858,0.008106631462413858,True
TNSR,2025-11-27 17:00:00,long,4,0.13655,0.13511,2025-11-27 21:00:00,-0.01054558769681433,0.010391602,-0.0036860001,0.0009,-0.00015398569681433077,-0.0010539856968143308,True
RESOLV,2025-11-27 18:00:00,long,4,0.090341,0.089746,2025-11-27 22:00:00,-0.006586156894433295,0.011871495400000001,-0.0029594758,0.0009,0.005285338505566706,0.0043853385055667065,True
SUPER,2025-11-27 18:00:00,long,4,0.26055,0.24892,2025-11-27 22:00:00,-0.04463634619075034,0.0098510805,-0.002745496,0.0009,-0.03478526569075034,-0.03568526569075034,True
TNSR,2025-11-27 18:00:00,long,4,0.13603,0.13381,2025-11-27 22:00:00,-0.0163199294273322,0.0076035764,-0.0034144189,0.0009,-0.008716353027332202,-0.009616353027332202,True
RESOLV,2025-11-27 19:00:00,long,4,0.090857,0.087776,2025-11-27 23:00:00,-0.033910430676777646,0.011932397600000002,-0.0029992495,0.0009,-0.021978033076777644,-0.022878033076777646,True
SUPER,2025-11-27 19:00:00,long,4,0.25707,0.2467,2025-11-27 23:00:00,-0.04033920721982346,0.0081195201,-0.0032685845,0.0009,-0.03221968711982346,-0.03311968711982346,True
TNSR,2025-11-27 19:00:00,long,4,0.13492,0.13408,2025-11-27 23:00:00,-0.006225911651349002,0.0049970656,-0.0018031686,0.0009,-0.001228846051349002,-0.0021288460513490017,True
TURBO,2025-11-27 19:00:00,long,4,0.002253,0.002117,2025-11-27 23:00:00,-0.060363959165556966,0.0111911827,-0.0015712355,0.0009,-0.04917277646555697,-0.05007277646555697,True
BANANA,2025-11-27 20:00:00,long,4,9.2858,8.7307,2025-11-28 00:00:00,-0.05977944818970896,0.0049163875,-0.0011120194,0.0009,-0.05486306068970896,-0.05576306068970896,True
RESOLV,2025-11-27 20:00:00,long,4,0.09077,0.089253,2025-11-28 00:00:00,-0.016712570232455707,0.012073155600000001,-0.0029651895,0.0009,-0.0046394146324557056,-0.005539414632455705,True
SUPER,2025-11-27 20:00:00,long,4,0.25612,0.24843,2025-11-28 00:00:00,-0.0300249882867406,0.0060200716,-0.0021859063,0.0009,-0.0240049166867406,-0.0249049166867406,True
TNSR,2025-11-27 20:00:00,long,4,0.13398,0.13409,2025-11-28 00:00:00,0.0008210180623973652,0.0043708521,-0.0014880144,0.0009,0.005191870162397366,0.004291870162397366,True
TURBO,2025-11-27 20:00:00,long,4,0.002187,0.002007,2025-11-28 00:00:00,-0.08230452674897121,0.0112036909,-0.0040090435,0.0009,-0.0711008358489712,-0.0720008358489712,True
BANANA,2025-11-27 21:00:00,long,4,9.0686,8.5926,2025-11-28 01:00:00,-0.052488807533687766,0.0048439287,-0.0015328816,0.0009,-0.047644878833687766,-0.048544878833687764,True
RESOLV,2025-11-27 21:00:00,long,4,0.090501,0.086565,2025-11-28 01:00:00,-0.04349123214108126,0.0121518684,-0.0029475806,0.0009,-0.03133936374108126,-0.03223936374108126,True
SUPER,2025-11-27 21:00:00,long,4,0.25611,0.24048,2025-11-28 01:00:00,-0.06102846433173248,0.004837017900000001,-0.0016510937,0.0009,-0.056191446431732475,-0.05709144643173247,True
TURBO,2025-11-27 21:00:00,long,4,0.002269,0.001996,2025-11-28 01:00:00,-0.12031732040546506,0.0084890512,-0.0023604344,0.0009,-0.11182826920546506,-0.11272826920546505,True
BANANA,2025-11-27 22:00:00,long,4,8.9461,8.5492,2025-11-28 02:00:00,-0.04436570125529546,0.0039836813,-0.0011888208,0.0009,-0.04038201995529546,-0.04128201995529546,True
RESOLV,2025-11-27 22:00:00,long,4,0.089746,0.085566,2025-11-28 02:00:00,-0.04657589196175877,0.011823341900000001,-0.003020378,0.0009,-0.03475255006175877,-0.03565255006175877,True
SUPER,2025-11-27 22:00:00,long,4,0.24892,0.24004,2025-11-28 02:00:00,-0.03567411216455085,0.0044733743,-0.0010139356,0.0009,-0.031200737864550854,-0.03210073786455085,True
TURBO,2025-11-27 22:00:00,long,4,0.002166,0.001988,2025-11-28 02:00:00,-0.08217913204062778,0.0070706898,-0.0032504693,0.0009,-0.07510844224062778,-0.07600844224062778,True
ACE,2025-11-27 23:00:00,long,4,0.2371,0.2447,2025-11-28 03:00:00,0.03205398566005903,0.0046414713,-0.0027644828,0.0009,0.03669545696005903,0.03579545696005903,True
