coin,entry_hour,direction,entry_fr,exit_type,holding_hours,entry_price,exit_price,exit_hour,price_return,funding_paid,trading_fee,gross_pnl,net_pnl,valid,consecutive_hours,fr_magnitude
DYM,2025-11-30 22:00:00,short,-0.0014721314,fixed_8h,8,0.09587,0.1003,2025-12-01 06:00:00,-0.04620840721810789,0.007820050700000001,0.0009,-0.0540284579181079,-0.054928457918107895,True,5,0.0014721314
TNSR,2025-11-30 22:00:00,short,-0.0031232372,fixed_8h,8,0.13365,0.14358,2025-12-01 06:00:00,-0.0742985409652078,0.0114127569,0.0009,-0.0857112978652078,-0.0866112978652078,True,4,0.0031232372
TNSR,2025-11-30 23:00:00,short,-0.0015417796,fixed_8h,8,0.13829,0.13646,2025-12-01 07:00:00,0.013233060958854568,0.011373284099999999,0.0009,0.0018597768588545695,0.0009597768588545696,True,5,0.0015417796
COMP,2025-12-01 00:00:00,short,-0.0014308179,fixed_8h,8,32.336,33.853,2025-12-01 08:00:00,-0.04691365660564087,0.0106663912,0.0009,-0.05758004780564087,-0.05848004780564087,True,1,0.0014308179
SUPER,2025-12-01 00:00:00,short,-0.0017920838,fixed_8h,8,0.23031,0.22571,2025-12-01 08:00:00,0.019973079762059802,0.0128343972,0.0009,0.007138682562059802,0.006238682562059802,True,1,0.0017920838
TNSR,2025-12-01 00:00:00,short,-0.0017637823,fixed_8h,8,0.12764,0.13379,2025-12-01 08:00:00,-0.04818238796615472,0.012843196099999999,0.0009,-0.061025584066154714,-0.06192558406615471,True,6,0.0017637823
COMP,2025-12-01 01:00:00,short,-0.0017019776,fixed_8h,8,32.665,33.84,2025-12-01 09:00:00,-0.035971223021582864,0.009357683399999999,0.0009,-0.04532890642158286,-0.04622890642158286,True,2,0.0017019776
DYM,2025-12-01 01:00:00,short,-0.001023018,fixed_8h,8,0.08741,0.09602,2025-12-01 09:00:00,-0.09850131563894282,0.0102659764,0.0009,-0.10876729203894282,-0.10966729203894282,True,1,0.001023018
SUPER,2025-12-01 01:00:00,short,-0.0027616763,fixed_8h,8,0.22875,0.22636,2025-12-01 09:00:00,0.010448087431694003,0.0116139465,0.0009,-0.0011658590683059963,-0.002065859068305996,True,2,0.0027616763
TNSR,2025-12-01 01:00:00,short,-0.0014732068,fixed_8h,8,0.1302,0.137,2025-12-01 09:00:00,-0.05222734254992319,0.0131992082,0.0009,-0.06542655074992319,-0.06632655074992319,True,7,0.0014732068
COMP,2025-12-01 02:00:00,short,-0.0010784848,fixed_8h,8,33.106,35.048,2025-12-01 10:00:00,-0.05866006162025011,0.0077774993,0.0009,-0.0664375609202501,-0.0673375609202501,True,3,0.0010784848
DYM,2025-12-01 02:00:00,short,-0.0011766507,fixed_8h,8,0.08832,0.09855,2025-12-01 10:00:00,-0.11582880434782612,0.0116819726,0.0009,-0.12751077694782612,-0.12841077694782613,True,2,0.0011766507
SUPER,2025-12-01 02:00:00,short,-0.0027953433,fixed_8h,8,0.23077,0.22616,2025-12-01 10:00:00,0.019976600077999753,0.009341463099999999,0.0009,0.010635136977999754,0.009735136977999754,True,3,0.0027953433
TNSR,2025-12-01 02:00:00,short,-0.0010905928,fixed_8h,8,0.12692,0.13576,2025-12-01 10:00:00,-0.06965017333753534,0.013721024200000001,0.0009,-0.08337119753753534,-0.08427119753753534,True,8,0.0010905928
COMP,2025-12-01 03:00:00,short,-0.0015068707,fixed_8h,8,33.99,35.181,2025-12-01 11:00:00,-0.03503971756398927,0.0068184715,0.0009,-0.04185818906398927,-0.04275818906398927,True,4,0.0015068707
DYM,2025-12-01 03:00:00,short,-0.0011042347,fixed_8h,8,0.08649,0.09585,2025-12-01 11:00:00,-0.10822060353798135,0.0127823944,0.0009,-0.12100299793798135,-0.12190299793798134,True,3,0.0011042347
SUPER,2025-12-01 03:00:00,short,-0.0019056966,fixed_8h,8,0.22876,0.22596,2025-12-01 11:00:00,0.01223990208078334,0.007395367899999999,0.0009,0.004844534180783342,0.003944534180783342,True,4,0.0019056966
COMP,2025-12-01 04:00:00,short,-0.0024103542,fixed_8h,8,33.72,34.92,2025-12-01 12:00:00,-0.03558718861209973,0.005513159900000001,0.0009,-0.04110034851209973,-0.04200034851209973,True,5,0.0024103542
SUPER,2025-12-01 04:00:00,short,-0.0014330515,fixed_8h,8,0.22333,0.22596,2025-12-01 12:00:00,-0.011776295168584576,0.006203568600000001,0.0009,-0.017979863768584577,-0.018879863768584578,True,5,0.0014330515
COMP,2025-12-01 05:00:00,short,-0.0013457832,fixed_8h,8,33.486,35.339,2025-12-01 13:00:00,-0.05533655856178707,0.0035329111999999998,0.0009,-0.05886946976178707,-0.05976946976178707,True,6,0.0013457832
DYM,2025-12-01 06:00:00,short,-0.0013941371,fixed_8h,8,0.1003,0.09652,2025-12-01 14:00:00,0.037686939182452694,0.015444134600000001,0.0009,0.022242804582452695,0.021342804582452694,True,1,0.0013941371
TNSR,2025-12-01 06:00:00,short,-0.0030837644,fixed_8h,8,0.14358,0.13477,2025-12-01 14:00:00,0.061359520824627464,0.021975708200000003,0.0009,0.039383812624627465,0.03848381262462747,True,1,0.0030837644
DYM,2025-12-01 07:00:00,short,-0.0021631136,fixed_8h,8,0.09434,0.09125,2025-12-01 15:00:00,0.032753868984524016,0.0157562759,0.0009,0.016997593084524018,0.016097593084524017,True,2,0.0021631136
TNSR,2025-12-01 07:00:00,short,-0.0030116916,fixed_8h,8,0.13646,0.12969,2025-12-01 15:00:00,0.04961160779715666,0.022384491399999998,0.0009,0.027227116397156664,0.026327116397156663,True,2,0.0030116916
DYM,2025-12-01 08:00:00,short,-0.0019388206,fixed_8h,8,0.09749,0.09257,2025-12-01 16:00:00,0.05046671453482402,0.014926211800000002,0.0009,0.03554050273482402,0.034640502734824025,True,3,0.0019388206
TNSR,2025-12-01 08:00:00,short,-0.0021197944,fixed_8h,8,0.13379,0.13053,2025-12-01 16:00:00,0.02436654458479696,0.0222631911,0.0009,0.0021033534847969618,0.0012033534847969618,True,3,0.0021197944
DYM,2025-12-01 09:00:00,short,-0.0024390142,fixed_8h,8,0.09602,0.08679,2025-12-01 17:00:00,0.09612580712351582,0.0137539531,0.0009,0.08237185402351582,0.08147185402351582,True,4,0.0024390142
TNSR,2025-12-01 09:00:00,short,-0.0019950228,fixed_8h,8,0.137,0.12506,2025-12-01 17:00:00,0.08715328467153288,0.0233549749,0.0009,0.06379830977153289,0.06289830977153289,True,4,0.0019950228
DYM,2025-12-01 10:00:00,short,-0.0022770725,fixed_8h,8,0.09855,0.08658,2025-12-01 18:00:00,0.12146118721461181,0.012204607500000002,0.0009,0.1092565797146118,0.10835657971461181,True,5,0.0022770725
TNSR,2025-12-01 10:00:00,short,-0.0022474501,fixed_8h,8,0.13576,0.12284,2025-12-01 18:00:00,0.09516794342958153,0.0251118302,0.0009,0.07005611322958152,0.06915611322958153,True,5,0.0022474501
DYM,2025-12-01 11:00:00,short,-0.0022510176,fixed_8h,8,0.09585,0.08761,2025-12-01 19:00:00,0.08596765779864382,0.011044506200000002,0.0009,0.07492315159864382,0.07402315159864382,True,6,0.0022510176
TNSR,2025-12-01 11:00:00,short,-0.0037084198,fixed_8h,8,0.1321,0.12045,2025-12-01 19:00:00,0.08819076457229368,0.026014364300000002,0.0009,0.06217640027229367,0.061276400272293675,True,6,0.0037084198
DYM,2025-12-01 12:00:00,short,-0.0014794899,fixed_8h,8,0.09714,0.08678,2025-12-01 20:00:00,0.10665019559398814,0.009748129999999999,0.0009,0.09690206559398815,0.09600206559398815,True,7,0.0014794899
RESOLV,2025-12-01 12:00:00,short,-0.0036582222,fixed_8h,8,0.07692,0.079125,2025-12-01 20:00:00,-0.028666146645865816,0.013251062099999999,0.0009,-0.04191720874586581,-0.04281720874586581,True,1,0.0036582222
TNSR,2025-12-01 12:00:00,short,-0.0029878563,fixed_8h,8,0.13345,0.12205,2025-12-01 20:00:00,0.0854252529037093,0.0242847429,0.0009,0.06114051000370929,0.060240510003709294,True,7,0.0029878563
DYM,2025-12-01 13:00:00,short,-0.0015014691,fixed_8h,8,0.09647,0.08713,2025-12-01 21:00:00,0.09681766352233856,0.008954650799999998,0.0009,0.08786301272233857,0.08696301272233857,True,8,0.0015014691
RESOLV,2025-12-01 13:00:00,short,-0.0024197215,fixed_8h,8,0.076454,0.080567,2025-12-01 21:00:00,-0.053797054437962774,0.0102188612,0.0009,-0.06401591563796277,-0.06491591563796277,True,2,0.0024197215
TNSR,2025-12-01 13:00:00,short,-0.0028217088,fixed_8h,8,0.13382,0.12407,2025-12-01 21:00:00,0.07285906441488563,0.022698259900000003,0.0009,0.050160804514885624,0.049260804514885626,True,8,0.0028217088
DYM,2025-12-01 14:00:00,short,-0.0017062784,fixed_8h,8,0.09652,0.08726,2025-12-01 22:00:00,0.09593866556154156,0.008253575499999999,0.0009,0.08768509006154156,0.08678509006154156,True,9,0.0017062784
RESOLV,2025-12-01 14:00:00,short,-0.0016617559,fixed_8h,8,0.075767,0.080586,2025-12-01 22:00:00,-0.06360288780075764,0.008135325799999999,0.0009,-0.07173821360075763,-0.07263821360075763,True,3,0.0016617559
TNSR,2025-12-01 14:00:00,short,-0.0034925476,fixed_8h,8,0.13477,0.12326,2025-12-01 22:00:00,0.08540476367144027,0.0216863913,0.0009,0.06371837237144028,0.06281837237144028,True,9,0.0034925476
DYM,2025-12-01 15:00:00,short,-0.0013330495,fixed_8h,8,0.09125,0.08712,2025-12-01 23:00:00,0.04526027397260268,0.0070933178,0.0009,0.038166956172602684,0.037266956172602686,True,10,0.0013330495
RESOLV,2025-12-01 15:00:00,short,-0.0010520465,fixed_8h,8,0.075434,0.07871,2025-12-01 23:00:00,-0.04342869263196968,0.0067759877,0.0009,-0.05020468033196968,-0.05110468033196968,True,4,0.0010520465
TNSR,2025-12-01 15:00:00,short,-0.0028903913,fixed_8h,8,0.12969,0.11668,2025-12-01 23:00:00,0.10031613848407737,0.0207126808,0.0009,0.07960345768407737,0.07870345768407737,True,10,0.0028903913
TNSR,2025-12-01 16:00:00,short,-0.0032115782,fixed_8h,8,0.13053,0.11436,2025-12-02 00:00:00,0.12387956791542176,0.019200527600000003,0.0009,0.10467904031542176,0.10377904031542176,True,11,0.0032115782
RESOLV,2025-12-01 17:00:00,short,-0.0013668036,fixed_8h,8,0.079897,0.076391,2025-12-02 01:00:00,0.04388149742793841,0.005763444299999999,0.0009,0.038118053127938416,0.03721805312793842,True,1,0.0013668036
TNSR,2025-12-01 17:00:00,short,-0.0037518781,fixed_8h,8,0.12506,0.11372,2025-12-02 01:00:00,0.09067647529185993,0.0168808584,0.0009,0.07379561689185993,0.07289561689185993,True,12,0.0037518781
DYM,2025-12-01 18:00:00,short,-0.0011169712,fixed_8h,8,0.08658,0.08607,2025-12-02 02:00:00,0.005890505890506011,0.005231701700000001,0.0009,0.0006588041905060101,-0.0002411958094939899,True,1,0.0011169712
RESOLV,2025-12-01 18:00:00,short,-0.0013515377,fixed_8h,8,0.078729,0.075598,2025-12-02 02:00:00,0.039769335314814046,0.0048651545,0.0009,0.03490418081481404,0.034004180814814045,True,2,0.0013515377
TNSR,2025-12-01 18:00:00,short,-0.0031499842,fixed_8h,8,0.12284,0.11575,2025-12-02 02:00:00,0.057717355910126986,0.013702381399999998,0.0009,0.04401497451012699,0.04311497451012699,True,13,0.0031499842
TNSR,2025-12-01 19:00:00,short,-0.0019787984,fixed_8h,8,0.12045,0.11502,2025-12-02 03:00:00,0.0450809464508095,0.011300378000000002,0.0009,0.0337805684508095,0.0328805684508095,True,14,0.0019787984
TNSR,2025-12-01 20:00:00,short,-0.0014013733,fixed_8h,8,0.12205,0.12046,2025-12-02 04:00:00,0.013027447767308546,0.0105421277,0.0009,0.002485320067308545,0.0015853200673085451,True,15,0.0014013733
MERL,2025-12-01 21:00:00,short,-0.0013889682,fixed_8h,8,0.44912,0.33225,2025-12-02 05:00:00,0.260219985749911,0.0177903617,0.0009,0.242429624049911,0.241529624049911,True,1,0.0013889682
TNSR,2025-12-01 21:00:00,short,-0.0018098402,fixed_8h,8,0.12407,0.12143,2025-12-02 05:00:00,0.02127831063109538,0.0103471096,0.0009,0.01093120103109538,0.01003120103109538,True,16,0.0018098402
MERL,2025-12-01 22:00:00,short,-0.0018260338,fixed_8h,8,0.44334,0.33166,2025-12-02 06:00:00,0.2519059863761447,0.017687317,0.0009,0.2342186693761447,0.23331866937614468,True,2,0.0018260338
TNSR,2025-12-01 22:00:00,short,-0.0025188371,fixed_8h,8,0.12326,0.11809,2025-12-02 06:00:00,0.041943858510465636,0.010697482699999998,0.0009,0.03124637581046564,0.030346375810465637,True,17,0.0025188371
MERL,2025-12-01 23:00:00,short,-0.0025610099,fixed_8h,8,0.42819,0.35264,2025-12-02 07:00:00,0.17644036525841333,0.016715408,0.0009,0.15972495725841335,0.15882495725841334,True,3,0.0025610099
TNSR,2025-12-01 23:00:00,short,-0.0013782381,fixed_8h,8,0.11668,0.11719,2025-12-02 07:00:00,-0.004370929036681493,0.0102337895,0.0009,-0.014604718536681494,-0.015504718536681493,True,18,0.0013782381
MERL,2025-12-02 00:00:00,short,-0.003614383,fixed_8h,8,0.44367,0.34156,2025-12-02 08:00:00,0.23014853382018174,0.015004210900000002,0.0009,0.21514432292018174,0.21424432292018172,True,4,0.003614383
MERL,2025-12-02 01:00:00,short,-0.0022952553,fixed_8h,8,0.36502,0.33363,2025-12-02 09:00:00,0.08599528792942861,0.0121305242,0.0009,0.0738647637294286,0.0729647637294286,True,5,0.0022952553
MERL,2025-12-02 02:00:00,short,-0.0021102418,fixed_8h,8,0.36291,0.33529,2025-12-02 10:00:00,0.07610702378000064,0.0106644906,0.0009,0.06544253318000065,0.06454253318000065,True,6,0.0021102418
MERL,2025-12-02 03:00:00,short,-0.0021309072,fixed_8h,8,0.36501,0.32441,2025-12-02 11:00:00,0.11122982931974473,0.0092535315,0.0009,0.10197629781974474,0.10107629781974474,True,7,0.0021309072
TNSR,2025-12-02 03:00:00,short,-0.0012205481,fixed_8h,8,0.11502,0.1169,2025-12-02 11:00:00,-0.016344983481133776,0.0139756496,0.0009,-0.030320633081133776,-0.031220633081133778,True,1,0.0012205481
MERL,2025-12-02 04:00:00,short,-0.0018635625,fixed_8h,8,0.3483,0.32521,2025-12-02 12:00:00,0.06629342520815389,0.0077999021,0.0009,0.05849352310815389,0.05759352310815389,True,8,0.0018635625
TNSR,2025-12-02 04:00:00,short,-0.0012063552,fixed_8h,8,0.12046,0.11961,2025-12-02 12:00:00,0.007056284243732389,0.0150729297,0.0009,-0.00801664545626761,-0.00891664545626761,True,2,0.0012063552
MERL,2025-12-02 05:00:00,short,-0.0012859235,fixed_8h,8,0.33225,0.3354,2025-12-02 13:00:00,-0.00948081264108348,0.006526726999999999,0.0009,-0.01600753964108348,-0.01690753964108348,True,9,0.0012859235
TNSR,2025-12-02 05:00:00,short,-0.0021602133,fixed_8h,8,0.12143,0.11813,2025-12-02 13:00:00,0.02717615086881329,0.0157115385,0.0009,0.011464612368813288,0.010564612368813288,True,3,0.0021602133
TNSR,2025-12-02 06:00:00,short,-0.0020551439,fixed_8h,8,0.11809,0.12071,2025-12-02 14:00:00,-0.0221864679481751,0.015373174099999998,0.0009,-0.03755964204817509,-0.03845964204817509,True,4,0.0020551439
TNSR,2025-12-02 07:00:00,short,-0.0015880743,fixed_8h,8,0.11719,0.1263,2025-12-02 15:00:00,-0.0777370082771567,0.0152072106,0.0009,-0.0929442188771567,-0.0938442188771567,True,5,0.0015880743
ANIME,2025-12-02 08:00:00,short,-0.0054301737,fixed_8h,8,0.006573,0.006425,2025-12-02 16:00:00,0.022516354784725346,0.022699809,0.0009,-0.0001834542152746553,-0.0010834542152746553,True,1,0.0054301737
SUPER,2025-12-02 08:00:00,short,-0.0011067184,fixed_8h,8,0.24358,0.26478,2025-12-02 16:00:00,-0.08703506034978252,0.015985518900000002,0.0009,-0.10302057924978253,-0.10392057924978253,True,1,0.0011067184
ANIME,2025-12-02 09:00:00,short,-0.0056913064,fixed_8h,8,0.006487,0.006408,2025-12-02 17:00:00,0.012178202558964095,0.017557506400000002,0.0009,-0.005379303841035908,-0.0062793038410359076,True,2,0.0056913064
SUPER,2025-12-02 09:00:00,short,-0.0036218124,fixed_8h,8,0.24423,0.26757,2025-12-02 17:00:00,-0.09556565532489855,0.0154247903,0.0009,-0.11099044562489856,-0.11189044562489855,True,2,0.0036218124
TNSR,2025-12-02 09:00:00,short,-0.0015294731,fixed_8h,8,0.11587,0.12418,2025-12-02 17:00:00,-0.07171830499697936,0.0160271663,0.0009,-0.08774547129697935,-0.08864547129697935,True,1,0.0015294731
ANIME,2025-12-02 10:00:00,short,-0.0039835658,fixed_8h,8,0.006519,0.006435,2025-12-02 18:00:00,0.012885411872986635,0.011993996,0.0009,0.0008914158729866357,-8.584127013364301e-06,True,3,0.0039835658
RESOLV,2025-12-02 10:00:00,short,-0.0013477897,fixed_8h,8,0.072338,0.073507,2025-12-02 18:00:00,-0.01616024772595321,0.005779790799999999,0.0009,-0.02194003852595321,-0.02284003852595321,True,1,0.0013477897
SUPER,2025-12-02 10:00:00,short,-0.0036502388,fixed_8h,8,0.24982,0.26584,2025-12-02 18:00:00,-0.0641261708430071,0.012205001399999998,0.0009,-0.0763311722430071,-0.0772311722430071,True,3,0.0036502388
TNSR,2025-12-02 10:00:00,short,-0.0032438921,fixed_8h,8,0.11799,0.12594,2025-12-02 18:00:00,-0.06737859140605135,0.015673562,0.0009,-0.08305215340605135,-0.08395215340605135,True,2,0.0032438921
ANIME,2025-12-02 11:00:00,short,-0.0036478641,fixed_8h,8,0.006648,0.006419,2025-12-02 19:00:00,0.03444645006016848,0.008129717199999999,0.0009,0.02631673286016848,0.02541673286016848,True,4,0.0036478641
RESOLV,2025-12-02 11:00:00,short,-0.0010958587,fixed_8h,8,0.072206,0.073732,2025-12-02 19:00:00,-0.021133977785779568,0.004911430499999999,0.0009,-0.026045408285779566,-0.026945408285779567,True,2,0.0010958587
SUPER,2025-12-02 11:00:00,short,-0.0019665983,fixed_8h,8,0.24876,0.26557,2025-12-02 19:00:00,-0.06757517285737243,0.008926992199999999,0.0009,-0.07650216505737242,-0.07740216505737242,True,4,0.0019665983
TNSR,2025-12-02 11:00:00,short,-0.0023178282,fixed_8h,8,0.1169,0.12531,2025-12-02 19:00:00,-0.07194183062446535,0.013412846499999999,0.0009,-0.08535467712446534,-0.08625467712446534,True,3,0.0023178282
ANIME,2025-12-02 12:00:00,short,-0.0020918194,fixed_8h,8,0.006467,0.006344,2025-12-02 20:00:00,0.019019638162981266,0.004545221100000001,0.0009,0.014474417062981266,0.013574417062981266,True,5,0.0020918194
SUPER,2025-12-02 12:00:00,short,-0.0014543792,fixed_8h,8,0.2503,0.26105,2025-12-02 20:00:00,-0.042948461845784984,0.0073439843,0.0009,-0.050292446145784986,-0.051192446145784984,True,5,0.0014543792
TNSR,2025-12-02 12:00:00,short,-0.001844964,fixed_8h,8,0.11961,0.1258,2025-12-02 20:00:00,-0.05175152579215786,0.0119282971,0.0009,-0.06367982289215786,-0.06457982289215786,True,4,0.001844964
ANIME,2025-12-02 13:00:00,short,-0.0010146836,fixed_8h,8,0.006319,0.006409,2025-12-02 21:00:00,-0.014242759930368698,0.0025392916999999997,0.0009,-0.016782051630368697,-0.0176820516303687,True,6,0.0010146836
SUPER,2025-12-02 13:00:00,short,-0.0013422692,fixed_8h,8,0.25591,0.25849,2025-12-02 21:00:00,-0.010081669336876133,0.006136808600000001,0.0009,-0.016218477936876134,-0.017118477936876136,True,6,0.0013422692
TNSR,2025-12-02 13:00:00,short,-0.0018218489,fixed_8h,8,0.11813,0.12607,2025-12-02 21:00:00,-0.06721408617624641,0.011975044099999999,0.0009,-0.07918913027624641,-0.08008913027624641,True,5,0.0018218489
SUPER,2025-12-02 14:00:00,short,-0.0012578297,fixed_8h,8,0.26563,0.25917,2025-12-02 22:00:00,0.02431954222038161,0.005087449400000001,0.0009,0.01923209282038161,0.018332092820381608,True,7,0.0012578297
TNSR,2025-12-02 14:00:00,short,-0.0018891804,fixed_8h,8,0.12071,0.12563,2025-12-02 22:00:00,-0.04075884350923696,0.0121507123,0.0009,-0.05290955580923696,-0.05380955580923696,True,6,0.0018891804
SUPER,2025-12-02 15:00:00,short,-0.0015856729,fixed_8h,8,0.27097,0.25755,2025-12-02 23:00:00,0.049525777761375754,0.0041553739,0.0009,0.04537040386137575,0.044470403861375754,True,8,0.0015856729
TNSR,2025-12-02 15:00:00,short,-0.001408437,fixed_8h,8,0.1263,0.12386,2025-12-02 23:00:00,0.019319081551860632,0.0118088862,0.0009,0.007510195351860632,0.006610195351860632,True,7,0.001408437
TNSR,2025-12-02 16:00:00,short,-0.0019715426,fixed_8h,8,0.12386,0.12237,2025-12-03 00:00:00,0.012029710963991533,0.0116106225,0.0009,0.00041908846399153245,-0.00048091153600846753,True,8,0.0019715426
TNSR,2025-12-02 17:00:00,short,-0.0011758688,fixed_8h,8,0.12418,0.12199,2025-12-03 01:00:00,0.01763569012723464,0.0109792727,0.0009,0.006656417427234638,0.005756417427234638,True,9,0.0011758688
TNSR,2025-12-02 20:00:00,short,-0.001891711,fixed_8h,8,0.1258,0.12235,2025-12-03 04:00:00,0.02742448330683621,0.0127042979,0.0009,0.014720185406836209,0.01382018540683621,True,1,0.001891711
RESOLV,2025-12-02 21:00:00,short,-0.0011426848,fixed_8h,8,0.073392,0.074286,2025-12-03 05:00:00,-0.012181164159581506,0.009347348,0.0009,-0.021528512159581507,-0.02242851215958151,True,1,0.0011426848
TNSR,2025-12-02 21:00:00,short,-0.0019975171,fixed_8h,8,0.12607,0.12362,2025-12-03 05:00:00,0.01943364797334809,0.0122296441,0.0009,0.007204003873348092,0.0063040038733480925,True,2,0.0019975171
MERL,2025-12-02 22:00:00,short,-0.0012970081,fixed_8h,8,0.33083,0.32996,2025-12-03 06:00:00,0.0026297494181302707,0.0109699497,0.0009,-0.00834020028186973,-0.00924020028186973,True,1,0.0012970081
RESOLV,2025-12-02 22:00:00,short,-0.0011547612,fixed_8h,8,0.072822,0.073458,2025-12-03 06:00:00,-0.00873362445414844,0.0090363749,0.0009,-0.01776999935414844,-0.018669999354148443,True,2,0.0011547612
TNSR,2025-12-02 22:00:00,short,-0.0015473543,fixed_8h,8,0.12563,0.12545,2025-12-03 06:00:00,0.0014327787948737224,0.0113825696,0.0009,-0.009949790805126278,-0.010849790805126278,True,3,0.0015473543
MERL,2025-12-02 23:00:00,short,-0.0014730763,fixed_8h,8,0.3261,0.32926,2025-12-03 07:00:00,-0.009690279055504434,0.010668755700000001,0.0009,-0.020359034755504435,-0.021259034755504436,True,2,0.0014730763
RESOLV,2025-12-02 23:00:00,short,-0.0013219457,fixed_8h,8,0.072934,0.073771,2025-12-03 07:00:00,-0.011476129103024714,0.0087223878,0.0009,-0.020198516903024714,-0.021098516903024715,True,3,0.0013219457
TNSR,2025-12-02 23:00:00,short,-0.0012101733,fixed_8h,8,0.12386,0.12605,2025-12-03 07:00:00,-0.0176812530276118,0.010971512,0.0009,-0.0286527650276118,-0.0295527650276118,True,4,0.0012101733
RESOLV,2025-12-03 00:00:00,short,-0.0014470719,fixed_8h,8,0.072222,0.073816,2025-12-03 08:00:00,-0.022070837141037525,0.008339845600000001,0.0009,-0.030410682741037524,-0.03131068274103752,True,4,0.0014470719
TNSR,2025-12-03 00:00:00,short,-0.0013401928,fixed_8h,8,0.12237,0.12655,2025-12-03 08:00:00,-0.03415869902753934,0.011038392000000001,0.0009,-0.04519709102753934,-0.04609709102753934,True,5,0.0013401928
MERL,2025-12-03 01:00:00,short,-0.001301349,fixed_8h,8,0.33535,0.3331,2025-12-03 09:00:00,0.006709408081109212,0.010074357099999999,0.0009,-0.0033649490188907864,-0.004264949018890786,True,1,0.001301349
RESOLV,2025-12-03 01:00:00,short,-0.0013165167,fixed_8h,8,0.073531,0.07308,2025-12-03 09:00:00,0.006133467517101536,0.0079545399,0.0009,-0.0018210723828984638,-0.0027210723828984635,True,5,0.0013165167
SUPER,2025-12-03 01:00:00,short,-0.0016098507,fixed_8h,8,0.27197,0.27435,2025-12-03 09:00:00,-0.008750965179983063,0.0120643258,0.0009,-0.02081529097998306,-0.02171529097998306,True,1,0.0016098507
TNSR,2025-12-03 01:00:00,short,-0.0017680679,fixed_8h,8,0.12199,0.12649,2025-12-03 09:00:00,-0.036888269530289286,0.010776886,0.0009,-0.047665155530289285,-0.04856515553028928,True,6,0.0017680679
MERL,2025-12-03 02:00:00,short,-0.0019048489,fixed_8h,8,0.32877,0.33264,2025-12-03 10:00:00,-0.011771147002463681,0.009619504299999998,0.0009,-0.02139065130246368,-0.02229065130246368,True,2,0.0019048489
RESOLV,2025-12-03 02:00:00,short,-0.0010635751,fixed_8h,8,0.073915,0.072928,2025-12-03 10:00:00,0.01335317594534246,0.007727729900000001,0.0009,0.00562544604534246,0.00472544604534246,True,6,0.0010635751
SUPER,2025-12-03 02:00:00,short,-0.0025353759,fixed_8h,8,0.27006,0.2659,2025-12-03 10:00:00,0.01540398429978522,0.0116581393,0.0009,0.00374584499978522,0.00284584499978522,True,2,0.0025353759
TNSR,2025-12-03 02:00:00,short,-0.0017014384,fixed_8h,8,0.1225,0.12433,2025-12-03 10:00:00,-0.014938775510204068,0.010201206899999999,0.0009,-0.025139982410204067,-0.02603998241020407,True,7,0.0017014384
MERL,2025-12-03 03:00:00,short,-0.0013018723,fixed_8h,8,0.3317,0.3328,2025-12-03 11:00:00,-0.0033162496231534215,0.008501375200000001,0.0009,-0.011817624823153423,-0.012717624823153422,True,3,0.0013018723
SUPER,2025-12-03 03:00:00,short,-0.0015616241,fixed_8h,8,0.26827,0.26559,2025-12-03 11:00:00,0.00998993551272977,0.010685910699999999,0.0009,-0.0006959751872702286,-0.0015959751872702285,True,3,0.0015616241
TNSR,2025-12-03 03:00:00,short,-0.0012478431,fixed_8h,8,0.12326,0.12402,2025-12-03 11:00:00,-0.006165828330358679,0.009612046499999999,0.0009,-0.01577787483035868,-0.01667787483035868,True,8,0.0012478431
MERL,2025-12-03 04:00:00,short,-0.0013066905,fixed_8h,8,0.32758,0.3367,2025-12-03 12:00:00,-0.027840527504731722,0.0077530568000000015,0.0009,-0.035593584304731724,-0.03649358430473172,True,4,0.0013066905
SUPER,2025-12-03 04:00:00,short,-0.0013862092,fixed_8h,8,0.26654,0.26406,2025-12-03 12:00:00,0.009304419599309605,0.010357238400000001,0.0009,-0.0010528188006903964,-0.0019528188006903964,True,4,0.0013862092
TNSR,2025-12-03 04:00:00,short,-0.0014170572,fixed_8h,8,0.12235,0.12233,2025-12-03 12:00:00,0.00016346546791995198,0.0091514755,0.0009,-0.008988010032080048,-0.009888010032080048,True,9,0.0014170572
MERL,2025-12-03 05:00:00,short,-0.001410679,fixed_8h,8,0.32874,0.33899,2025-12-03 13:00:00,-0.03117965565492498,0.006988301200000001,0.0009,-0.03816795685492498,-0.03906795685492498,True,5,0.001410679
SUPER,2025-12-03 05:00:00,short,-0.0012207913,fixed_8h,8,0.26916,0.26464,2025-12-03 13:00:00,0.016792985584782375,0.009915002400000001,0.0009,0.006877983184782374,0.005977983184782374,True,5,0.0012207913
TNSR,2025-12-03 05:00:00,short,-0.0011504426,fixed_8h,8,0.12362,0.12173,2025-12-03 13:00:00,0.015288788221970466,0.0085342305,0.0009,0.006754557721970466,0.005854557721970466,True,10,0.0011504426
SUPER,2025-12-03 06:00:00,short,-0.001161219,fixed_8h,8,0.27066,0.26265,2025-12-03 14:00:00,0.029594324983374037,0.0096285276,0.0009,0.019965797383374034,0.019065797383374033,True,6,0.001161219
