coin,entry_hour,direction,entry_fr,exit_type,holding_hours,entry_price,exit_price,exit_hour,exit_fr,price_return,funding_paid,trading_fee,gross_pnl,net_pnl,valid,consecutive_hours,fr_magnitude
0G,2025-10-01 06:00:00,short,-0.003218315,normalized_0.05%,4,2.6379,2.634,2025-10-01 10:00:00,-0.0003131174,0.0014784487660640042,0.0082251385,0.0009,-0.0067466897339359955,-0.007646689733935995,True,6,0.003218315
0G,2025-10-01 07:00:00,short,-0.0025144258,normalized_0.05%,3,2.6779,2.634,2025-10-01 10:00:00,-0.0003131174,0.01639344262295092,0.0050068235,0.0009,0.011386619122950921,0.010486619122950921,True,7,0.0025144258
0G,2025-10-01 08:00:00,short,-0.0015621861,normalized_0.05%,2,2.6843,2.634,2025-10-01 10:00:00,-0.0003131174,0.018738591066572295,0.0024923977,0.0009,0.016246193366572296,0.015346193366572296,True,8,0.0015621861
0G,2025-10-03 04:00:00,short,-0.0011474437,normalized_0.05%,1,2.853,2.8969,2025-10-03 05:00:00,-0.0004894791,-0.015387311601822582,0.0011474437,0.0009,-0.016534755301822582,-0.017434755301822584,True,1,0.0011474437
0G,2025-10-06 01:00:00,short,-0.0019082485,normalized_0.05%,3,3.1391,3.0007,2025-10-06 04:00:00,-0.0004951485,0.044089070115638195,0.003547401,0.0009,0.040541669115638196,0.0396416691156382,True,1,0.0019082485
0G,2025-10-06 02:00:00,short,-0.0010393315,normalized_0.05%,2,3.0695,3.0007,2025-10-06 04:00:00,-0.0004951485,0.0224140739534126,0.0016391525,0.0009,0.020774921453412597,0.019874921453412596,True,2,0.0010393315
MON,2025-10-08 05:00:00,long,0.0010752577,normalized_0.05%,2,0.16129,0.14804,2025-10-08 07:00:00,0.0002435214,-0.08215016430032851,0.0016241544000000002,0.0009,-0.0837743187003285,-0.0846743187003285,True,1,0.0010752577
0G,2025-10-10 22:00:00,short,-0.001143903,normalized_0.05%,2,2.2159,2.2023,2025-10-11 00:00:00,-0.0004485616,0.006137461076763317,0.0022998753,0.0009,0.0038375857767633174,0.0029375857767633172,True,1,0.001143903
APEX,2025-10-10 22:00:00,short,-0.0014634218,normalized_0.05%,2,1.0116,1.042,2025-10-11 00:00:00,1.25e-05,-0.030051403716884126,0.0022634127,0.0009,-0.03231481641688413,-0.033214816416884126,True,1,0.0014634218
STBL,2025-10-10 22:00:00,short,-0.0042249334,normalized_0.05%,2,0.11136,0.12026,2025-10-11 00:00:00,0.000425983,-0.0799209770114943,0.0060972189000000005,0.0009,-0.0860181959114943,-0.0869181959114943,True,1,0.0042249334
ZEC,2025-10-10 22:00:00,short,-0.0013170625,normalized_0.05%,3,218.75,208.88,2025-10-11 01:00:00,0.000172253,0.04512000000000002,-0.0015663433,0.0009,0.04668634330000002,0.045786343300000025,True,1,0.0013170625
0G,2025-10-10 23:00:00,short,-0.0011559723,normalized_0.05%,1,2.1406,2.2023,2025-10-11 00:00:00,-0.0004485616,-0.028823694291320232,0.0011559723,0.0009,-0.02997966659132023,-0.030879666591320232,True,2,0.0011559723
STBL,2025-10-10 23:00:00,short,-0.0018722855,normalized_0.05%,1,0.10864,0.12026,2025-10-11 00:00:00,0.000425983,-0.10695876288659799,0.0018722855,0.0009,-0.10883104838659799,-0.10973104838659799,True,2,0.0018722855
ZEC,2025-10-11 00:00:00,long,0.0021516144,normalized_0.05%,1,228.6,208.88,2025-10-11 01:00:00,0.000172253,-0.0862642169728784,0.0021516144,0.0009,-0.0884158313728784,-0.0893158313728784,True,1,0.0021516144
AVNT,2025-10-11 06:00:00,short,-0.0010916488,normalized_0.05%,3,0.67357,0.65114,2025-10-11 09:00:00,-0.0002044404,0.03330017667057611,0.0039163012,0.0009,0.02938387547057611,0.028483875470576108,True,1,0.0010916488
AVNT,2025-10-11 07:00:00,short,-0.0017262681,normalized_0.05%,2,0.65705,0.65114,2025-10-11 09:00:00,-0.0002044404,0.008994749258047288,0.0028246524,0.0009,0.006170096858047288,0.005270096858047288,True,2,0.0017262681
AVNT,2025-10-11 08:00:00,short,-0.0010983843,normalized_0.05%,1,0.66221,0.65114,2025-10-11 09:00:00,-0.0002044404,0.016716751483668194,0.0010983843,0.0009,0.015618367183668195,0.014718367183668195,True,3,0.0010983843
AVNT,2025-10-12 03:00:00,short,-0.0010938027,normalized_0.05%,1,0.67483,0.66099,2025-10-12 04:00:00,0.0,0.020508868900315745,0.0010938027,0.0009,0.019415066200315745,0.018515066200315743,True,1,0.0010938027
KAITO,2025-11-25 20:00:00,short,-0.0031758781,normalized_0.05%,7,0.7591,0.72502,2025-11-26 03:00:00,-0.0004805769,0.044895270715320776,0.008376493600000002,0.0009,0.036518777115320776,0.03561877711532078,True,1,0.0031758781
KAITO,2025-11-25 21:00:00,short,-0.0012640054,normalized_0.05%,6,0.75558,0.72502,2025-11-26 03:00:00,-0.0004805769,0.04044575028454966,0.0052006155,0.0009,0.03524513478454966,0.03434513478454966,True,2,0.0012640054
USUAL,2025-11-25 21:00:00,short,-0.0072275484,normalized_0.05%,8,0.03797,0.02999,2025-11-26 05:00:00,-0.0004447435,0.21016592046352378,0.0274391796,0.0009,0.18272674086352378,0.18182674086352377,True,1,0.0072275484
HEMI,2025-11-25 22:00:00,short,-0.0026016179,normalized_0.05%,3,0.026136,0.025738,2025-11-26 01:00:00,-0.0004429212,0.015228037955310646,0.006194748999999999,0.0009,0.009033288955310647,0.008133288955310647,True,1,0.0026016179
USUAL,2025-11-25 22:00:00,short,-0.0095856993,normalized_0.05%,7,0.03762,0.02999,2025-11-26 05:00:00,-0.0004447435,0.20281765018607126,0.020211631199999996,0.0009,0.18260601898607126,0.18170601898607125,True,2,0.0095856993
HEMI,2025-11-25 23:00:00,short,-0.00266641,normalized_0.05%,2,0.025527,0.025738,2025-11-26 01:00:00,-0.0004429212,-0.008265757825047964,0.0035931311,0.0009,-0.011858888925047963,-0.012758888925047963,True,2,0.00266641
MERL,2025-11-25 23:00:00,short,-0.001100059,normalized_0.05%,6,0.21001,0.25516,2025-11-26 05:00:00,-0.0004449375,-0.21498976239226703,0.0066782408,0.0009,-0.22166800319226704,-0.22256800319226705,True,1,0.001100059
USUAL,2025-11-25 23:00:00,short,-0.002574297,normalized_0.05%,6,0.038,0.02999,2025-11-26 05:00:00,-0.0004447435,0.21078947368421053,0.010625931899999998,0.0009,0.20016354178421053,0.19926354178421052,True,3,0.002574297
MERL,2025-11-26 00:00:00,short,-0.001008018,normalized_0.05%,5,0.21362,0.25516,2025-11-26 05:00:00,-0.0004449375,-0.19445744780451266,0.0055781818,0.0009,-0.20003562960451265,-0.20093562960451267,True,2,0.001008018
USUAL,2025-11-26 00:00:00,short,-0.0017356853,normalized_0.05%,5,0.03306,0.02999,2025-11-26 05:00:00,-0.0004447435,0.09286146400483969,0.0080516349,0.0009,0.0848098291048397,0.0839098291048397,True,4,0.0017356853
MERL,2025-11-26 01:00:00,short,-0.0013459549,normalized_0.05%,4,0.21455,0.25516,2025-11-26 05:00:00,-0.0004449375,-0.18927988813796323,0.0045701638,0.0009,-0.19385005193796323,-0.19475005193796324,True,3,0.0013459549
USUAL,2025-11-26 01:00:00,short,-0.0029466818,normalized_0.05%,4,0.03142,0.02999,2025-11-26 05:00:00,-0.0004447435,0.04551241247612977,0.006315949600000001,0.0009,0.03919646287612977,0.03829646287612977,True,5,0.0029466818
IP,2025-11-26 02:00:00,short,-0.0010368768,normalized_0.05%,2,2.87,2.929,2025-11-26 04:00:00,-0.0003985086,-0.020557491289198506,0.0017852272,0.0009,-0.022342718489198506,-0.023242718489198507,True,1,0.0010368768
MERL,2025-11-26 02:00:00,short,-0.0013325758,normalized_0.05%,3,0.21263,0.25516,2025-11-26 05:00:00,-0.0004449375,-0.20001881202088126,0.0032242089,0.0009,-0.20324302092088126,-0.20414302092088127,True,4,0.0013325758
RESOLV,2025-11-26 02:00:00,short,-0.0010110654,normalized_0.05%,2,0.1359,0.13486,2025-11-26 04:00:00,-0.000389054,0.007652685798381055,0.001729802,0.0009,0.005922883798381055,0.005022883798381055,True,1,0.0010110654
USUAL,2025-11-26 02:00:00,short,-0.0016064627,normalized_0.05%,3,0.03073,0.02999,2025-11-26 05:00:00,-0.0004447435,0.02408070289619268,0.0033692678,0.0009,0.020711435096192683,0.01981143509619268,True,6,0.0016064627
HEMI,2025-11-26 03:00:00,short,-0.0012099518,normalized_0.05%,4,0.025921,0.024719,2025-11-26 07:00:00,-0.0004014401,0.04637166775973142,0.0035156805,0.0009,0.04285598725973142,0.041955987259731424,True,1,0.0012099518
MERL,2025-11-26 03:00:00,short,-0.0011735867,normalized_0.05%,2,0.21741,0.25516,2025-11-26 05:00:00,-0.0004449375,-0.17363506738420498,0.0018916330999999998,0.0009,-0.175526700484205,-0.176426700484205,True,5,0.0011735867
HEMI,2025-11-26 04:00:00,short,-0.0010350138,normalized_0.05%,3,0.025017,0.024719,2025-11-26 07:00:00,-0.0004014401,0.011911899908062504,0.0023057287,0.0009,0.009606171208062503,0.008706171208062503,True,2,0.0010350138
LAYER,2025-11-26 06:00:00,short,-0.0011629958,normalized_0.05%,5,0.2474,0.23459,2025-11-26 11:00:00,-0.0004719173,0.051778496362166596,0.0036858011000000003,0.0009,0.0480926952621666,0.0471926952621666,True,1,0.0011629958
MERL,2025-11-26 06:00:00,short,-0.0011619907,normalized_0.05%,33,0.27431,0.28069,2025-11-27 15:00:00,-0.0004960457,-0.023258357332944467,0.1108208906,0.0009,-0.13407924793294446,-0.13497924793294447,True,1,0.0011619907
MERL,2025-11-26 07:00:00,short,-0.0012654609,normalized_0.05%,32,0.26882,0.28069,2025-11-27 15:00:00,-0.0004960457,-0.04415594077821588,0.1096588999,0.0009,-0.15381484067821588,-0.1547148406782159,True,2,0.0012654609
MERL,2025-11-26 09:00:00,short,-0.0010255653,normalized_0.05%,30,0.28819,0.28069,2025-11-27 15:00:00,-0.0004960457,0.02602449772719389,0.10748903059999998,0.0009,-0.08146453287280608,-0.08236453287280608,True,1,0.0010255653
OM,2025-11-26 10:00:00,short,-0.0021558783,normalized_0.05%,23,0.09069,0.0835,2025-11-27 09:00:00,-0.0004241977,0.07928106737236743,0.0324690959,0.0009,0.046811971472367424,0.045911971472367426,True,1,0.0021558783
OM,2025-11-26 11:00:00,short,-0.0047137466,normalized_0.05%,22,0.09091,0.0835,2025-11-27 09:00:00,-0.0004241977,0.08150918490815091,0.030313217599999998,0.0009,0.051195967308150916,0.05029596730815092,True,2,0.0047137466
OM,2025-11-26 12:00:00,short,-0.0039783625,normalized_0.05%,21,0.08479,0.0835,2025-11-27 09:00:00,-0.0004241977,0.015214058261587445,0.025599471,0.0009,-0.010385412738412553,-0.011285412738412553,True,3,0.0039783625
OM,2025-11-26 13:00:00,short,-0.0017834565,normalized_0.05%,20,0.08722,0.0835,2025-11-27 09:00:00,-0.0004241977,0.04265076817243752,0.021621108500000003,0.0009,0.021029659672437518,0.020129659672437517,True,4,0.0017834565
OM,2025-11-26 14:00:00,short,-0.0021152331,normalized_0.05%,19,0.08437,0.0835,2025-11-27 09:00:00,-0.0004241977,0.010311722176128905,0.019837652,0.0009,-0.009525929823871095,-0.010425929823871095,True,5,0.0021152331
MERL,2025-11-26 15:00:00,short,-0.0010887321,normalized_0.05%,24,0.37346,0.28069,2025-11-27 15:00:00,-0.0004960457,0.2484067905532052,0.1026365776,0.0009,0.1457702129532052,0.14487021295320518,True,1,0.0010887321
OM,2025-11-26 15:00:00,short,-0.0016483658,normalized_0.05%,18,0.08645,0.0835,2025-11-27 09:00:00,-0.0004241977,0.03412377096587616,0.017722418900000002,0.0009,0.01640135206587616,0.01550135206587616,True,6,0.0016483658
MERL,2025-11-26 16:00:00,short,-0.0012887759,normalized_0.05%,23,0.39623,0.28069,2025-11-27 15:00:00,-0.0004960457,0.2915983141104914,0.1015478455,0.0009,0.1900504686104914,0.1891504686104914,True,2,0.0012887759
OM,2025-11-26 16:00:00,short,-0.0012122405,normalized_0.05%,17,0.08584,0.0835,2025-11-27 09:00:00,-0.0004241977,0.027260018639328924,0.0160740531,0.0009,0.011185965539328924,0.010285965539328925,True,7,0.0012122405
OM,2025-11-26 17:00:00,short,-0.0014272873,normalized_0.05%,16,0.08649,0.0835,2025-11-27 09:00:00,-0.0004241977,0.03457047057463282,0.014861812599999998,0.0009,0.019708657974632823,0.018808657974632822,True,8,0.0014272873
OM,2025-11-26 18:00:00,short,-0.001236144,normalized_0.05%,15,0.08925,0.0835,2025-11-27 09:00:00,-0.0004241977,0.06442577030812316,0.013434525299999998,0.0009,0.05099124500812316,0.05009124500812316,True,9,0.001236144
MERL,2025-11-26 19:00:00,short,-0.002601525,normalized_0.05%,20,0.46929,0.28069,2025-11-27 15:00:00,-0.0004960457,0.401883696648128,0.0983446095,0.0009,0.303539087148128,0.302639087148128,True,1,0.002601525
OM,2025-11-26 19:00:00,short,-0.0013870922,normalized_0.05%,14,0.08768,0.0835,2025-11-27 09:00:00,-0.0004241977,0.04767335766423346,0.0121983813,0.0009,0.03547497636423346,0.03457497636423346,True,10,0.0013870922
KAITO,2025-11-26 20:00:00,short,-0.001015798,normalized_0.05%,2,0.74043,0.74242,2025-11-26 22:00:00,-0.0002336123,-0.0026876274597192663,0.0015403843,0.0009,-0.004228011759719266,-0.005128011759719266,True,1,0.001015798
MERL,2025-11-26 20:00:00,short,-0.0056853485,normalized_0.05%,19,0.40726,0.28069,2025-11-27 15:00:00,-0.0004960457,0.310784265579728,0.09574308449999999,0.0009,0.215041181079728,0.214141181079728,True,2,0.0056853485
OM,2025-11-26 20:00:00,short,-0.0011362066,normalized_0.05%,13,0.08707,0.0835,2025-11-27 09:00:00,-0.0004241977,0.04100149305156759,0.010811289099999998,0.0009,0.030190203951567594,0.029290203951567593,True,11,0.0011362066
ACE,2025-11-26 21:00:00,short,-0.0084264532,normalized_0.05%,7,0.2533,0.2446,2025-11-27 04:00:00,-0.0001548939,0.03434662455586266,0.0195502693,0.0009,0.014796355255862662,0.013896355255862662,True,1,0.0084264532
MERL,2025-11-26 21:00:00,short,-0.0078714773,normalized_0.05%,18,0.39252,0.28069,2025-11-27 15:00:00,-0.0004960457,0.2849026801182105,0.09005773599999999,0.0009,0.19484494411821052,0.1939449441182105,True,3,0.0078714773
TNSR,2025-11-26 21:00:00,short,-0.002049228,normalized_0.05%,48,0.14808,0.12797,2025-11-28 21:00:00,-0.0004651264,0.13580497028633165,0.06394138380000002,0.0009,0.07186358648633163,0.07096358648633164,True,14,0.002049228
ACE,2025-11-26 22:00:00,short,-0.0043238996,normalized_0.05%,6,0.2557,0.2446,2025-11-27 04:00:00,-0.0001548939,0.04341024638247936,0.0111238161,0.0009,0.032286430282479364,0.031386430282479366,True,2,0.0043238996
MERL,2025-11-26 22:00:00,short,-0.0069035398,normalized_0.05%,17,0.41091,0.28069,2025-11-27 15:00:00,-0.0004960457,0.31690637852571124,0.0821862587,0.0009,0.23472011982571123,0.23382011982571121,True,4,0.0069035398
TNSR,2025-11-26 22:00:00,short,-0.0013840864,normalized_0.05%,47,0.14643,0.12797,2025-11-28 21:00:00,-0.0004651264,0.12606706276036334,0.061892155800000015,0.0009,0.06417490696036332,0.06327490696036332,True,15,0.0013840864
ACE,2025-11-26 23:00:00,short,-0.0018073889,normalized_0.05%,5,0.255,0.2446,2025-11-27 04:00:00,-0.0001548939,0.040784313725490164,0.0067999165,0.0009,0.03398439722549016,0.03308439722549016,True,3,0.0018073889
MERL,2025-11-26 23:00:00,short,-0.0039465585,normalized_0.05%,16,0.45376,0.28069,2025-11-27 15:00:00,-0.0004960457,0.38141308180535965,0.07528271889999999,0.0009,0.30613036290535967,0.30523036290535965,True,5,0.0039465585
TNSR,2025-11-26 23:00:00,short,-0.0014781361,normalized_0.05%,46,0.1448,0.12797,2025-11-28 21:00:00,-0.0004651264,0.11622928176795587,0.06050806940000001,0.0009,0.05572121236795586,0.05482121236795586,True,16,0.0014781361
ACE,2025-11-27 00:00:00,short,-0.0027190874,normalized_0.05%,4,0.2505,0.2446,2025-11-27 04:00:00,-0.0001548939,0.0235528942115768,0.004992527599999999,0.0009,0.018560366611576798,0.017660366611576796,True,4,0.0027190874
MERL,2025-11-27 00:00:00,short,-0.0054212215,normalized_0.05%,15,0.47111,0.28069,2025-11-27 15:00:00,-0.0004960457,0.40419434951497524,0.07133616039999999,0.0009,0.3328581891149752,0.3319581891149752,True,6,0.0054212215
OM,2025-11-27 00:00:00,short,-0.0011694207,normalized_0.05%,9,0.08505,0.0835,2025-11-27 09:00:00,-0.0004241977,0.018224573780129285,0.007114329900000001,0.0009,0.011110243880129284,0.010210243880129284,True,1,0.0011694207
TNSR,2025-11-27 00:00:00,short,-0.0013190251,normalized_0.05%,45,0.14892,0.12797,2025-11-28 21:00:00,-0.0004651264,0.14067955949503086,0.05902993330000001,0.0009,0.08164962619503086,0.08074962619503086,True,17,0.0013190251
MERL,2025-11-27 01:00:00,short,-0.0092823894,normalized_0.05%,14,0.46054,0.28069,2025-11-27 15:00:00,-0.0004960457,0.3905198245537847,0.0659149389,0.0009,0.3246048856537847,0.3237048856537847,True,7,0.0092823894
TNSR,2025-11-27 01:00:00,short,-0.0014787675,normalized_0.05%,44,0.14819,0.12797,2025-11-28 21:00:00,-0.0004651264,0.13644645387677973,0.057710908200000015,0.0009,0.0787355456767797,0.07783554567677971,True,18,0.0014787675
MERL,2025-11-27 02:00:00,short,-0.007303919,normalized_0.05%,13,0.46372,0.28069,2025-11-27 15:00:00,-0.0004960457,0.39469938756145956,0.0566325495,0.0009,0.33806683806145954,0.33716683806145953,True,8,0.007303919
TNSR,2025-11-27 02:00:00,short,-0.0016168614,normalized_0.05%,43,0.14665,0.12797,2025-11-28 21:00:00,-0.0004651264,0.12737811114899422,0.05623214070000001,0.0009,0.0711459704489942,0.07024597044899421,True,19,0.0016168614
MERL,2025-11-27 03:00:00,short,-0.0058915129,normalized_0.05%,12,0.45685,0.28069,2025-11-27 15:00:00,-0.0004960457,0.3855970230929189,0.049328630500000005,0.0009,0.33626839259291885,0.33536839259291884,True,9,0.0058915129
TNSR,2025-11-27 03:00:00,short,-0.0015968252,normalized_0.05%,42,0.14717,0.12797,2025-11-28 21:00:00,-0.0004651264,0.13046137120337023,0.054615279300000014,0.0009,0.07584609190337022,0.07494609190337022,True,20,0.0015968252
MERL,2025-11-27 04:00:00,short,-0.0094185577,normalized_0.05%,11,0.454,0.28069,2025-11-27 15:00:00,-0.0004960457,0.3817400881057269,0.0434371176,0.0009,0.3383029705057269,0.3374029705057269,True,10,0.0094185577
SUPER,2025-11-27 04:00:00,short,-0.0011612071,normalized_0.05%,2,0.22211,0.22345,2025-11-27 06:00:00,-0.000457731,-0.006033046688577767,0.0024158634,0.0009,-0.008448910088577767,-0.009348910088577767,True,1,0.0011612071
TNSR,2025-11-27 04:00:00,short,-0.0015441927,normalized_0.05%,41,0.14675,0.12797,2025-11-28 21:00:00,-0.0004651264,0.1279727427597955,0.05301845410000001,0.0009,0.0749542886597955,0.0740542886597955,True,21,0.0015441927
MERL,2025-11-27 05:00:00,short,-0.014321022,normalized_0.05%,10,0.3121,0.28069,2025-11-27 15:00:00,-0.0004960457,0.10064082024991988,0.0340185599,0.0009,0.06662226034991989,0.06572226034991989,True,11,0.014321022
SUPER,2025-11-27 05:00:00,short,-0.0012546563,normalized_0.05%,1,0.22152,0.22345,2025-11-27 06:00:00,-0.000457731,-0.008712531599855612,0.0012546563,0.0009,-0.009967187899855613,-0.010867187899855612,True,2,0.0012546563
TNSR,2025-11-27 05:00:00,short,-0.0015876606,normalized_0.05%,40,0.14598,0.12797,2025-11-28 21:00:00,-0.0004651264,0.12337306480339771,0.051474261400000006,0.0009,0.07189880340339772,0.07099880340339772,True,22,0.0015876606
MERL,2025-11-27 06:00:00,short,-0.0091117053,normalized_0.05%,9,0.3248,0.28069,2025-11-27 15:00:00,-0.0004960457,0.13580665024630537,0.019697537900000003,0.0009,0.11610911234630536,0.11520911234630536,True,12,0.0091117053
TNSR,2025-11-27 06:00:00,short,-0.0015602101,normalized_0.05%,39,0.14596,0.12797,2025-11-28 21:00:00,-0.0004651264,0.12325294601260622,0.04988660080000001,0.0009,0.07336634521260621,0.07246634521260621,True,23,0.0015602101
MERL,2025-11-27 07:00:00,short,-0.0011656522,normalized_0.05%,8,0.30306,0.28069,2025-11-27 15:00:00,-0.0004960457,0.07381376625090741,0.0105858326,0.0009,0.06322793365090741,0.06232793365090741,True,13,0.0011656522
TNSR,2025-11-27 07:00:00,short,-0.001565747,normalized_0.05%,38,0.1396,0.12797,2025-11-28 21:00:00,-0.0004651264,0.08330945558739256,0.0483263907,0.0009,0.034983064887392556,0.03408306488739256,True,24,0.001565747
TNSR,2025-11-27 08:00:00,short,-0.0016308071,normalized_0.05%,37,0.13925,0.12797,2025-11-28 21:00:00,-0.0004651264,0.08100538599640941,0.04676064370000001,0.0009,0.034244742296409406,0.03334474229640941,True,25,0.0016308071
MERL,2025-11-27 09:00:00,short,-0.0013578358,normalized_0.05%,6,0.28617,0.28069,2025-11-27 15:00:00,-0.0004960457,0.019149456616696318,0.0085832804,0.0009,0.010566176216696317,0.009666176216696317,True,1,0.0013578358
SUPER,2025-11-27 09:00:00,short,-0.0041256774,normalized_0.05%,33,0.25988,0.23288,2025-11-28 18:00:00,-0.0004491206,0.1038941049715253,0.08871656189999998,0.0009,0.015177543071525329,0.01427754307152533,True,1,0.0041256774
TNSR,2025-11-27 09:00:00,short,-0.002655347,normalized_0.05%,36,0.13767,0.12797,2025-11-28 21:00:00,-0.0004651264,0.07045834241301654,0.04512983660000001,0.0009,0.025328505813016537,0.024428505813016536,True,26,0.002655347
ACE,2025-11-27 10:00:00,short,-0.0010505806,normalized_0.05%,10,0.2682,0.2416,2025-11-27 20:00:00,-0.0004226514,0.099179716629381,0.019230454,0.0009,0.07994926262938101,0.07904926262938101,True,1,0.0010505806
MERL,2025-11-27 10:00:00,short,-0.0023923543,normalized_0.05%,5,0.28469,0.28069,2025-11-27 15:00:00,-0.0004960457,0.014050370578524022,0.007225444600000001,0.0009,0.00682492597852402,0.005924925978524021,True,2,0.0023923543
SUPER,2025-11-27 10:00:00,short,-0.00461169,normalized_0.05%,32,0.25655,0.23288,2025-11-28 18:00:00,-0.0004491206,0.09226271681933346,0.08459088449999998,0.0009,0.00767183231933348,0.00677183231933348,True,2,0.00461169
TNSR,2025-11-27 10:00:00,short,-0.0026799276,normalized_0.05%,35,0.14033,0.12797,2025-11-28 21:00:00,-0.0004651264,0.08807810161761569,0.042474489600000005,0.0009,0.04560361201761568,0.04470361201761568,True,27,0.0026799276
ACE,2025-11-27 11:00:00,short,-0.0066680175,normalized_0.05%,9,0.2582,0.2416,2025-11-27 20:00:00,-0.0004226514,0.0642912470952749,0.0181798734,0.0009,0.04611137369527489,0.04521137369527489,True,2,0.0066680175
MERL,2025-11-27 11:00:00,short,-0.0020285501,normalized_0.05%,4,0.28155,0.28069,2025-11-27 15:00:00,-0.0004960457,0.0030545196235127947,0.0048330903000000005,0.0009,-0.0017785706764872058,-0.0026785706764872056,True,3,0.0020285501
SUPER,2025-11-27 11:00:00,short,-0.0056636164,normalized_0.05%,31,0.27639,0.23288,2025-11-28 18:00:00,-0.0004491206,0.1574224827236876,0.07997919449999998,0.0009,0.07744328822368764,0.07654328822368764,True,3,0.0056636164
TNSR,2025-11-27 11:00:00,short,-0.0017585987,normalized_0.05%,34,0.13931,0.12797,2025-11-28 21:00:00,-0.0004651264,0.08140119158710782,0.039794562000000006,0.0009,0.04160662958710781,0.040706629587107815,True,28,0.0017585987
ACE,2025-11-27 12:00:00,short,-0.0025507684,normalized_0.05%,8,0.2581,0.2416,2025-11-27 20:00:00,-0.0004226514,0.06392870980240212,0.011511855900000001,0.0009,0.05241685390240212,0.05151685390240212,True,3,0.0025507684
MERL,2025-11-27 12:00:00,short,-0.0013492472,normalized_0.05%,3,0.28471,0.28069,2025-11-27 15:00:00,-0.0004960457,0.01411963050121184,0.0028045402,0.0009,0.01131509030121184,0.01041509030121184,True,4,0.0013492472
SUPER,2025-11-27 12:00:00,short,-0.0067086101,normalized_0.05%,30,0.2714,0.23288,2025-11-28 18:00:00,-0.0004491206,0.1419307295504789,0.07431557809999999,0.0009,0.0676151514504789,0.0667151514504789,True,4,0.0067086101
TNSR,2025-11-27 12:00:00,short,-0.0015978757,normalized_0.05%,33,0.13974,0.12797,2025-11-28 21:00:00,-0.0004651264,0.08422785172463147,0.038035963299999996,0.0009,0.046191888424631476,0.04529188842463148,True,29,0.0015978757
ACE,2025-11-27 13:00:00,short,-0.0024248738,normalized_0.05%,7,0.2454,0.2416,2025-11-27 20:00:00,-0.0004226514,0.015484922575387115,0.0089610875,0.0009,0.006523835075387115,0.005623835075387116,True,4,0.0024248738
SUPER,2025-11-27 13:00:00,short,-0.0109396934,normalized_0.05%,29,0.26254,0.23288,2025-11-28 18:00:00,-0.0004491206,0.11297326121733828,0.067606968,0.0009,0.045366293217338274,0.044466293217338276,True,5,0.0109396934
TNSR,2025-11-27 13:00:00,short,-0.0013598597,normalized_0.05%,32,0.13697,0.12797,2025-11-28 21:00:00,-0.0004651264,0.06570781923048848,0.036438087599999995,0.0009,0.02926973163048848,0.02836973163048848,True,30,0.0013598597
ACE,2025-11-27 14:00:00,short,-0.0024994101,normalized_0.05%,6,0.2417,0.2416,2025-11-27 20:00:00,-0.0004226514,0.00041373603640872564,0.0065362137,0.0009,-0.006122477663591274,-0.007022477663591274,True,5,0.0024994101
SUPER,2025-11-27 14:00:00,short,-0.0071810234,normalized_0.05%,28,0.24924,0.23288,2025-11-28 18:00:00,-0.0004491206,0.06563954421441176,0.056667274600000005,0.0009,0.008972269614411756,0.008072269614411756,True,6,0.0071810234
TNSR,2025-11-27 14:00:00,short,-0.0011505199,normalized_0.05%,31,0.13574,0.12797,2025-11-28 21:00:00,-0.0004651264,0.05724178576690732,0.0350782279,0.0009,0.022163557866907317,0.021263557866907316,True,31,0.0011505199
ACE,2025-11-27 15:00:00,short,-0.0012763951,normalized_0.05%,5,0.2376,0.2416,2025-11-27 20:00:00,-0.0004226514,-0.01683501683501685,0.0040368036,0.0009,-0.020871820435016848,-0.02177182043501685,True,6,0.0012763951
RESOLV,2025-11-27 15:00:00,short,-0.0033829814,normalized_0.05%,48,0.089472,0.080786,2025-11-29 15:00:00,-0.0004580488,0.09708065092989986,0.0714330101,0.0009,0.025647640829899856,0.024747640829899855,True,30,0.0033829814
SUPER,2025-11-27 15:00:00,short,-0.0068455519,normalized_0.05%,27,0.24713,0.23288,2025-11-28 18:00:00,-0.0004491206,0.05766195929267991,0.049486251200000005,0.0009,0.008175708092679902,0.0072757080926799025,True,7,0.0068455519
RESOLV,2025-11-27 16:00:00,short,-0.0027386153,normalized_0.05%,47,0.09053,0.080786,2025-11-29 15:00:00,-0.0004580488,0.10763282889649843,0.06805002869999999,0.0009,0.039582800196498444,0.038682800196498446,True,31,0.0027386153
SUPER,2025-11-27 16:00:00,short,-0.0045708008,normalized_0.05%,26,0.25249,0.23288,2025-11-28 18:00:00,-0.0004491206,0.07766644223533602,0.0426406993,0.0009,0.035025742935336016,0.03412574293533602,True,8,0.0045708008
TNSR,2025-11-27 16:00:00,short,-0.0011687259,normalized_0.05%,29,0.13665,0.12797,2025-11-28 21:00:00,-0.0004651264,0.06351994145627511,0.03297926439999999,0.0009,0.03054067705627512,0.029640677056275117,True,1,0.0011687259
RESOLV,2025-11-27 17:00:00,short,-0.0025291578,normalized_0.05%,46,0.089978,0.080786,2025-11-29 15:00:00,-0.0004580488,0.10215830536353337,0.06531141339999999,0.0009,0.036846891963533385,0.03594689196353339,True,32,0.0025291578
