target_coin,hedge_coin,hour,position_type,beta,target_funding,hedge_funding,funding_pnl,price_pnl,hedge_pnl,gross_pnl,trading_fee,net_pnl,valid,correlation,net_funding
TNSR,DYM,2025-11-27 01:00:00,long,0.7471645763576076,-0.0014787675,-0.0002158195,0.0013175148147127893,-0.010392064241851573,0.000568780722319958,-0.008505768704818825,0.0015724481187218468,-0.010078216823540672,True,0.5744664696857089,0.0012629479999999998
MERL,SKY,2025-11-27 02:00:00,long,0.5825692079233621,-0.007303919,1.25e-05,0.007311201115099042,-0.014814974553610027,-0.0037762000214093504,-0.011279973459920337,0.0014243122871310258,-0.012704285747051363,True,0.20058305567141638,0.007316419
RESOLV,ASTER,2025-11-27 02:00:00,long,0.3917873802415761,-0.0024813142,1.25e-05,0.0024862115422530197,0.005392989114151536,0.0053220487960127195,0.013201249452417275,0.0012526086422174185,0.011948640810199857,True,0.22110026348750675,0.0024938142
TNSR,DYM,2025-11-27 02:00:00,long,0.7475660802020142,-0.0016168614,-0.0002241778,0.001449273680785689,0.0035458574838049817,0.0031323595399380465,0.008127490704528718,0.0015728094721818128,0.006554681232346905,True,0.5748548206331824,0.0013926836
MERL,SKY,2025-11-27 03:00:00,long,0.5818645674892282,-0.0058915129,1.25e-05,0.005898786207093615,-0.006238371456714353,0.004674902365901318,0.00433531711628058,0.0014236781107403052,0.0029116390055402746,True,0.20034890418287238,0.0059040129
RESOLV,ASTER,2025-11-27 03:00:00,long,0.3838279429831208,-0.002499911,1.25e-05,0.002504708849287289,0.011820800635740536,-0.0015752172762644803,0.012750292208763345,0.0012454451486848088,0.011504847060078536,True,0.21640392986389523,0.002512411
TNSR,DYM,2025-11-27 03:00:00,long,0.7474225896790119,-0.0015968252,-0.0003562178,0.0013305799694342396,-0.0028538424950736996,0.007004629797125657,0.005481367271486197,0.0015726803307111108,0.003908686940775086,True,0.5751554687669928,0.0012406074
MERL,SKY,2025-11-27 04:00:00,long,0.5752755236204767,-0.0094185577,1.25e-05,0.009425748644045256,-0.3125550660792952,-0.005867391241554454,-0.30899670867680434,0.0014177479712584292,-0.3104144566480628,True,0.1981331839578009,0.0094310577
RESOLV,XRP,2025-11-27 04:00:00,long,0.5590636092403063,-0.0029367137,1.25e-05,0.002943701995115504,-0.04653445906145692,0.0033095635957557288,-0.04028119347058569,0.0014031572483162757,-0.04168435071890196,True,0.2152217539346218,0.0029492137
SUPER,ETC,2025-11-27 04:00:00,long,1.6391309326487085,-0.0011612071,1.25e-05,0.001181696236658109,-0.0026563414524335416,0.01155303732964698,0.010078392113871548,0.0023752178393838374,0.0077031742744877105,True,0.6243391475514286,0.0011737071
TNSR,DYM,2025-11-27 04:00:00,long,0.7471856498719796,-0.0015441927,-0.00032946,0.0012980249157931777,-0.005247018739352627,0.0005770330339777801,-0.0033719607895816694,0.0015724670848847816,-0.004944427874466451,True,0.5752248076199489,0.0012147327
MERL,SKY,2025-11-27 05:00:00,long,0.5773943224761737,-0.014321022,1.25e-05,0.014328239429030951,0.04069208586991335,-0.00575606268959822,0.049264262609346084,0.0014196548902285565,0.04784460771911753,True,0.19900872507090192,0.014333522
RESOLV,ASTER,2025-11-27 05:00:00,long,0.3848661839131918,-0.0037413021,1.25e-05,0.003746112927298915,-0.006280889621087304,-0.0035370479175920624,-0.0060718246113804514,0.0012463795655218725,-0.007318204176902324,True,0.2166536061545374,0.0037538021
SUPER,ETC,2025-11-27 05:00:00,long,1.6348726445965696,-0.0012546563,1.25e-05,0.0012750922080574571,0.008712531599855522,-0.00961207118784829,0.0003755526200646883,0.0023713853801369126,-0.0019958327600722242,True,0.6205223734007425,0.0012671562999999999
TNSR,DYM,2025-11-27 05:00:00,long,0.7468335901574726,-0.0015876606,-0.0002048556,0.001434667556788137,-0.00013700506918745692,-7.215086369989282e-05,0.0012255116239007872,0.0015721502311417254,-0.0003466386072409381,True,0.5753786670567389,0.001382805
MERL,KAS,2025-11-27 06:00:00,long,0.47583736221934636,-0.0091117053,1.25e-05,0.009117653267027742,-0.06693349753694577,-0.0068331529594375055,-0.06464899722935553,0.0013282536259974116,-0.06597725085535294,True,0.18041998628034017,0.0091242053
RESOLV,XRP,2025-11-27 06:00:00,long,0.5736603782880109,-0.0055433113,1.25e-05,0.0055504820547286,-0.01826753704279349,0.0011426980236621152,-0.011574356964402777,0.0014162943404592097,-0.012990651304861987,True,0.2192093913282387,0.0055558113000000004
TNSR,DYM,2025-11-27 06:00:00,long,0.7424838194383293,-0.0015602101,-0.000333273,0.0013127602900443298,-0.043573581803233785,0.012121306557677512,-0.03013951495551194,0.0015682354374944962,-0.03170775039300643,True,0.583346717234606,0.0012269371
MERL,KAS,2025-11-27 07:00:00,long,0.4958822011678602,-0.0011656522,1.25e-05,0.0011718507275145981,-0.09849534745594923,-0.0016656701825235487,-0.09898916691095819,0.001346293981051074,-0.10033546089200926,True,0.18977322442140326,0.0011781521999999999
RESOLV,XRP,2025-11-27 07:00:00,long,0.5757428043274782,-0.0071161843,1.25e-05,0.007123381085054094,0.036644959734872806,0.0013841854674237332,0.045152526287350635,0.0014181685238947301,0.043734357763455904,True,0.21989698547655687,0.0071286843
TNSR,DYM,2025-11-27 07:00:00,long,0.7427968525977784,-0.001565747,-0.000212467,0.0014079271811191078,-0.002507163323782202,0.008972209846757086,0.007872973704093992,0.0015685171673380004,0.006304456536755991,True,0.591234381465908,0.0013532799999999999
RESOLV,XRP,2025-11-27 08:00:00,long,0.5757732039211187,-0.0072120627,1.25e-05,0.007219259865049014,-0.025239515775969945,0.00039271544465324166,-0.017627540466267688,0.0014181958835290068,-0.019045736349796696,True,0.21959690779828417,0.0072245627
TNSR,DYM,2025-11-27 08:00:00,long,0.7436860925708173,-0.0016308071,-0.0002275613,0.0014615729259826644,-0.011346499102334096,-0.0,-0.00988492617635143,0.0015693174833137356,-0.011454243659665166,True,0.5911934715154435,0.0014032458
MERL,KAS,2025-11-27 09:00:00,long,0.4718668403881326,-0.0013578358,1.25e-05,0.0013637341355048516,-0.005171751057063911,-0.0017665403463990102,-0.00557455726795807,0.0013246801563493193,-0.006899237424307389,True,0.17643868701674234,0.0013703358
RESOLV,XRP,2025-11-27 09:00:00,long,0.5671735285469403,-0.00661965,1.25e-05,0.006626739669106837,0.002015876331731725,0.002219453221779071,0.010862069222617633,0.0014104561756922462,0.009451613046925387,True,0.214906596161157,0.006632150000000001
SUPER,BLUR,2025-11-27 09:00:00,long,1.1012119678859773,-0.0041256774,1.25e-05,0.004139442549598574,-0.012813606279821421,-0.008513158700357988,-0.017187322430580833,0.0018910907710973795,-0.01907841320167821,True,0.614516715043302,0.0041381774
TNSR,DYM,2025-11-27 09:00:00,long,0.7444638849175671,-0.002655347,-9.98787e-05,0.002580990914977484,0.019321566063775775,-0.003996128209299094,0.017906428769454166,0.0015700174964258103,0.016336411273028355,True,0.5915773832210783,0.0025554683
ACE,YGG,2025-11-27 10:00:00,long,1.0818953041714006,-0.0010505806,1.25e-05,0.0010641042913021425,-0.03728560775540646,-0.00558902861138763,-0.041810532075491944,0.0018737057737542606,-0.0436842378492462,True,0.6205017104358715,0.0010630805999999999
MERL,KAS,2025-11-27 10:00:00,long,0.46792946268487273,-0.0023923543,1.25e-05,0.002398203418283561,-0.01102954090414121,0.005334874489061686,-0.0032964629967959643,0.0013211365164163854,-0.004617599513212349,True,0.17413282330193644,0.0024048542999999998
RESOLV,XRP,2025-11-27 10:00:00,long,0.571085618485284,-0.0055931088,1.25e-05,0.0056002473702310655,-0.000562892852303154,0.00015652613909420313,0.005193880657022114,0.0014139770566367555,0.003779903600385359,True,0.2156527542205739,0.0056056088
SUPER,BIO,2025-11-27 10:00:00,long,1.1322865391808257,-0.00461169,-1.21691e-05,0.004597911091876054,0.07733385305008778,0.002675971382162874,0.0846077355241267,0.0019190578852627432,0.08268867763886396,True,0.5991298632418851,0.0045995209
TNSR,DYM,2025-11-27 10:00:00,long,0.7796988478861252,-0.0026799276,-0.0001430104,0.002568422555884266,-0.007268581201453905,0.011563657028170592,0.0068634983826009535,0.0016017289630975125,0.005261769419503441,True,0.6023897833671372,0.0025369172
ACE,YGG,2025-11-27 11:00:00,long,1.0924619296752394,-0.0066680175,1.25e-05,0.00668167327412094,-0.0003872966692486379,0.018256618608715663,0.024550995213587966,0.0018832157367077154,0.02266777947688025,True,0.6072296184054953,0.0066805175
MERL,KAS,2025-11-27 11:00:00,long,0.4676528557552596,-0.0020285501,1.25e-05,0.002034395760696941,0.011223583732907105,0.0031434703803773422,0.01640144987398139,0.0013208875701797335,0.015080562303801656,True,0.1740370394553683,0.0020410501
RESOLV,XRP,2025-11-27 11:00:00,long,0.5689754718090234,-0.0054297961,1.25e-05,0.005436908293397613,-0.024395331615890914,0.0038217680765787734,-0.015136655245914527,0.001412077924628121,-0.01654873317054265,True,0.21505048786222883,0.005442296100000001
SUPER,BIO,2025-11-27 11:00:00,long,1.1328873622425588,-0.0056636164,1.25e-05,0.005677777492028032,-0.01805419877709047,0.007792082528780377,-0.004584338756282061,0.001919598626018303,-0.006503937382300364,True,0.6002449075743468,0.0056761164
TNSR,DYM,2025-11-27 11:00:00,long,0.7842321535340925,-0.0017585987,-0.000126155,0.0016596638926709064,0.0030866413035677276,0.002597316445867677,0.007343621642106311,0.0016058089381806831,0.005737812703925628,True,0.6037232193926826,0.0016324437
ACE,YGG,2025-11-27 12:00:00,long,1.086667066040774,-0.0025507684,1.25e-05,0.0025643517383255095,-0.04920573421154584,-0.008156163239444309,-0.05479754571266464,0.0018780003594366967,-0.05667554607210133,True,0.5966454513594048,0.0025632683999999998
MERL,KAS,2025-11-27 12:00:00,long,0.46873990205507565,-0.0013492472,1.25e-05,0.0013551064487756885,-0.0009132099329143273,-0.00017104458194077825,0.00027085193392058297,0.001321865911849568,-0.0010510139779289851,True,0.174816941895293,0.0013617472
RESOLV,XRP,2025-11-27 12:00:00,long,0.5652979863279636,-0.0048030191,1.25e-05,0.0048100853248291,-0.0303720333547145,-0.0015603035780513159,-0.027122251607936715,0.001408768187695167,-0.02853101979563188,True,0.21412232513601817,0.0048155191
SUPER,BLUR,2025-11-27 12:00:00,long,1.1130458913907835,-0.0067086101,1.25e-05,0.0067225231736423845,-0.03264554163596156,-0.004471996206986353,-0.03039501466930553,0.001901741302251705,-0.032296755971557234,True,0.5885201797986109,0.0067211101
TNSR,DYM,2025-11-27 12:00:00,long,0.7484557403536677,-0.0015978757,-0.0001021591,0.0015214141351756355,-0.019822527551166425,0.0058785165388768055,-0.012422596877113983,0.0015736101663183007,-0.013996207043432284,True,0.6228511914678501,0.0014957166
ACE,YGG,2025-11-27 13:00:00,long,1.0337951582137337,-0.0024248738,1.25e-05,0.0024377962394776715,-0.015077424612876977,-0.005816857364304911,-0.01845648573770422,0.0018304156423923604,-0.02028690138009658,True,0.5724435941511337,0.0024373738
RESOLV,XRP,2025-11-27 13:00:00,long,0.5769109614948222,-0.0041096852,9.7586e-06,0.004115315043308843,-0.007309893163099934,-0.0006616558416996952,-0.0038562339614907864,0.0014192198653453399,-0.005275453826836127,True,0.21829690811922206,0.0041194438
SUPER,BLUR,2025-11-27 13:00:00,long,1.1851097845632181,-0.0109396934,1.25e-05,0.01095450727230704,-0.050658947208044536,-0.010085274361452979,-0.04978971429719047,0.0019665988061068965,-0.05175631310329737,True,0.5958094324160593,0.0109521934
TNSR,DYM,2025-11-27 13:00:00,long,0.4635770406590708,-0.0013598597,-0.0001529609,0.0012889505386414518,-0.008980068628166804,0.0011762332301305815,-0.006514884859394771,0.0013172193365931636,-0.007832104195987934,True,0.38267583427391477,0.0012068988
ACE,YGG,2025-11-27 14:00:00,long,1.0204786508785175,-0.0024994101,1.25e-05,0.0025121660831359817,-0.01696317749275955,-0.004476484760238002,-0.01892749616986157,0.0018184307857906658,-0.020745926955652236,True,0.558310480774614,0.0025119101
RESOLV,XRP,2025-11-27 14:00:00,long,0.5770419092044737,-0.0041319675,1.25e-05,0.004139180523865056,-0.0062641610022659,-0.005341266812963532,-0.007466247291364377,0.0014193377182840263,-0.008885585009648403,True,0.2187849579164496,0.0041444675
SUPER,BLUR,2025-11-27 14:00:00,long,1.1780298490993266,-0.0071810234,1.25e-05,0.0071957487731137415,-0.008465735836944321,-0.007159477221478105,-0.008429464285308684,0.001960226864189394,-0.010389691149498078,True,0.5866119791809876,0.0071935234
TNSR,DYM,2025-11-27 14:00:00,long,0.642295217218699,-0.0011505199,-0.0001435643,0.0010583092367466495,-0.05716811551495493,0.003986569826041948,-0.052123236452166335,0.0014780656954968292,-0.05360130214766316,True,0.5154573687730346,0.0010069556
ACE,YGG,2025-11-27 15:00:00,long,1.0180641362012708,-0.0012763951,1.25e-05,0.001289120901702516,0.005892255892255838,-0.00569409938691362,0.0014872774070447334,0.0018162577225811437,-0.00032898031553641035,True,0.5550417614684033,0.0012888951
RESOLV,XRP,2025-11-27 15:00:00,long,0.575597135379067,-0.0033829814,1.25e-05,0.0033901763641922384,0.011824928469241769,-0.0036325994014842536,0.011582505431949754,0.0014180374218411601,0.010164468010108594,True,0.21975322059188268,0.0033954814
SUPER,BLUR,2025-11-27 15:00:00,long,1.169705284959804,-0.0068455519,1.25e-05,0.006860173216061997,0.02168898960061516,-0.007036743308337495,0.021512419508339663,0.0019527347564638235,0.01955968475187584,True,0.5726620462618601,0.0068580519
RESOLV,XRP,2025-11-27 16:00:00,long,0.5599748919980209,-0.0027386153,1.25e-05,0.002745614986149975,-0.006097426267535622,0.002299120879436049,-0.0010526904019495975,0.0014039774027982187,-0.002456667804747816,True,0.21253714111614253,0.0027511153
SUPER,BLUR,2025-11-27 16:00:00,long,1.163359697157199,-0.0045708008,1.25e-05,0.004585342796214465,0.01695116638282701,-0.004387640165944464,0.01714886901309701,0.001947023727441479,0.01520184528565553,True,0.5675226798806561,0.0045833008000000005
TNSR,DYM,2025-11-27 16:00:00,long,0.6997488643742144,-0.0011687259,-8.46203e-05,0.0011095129411719947,-0.0007317965605561083,0.0058131474069722,0.006190863787588086,0.0015297739779367929,0.004661089809651293,True,0.5540163233924201,0.0010841056000000001
RESOLV,XRP,2025-11-27 17:00:00,long,0.5060100242639194,-0.0025291578,1.25e-05,0.002535482925303299,0.004034319500322292,-0.004997516662417114,0.0015722857632084778,0.0013554090218375274,0.00021687674137095049,True,0.1853632424415563,0.0025416578
SUPER,BLUR,2025-11-27 17:00:00,long,1.1515740275770547,-0.0033770384,1.25e-05,0.0033914330753447132,0.014721345951629994,-0.001651043001915104,0.0164617360250596,0.0019364166248193493,0.014525319400240252,True,0.5530745246047574,0.0033895384
TNSR,DYM,2025-11-27 17:00:00,long,0.7045829138152511,-0.0036860001,-9.48156e-05,0.003619194648276859,-0.0038081288905162936,7.11125266264606e-05,-0.00011782171561297405,0.001534124622433726,-0.0016519463380467,True,0.5518399282841834,0.0035911845
RESOLV,XRP,2025-11-27 18:00:00,long,0.5105787277535377,-0.0029594758,1.25e-05,0.002965858034096919,0.005711692365592436,0.0012826884731146069,0.00996023887280396,0.0013595208549781839,0.008600718017825778,True,0.18730957645402643,0.0029719758
SUPER,BLUR,2025-11-27 18:00:00,long,1.1633780632421384,-0.002745496,1.25e-05,0.0027600382257905267,-0.013356361542889994,-0.0026419525527812777,-0.013238275869880745,0.0019470402569179246,-0.01518531612679867,True,0.5506590105046734,0.002757996
TNSR,DYM,2025-11-27 18:00:00,long,0.7007851112131295,-0.0034144189,-0.0001058192,0.0033402623801595155,-0.00815996471366609,0.0014147271852490856,-0.00340497514825749,0.0015307066000918165,-0.004935681748349306,True,0.5512667624748804,0.0033085997
RESOLV,ASTER,2025-11-27 19:00:00,long,0.34770698178126447,-0.0029992495,1.25e-05,0.003003595837272266,-0.0009575486753908846,-0.0006959834045298681,0.001350063757351513,0.001212936283603138,0.00013712747374837507,True,0.18613794836376324,0.0030117495
SUPER,BLUR,2025-11-27 19:00:00,long,1.1607493040132404,-0.0032685845,1.25e-05,0.0032830938663001652,-0.003695491500369519,0.0012578309865182641,0.0008454333524489106,0.0019446743736119163,-0.0010992410211630057,True,0.5488557528304667,0.0032810845
TNSR,DYM,2025-11-27 19:00:00,long,0.70963286429465,-0.0018031686,-9.05356e-05,0.0017389215628513652,-0.006967091609843101,0.0050242035501795995,-0.00020396649681213644,0.0015386695778651848,-0.0017426360746773213,True,0.5647349842746094,0.0017126329999999999
TURBO,kNEIRO,2025-11-27 19:00:00,long,1.100601711789319,-0.0015712355,4.7517e-06,0.0015764652291539094,-0.0292942743009319,-0.008497032302040792,-0.03621484137381878,0.0018905415406103871,-0.038105382914429164,True,0.7227791024703241,0.0015759872
BANANA,MEME,2025-11-27 20:00:00,long,0.9713514130642946,-0.0011120194,-3.2076e-06,0.001108903693207455,-0.023390553317969354,-0.03297576752838172,-0.055257417153143626,0.0017742162717578652,-0.057031633424901494,True,0.8233157304444146,0.0011088118
RESOLV,XRP,2025-11-27 20:00:00,long,0.5158473070429982,-0.0029651895,1.25e-05,0.0029716375913380376,-0.002963534207337304,0.003474031161336613,0.003482134545337347,0.0013642625763386983,0.0021178719689986486,True,0.18904572457894311,0.0029776895
SUPER,BLUR,2025-11-27 20:00:00,long,1.1671631809300547,-0.0021859063,1.25e-05,0.002200495839761626,-3.904419803224535e-05,0.004978284770732257,0.007139736412461638,0.0019504468628370492,0.005189289549624589,True,0.5443870610868596,0.0021984063
TNSR,DYM,2025-11-27 20:00:00,long,0.7011801370403153,-0.0014880144,-5.07086e-05,0.0014524585369028776,0.008434094640991319,0.003999805202633898,0.013886358380528095,0.0015310621233362838,0.012355296257191811,True,0.5589623337944083,0.0014373058
TURBO,BANANA,2025-11-27 20:00:00,long,1.1253717557287506,-0.0040090435,-0.0011120194,0.002757608275417568,0.03749428440786473,0.026323068054910123,0.06657496073819241,0.0019128345801558756,0.06466212615803654,True,0.7437179143726995,0.0028970241000000002
BANANA,MEME,2025-11-27 21:00:00,long,0.9728733271974396,-0.0015328816,-1.20324e-05,0.0015211755989778296,-0.013508148997640301,0.02985978092040672,0.017872807521744246,0.0017755859944776956,0.01609722152726655,True,0.8227537951548858,0.0015208492
RESOLV,XRP,2025-11-27 21:00:00,long,0.5218387614086978,-0.0029475806,1.25e-05,0.002954103584517609,-0.008342449254704287,0.0017926929379858895,-0.0035956527322007882,0.0013696548852678279,-0.004965307617468617,True,0.19269170828739385,0.0029600806
SUPER,BLUR,2025-11-27 21:00:00,long,1.165046467923604,-0.0016510937,1.25e-05,0.001665656780849045,-0.02807387450704779,0.004730918878338753,-0.02167729884785999,0.0019485418211312435,-0.023625840668991236,True,0.5437348134831734,0.0016635937
TURBO,BANANA,2025-11-27 21:00:00,long,1.1051262958347043,-0.0023604344,-0.0015328816,0.0006664066354388251,-0.045394446892904505,0.0149282106653455,-0.02979982959212018,0.001894613666251234,-0.03169444325837141,True,0.7267987448233559,0.0008275527999999999
BANANA,GALA,2025-11-27 22:00:00,long,1.0434388330986266,-0.0011888208,1.25e-05,0.0012018637854137328,0.01961748694962062,0.0017051797398219234,0.022524530474856277,0.001839094949788764,0.020685435525067512,True,0.8140389753154458,0.0012013208
RESOLV,XRP,2025-11-27 22:00:00,long,0.5108673970288632,-0.003020378,1.25e-05,0.003026763842462861,-0.021950839034608816,0.0011585871026190935,-0.01776548808952686,0.0013597806573259767,-0.019125268746852837,True,0.18901602450885996,0.003032878
SUPER,BLUR,2025-11-27 22:00:00,long,1.1629055906182406,-0.0010139356,1.0896e-05,0.0010266066193153763,-0.008918528041137685,0.00017346875030976362,-0.007718452671512546,0.0019466150315564164,-0.009665067703068962,True,0.5422554163832577,0.0010248316000000001
TURBO,BANANA,2025-11-27 22:00:00,long,1.0566336276557127,-0.0032504693,-0.0011888208,0.0019943212654634336,-0.022622345337026784,-0.02072849640106624,-0.04135652047262959,0.0018509702648901415,-0.04320749073751973,True,0.6940362845346878,0.0020616485
ACE,YGG,2025-11-27 23:00:00,long,0.9867671557139618,-0.0027644828,1.25e-05,0.0027768173894464243,-0.001265288907633888,-0.0005297367632337704,0.000981791718578766,0.0017880904401425656,-0.0008062987215637996,True,0.513142103836433,0.0027769827999999997
BANANA,GALA,2025-11-27 23:00:00,long,1.0428187441151002,-0.0010826657,1.25e-05,0.0010957009343014387,-0.0428543238028416,-0.005777389164072754,-0.047536012032612915,0.0018385368697035902,-0.049374548902316504,True,0.8140421346387702,0.0010951657
RESOLV,XRP,2025-11-27 23:00:00,long,0.5171279146040124,-0.0031400075,1.25e-05,0.00314647159893255,0.016826923076922906,0.0018337035659005095,0.021807098241755966,0.0013654151231436112,0.020441683118612355,True,0.1907025225940825,0.0031525075
SUPER,BLUR,2025-11-27 23:00:00,long,1.1670748504756296,-0.001169136,1.25e-05,0.0011837244356309455,0.007012565869477072,0.004236838356153875,0.012433128661261892,0.0019503673654280667,0.010482761295833826,True,0.5415949011352612,0.001181636
TNSR,DYM,2025-11-27 23:00:00,long,0.6938038673799085,-0.0011769551,-7.36088e-05,0.0011258850298868058,7.45823389021183e-05,-0.009912502576401225,-0.008712035207612302,0.0015244234806419178,-0.01023645868825422,True,0.5487353306273658,0.0011033463
TURBO,BANANA,2025-11-27 23:00:00,long,1.073633047740806,-0.0015837437,-0.0010826657,0.0004213580248245668,-0.05196032120925831,0.0460098182733162,-0.005529144911117542,0.0018662697429667253,-0.007395414654084267,True,0.6947036414112603,0.0005010780000000001
BANANA,GALA,2025-11-28 00:00:00,long,1.0330641716486255,-0.0010395606,1.25e-05,0.0010524739021456077,-0.01581774657243995,0.013712096443119782,-0.0010531762271745598,0.0018297577544837628,-0.0028829339816583226,True,0.8002709092860353,0.0010520605999999998
RESOLV,XRP,2025-11-28 00:00:00,long,0.5178160373713632,-0.0030439023,1.25e-05,0.003050375000467142,-0.03011663473496684,0.004772062573521414,-0.022294197160978284,0.0013660344336342267,-0.023660231594612512,True,0.18755893144053826,0.0030564023
SUPER,BLUR,2025-11-28 00:00:00,long,1.1655252563480631,-0.0010028526,1.25e-05,0.0010174216657043507,-0.03200096606690017,-0.0018033631776991417,-0.032786907578894964,0.0019489727307132568,-0.03473588030960822,True,0.5375224366894089,0.0010153526
TNSR,DYM,2025-11-28 00:00:00,long,0.6892980344353079,-0.0013739836,-6.41901e-05,0.0013297374902397942,-0.017674696099634457,0.013900517719155549,-0.002444440890239114,0.0015203682309917772,-0.003964809121230891,True,0.5604415402827251,0.0013097935
TURBO,kNEIRO,2025-11-28 00:00:00,long,1.1373486781423832,-0.0012944038,1.25e-05,0.0013086206584767798,-0.00548081714001003,0.0212675644948027,0.01709536801326945,0.0019236138103281449,0.015171754202941307,True,0.6792052527934341,0.0013069038
RESOLV,XRP,2025-11-28 01:00:00,long,0.5126322462635613,-0.0026190541,1.25e-05,0.0026254620030782944,-0.011540460925316243,-0.0031158749600215968,-0.012030873882259544,0.0013613690216372051,-0.01339224290389675,True,0.18506227295722302,0.0026315541
SUPER,BLUR,2025-11-28 01:00:00,long,1.1716182905010988,-0.0012874501,1.25e-05,0.0013020953286312636,-0.001829673985362601,0.00575109768092892,0.0052235190241975826,0.0019544564614509888,0.0032690625627465938,True,0.5352330925622105,0.0012999500999999998
TNSR,DYM,2025-11-28 01:00:00,long,0.6949249169760597,-0.0014490768,8.1213e-06,0.0014547204937282376,0.015487397509869272,0.0012218144160298927,0.018163932419627403,0.0015254324252784537,0.016638499994348948,True,0.567033590258127,0.0014571980999999999
RESOLV,XRP,2025-11-28 02:00:00,long,0.5283893096201319,-0.0026062224,1.25e-05,0.0026128272663702517,-0.000747960638571521,-9.673473561628761e-05,0.0017681318921824432,0.0013755503786581187,0.00039258151352432455,True,0.1907070884305125,0.0026187224
TNSR,DYM,2025-11-28 02:00:00,long,0.691005490821782,-0.0010676146,-4.99389e-05,0.0010331065458944,-0.001270933014354103,0.0032932296495856916,0.0030554031811259883,0.0015219049417396038,0.0015334982393863845,True,0.5642654861020306,0.0010176757
RESOLV,XRP,2025-11-28 03:00:00,long,0.5358476573922398,-0.0022671359,1.25e-05,0.002273833995717403,0.020970269701293676,-0.001275068786180253,0.021969034910830826,0.0013822628916530157,0.02058677201917781,True,0.18867225318896447,0.0022796358999999998
RESOLV,XRP,2025-11-28 04:00:00,long,0.5365249825588304,-0.0020986667,1.25e-05,0.0021053732622819854,0.0064837619565840665,-0.005706930880447754,0.002882204338418298,0.0013828724843029474,0.0014993318541153505,True,0.1884811230283728,0.0021111667
SUPER,BLUR,2025-11-28 04:00:00,long,1.2312556360810254,-0.0022934839,1.25e-05,0.002308874595451013,-0.024918612595956846,-0.0008666890695929047,-0.023476427070098737,0.002008130072472923,-0.02548455714257166,True,0.5281380430330255,0.0023059839
RESOLV,XRP,2025-11-28 05:00:00,long,0.5408873573310912,-0.0017937816,1.25e-05,0.0018005426919666385,-0.008342723164999177,0.003225094008840169,-0.0033170864641923693,0.0013867986215979821,-0.004703885085790352,True,0.18965388030224134,0.0018062815999999998
SUPER,BLUR,2025-11-28 05:00:00,long,1.2672193282280755,-0.002482906,1.25e-05,0.002498746241602851,0.0034623469766292825,0.006462481124209896,0.01242357434244203,0.002040497395405268,0.010383076947036761,True,0.5367533411974622,0.002495406
TURBO,BANANA,2025-11-28 05:00:00,long,1.0703224157106328,-0.0011854019,-0.0002283167,0.0009410294181089202,-0.03328710124826628,0.01164139804506044,-0.020704673785096925,0.0018632901741395696,-0.022567963959236496,True,0.674195678754399,0.0009570852000000001
RESOLV,XRP,2025-11-28 06:00:00,long,0.5419612682683368,-0.0015045117,1.25e-05,0.0015112862158533542,-0.004809016619226947,0.0009851154562725611,-0.0023126149471010314,0.001387765141441503,-0.0037003800885425345,True,0.19064607352186647,0.0015170117
SUPER,BLUR,2025-11-28 06:00:00,long,1.2780243326796412,-0.0022819304,1.25e-05,0.0022979057041584952,-0.012651468474019323,-0.005808761454494355,-0.016162324224355182,0.0020502218994116767,-0.01821254612376686,True,0.5354101682351463,0.0022944304
TURBO,BANANA,2025-11-28 06:00:00,long,1.0828400283762234,-0.0018818801,-0.0002245112,0.0016387703858212201,0.0004782400765184214,0.029490582987958324,0.03160759345029797,0.001874556025538601,0.029733037424759367,True,0.6792078297308737,0.0016573689
ACE,YGG,2025-11-28 07:00:00,long,1.0205977673684095,-0.0013557417,1.00794e-05,0.001366028713136413,-0.01090909090909098,-0.023231203681652914,-0.032774265877607484,0.0018185379906315684,-0.034592803868239055,True,0.500397848721632,0.0013658211
RESOLV,XRP,2025-11-28 07:00:00,long,0.5574110208179619,-0.0013696946,1.25e-05,0.0013766622377602246,-0.004024957040214883,-0.01157149346685743,-0.014219788269312087,0.0014016699187361656,-0.015621458188048252,True,0.1964447727441812,0.0013821946
SUPER,BLUR,2025-11-28 07:00:00,long,1.2920122188572694,-0.0014559206,1.25e-05,0.001472070752735716,0.009069351416566063,-0.01945341776878346,-0.008911995599481682,0.0020628109969715426,-0.010974806596453224,True,0.5379013026935295,0.0014684206
TURBO,BANANA,2025-11-28 07:00:00,long,1.0939960682533925,-0.002773421,-0.0001841154,0.002571999476295099,0.0497131931166348,-0.04147325091292008,0.010811941680009818,0.0018845964614280532,0.008927345218581765,True,0.6816138747197056,0.0025893056
RESOLV,XRP,2025-11-28 08:00:00,long,0.6351257887086328,-0.0013594027,1.25e-05,0.0013673417723588579,-0.0024664196387217396,0.0028609269761649832,0.0017618491098021014,0.0014716132098377694,0.000290235899964332,True,0.21877170505234125,0.0013719027
SUPER,BLUR,2025-11-28 08:00:00,long,1.2681585014804542,-0.0012370239,-6.8337e-06,0.0012283576852484329,-0.000164914450628717,0.009860872900422533,0.010924316135042248,0.002041342651332409,0.008882973483709838,True,0.5116180865059093,0.0012301902
